SID,entry
610108,teacher
610108,professor
610108,doctor
610108,nurse
610108,lawyer
610108,physicist
610108,writer
610108,writer
610108,writer
610108,writer
610108,counselor
610108,writer
610108,welder
610108,writer
610108,counselor
610108,writer
610108,welder
610108,farmer
610108,teacher
610108,mason
610108,chef
610108,tailor
610108,writer
610108,social worker
610108,dentist
610108,orthodontist
920371,writer
920371,writer
920371,teacher
920371,professor
920371,doctor
920371,dentist
920371,psychologist
920371,psychiatrist
920371,social worker
920371,professor
920371,police officer
920371,firefighter
920371,paramedic
920371,tailor
920371,writer
920371,anesthesiologist
920371,teacher
920371,therapist
920371,teacher
920371,farmer
920371,chef
920371,welder
920371,caterer
920371,actress
920371,researcher
920371,secretary
920371,actor
547183,doctor
547183,accountant
547183,engineer
547183,electrician
547183,engineer
547183,chemist
547183,engineer
547183,mechanic
547183,engineer
547183,scientist
547183,engineer
547183,cardiologist
547183,radiologist
547183,dermatologist
547183,surgeon
547183,nurse
547183,musician
547183,doctor
547183,physicist
547183,professor
547183,physicist
547183,physicist
547183,chemist
547183,writer
547183,nurse
547183,writer
547183,writer
547183,rancher
547183,lawyer
547183,ski instructor
547183,ski instructor
547183,ski instructor
547183,tailor
547183,barber
547183,caterer
898793,welder
898793,lawyer
898793,engineer
898793,accountant
898793,psychologist
898793,artist
898793,therapist
898793,electrician
898793,engineer
898793,chemist
898793,engineer
898793,scientist
898793,engineer
898793,therapist
898793,scientist
898793,therapist
898793,engineer
898793,teacher
898793,rancher
898793,receptionist
898793,farmer
898793,actor
898793,actress
898793,forester
898793,writer
898793,chemist
898793,astronomer
898793,astronaut
787646,doctor
787646,nurse
787646,psychologist
787646,researcher
787646,actor
787646,actress
787646,teacher
787646,farmer
787646,accountant
787646,rancher
787646,professor
787646,barista
787646,chef
787646,actress
787646,writer
787646,psychologist
787646,fisherman
787646,pilot
