SID,entry
610108,apple
610108,banana
610108,peach
610108,strawberry
610108,orange
610108,raspberry
610108,watermelon
610108,cherry
610108,avocado
610108,pear
610108,pear
610108,durian
610108,starfruit
610108,jackfruit
610108,coconut
610108,mango
610108,kiwi
610108,blueberry
610108,blackberry
610108,boysenberry
610108,pineapple
610108,pepino
787646,apple
787646,orange
787646,peach
787646,grape
787646,raspberry
787646,blackberry
787646,blueberry
787646,kiwi
787646,pomegranate
787646,mango
787646,passion fruit
787646,pear
787646,banana
787646,lemon
787646,kiwi
787646,lime
920371,kiwi
920371,strawberry
920371,orange
920371,apple
920371,grapefruit
920371,grape
920371,blueberry
920371,raspberry
920371,banana
920371,mango
920371,watermelon
920371,cantaloupe
920371,honeydew
920371,durian
920371,starfruit
920371,kumquat
920371,tangerine
898793,strawberry
898793,blueberry
898793,pineapple
898793,durian
898793,starfruit
898793,grapefruit
898793,pomelo
898793,cantaloupe
898793,honeydew
898793,banana
898793,apple
898793,orange
898793,lemon
898793,lime
898793,lime
898793,karonda
898793,clementine
898793,tangerine
898793,orange
898793,starfruit
898793,yumberry
898793,karonda
898793,papaya
898793,guava
898793,karonda
898793,kiwi
898793,karonda
898793,cherry
898793,karonda
898793,nectarine
898793,karonda
898793,peach
898793,karonda
547183,strawberry
547183,banana
547183,blueberry
547183,kiwi
547183,watermelon
547183,raspberry
547183,starfruit
547183,lemon
547183,blackberry
547183,plum
547183,orange
547183,lemon
547183,cantaloupe
547183,orange
