Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,11.933333333333334,2.9992591677871983,forage_dynamic,7.109049696897,0.849719771798518,4.192547964757842,0.6509242974940325,,
