Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5d7ff4aa50fda7001a863736,0.44470672524597676,0.1151441637899438,6.042194541422223,0.8476903267657294,45.0,simdrop,13,3.2142857142857144,0.860113898485164
5f5aa60bef062519ff711fe6,0.4749469318596915,0.13152110136302675,5.943799537447369,0.7755635834860378,38.0,simdrop,13,2.7142857142857144,0.9583148474999098
60a48adfe091e410f4eaba34,0.4275489719608366,0.10590383207724705,6.024339827739131,0.9218914166546127,23.0,simdrop,8,2.5555555555555554,0.6849348892187751
60d731567049e5132e3cc4d4,0.447641742408646,0.1337825498870595,5.900994175727273,0.8185262458499547,55.0,simdrop,17,3.0555555555555554,1.1290223018278653
63e802622f8052bd67d6c5f0,0.4200054713679064,0.10017275461193965,6.0554248460689655,0.697051043052897,29.0,simdrop,8,3.2222222222222223,1.0304020550550783
63ea4ab1ce4168cbe9f63775,0.44381800440893293,0.1282503960615366,5.921934391439025,0.8106165053543493,41.0,simdrop,12,3.1538461538461537,0.9483713850721502
65b15afd94153c1f50c92493,0.38380752049728173,0.1606461698364809,6.062655266825,0.7813142276639949,40.0,simdrop,10,3.6363636363636362,1.4937887931959075
65c25cf77dca9d7ca7d9ebdb,0.4323296601232831,0.15320511665557854,5.676435913708333,0.8954870653776994,48.0,simdrop,13,3.4285714285714284,1.237179148263484
65cb63e160bb47fbf9349269,0.42998809188451786,0.10858844796749723,5.933822073146342,0.8836585266964379,41.0,simdrop,13,2.9285714285714284,1.222660197758835
65cc19b4b3d48a22dfc6756d,0.4687424644920757,0.13144626377554577,5.913154202621622,0.7928209132190405,37.0,simdrop,13,2.642857142857143,0.9715336077668174
65d54b3b524fcafb543d1b23,0.42778687814306354,0.12311628610527946,5.9882391873913035,0.9797354089651266,23.0,simdrop,6,3.2857142857142856,1.0301575072754257
65d6a09286a0c99e632a46dd,0.380335869560226,0.08209015549756296,6.043682774967742,0.7452263894196378,31.0,simdrop,9,3.1,0.9433981132056604
65e1f75ab3efd22e847cfbf0,0.3743981182760005,0.11510601463579989,6.18952299458,0.6683439954115876,50.0,simdrop,14,3.3333333333333335,1.2472191289246473
65e358d9c5e3ee026268b2a7,0.47374073165814584,0.15057402804771775,5.700057670588235,0.9337829604554123,34.0,simdrop,14,2.2666666666666666,0.679869268479038
65e862f844f1b7a803bb3c5a,0.36386719748579394,0.07328139770154732,5.943578017615384,0.5799693982272915,52.0,simdrop,16,3.0588235294117645,1.3490994048446723
