acrobatic gymnastics,aerobic gymnastics,aikido,archery,artistic gymnastics,badminton,baseball,basketball,beach polo,biathlon,bmx,bobsledding,bodybuilding,bouldering,boxing,brazilian jiu-jitsu (bjj),calisthenics,canoe polo,canoeing,capoeira,climbing,cricket,cross-country skiing,crossfit,curling,cycling,decathlon,discus throw,dressage,equestrian,eventing,fencing,figure skating,fishing,football,freestyle skiing,freestyle wrestling,functional training,golf,grappling,greco-roman wrestling,gymkhana,gymnastics,hammer throw,heptathlon,high jump,hockey,horse racing,horseback riding,horseball,ice archery,ice baseball,ice basketball,ice biking,ice boating,ice bouldering,ice carving,ice climbing,ice cross downhill,ice dancing,ice diving,ice fishing,ice fishing derby,ice go karting,ice hockey,ice rescue,ice rowing,ice rugby,ice sailing,ice sculpting,ice skating,ice skating race,ice soccer,ice speedway,ice stock sport,ice swimming,ice volleyball,ice wall climbing,ice yachting,javelin throw,judo,jujutsu,karate,kayaking,kendo,kickboxing,kung fu,long jump,luge,marathon,mixed martial arts (mma),mountaineering,muay thai,nordic skiing,parkour,pato,pentathlon,pilates,pole vault,polo,powerlifting,qi gong,rafting,rhythmic gymnastics,rowing,rugby,sailing,sambo,sanda,savate,shooting,short track speed skating,shot put,show jumping,skateboarding,skeleton,ski jumping,skiing,snow golf,snow polo,snow tubing,snowboarding,snowmobiling,snowshoeing,soccer,speed skating,street workout,sumo wrestling,surfing,swimming,synchronized swimming,table tennis,taekwondo,tai chi,tennis,track and field,trampoline gymnastics,triathlon,tumbling,volleyball,water polo,weightlifting,wheelchair archery,wheelchair badminton,wheelchair basketball,wheelchair boating,wheelchair bungee jumping,wheelchair climbing,wheelchair cricket,wheelchair curling,wheelchair cycling,wheelchair dancing,wheelchair discus,wheelchair equestrian,wheelchair fencing,wheelchair fishing,wheelchair football,wheelchair handball,wheelchair hunting,wheelchair ice hockey,wheelchair javelin,wheelchair marathon,wheelchair parachuting,wheelchair racing,wheelchair rowing,wheelchair rugby,wheelchair rugby league,wheelchair shot put,wheelchair skating,wheelchair skiing,wheelchair skydiving,wheelchair sledding,wheelchair snowboarding,wheelchair softball,wheelchair surfing,wheelchair table tennis,wheelchair tennis,wheelchair track racing,wheelchair volleyball,wheelchair water skiing,wheelchair weightlifting,wrestling,yoga
0.060446184,0.06597424,-0.019724283,0.02417812,0.03929922,0.07976706,-0.0128411325,0.03745955,-0.046736673,0.027041674,0.07520638,0.040759414,-0.064293094,0.04310908,0.025267573,-0.06344241,-0.03366281,-0.081265956,-0.0695606,0.053511195,0.0051493114,0.035918146,0.07341182,0.04734515,0.011382663,0.076223105,-0.01951005,-0.035701964,0.06180626,0.08546563,0.07119728,0.033128735,0.036175214,-0.04225214,0.04501359,0.07194579,-0.05375962,-0.06654086,-0.0060752486,-0.00026121782,-0.059253734,0.043153778,0.043601334,-0.004766869,0.041213315,0.07587612,0.035046138,0.08065353,0.08508373,-0.021036405,0.0065538744,-0.053092856,0.030852761,0.066708885,-0.05501224,0.04951627,0.010854361,0.02723261,-0.01005571,0.0828847,0.055601154,-0.040357795,0.0025216057,-0.037396517,0.014225384,0.019198127,-0.032235015,-0.031731397,-0.0029015196,0.00075130654,0.04541896,0.018869929,0.039251342,0.007987601,-0.015136702,-0.016356157,0.018525155,0.041622892,0.018826865,-0.022052204,-0.021588756,-0.03839293,0.037709337,-0.07605488,-0.07212281,0.030168546,0.034160282,0.071968876,0.064471684,0.031844884,0.00880026,0.06918093,0.055679906,0.03530934,0.027006853,0.06286801,0.0385448,0.029552057,0.0612524,-0.062024582,-0.0516371,-0.04367054,0.010523627,0.06482685,-0.062921494,0.014856581,-0.016572477,-0.013360026,0.032933503,0.06668982,0.037923887,0.03740844,0.080161296,0.08372739,0.044061013,0.0056807473,0.08132592,0.07826522,0.06947691,0.041057114,0.08247687,0.07237785,0.05058767,0.08555209,0.06170528,0.057796836,-0.052732386,-0.06713072,-0.062737525,-0.023389785,-0.016579723,0.023398897,0.07164217,-0.04311197,0.044924147,0.025594417,0.062266134,-0.0022006426,0.01738793,0.04401348,-0.072599344,-0.04477096,-0.026589526,0.06837977,-0.025242789,-0.052999686,0.031758856,-0.029048173,-0.026385056,-0.0068189916,0.059241224,0.07449054,-0.056880534,0.06883614,0.009667535,-0.053047445,-0.01142149,-0.04167979,-0.056911428,-0.026528988,-0.030424133,-0.022061726,0.06689234,-0.02853934,-0.056996,-0.053582255,-0.060471904,0.0013817719,0.01533131,0.04277536,0.06530024,0.009348154,0.06268796,-0.05861287,-0.06768473,-0.001794771,-0.02403118,-0.042103108,0.012698231,0.045860905,-0.05258186,-0.051462032,-0.05242835
-0.046273027,-0.041507244,0.04266476,-0.068187915,-0.008365468,0.04641397,-0.04719138,-0.008836809,0.007073229,0.021781184,-0.021833044,-0.0014575719,0.01751685,-0.037990287,-0.03785274,-0.05909913,0.0561546,-0.0046769907,-0.0025597399,0.007122741,-0.048910204,-0.00086116605,0.048475634,0.05861585,0.054506548,-0.048767183,-0.022258412,-0.04074994,-0.06261941,-0.043691706,-0.040588822,0.05475215,-0.059863858,0.008842961,-0.022730466,0.04926117,-0.011603349,-0.076954536,0.027801178,-0.05973112,-0.06775942,0.039145477,-0.039892882,-0.042502783,0.074906856,0.02642221,0.009305225,0.0018903891,-0.013105948,0.041070536,-0.067071855,-0.02653706,-0.037709877,-0.008264452,-0.0065603917,-0.04737156,-0.05154985,-0.056549214,0.048781812,-0.05311758,-0.06187596,-0.017211791,-0.029052699,0.014224419,-0.014388685,-0.044269197,0.043520916,-0.056980263,0.039840385,-0.041203324,-0.040199667,0.022303246,-0.049358748,0.00035080645,-0.0025987818,-0.027336683,-0.04188587,-0.054416414,0.027610935,-0.0038324287,0.0034031165,-0.0002645048,0.0024491812,0.00017482812,-0.039123464,0.003432097,0.061063442,-0.008594363,0.042055115,0.01754385,-0.051899754,0.044215087,-0.0237173,-0.010105348,-0.028709754,-0.028856304,0.019019304,0.073997535,-0.013419978,0.0063910075,0.019324344,0.07828844,-0.0483623,-0.024713187,0.05998687,-0.037297357,0.022615988,0.073597044,0.020902896,0.059614763,-0.05320247,0.07421962,-0.017137442,-0.02347227,-0.06649521,-0.037732653,0.024139043,0.018341994,0.0600877,0.059195016,0.060575966,-0.047473338,-0.033821207,0.06989213,-0.022726452,0.046428256,0.010993482,-0.038771953,-0.0018281521,-0.028055253,0.04090657,0.079717785,0.07187167,-0.0024744514,0.06707247,0.07740953,-0.0024326446,0.037723262,0.0031196545,-0.047230743,-0.034653924,0.011548161,0.025457934,0.07559328,0.065255895,0.052340798,0.027560115,0.045815855,0.06774437,0.07177712,0.06304594,0.037665967,0.07274874,0.06422222,0.07719872,0.07144763,0.0712462,0.06848799,0.062669136,0.05841578,0.06976303,0.06939472,0.056011464,0.06660229,0.07644009,0.04714942,0.03695215,0.06441784,0.053056583,0.07301688,-0.008176928,0.07133705,0.058285158,0.07070553,0.06704078,0.07830797,0.07811589,0.07807967,0.059304878,0.07202976,0.07198171,-0.034682307,0.07319579
-0.020914543,-0.024895139,-0.0021468275,0.0282802,-0.034992956,0.06895356,0.04736307,0.07058626,-0.03506487,0.06028338,0.07216594,-0.0057168007,0.068693,0.019305076,0.020718582,-0.004300912,0.023709662,-0.059022497,-0.06506801,0.013277883,0.0507389,0.045772478,0.05268833,0.025226086,0.06884162,0.026167339,0.03023103,-0.0005351827,0.06798506,0.021252222,0.046397503,0.046801623,-0.01637854,-0.045554385,0.002735119,-0.003966562,0.0025515587,0.080961145,-0.023676112,-0.012815423,0.029011939,0.027492153,0.0118737165,0.029206702,0.006628115,-0.026820196,0.06808259,-0.0047263186,0.013999833,-0.026975498,0.073746614,0.07020833,0.07926488,0.072331384,0.0071386835,0.070640914,0.07723873,0.07536603,0.07518363,0.008179358,-0.0054456578,0.060067594,-0.020723714,0.056650326,0.0792499,0.06142321,0.07792848,0.07659494,0.045937672,0.07581091,0.011816959,0.001954637,0.04249698,0.06605172,0.06785968,0.05272579,0.077845916,0.07627185,0.02949526,0.06540349,-0.011006569,0.013981908,-0.04903433,-0.06097216,0.066310614,0.019084198,-0.015800348,-0.010899754,0.07052766,0.042831395,0.0033745945,0.041161314,0.0409738,0.065848745,-0.051220197,-0.07171608,0.052581713,0.035436388,0.027037414,-0.03301497,0.038258437,0.07807915,-0.060105935,-0.0015857957,0.05150717,0.07027127,-0.07451899,-0.037050523,0.0047777784,-0.008737289,-0.019871255,-0.010430476,0.08793847,0.0013004959,-0.056158606,-0.01481861,0.008256074,0.02952426,0.07052553,0.06404323,0.07654156,0.020524723,0.04199337,0.052129034,-0.025280813,-0.04061053,0.05518852,0.050716676,-0.06386787,-0.055888344,-0.022910204,0.05886146,0.008939207,0.047464162,0.06789258,0.061936688,-0.037779633,0.027358333,-0.0028559144,0.07018616,0.008401358,0.07866731,-0.018379517,0.02859588,0.01813767,-0.07688917,-0.054000195,-0.022000475,-0.0056117424,0.051838383,-0.021747477,-0.07573483,-0.05801365,-0.05991698,-0.006764851,-0.064164735,-0.03727253,0.0528295,-0.055872377,0.05804691,0.024783753,-0.027223967,-0.07644699,-0.040585022,-0.01528273,0.043067016,0.053251997,0.039864227,-0.050929293,-0.020697827,-0.0724613,-0.018266317,-0.022678802,0.03602067,-0.060112502,0.027118048,0.015602873,0.0068999743,0.05261732,-0.05063303,0.0076601724,0.052794456,-0.028619198
-0.019445885,0.028584793,0.014616775,0.022293253,0.038241796,0.032602716,0.05144086,0.051803783,0.019457474,0.00271549,0.016222406,0.040661585,-0.04422098,0.056435056,0.06948101,0.011414946,0.015264104,-0.0068553984,0.0014046852,0.014097521,0.057736583,0.02861362,0.04442663,-0.005944324,0.058511954,0.05077844,0.006730074,-0.029727168,0.044181228,0.048815385,-0.019416936,0.032707024,0.056821723,0.047862545,0.06670648,0.035634298,0.03905971,-0.025757192,0.03631416,-0.047926303,0.035100803,0.019927433,0.0020271922,-0.0011913789,0.038584266,-0.036620326,0.06864457,-0.02924271,0.036449615,-0.03700996,0.011368967,0.03860124,0.041027017,0.048813574,0.020558812,0.05902793,0.0026236167,0.04061307,0.034251116,0.021843964,0.008079687,0.013459165,-0.031608485,0.0062662465,0.06710053,0.014007511,0.029692784,0.0069414647,0.03653011,-0.06267893,0.06934011,0.013698366,0.04164546,0.012303833,-0.003373486,0.049160756,0.040812526,0.053497374,0.026396392,0.026448004,-0.004458224,0.011727524,0.011684729,0.049061444,-0.014491012,0.063358605,-0.005569519,-0.013139972,0.015385167,-0.03376511,0.026048591,0.049377657,0.029918049,-0.031985413,0.020171981,-0.017628767,0.06945863,-0.0017219421,0.027308345,-0.018311666,-0.0340844,-0.059137158,0.071179666,-0.006083328,0.067933396,0.02712305,0.043253727,-0.0044367444,-0.0075747347,0.03541898,0.031845395,-0.013024417,0.043459244,0.017875196,0.053878166,-0.044131592,0.0148376,0.030969819,0.03670212,-0.022763582,0.018466106,0.042020306,0.0379549,0.05678791,0.059248213,0.012085088,0.029128795,-0.03964773,0.043417465,0.032305196,0.011464052,-0.01453441,-0.0033781608,0.0067920894,0.032989517,0.033352293,-0.020876797,-0.006380666,0.021010669,0.060680848,-0.0077707074,-0.01303856,0.053857937,0.055114012,0.07024817,0.06334931,0.03155594,0.06480448,0.07154906,0.07181667,0.067584224,0.063395746,0.000101069134,0.06648057,0.050135948,0.0620608,0.07696249,0.058284704,0.05904945,0.07136992,0.06631203,0.037785575,0.055949073,0.045434523,0.06953483,0.061248995,0.054196738,0.030448308,0.07087297,0.050105512,0.045545854,0.05012709,0.060643665,0.06349974,0.0715068,0.0047646766,0.04996738,0.017752815,0.06853924,0.039687183,0.055486113,0.051467758,0.028466066
0.053311042,-0.022509353,-0.0035769104,-0.0007462591,-0.013053967,0.054388233,0.014482003,0.034213647,0.01156917,-0.026862806,0.03642634,-0.010895708,-0.040679403,0.07544915,0.0029596016,0.010189803,-0.01392125,-0.01267203,-0.0028025287,0.02536211,0.06233854,0.01647337,-0.0065711723,-0.025118604,-0.0072219213,-0.053655494,0.075215265,0.06950343,-0.03271827,-0.011185162,-0.015540736,0.043769646,-0.046276562,-0.009616689,0.02397374,-0.00094633375,-0.019957658,-0.040041804,-0.028402748,0.0741726,0.013224349,-0.032789007,0.021420978,0.07997563,0.021475056,0.08573182,-0.0017777756,-0.057727393,7.262811e-05,0.040514067,-0.025958952,0.0072003584,0.015252035,-0.031001221,-0.020880206,0.07625471,0.011715289,0.059429254,0.074379615,-0.036925282,0.04080828,0.0066689425,-0.002003091,-0.02199469,-0.013423234,-0.015642947,0.020221291,0.041302662,-0.025783213,0.0020140167,0.016544988,-0.056939155,-0.01790169,0.008552362,-0.033957776,0.028446164,0.02887075,0.074717015,-0.047846448,0.07607333,0.0072061024,0.05584932,-0.06542659,0.013640702,0.0056256396,0.025164574,-0.015681794,0.0888985,0.036363155,-0.07671706,-0.05139303,0.06809667,0.025518475,-0.0055206786,0.06252375,0.068390615,0.012919236,0.03781386,0.07572906,-0.0032236404,0.015395132,-0.007679269,-0.029200882,0.008903466,0.022140509,0.04772883,-0.034028616,0.03285967,0.064632624,0.07190386,-0.021365166,0.05295566,0.066990554,0.075008295,0.036083933,0.07205048,0.07304652,-0.011538488,-0.0045158365,0.0072233034,-0.0038543842,-0.0068924758,0.011451503,0.024856469,-0.015677767,0.01080433,0.00059515977,0.03710737,0.02581924,-0.022360109,-0.021845268,0.008065158,-0.03030523,-0.0040963064,-0.03924856,0.03622201,0.066118374,-0.051778384,0.08161927,0.04144413,-0.025774686,-0.0090385005,0.04352471,0.046875063,0.04349448,0.012105294,0.07407767,0.072486706,0.0471099,0.0025701914,-0.0012444082,0.0050236,0.0013199453,0.04850534,0.055940002,0.034644723,0.06314604,0.07468103,-0.007306655,0.009535275,0.0719967,-0.057873808,0.072452255,-0.0018005463,0.04259739,0.028090658,0.028432865,0.07686742,0.04332403,0.04010539,0.05652858,0.055450767,0.027246146,0.03225293,0.036099285,0.020512752,-0.0022244602,-0.0044457074,0.040476285,0.033324916,0.0048459168,0.031473763,0.006414305
0.024656445,0.0139651755,0.017288914,0.043690335,0.033057507,-0.01322465,0.062472254,0.021602172,0.07870002,0.08113114,-0.010326158,0.0057350784,0.070677,0.039060634,-0.009116493,0.06795935,0.024338266,0.07516248,0.009870198,0.07830454,0.030807871,-0.07037397,0.042216938,0.024716571,0.036073804,-0.01754902,0.08100761,0.004426417,0.064494945,0.077380836,0.068808585,0.06712396,0.05391586,0.033020917,0.060995948,-0.030718312,0.012697311,0.039574414,0.08222633,0.078313515,0.063500844,0.09795146,0.046254735,-0.050800823,0.017874945,0.04228938,0.0077686524,0.081450336,0.07528504,-0.07804678,0.004656948,-0.0074509815,-0.03739694,-0.02804647,-0.0014907632,-0.04069215,-0.008688078,-0.026656259,-0.027762344,-0.04428369,-0.042593587,-0.010576154,0.065594025,-0.025710424,-0.016172731,-0.019402053,-0.007422259,-0.03609049,0.005195906,-0.033862893,-0.03847548,0.0051161204,0.060442355,0.03467766,-0.0063721435,-0.023747995,0.05915649,-0.011031965,-0.037817705,0.03693463,0.009330918,0.07152255,0.04552426,-0.029844169,-0.01967334,0.016845863,-0.05141672,0.028990207,-0.014135933,0.033687774,-0.003995031,-0.006174792,-0.030990077,-0.04057072,0.051894147,0.08192214,0.084444486,0.021986008,0.059875406,0.083075166,0.06653567,-0.017710427,0.015978832,0.008434146,0.019926747,0.0367979,0.067327924,0.044072166,-0.03936952,-0.008808417,0.061827693,0.013696574,0.04950831,0.028262237,0.056224823,-0.039462335,0.006485271,0.016198907,0.0706422,0.051822215,-0.05838002,0.032599222,0.006511138,-0.043548964,0.079454504,0.025019841,0.018157553,0.0047645816,0.06775117,0.023918245,0.022189666,0.01553148,0.041341305,-0.06617915,0.03896623,0.086059935,0.04632647,0.028434804,0.028672786,0.07397118,0.07947081,0.033796523,0.055224113,-0.007163522,0.028664898,0.012369305,-0.019533768,0.04269793,-0.059653345,0.039120164,-0.020311804,0.01700848,0.04461716,0.0664886,0.068327874,0.05135494,0.052108556,-0.0092186425,0.055100605,-0.0016050249,0.05454046,0.029193051,0.00026458193,0.07602153,0.027175464,0.02335462,0.051742602,0.049055457,0.051715385,0.014812902,-0.035687592,0.0012202288,0.036057495,0.034732535,0.052978817,0.041696683,0.049501255,0.08019858,0.07164259,-0.011348474,0.03386758,0.058058467,-0.056424476
0.05957607,0.057404213,0.029459523,-0.041689076,0.016917218,-0.011229146,0.024430452,0.083720736,-0.06214519,-0.0030463838,0.010401565,-0.056398127,-0.014106911,0.048698477,0.056896888,-0.028744228,0.03791709,-0.078492135,-0.046364047,0.028751172,0.047034197,-0.0018537511,-0.032779794,0.044336792,-0.009030686,0.023361731,-0.071255885,-0.0036690342,0.07273731,-0.047461107,0.016627545,0.020023573,-0.07148795,-0.030301634,-0.031456415,-0.047504745,-0.03785708,0.054504734,-0.052374,0.04072053,-0.019775545,-0.024083538,0.054533277,0.018983442,0.011659612,0.06285536,-0.06549334,-0.021141136,-0.0012384302,-0.016596468,-0.052723136,-0.046632312,0.0734227,-0.056547377,-0.040203687,-0.022177901,-0.064202584,-0.013161427,-0.069189735,-0.04097398,-0.040589776,-0.054537237,-0.07294867,-0.06662127,-0.0688839,-0.04554878,-0.020373967,-0.07032987,-0.036716096,-0.072298735,-0.075542755,-0.07805552,-0.05400756,-0.031225407,-0.06952107,-0.057978444,-0.06201149,0.027040666,-0.06292198,-0.04952887,0.012657265,0.07899954,0.026145,-0.045397934,0.0055614514,0.03472745,0.04060643,0.028257534,-0.030962072,0.011033287,0.045641597,-0.04135914,-0.008346535,-0.022717273,0.052718278,-0.019001594,0.003904442,0.064554095,-0.03740099,-0.07738241,-0.0021268008,0.028133068,-0.06362625,0.0015695539,0.021456111,-0.056462985,0.0054436848,0.016508095,0.03515747,-0.0060816803,0.06498781,-0.07174576,0.028084652,0.04624376,0.027295185,-0.0632515,0.034327507,-0.0026059966,-0.066965684,-0.076079205,-0.05363431,-0.009993451,0.004920364,-0.012222166,-0.033660464,-0.06501397,0.035246424,0.04018931,0.016289476,-0.013562164,-0.018015653,-0.007935303,-0.057509765,0.007995274,0.03997727,0.017989783,0.02870628,0.017079405,0.021944685,-0.029228479,-0.064342424,0.05882453,-0.0349793,-0.019233285,0.07822723,0.00439409,0.036114994,0.031157795,-0.0007393943,-0.015376983,-0.0010517358,0.042821337,-0.014866598,-0.03221174,0.027124356,-0.022864282,0.0075523257,-0.005780759,0.027682777,-0.058383785,-0.019929968,0.030202912,0.042284906,-0.0095812585,-0.0029367316,-0.051969133,-0.055026915,0.005431653,-0.063560806,0.002880557,0.039556645,-0.043590605,0.0035339298,-0.009222652,0.020817304,-0.0021408678,0.002458522,-0.0104175145,-0.027236383,-0.011508456,0.03993981,-0.019420536,-0.011055103
-0.0023351754,-0.0024136868,-0.067481466,-0.072903804,0.046433445,-0.059873138,0.07698098,0.08403395,-0.059732605,-0.06637269,-0.026048826,-0.03994499,0.0042612967,-0.062273014,-0.05147748,-0.06670692,-0.033788145,-0.019787246,-0.02937383,-0.076237686,-0.04089797,0.015730856,-0.052812357,-0.060610924,-0.070067726,-0.023531688,-0.076044254,-0.0074019334,-0.047408044,-0.039224718,-0.057919648,-0.0743202,0.035212923,0.0137113845,-0.065566406,-0.026385257,0.07093189,-0.02497521,-0.04415622,-0.071505055,0.053021904,0.013732239,0.00080497394,0.0076997825,0.0092913415,0.030374922,-0.021002252,-0.06376292,-0.027498988,-0.027571768,-0.056432024,0.07886293,0.08184852,0.022357417,0.016279053,-0.014146223,0.014929734,-0.00995021,0.04497187,0.013500061,-0.008551653,0.052126504,0.010361912,0.050597295,-0.0116737895,-0.028389404,0.0058799083,-0.06510911,0.041139763,0.020310666,0.020899687,0.014674427,-0.010437054,0.055229463,0.05179274,0.008041438,-0.044760086,0.037338972,0.036117896,-0.05573121,-0.047543924,-0.032039177,-0.0010244051,-0.03499688,-0.022827316,-0.060209095,0.020641379,0.027115455,-0.026501726,-0.076156504,-0.05263013,-0.07840165,-0.0633519,-0.05930354,-0.037207168,-0.072109886,-0.06561259,-0.017263522,0.020599535,-0.056672886,-0.055457648,-0.052062538,-0.06039869,0.0263107,-0.021038268,-0.074569725,-0.012648946,-0.06218388,-0.005959449,-0.014226653,-0.0066846125,0.031502265,0.011798152,-0.03076753,0.025555775,-0.0012957643,-0.067751706,-0.07333295,-0.053013504,-0.040099226,-0.018029712,-0.06294079,-0.0010666467,-0.05080422,-0.059267346,-0.010204954,-0.016478183,0.04846346,-0.029590713,-0.05003133,-0.06468324,-0.05103018,-0.05321681,-0.04945986,-0.06302891,-0.015981177,0.03352969,-0.061476346,-0.003418953,-0.07227516,-0.057658907,-0.05284896,-0.06801212,-0.026648898,0.07949417,-0.017885713,-0.05785292,-0.040745698,0.020888217,-0.06194591,-0.020569192,-0.05382262,-0.005879994,-0.019086799,-0.06594758,0.0026601113,-0.05126998,-0.04901685,-0.057988696,-0.034865573,-0.036573198,-0.058687598,-0.047567632,-0.042430237,-0.036368668,-0.07019425,-0.06921805,0.03068153,-0.0067780684,-0.04168797,-0.049349964,-0.03391261,-0.048410892,-0.0036898267,-0.008786071,-0.014206723,-0.019608766,-0.02618729,-0.05829445,-0.012800886,-0.046766788,0.06383174,-0.025573868
-0.06321668,-0.020436466,-0.0548441,0.01421116,-0.061334588,-0.054358,-0.023081135,0.015420316,-0.006410781,0.01596931,-0.048097376,-0.048582524,0.055751428,0.01872002,0.0021320137,-0.032268587,0.078515045,-0.066955335,-0.045663964,-0.005417041,0.0359918,-0.0036111583,0.036155973,0.06510098,0.056385484,0.048758052,-0.055081803,-0.0027841628,-0.04698543,-0.067188576,0.01394439,-0.006463224,-0.04718108,0.05503345,0.033460174,-0.045026716,-0.06602862,0.0388385,-0.05018516,0.0168673,-0.044448856,-0.021717152,-0.059170064,0.026328547,-0.060409088,-0.012130535,0.0058502248,-0.043551482,-0.057627093,-0.084926456,0.0005732797,-0.016988091,-0.004543202,0.035614595,-0.004997929,0.0032240674,-0.029360337,0.013255264,0.008707139,0.0027563826,-0.05650406,0.026573697,0.032281134,-0.029365968,-0.020237403,-0.050830305,0.031062337,-0.009368349,-0.019566106,-0.03692465,-0.03408895,-0.024453286,-0.0272186,0.05388158,-0.03977574,-0.010005032,-0.021871751,-0.00077681855,-0.046907198,0.008286032,-0.064421535,-0.009922824,-0.05883237,0.00237219,-0.047663763,0.040432576,-0.032103527,0.004355195,0.0016712995,0.026653906,-0.04232599,-0.009396295,-0.029025795,0.044903215,-0.014526501,-0.040049285,-0.049541093,0.029695654,0.005179547,-0.06117677,0.07496533,0.0127420435,-0.010952014,-0.035683636,0.053416073,-0.014654329,-0.01827627,-0.06876482,-0.03597689,-0.05603586,0.0633698,0.046592698,0.057302278,-0.0037704164,-0.037006516,-0.027877983,-0.02656624,0.004279899,0.0062901406,-0.018975811,0.055033773,0.046248756,0.020398863,0.050752454,-0.010989797,0.04630052,0.04548069,-0.008459355,0.00033743013,0.0086823,-0.029838294,-0.005984001,-0.060298428,-0.008514245,0.0009326872,0.026999107,-0.05009413,0.027777214,-0.03920258,-0.01158854,-0.032247618,0.07469177,-0.052337606,-0.067847826,-0.045645084,-0.06762108,-0.042285044,-0.024567146,-0.058392253,-0.015592541,-0.025194887,-0.046652038,-0.06845384,-0.07654787,-0.05190095,-0.035649557,-0.051303227,-0.058316234,-0.05089518,-0.06326676,-0.057593685,-0.04061999,-0.034995336,-0.05596639,-0.03832738,-0.06202019,-0.059468422,-0.03368127,-0.061524037,-0.03956656,-0.049047627,-0.032741655,-0.028148428,-0.07000105,-0.06132095,-0.06314769,-0.05722593,-0.014430307,-0.06899005,-0.057745427,0.017439831,-0.009426765,0.057941422
-0.045027595,-0.052753724,-0.04927589,0.03329593,-0.04089055,-0.056382854,-0.015567921,-0.053065654,0.062113542,-0.0020141453,-0.06494305,-0.019536557,0.0078154,-0.033405848,-0.049514547,0.037240986,-0.032615475,0.03820185,-0.072106995,-0.04398837,-0.040580798,-0.019559897,-0.0018077329,-0.013632461,-0.062321577,-0.06270331,0.023968503,-0.054067172,-0.026335442,0.0007467689,-0.0060887304,0.03672282,-0.047343194,-0.06451383,-0.057893876,-0.021463063,-0.027872156,-0.008834665,-0.043153487,-0.022849506,0.008584402,-0.07538424,-0.05025435,-0.01611322,-0.043797106,-0.0055298475,-0.04666337,-0.020525567,-0.04554156,-0.006181046,-0.006526185,-0.043041233,-0.06477943,-0.06998445,-0.058178913,-0.048798192,-0.059316944,-0.052978985,-0.039434157,-0.07074151,-0.068405576,-0.06307344,-0.06002371,-0.05871244,-0.07135991,-0.061265294,-0.04009171,-0.06521813,-0.046317995,-0.07622966,-0.051460125,-0.058868967,-0.06281288,-0.06374867,-0.06114863,-0.06389322,-0.017433444,-0.048993375,-0.039477967,-0.025844024,-0.016473569,-0.006117976,-0.006048037,-0.05811027,0.02341659,-0.0337901,0.015794247,-0.01966034,-0.059852444,-0.047107946,0.02993757,-0.02666229,0.031870957,0.05848317,-0.036753908,0.04618276,-0.025244005,-0.031369004,-0.008194739,0.061969575,-0.015322534,0.07928495,-0.07262072,-0.041642405,-0.0047887885,-0.05855865,0.04823935,0.023751255,-0.010751449,0.018211896,-0.018581618,0.012436583,-0.010684855,-0.011086332,-0.0150943715,0.02045683,-0.013371506,-0.0016081621,-0.048776284,0.03658244,-0.06062753,-0.010158514,-0.03649018,-0.04100337,-0.03771519,-0.0072056404,-0.043878417,0.012220287,-0.0039541163,-0.035051234,-0.020403521,-0.010859854,-0.006087184,0.032702938,0.028635668,-0.019987002,-0.0072044376,-0.028962275,-0.047549237,0.017570706,-0.022742322,-0.061731935,0.016802002,-0.049991887,-0.050572574,0.005645705,-0.03338106,-0.033742245,-0.022245385,-0.045799352,-0.05636309,-0.03183347,-0.03728692,-0.019644832,0.012365716,-0.04596995,-0.025032092,-0.0075582243,-0.0406063,-0.057720322,0.014036288,-0.027274935,-0.01038669,-0.030979048,0.0044111693,-0.040617876,-0.034460463,-0.02480866,-0.04251678,0.035632644,0.019623693,-0.034680393,-0.026951471,-0.044331223,0.01112049,0.020842897,0.044864077,-0.044429675,0.019966152,0.01679007,-0.038467467,-0.030723333,-0.00734286
