Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,5.133333333333334,3.323986896618109,forage_dynamic,2.7421508696867973,1.407300065888671,3.122129446504544,0.799191623808962,,
