Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,5.142857142857143,1.8070158058105026,forage_dynamic,4.89183477859902,1.8183438606686395,3.67998324310969,0.6067932798920072,,
