SID,entry,timepoint
5d3cc9010e510a00013df6f6,tonga,70.5
5d3cc9010e510a00013df6f6,somalia,72.2
5d3cc9010e510a00013df6f6,ireland,79.2
5d3cc9010e510a00013df6f6,england,80.1
5d3cc9010e510a00013df6f6,netherlands,85.1
5d3cc9010e510a00013df6f6,spain,88.4
5d3cc9010e510a00013df6f6,germany,90.6
5d3cc9010e510a00013df6f6,thailand,97.6
5d3cc9010e510a00013df6f6,taiwan,98.5
5d3cc9010e510a00013df6f6,kazakhstan,110.1
5d3cc9010e510a00013df6f6,iran,112.2
5d3cc9010e510a00013df6f6,pakistan,116.1
65512e3cc12f463bc327b7c3,united states,1.4
65512e3cc12f463bc327b7c3,canada,4.4
65512e3cc12f463bc327b7c3,mexico,6.6
65512e3cc12f463bc327b7c3,finland,9.8
65512e3cc12f463bc327b7c3,germany,12.7
65512e3cc12f463bc327b7c3,russia,13.5
65512e3cc12f463bc327b7c3,spain,17.6
65512e3cc12f463bc327b7c3,honduras,20.8
65512e3cc12f463bc327b7c3,england,25.6
65512e3cc12f463bc327b7c3,brazil,28.8
65512e3cc12f463bc327b7c3,argentina,36.5
65512e3cc12f463bc327b7c3,new zealand,40.5
65512e3cc12f463bc327b7c3,estonia,46.8
65512e3cc12f463bc327b7c3,china,49.7
65512e3cc12f463bc327b7c3,japan,52.2
65512e3cc12f463bc327b7c3,the philippines,55.0
65512e3cc12f463bc327b7c3,south korea,62.7
65512e3cc12f463bc327b7c3,north korea,64.2
65512e3cc12f463bc327b7c3,iran,67.4
65512e3cc12f463bc327b7c3,saudi arabia,70.6
65512e3cc12f463bc327b7c3,yemen,80.8
65512e3cc12f463bc327b7c3,south africa,82.6
65512e3cc12f463bc327b7c3,uganda,88.8
65512e3cc12f463bc327b7c3,bulgaria,98.4
65512e3cc12f463bc327b7c3,qatar,118.9
5f6c102b6ec04317fc9a8127,united states,4.1
5f6c102b6ec04317fc9a8127,japan,7.4
5f6c102b6ec04317fc9a8127,albania,10.2
5f6c102b6ec04317fc9a8127,germany,10.8
5f6c102b6ec04317fc9a8127,canada,13.6
5f6c102b6ec04317fc9a8127,italy,14.4
5f6c102b6ec04317fc9a8127,france,15.7
5f6c102b6ec04317fc9a8127,turkey,17.7
5f6c102b6ec04317fc9a8127,russia,18.5
5f6c102b6ec04317fc9a8127,mexico,21.3
5f6c102b6ec04317fc9a8127,belgium,22.1
5f6c102b6ec04317fc9a8127,brazil,24.0
5f6c102b6ec04317fc9a8127,croatia,27.5
5f6c102b6ec04317fc9a8127,india,35.8
5f6c102b6ec04317fc9a8127,china,38.2
5f6c102b6ec04317fc9a8127,argentina,45.0
5f6c102b6ec04317fc9a8127,australia,49.6
5f6c102b6ec04317fc9a8127,italy,54.6
5f6c102b6ec04317fc9a8127,iraq,56.8
5f6c102b6ec04317fc9a8127,austria,58.8
5f6c102b6ec04317fc9a8127,new zealand,64.4
5f6c102b6ec04317fc9a8127,bolivia,69.3
5f6c102b6ec04317fc9a8127,bulgaria,70.1
5f6c102b6ec04317fc9a8127,kazakhstan,77.3
5f6c102b6ec04317fc9a8127,morocco,90.1
5f6c102b6ec04317fc9a8127,mongolia,95.9
5f6c102b6ec04317fc9a8127,philippines,98.7
5f6c102b6ec04317fc9a8127,vietnam,99.8
5f6c102b6ec04317fc9a8127,pakistan,103.7
5f6c102b6ec04317fc9a8127,qatar,107.1
5f6c102b6ec04317fc9a8127,sweden,111.0
5fc6df58f380620a09116434,united states,2.5
5fc6df58f380620a09116434,mexico,3.0
5fc6df58f380620a09116434,jamaica,3.5
5fc6df58f380620a09116434,haiti,5.1
5fc6df58f380620a09116434,costa rica,6.2
5fc6df58f380620a09116434,somalia,7.1
5fc6df58f380620a09116434,nicaragua,7.5
5fc6df58f380620a09116434,belize,8.7
5fc6df58f380620a09116434,panama,10.2
5fc6df58f380620a09116434,andorra,10.9
5fc6df58f380620a09116434,argentina,14.1
5fc6df58f380620a09116434,brazil,15.9
5fc6df58f380620a09116434,panama,18.4
5fc6df58f380620a09116434,venezuela,19.1
5fc6df58f380620a09116434,colombia,20.4
5fc6df58f380620a09116434,uruguay,22.0
5fc6df58f380620a09116434,paraguay,23.8
5fc6df58f380620a09116434,ireland,28.9
5fc6df58f380620a09116434,wales,29.9
5fc6df58f380620a09116434,scotland,30.4
5fc6df58f380620a09116434,great britain,31.5
5fc6df58f380620a09116434,united kingdom,32.7
5fc6df58f380620a09116434,france,33.4
5fc6df58f380620a09116434,germany,35.2
5fc6df58f380620a09116434,sweden,37.2
5fc6df58f380620a09116434,norway,39.4
5fc6df58f380620a09116434,greece,43.8
5fc6df58f380620a09116434,italy,44.9
5fc6df58f380620a09116434,switzerland,47.0
5fc6df58f380620a09116434,netherlands,48.1
5fc6df58f380620a09116434,china,49.2
5fc6df58f380620a09116434,north korea,51.7
5fc6df58f380620a09116434,south korea,52.4
5fc6df58f380620a09116434,japan,52.7
5fc6df58f380620a09116434,russia,53.3
5fc6df58f380620a09116434,estonia,54.5
5fc6df58f380620a09116434,thailand,57.1
5fc6df58f380620a09116434,india,58.2
5fc6df58f380620a09116434,vietnam,58.7
5fc6df58f380620a09116434,philippines,59.5
5fc6df58f380620a09116434,australia,60.5
5fc6df58f380620a09116434,south africa,62.4
5fc6df58f380620a09116434,kenya,63.3
5fc6df58f380620a09116434,uganda,64.7
5fc6df58f380620a09116434,madagascar,66.2
5fc6df58f380620a09116434,egypt,67.6
5fc6df58f380620a09116434,zimbabwe,70.0
5fc6df58f380620a09116434,kazakhstan,75.8
5fc6df58f380620a09116434,pakistan,80.5
5fc6df58f380620a09116434,afghanistan,85.4
5fc6df58f380620a09116434,iraq,87.3
5fc6df58f380620a09116434,iran,88.1
5fc6df58f380620a09116434,austria,90.1
5fc6df58f380620a09116434,czech republic,94.5
5fc6df58f380620a09116434,cuba,101.3
5fc6df58f380620a09116434,papua new guinea,109.8
60da4f9aa1ced7efeecca18a,canada,2.1
60da4f9aa1ced7efeecca18a,mexico,2.8
60da4f9aa1ced7efeecca18a,argentina,3.2
60da4f9aa1ced7efeecca18a,peru,4.1
60da4f9aa1ced7efeecca18a,ecuador,5.2
60da4f9aa1ced7efeecca18a,el salvador,5.8
60da4f9aa1ced7efeecca18a,brazil,7.2
60da4f9aa1ced7efeecca18a,chile,7.5
60da4f9aa1ced7efeecca18a,paraguay,12.1
60da4f9aa1ced7efeecca18a,china,17.4
60da4f9aa1ced7efeecca18a,india,18.2
60da4f9aa1ced7efeecca18a,england,19.4
60da4f9aa1ced7efeecca18a,france,21.3
60da4f9aa1ced7efeecca18a,germany,24.0
60da4f9aa1ced7efeecca18a,poland,24.9
60da4f9aa1ced7efeecca18a,russia,26.1
60da4f9aa1ced7efeecca18a,ukraine,26.8
60da4f9aa1ced7efeecca18a,montenegro,27.4
60da4f9aa1ced7efeecca18a,moldova,29.5
60da4f9aa1ced7efeecca18a,bosnia,31.4
60da4f9aa1ced7efeecca18a,herzegovina,32.7
60da4f9aa1ced7efeecca18a,kazakhstan,36.0
60da4f9aa1ced7efeecca18a,pakistan,36.9
60da4f9aa1ced7efeecca18a,bangladesh,40.3
60da4f9aa1ced7efeecca18a,south korea,46.5
60da4f9aa1ced7efeecca18a,north korea,47.5
60da4f9aa1ced7efeecca18a,japan,48.3
60da4f9aa1ced7efeecca18a,vietnam,51.2
60da4f9aa1ced7efeecca18a,thailand,52.4
60da4f9aa1ced7efeecca18a,philippines,53.2
60da4f9aa1ced7efeecca18a,laos,57.5
60da4f9aa1ced7efeecca18a,switzerland,59.5
60da4f9aa1ced7efeecca18a,austria,62.9
60da4f9aa1ced7efeecca18a,hungary,65.1
60da4f9aa1ced7efeecca18a,italy,70.7
60da4f9aa1ced7efeecca18a,greece,71.5
60da4f9aa1ced7efeecca18a,spain,72.1
60da4f9aa1ced7efeecca18a,portugal,74.1
60da4f9aa1ced7efeecca18a,ireland,74.5
60da4f9aa1ced7efeecca18a,andorra,80.5
60da4f9aa1ced7efeecca18a,luxembourg,81.6
60da4f9aa1ced7efeecca18a,vatican city,83.3
60da4f9aa1ced7efeecca18a,iceland,92.2
60da4f9aa1ced7efeecca18a,norway,93.3
60da4f9aa1ced7efeecca18a,finland,93.7
60da4f9aa1ced7efeecca18a,sweden,95.0
60da4f9aa1ced7efeecca18a,denmark,99.7
60da4f9aa1ced7efeecca18a,australia,104.5
60da4f9aa1ced7efeecca18a,new zealand,105.7
6595e3b4dc9090390e4edb5f,united kingdom,8.6
6595e3b4dc9090390e4edb5f,denmark,11.9
6595e3b4dc9090390e4edb5f,hungary,13.9
6595e3b4dc9090390e4edb5f,italy,17.7
6595e3b4dc9090390e4edb5f,portugal,19.7
6595e3b4dc9090390e4edb5f,japan,22.5
6595e3b4dc9090390e4edb5f,north korea,23.7
6595e3b4dc9090390e4edb5f,south korea,24.1
6595e3b4dc9090390e4edb5f,taiwan,25.4
6595e3b4dc9090390e4edb5f,thailand,29.2
6595e3b4dc9090390e4edb5f,laos,32.2
6595e3b4dc9090390e4edb5f,cambodia,32.9
6595e3b4dc9090390e4edb5f,philippines,33.5
6595e3b4dc9090390e4edb5f,india,38.3
6595e3b4dc9090390e4edb5f,china,41.4
6595e3b4dc9090390e4edb5f,australia,45.3
6595e3b4dc9090390e4edb5f,belgium,48.5
6595e3b4dc9090390e4edb5f,poland,49.4
6595e3b4dc9090390e4edb5f,germany,52.6
6595e3b4dc9090390e4edb5f,ireland,53.4
6595e3b4dc9090390e4edb5f,france,57.1
6595e3b4dc9090390e4edb5f,norway,59.7
6595e3b4dc9090390e4edb5f,singapore,65.2
6595e3b4dc9090390e4edb5f,netherlands,75.8
6595e3b4dc9090390e4edb5f,canada,76.8
6595e3b4dc9090390e4edb5f,mexico,79.9
6595e3b4dc9090390e4edb5f,egypt,84.4
6595e3b4dc9090390e4edb5f,south africa,85.4
6595e3b4dc9090390e4edb5f,afghanistan,85.7
6595e3b4dc9090390e4edb5f,syria,86.7
6595e3b4dc9090390e4edb5f,indonesia,91.7
6595e3b4dc9090390e4edb5f,nigeria,96.7
6595e3b4dc9090390e4edb5f,turkey,97.8
6595e3b4dc9090390e4edb5f,brazil,105.3
6595e3b4dc9090390e4edb5f,greece,112.4
5e7fefe06c12706d47e35211,united states,0.0
5e7fefe06c12706d47e35211,canada,3.6
5e7fefe06c12706d47e35211,mexico,4.6
5e7fefe06c12706d47e35211,greenland,5.3
5e7fefe06c12706d47e35211,iceland,7.8
5e7fefe06c12706d47e35211,finland,8.9
5e7fefe06c12706d47e35211,south africa,11.1
5e7fefe06c12706d47e35211,kenya,12.3
5e7fefe06c12706d47e35211,niger,13.5
5e7fefe06c12706d47e35211,egypt,15.3
5e7fefe06c12706d47e35211,republic of congo,20.6
5e7fefe06c12706d47e35211,italy,25.2
5e7fefe06c12706d47e35211,england,26.0
5e7fefe06c12706d47e35211,ireland,27.2
5e7fefe06c12706d47e35211,france,31.3
5e7fefe06c12706d47e35211,singapore,34.2
5e7fefe06c12706d47e35211,japan,35.2
5e7fefe06c12706d47e35211,china,36.5
5e7fefe06c12706d47e35211,thailand,37.1
5e7fefe06c12706d47e35211,russia,39.0
5e7fefe06c12706d47e35211,australia,43.0
5e7fefe06c12706d47e35211,chile,47.2
5e7fefe06c12706d47e35211,argentina,48.0
5e7fefe06c12706d47e35211,peru,48.7
5e7fefe06c12706d47e35211,colombia,50.3
5e7fefe06c12706d47e35211,brazil,53.4
5e7fefe06c12706d47e35211,jamaica,56.0
5e7fefe06c12706d47e35211,czechoslovakia,65.7
5e7fefe06c12706d47e35211,romania,69.3
5e7fefe06c12706d47e35211,turkey,74.5
5e7fefe06c12706d47e35211,uzbekistan,78.4
5e7fefe06c12706d47e35211,qatar,83.0
5e7fefe06c12706d47e35211,india,91.1
5c1942e200849900010afdcd,us,1.7
5c1942e200849900010afdcd,america,2.5
5c1942e200849900010afdcd,canada,2.9
5c1942e200849900010afdcd,mexico,5.7
5c1942e200849900010afdcd,haiti,7.4
5c1942e200849900010afdcd,cuba,8.0
5c1942e200849900010afdcd,dominican republic,12.3
5c1942e200849900010afdcd,brazil,19.2
5c1942e200849900010afdcd,argentina,19.9
5c1942e200849900010afdcd,chile,20.8
5c1942e200849900010afdcd,ecuador,22.9
5c1942e200849900010afdcd,colombia,23.7
5c1942e200849900010afdcd,united kingdom,27.0
5c1942e200849900010afdcd,ireland,28.9
5c1942e200849900010afdcd,france,29.7
5c1942e200849900010afdcd,portugal,30.7
5c1942e200849900010afdcd,spain,31.7
5c1942e200849900010afdcd,germany,35.6
5c1942e200849900010afdcd,luxembourg,36.3
5c1942e200849900010afdcd,austria,37.1
5c1942e200849900010afdcd,norway,42.7
5c1942e200849900010afdcd,sweden,43.4
5c1942e200849900010afdcd,finland,43.9
5c1942e200849900010afdcd,iceland,46.3
5c1942e200849900010afdcd,denmark,47.1
5c1942e200849900010afdcd,netherlands,48.6
5c1942e200849900010afdcd,belgium,49.8
5c1942e200849900010afdcd,morocco,52.5
5c1942e200849900010afdcd,egypt,53.3
5c1942e200849900010afdcd,south africa,55.8
5c1942e200849900010afdcd,nigeria,56.8
5c1942e200849900010afdcd,ethiopia,58.1
5c1942e200849900010afdcd,zimbabwe,60.2
5c1942e200849900010afdcd,india,67.1
5c1942e200849900010afdcd,sri lanka,67.8
5c1942e200849900010afdcd,thailand,68.3
5c1942e200849900010afdcd,vietnam,69.6
5c1942e200849900010afdcd,laos,70.2
5c1942e200849900010afdcd,myanmar,73.0
5c1942e200849900010afdcd,burma,76.8
5c1942e200849900010afdcd,japan,83.3
5c1942e200849900010afdcd,china,84.0
5c1942e200849900010afdcd,north korea,84.6
5c1942e200849900010afdcd,south korea,85.6
5c1942e200849900010afdcd,indonesia,91.7
5c1942e200849900010afdcd,malaysia,92.5
5c1942e200849900010afdcd,papua,93.1
5c1942e200849900010afdcd,australia,94.6
5c1942e200849900010afdcd,new zealand,95.9
5c1942e200849900010afdcd,russia,99.8
5c1942e200849900010afdcd,ukraine,100.5
5c1942e200849900010afdcd,armenia,101.2
5c1942e200849900010afdcd,turkey,102.4
5c1942e200849900010afdcd,georgia,102.9
5c1942e200849900010afdcd,lebanon,104.9
5c1942e200849900010afdcd,jordan,105.6
5c1942e200849900010afdcd,saudi arabia,108.8
5c1942e200849900010afdcd,afghanistan,111.1
5c1942e200849900010afdcd,iran,112.1
5c1942e200849900010afdcd,nepal,114.6
5c4a428161c51f0001e96b3f,us,4.0
5c4a428161c51f0001e96b3f,mexico,4.9
5c4a428161c51f0001e96b3f,spain,8.6
5c4a428161c51f0001e96b3f,france,9.7
5c4a428161c51f0001e96b3f,germany,10.8
5c4a428161c51f0001e96b3f,canada,15.1
5c4a428161c51f0001e96b3f,russia,17.1
5c4a428161c51f0001e96b3f,guatemala,19.6
5c4a428161c51f0001e96b3f,belize,20.8
5c4a428161c51f0001e96b3f,el salvador,20.9
5c4a428161c51f0001e96b3f,honduras,23.8
5c4a428161c51f0001e96b3f,nicaragua,25.2
5c4a428161c51f0001e96b3f,costa rica,26.5
5c4a428161c51f0001e96b3f,panama,27.4
5c4a428161c51f0001e96b3f,colombia,28.7
5c4a428161c51f0001e96b3f,venezuela,29.9
5c4a428161c51f0001e96b3f,guyana,30.6
5c4a428161c51f0001e96b3f,suriname,32.7
5c4a428161c51f0001e96b3f,guiana,34.5
5c4a428161c51f0001e96b3f,bolivia,37.4
5c4a428161c51f0001e96b3f,chile,38.0
5c4a428161c51f0001e96b3f,argentina,38.5
5c4a428161c51f0001e96b3f,paraguay,39.1
5c4a428161c51f0001e96b3f,uruguay,40.5
5c4a428161c51f0001e96b3f,china,43.8
5c4a428161c51f0001e96b3f,north korea,45.5
5c4a428161c51f0001e96b3f,south korea,47.2
5c4a428161c51f0001e96b3f,japan,47.7
5c4a428161c51f0001e96b3f,taiwan,51.0
5c4a428161c51f0001e96b3f,philippines,52.7
5c4a428161c51f0001e96b3f,indonesia,53.8
5c4a428161c51f0001e96b3f,singapore,56.8
5c4a428161c51f0001e96b3f,malaysia,57.8
5c4a428161c51f0001e96b3f,vietnam,58.6
5c4a428161c51f0001e96b3f,cambodia,59.5
5c4a428161c51f0001e96b3f,thailand,60.6
5c4a428161c51f0001e96b3f,laos,62.4
5c4a428161c51f0001e96b3f,myanmar,67.1
5c4a428161c51f0001e96b3f,bhutan,69.1
5c4a428161c51f0001e96b3f,bangladesh,71.1
5c4a428161c51f0001e96b3f,nepal,72.7
5c4a428161c51f0001e96b3f,india,73.5
5c4a428161c51f0001e96b3f,pakistan,74.5
5c4a428161c51f0001e96b3f,tajikistan,75.8
5c4a428161c51f0001e96b3f,kyrgyzstan,77.7
5c4a428161c51f0001e96b3f,pakistan,79.3
5c4a428161c51f0001e96b3f,turkmenistan,80.0
5c4a428161c51f0001e96b3f,afghanistan,80.9
5c4a428161c51f0001e96b3f,iran,82.6
5c4a428161c51f0001e96b3f,kazakhstan,82.8
5c4a428161c51f0001e96b3f,iraq,85.5
5c4a428161c51f0001e96b3f,kuwait,86.2
5c4a428161c51f0001e96b3f,qatar,90.8
5c4a428161c51f0001e96b3f,emirates,93.3
5c4a428161c51f0001e96b3f,oman,94.2
5c4a428161c51f0001e96b3f,yemen,95.0
5c4a428161c51f0001e96b3f,saudi arabia,96.5
5c4a428161c51f0001e96b3f,jordan,97.6
5c4a428161c51f0001e96b3f,israel,99.5
5c4a428161c51f0001e96b3f,palestine,102.4
5c4a428161c51f0001e96b3f,egypt,106.7
5c4a428161c51f0001e96b3f,cyprus,107.9
5c4a428161c51f0001e96b3f,turkey,109.0
5c4a428161c51f0001e96b3f,greece,109.7
5c4a428161c51f0001e96b3f,bulgaria,111.2
5c4a428161c51f0001e96b3f,romania,112.3
5c4a428161c51f0001e96b3f,moldova,113.5
5c4a428161c51f0001e96b3f,ukraine,115.8
5c4a428161c51f0001e96b3f,belarus,116.7
5c4a428161c51f0001e96b3f,lithuania,117.8
5c4a428161c51f0001e96b3f,latvia,118.6
5ed9311e1a69d449577bb8cf,ecuador,0.3
5ed9311e1a69d449577bb8cf,united states,1.9
5ed9311e1a69d449577bb8cf,mexico,2.6
5ed9311e1a69d449577bb8cf,canada,2.8
5ed9311e1a69d449577bb8cf,brazil,6.9
5ed9311e1a69d449577bb8cf,colombia,7.6
5ed9311e1a69d449577bb8cf,peru,7.9
5ed9311e1a69d449577bb8cf,argentina,8.9
5ed9311e1a69d449577bb8cf,bolivia,11.2
5ed9311e1a69d449577bb8cf,chile,12.0
5ed9311e1a69d449577bb8cf,japan,14.7
5ed9311e1a69d449577bb8cf,spain,16.2
5ed9311e1a69d449577bb8cf,portugal,18.0
5ed9311e1a69d449577bb8cf,belgium,18.3
5ed9311e1a69d449577bb8cf,italy,19.5
5ed9311e1a69d449577bb8cf,france,20.1
5ed9311e1a69d449577bb8cf,denmark,22.0
5ed9311e1a69d449577bb8cf,england,23.1
5ed9311e1a69d449577bb8cf,china,27.1
5ed9311e1a69d449577bb8cf,russia,27.9
5ed9311e1a69d449577bb8cf,turkey,30.4
5ed9311e1a69d449577bb8cf,morocco,31.1
5ed9311e1a69d449577bb8cf,egypt,32.3
5ed9311e1a69d449577bb8cf,canada,45.3
5ed9311e1a69d449577bb8cf,germany,51.3
5ed9311e1a69d449577bb8cf,south africa,57.2
5ed9311e1a69d449577bb8cf,guiana,61.0
5ed9311e1a69d449577bb8cf,sudan,64.0
5ed9311e1a69d449577bb8cf,nigeria,68.0
5ed9311e1a69d449577bb8cf,ghana,69.0
5ed9311e1a69d449577bb8cf,cameroon,70.7
5ed9311e1a69d449577bb8cf,australia,74.5
5ed9311e1a69d449577bb8cf,new zealand,75.7
5ed9311e1a69d449577bb8cf,cambodia,84.1
5ed9311e1a69d449577bb8cf,india,100.7
5ed9311e1a69d449577bb8cf,fiji,117.4
60fcf1a04c245326d05076e0,america,1.6
60fcf1a04c245326d05076e0,england,3.2
60fcf1a04c245326d05076e0,wales,6.6
60fcf1a04c245326d05076e0,canada,7.5
60fcf1a04c245326d05076e0,mexico,8.6
60fcf1a04c245326d05076e0,costa rica,9.1
60fcf1a04c245326d05076e0,guatemala,10.4
60fcf1a04c245326d05076e0,chile,13.1
60fcf1a04c245326d05076e0,south africa,17.7
60fcf1a04c245326d05076e0,ethiopia,20.2
60fcf1a04c245326d05076e0,croatia,24.2
60fcf1a04c245326d05076e0,france,29.6
60fcf1a04c245326d05076e0,belgium,30.3
60fcf1a04c245326d05076e0,germany,31.2
60fcf1a04c245326d05076e0,italy,33.5
60fcf1a04c245326d05076e0,china,36.1
60fcf1a04c245326d05076e0,russia,36.8
60fcf1a04c245326d05076e0,ukraine,37.2
60fcf1a04c245326d05076e0,south korea,41.3
60fcf1a04c245326d05076e0,north korea,42.1
60fcf1a04c245326d05076e0,kenya,52.2
60fcf1a04c245326d05076e0,sweden,76.6
60fcf1a04c245326d05076e0,switzerland,77.3
60fcf1a04c245326d05076e0,denmark,77.7
60fcf1a04c245326d05076e0,norway,80.0
60fcf1a04c245326d05076e0,iceland,85.2
60fcf1a04c245326d05076e0,greenland,86.0
60fcf1a04c245326d05076e0,japan,98.8
60fcf1a04c245326d05076e0,singapore,101.8
