Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5c1942e200849900010afdcd,forage_dynamic_simdrop,1.9289983970325622,2.061239025262553,,22.286092460418992
5c1942e200849900010afdcd,forage_random_baseline,0.0,0.0,,27.323261349603246
5c4a428161c51f0001e96b3f,forage_dynamic_simdrop,2.346551225783028,0.5937954648340377,,26.644968137884252
5c4a428161c51f0001e96b3f,forage_random_baseline,0.0,0.0,,31.877138241203788
5d3cc9010e510a00013df6f6,forage_dynamic_simdrop,4.709764339904833,1.7281689914349891,,9.792108313381075
5d3cc9010e510a00013df6f6,forage_random_baseline,0.0,0.0,,13.661630674801621
5e7fefe06c12706d47e35211,forage_dynamic_simdrop,2.437223235300768,1.523827709820045,,29.28217446628105
5e7fefe06c12706d47e35211,forage_random_baseline,0.0,0.0,,36.431015132804326
5e8a76b3939b3072dc76fb5c,forage_dynamic_simdrop,2.3425312113033274,1.4288305329121866,,11.24402798329316
5e8a76b3939b3072dc76fb5c,forage_random_baseline,0.0,0.0,,13.661630674801621
5ed9311e1a69d449577bb8cf,forage_dynamic_simdrop,17.449163015607894,0.30755234254672936,,2.035339215101639
5ed9311e1a69d449577bb8cf,forage_random_baseline,0.0,0.0,,4.553876891600541
5f6c102b6ec04317fc9a8127,forage_dynamic_simdrop,0.1026481617744874,1.3118404480261157,,22.173103279619077
5f6c102b6ec04317fc9a8127,forage_random_baseline,0.0,0.0,,22.769384458002705
5fc6df58f380620a09116434,forage_dynamic_simdrop,2.5727228315029818,-0.06561101532212546,,18.880185608233077
5fc6df58f380620a09116434,forage_random_baseline,0.0,0.0,,22.769384458002705
60da4f9aa1ced7efeecca18a,forage_dynamic_simdrop,4.2907823082468814,1.328093697767201,,6.709559030414795
60da4f9aa1ced7efeecca18a,forage_random_baseline,0.0,0.0,,9.107753783201082
60fcf1a04c245326d05076e0,forage_dynamic_simdrop,0.7066636374985285,0.7230164941928356,,16.365622119847153
60fcf1a04c245326d05076e0,forage_random_baseline,0.0,0.0,,18.215507566402163
61035836646fb6ee2152f950,forage_dynamic_simdrop,3.4871341838722056,1.8069582601433827,,10.281750329577443
61035836646fb6ee2152f950,forage_random_baseline,0.0,0.0,,13.661630674801621
65512e3cc12f463bc327b7c3,forage_dynamic_simdrop,3.1978497197179867,0.30517908736900873,,14.591864788701256
65512e3cc12f463bc327b7c3,forage_random_baseline,0.0,0.0,,18.215507566402163
65778c02cde55736bb830eca,forage_dynamic_simdrop,3.0762870322083455,2.9284391141371873,,17.612662108163025
65778c02cde55736bb830eca,forage_random_baseline,0.0,0.0,,22.769384458002705
6595e3b4dc9090390e4edb5f,forage_dynamic_simdrop,4.147127521148693,1.1685297716323566,,30.341345117430137
6595e3b4dc9090390e4edb5f,forage_random_baseline,0.0,0.0,,40.984892024404864
