Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5885f97f41da4500014d3645,0.41546512181455036,0.14475969581570053,5.815132932942857,0.7951212138651198,35.0,simdrop,11,2.9166666666666665,1.0374916331657276
5d7ff4aa50fda7001a863736,0.4307335770934233,0.14331917254613707,6.175224592428571,0.8393613431105987,49.0,simdrop,14,3.2666666666666666,1.1234866364235143
5f1f3581b5cf3e103cc545c9,0.2860530162139873,0.07464517722376113,5.1386165951428575,0.9553852820248484,7.0,simdrop,1,3.5,0.5
5f5aa60bef062519ff711fe6,0.45567184476486755,0.13085035832685973,6.034123143425,0.8107460536462567,40.0,simdrop,13,2.857142857142857,1.1866605518454392
6001487015e5f62961639e7d,0.44810128442061886,0.11205757146790075,5.979669710894737,0.8559467192541079,38.0,simdrop,10,3.4545454545454546,1.5587661999529314
600f9342e7bc5518fa9ca92a,0.37118675277197305,0.14893795420209677,6.273587147882353,0.9793471062174343,17.0,simdrop,4,3.4,1.4966629547095764
601f6a2231a2904b79df1671,0.4375732190503442,0.10252178043967575,6.16522019697561,0.7646205740064914,41.0,simdrop,12,3.1538461538461537,1.166596222161777
6073e0d481953bbd2cd61145,0.4411795672529546,0.13456501154330047,6.144573287391305,0.7563447751498298,23.0,simdrop,6,3.2857142857142856,0.6998542122237652
6081806ab383aa89f6c61940,0.44671084200096345,0.13766213329171198,5.927815514782609,0.7133849582594213,46.0,simdrop,15,2.875,1.0532687216470449
60a48adfe091e410f4eaba34,0.4091196614954107,0.12727735664200066,6.0546125096956525,0.9561231080299307,23.0,simdrop,8,2.5555555555555554,0.6849348892187751
60d731567049e5132e3cc4d4,0.4330915614049899,0.14032802761100577,5.936882263327869,0.832307438229352,61.0,simdrop,18,3.210526315789474,1.280581585325941
610c59ee34cc312d7ca55e45,0.39058288727200025,0.15192019830375111,6.0473753474,0.8125337571066037,30.0,simdrop,8,3.3333333333333335,1.3333333333333333
61363ce02e6022a741d63a6e,0.39648558212021284,0.08485321665501061,5.993510116205882,0.9424213689672641,34.0,simdrop,10,3.090909090909091,1.083306844346635
629e241d171ec6698e05f149,0.36253899606513434,0.11576360711228612,5.798448632395833,0.7582694620794754,48.0,simdrop,13,3.4285714285714284,2.821202522590214
63619eb02e5bd8f4f7bd138a,0.40524279168545846,0.130700668590897,6.074081091212121,0.7667698613220965,33.0,simdrop,10,3.0,0.9534625892455924
63e802622f8052bd67d6c5f0,0.3918138215819685,0.11126094934479462,6.062821563633333,0.7703927633168874,30.0,simdrop,8,3.3333333333333335,0.9428090415820634
63ea4ab1ce4168cbe9f63775,0.3855157737693401,0.13640060455684955,5.904249941325,0.9692170998941205,40.0,simdrop,10,3.6363636363636362,1.6109131951517592
654108d38225e168af4b1fa0,0.38415195253391166,0.1303036270234695,6.2001448937058825,0.8917011854930063,34.0,simdrop,8,3.7777777777777777,0.9162456945817024
6554de7d91c1b1bf51104fda,0.3405956508248901,0.09554242204503316,5.8004004868125,1.0101371699519859,32.0,simdrop,9,3.2,1.077032961426901
656e3caa43f1f7f0615252ff,0.40358042538158767,0.1740909389091764,5.810790753648148,0.9232421057341206,54.0,simdrop,14,3.6,1.9933221850301406
6596a5cad60ef105b6c18897,0.3705045031182382,0.1473958316134551,5.8555773089574465,0.9069286758702892,47.0,simdrop,12,3.6153846153846154,2.0953597649040363
65b15afd94153c1f50c92493,0.3740660227375526,0.1736170586863617,5.971780686588236,0.8292913445242471,34.0,simdrop,9,3.4,1.1135528725660044
65c25cf77dca9d7ca7d9ebdb,0.35601786992888745,0.12927488910281773,5.673204766509803,1.0132581849172277,51.0,simdrop,15,3.1875,1.184205957593526
65cb63e160bb47fbf9349269,0.36132217455091875,0.11804131060539383,5.985209301928571,0.9584229970679928,42.0,simdrop,13,3.0,1.3093073414159542
65cc19b4b3d48a22dfc6756d,0.3785719032929656,0.1840354071687798,5.726846338095238,0.7735729665295984,21.0,simdrop,7,2.625,0.4841229182759271
65d54b3b524fcafb543d1b23,0.4452754904692284,0.2186301004993274,5.920697213366666,0.8495488955707823,30.0,simdrop,7,3.75,1.6393596310755
65d6a09286a0c99e632a46dd,0.3690868549476486,0.10045761134053152,6.066143151903225,0.7757512968696043,31.0,simdrop,9,3.1,0.9433981132056604
65e1f75ab3efd22e847cfbf0,0.3676434424017611,0.1668901905270974,6.0497001759649125,0.8794198812326611,57.0,simdrop,17,3.1666666666666665,0.9574271077563381
65e358d9c5e3ee026268b2a7,0.41119067242510643,0.11065190038098734,6.117664420604651,0.8722266938698021,43.0,simdrop,9,4.3,3.348133808556641
65e862f844f1b7a803bb3c5a,0.3304511499981505,0.09583346842906142,5.870259254058824,0.7398951303318214,51.0,simdrop,14,3.4,1.5405626677721789
