air conditioner,5.916143251082041,824410.0
air purifier,4.522418148970326,33298.0
blender,6.259663866801374,1818293.0
bread maker,4.089339807771031,12284.0
clothes dryer,5.090434416175122,123150.0
clothes rack,4.466926905656488,29304.0
coffee maker,5.173060917016929,148957.0
cooktop,4.7734280407434015,59351.0
countertop grill,2.645422269349092,442.0
countertop oven,2.8603380065709936,725.0
deep fryer,4.546875659391229,35227.0
dehumidifier,5.030700897151476,107325.0
dishwasher,6.018681778673055,1043955.0
egg cooker,3.4951278812429334,3127.0
electric can opener,4.104930739077741,12733.0
electric grill,4.169586273321913,14777.0
electric kettle,4.609754439128856,40715.0
electric skillet,4.187548920861271,15401.0
fabric shaver,1.7481880270062005,56.0
food dehydrator,3.895753942073728,7866.0
food processor,5.982898245245887,961387.0
food steamer,3.016615547557177,1039.0
food warmer,4.098574510025707,12548.0
freezer,6.518871756370969,3302720.0
garbage disposal,5.598680004689403,396899.0
garment bag,4.8352021118672095,68423.0
garment steamer,2.850033257689769,708.0
hand blender,4.17805561153123,15068.0
hand mixer,4.542028281879299,34836.0
heater,6.9807794963411,9567082.0
hot water dispenser,3.3820170425748683,2410.0
humidifier,5.495454139230568,312935.0
ice cream maker,4.704150516839799,50600.0
ice maker,4.62148786458063,41830.0
instant pot,4.632001499438425,42855.0
iron,8.29231097954779,196024782.0
juicer,5.122769455632014,132669.0
microwave,7.112941616823433,12970049.0
mixer,6.740795347063753,5505482.0
oven,7.269313286313137,18591451.0
popcorn maker,3.5352941200427703,3430.0
pressure cooker,5.516346279125116,328357.0
range,8.454446211150952,284738512.0
refrigerator,6.931176352573357,8534466.0
rice cooker,4.623858942633594,42059.0
sandwich maker,3.964118143151485,9207.0
shoe basket,2.4265112613645754,267.0
shoe bench,3.2757719001649312,1887.0
shoe brush,3.9490971251129157,8894.0
shoe cabinet,3.216165902285993,1645.0
shoe cleaning kit,1.9138138523837167,82.0
shoe cover,3.513350798805957,3261.0
shoe cubby,2.2405492482826,174.0
shoe drawer,2.586587304671755,386.0
shoe dryer,2.515873843711679,328.0
shoe hanger,2.8926510338773004,781.0
shoe holder,3.6957442751973235,4963.0
shoe hook,2.7535830588929064,567.0
shoe horn,4.114844413145024,13027.0
shoe mat,2.4785664955938436,301.0
shoe organizer,2.8796692056320534,758.0
shoe polisher,3.7317498835272636,5392.0
shoe rack,4.232284402080395,17072.0
shoe shelf,3.000434077479319,1001.0
shoe shine box,2.930949031167523,853.0
shoe stretcher,3.511749711344983,3249.0
shoe tower,1.9912260756924949,98.0
shoe tray,2.315970345456918,207.0
shoe tree,4.120508124026104,13198.0
slow cooker,5.607441082674227,404987.0
sous vide machine,2.8512583487190755,710.0
stand mixer,4.868379902476719,73855.0
stove,7.104225738992308,12712347.0
toaster,5.797674630925723,627588.0
toaster oven,4.713036690905041,51646.0
trash compactor,4.493973600274668,31187.0
vacuum cleaner,5.914701130574837,821677.0
waffle maker,3.834738518903841,6835.0
washing machine,6.098054000105687,1253297.0
water dispenser,4.357991987252086,22803.0
water filter,5.043232559845933,110467.0
wine cooler,4.711427582536793,51455.0
yogurt maker,3.651956069533074,4487.0
