Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5c1942e200849900010afdcd,0.37674403859895605,0.12133455804826308,7.108487437456851,0.917399950784131,21.0,simdrop,4,4.2,2.3151673805580453
5c4a428161c51f0001e96b3f,0.45759800751410173,0.18118542952301564,6.619045358177351,1.3180289871643198,18.0,simdrop,4,3.6,1.4966629547095764
5d3cc9010e510a00013df6f6,0.46630728659261367,0.1978191610021559,7.034859144139543,1.2264835788735424,11.0,simdrop,3,2.75,0.82915619758885
5e7fefe06c12706d47e35211,0.47887970915258593,0.22033622388062166,6.8113436237082325,1.1030930253228604,34.0,simdrop,9,3.4,1.3564659966250538
5e8a76b3939b3072dc76fb5c,0.4336230079830188,0.17635700872194437,7.154563965483868,0.9408848214710192,23.0,simdrop,5,3.8333333333333335,2.4094720491334933
5ed9311e1a69d449577bb8cf,0.3851712213512072,0.16701652236639247,6.4699126592497915,1.147597315894018,21.0,simdrop,5,3.5,2.140872096444188
5f6c102b6ec04317fc9a8127,0.40974078878398107,0.1028174453347326,6.672382861857959,1.1587086459407099,13.0,simdrop,3,3.25,1.920286436967152
5fc6df58f380620a09116434,0.47770076024267255,0.20923334031348173,6.73727922184313,1.204158191446888,31.0,simdrop,10,2.8181818181818183,0.7158188976374373
60da4f9aa1ced7efeecca18a,0.38915104630848324,0.08676117723751396,6.653717040414015,1.109565099748945,28.0,simdrop,6,4.0,1.3093073414159542
60fcf1a04c245326d05076e0,0.35455156980767166,0.11864731028022882,6.520521734754097,1.0445253068684741,19.0,simdrop,5,3.1666666666666665,1.4624940645653537
61035836646fb6ee2152f950,0.5201595040797199,0.21071246304937472,6.780492392382572,1.14747181487292,24.0,simdrop,5,4.0,2.160246899469287
612e6569f68929afb886fb5c,0.4608375095910776,0.21637485149926586,6.803585473378668,1.1406027024045888,40.0,simdrop,12,3.076923076923077,1.7742403991801226
65512e3cc12f463bc327b7c3,0.5234307450473724,0.23348706795391927,6.766701053697317,1.0893677856542896,13.0,simdrop,3,3.25,0.82915619758885
65778c02cde55736bb830eca,0.3935102293735805,0.16648108512206886,6.964039672753206,0.737689865845461,21.0,simdrop,5,3.5,1.6072751268321592
6595e3b4dc9090390e4edb5f,0.3478141438005372,0.09043906278495252,6.695341632388948,1.3641139493087477,14.0,simdrop,4,2.8,0.7483314773547882
65c10fdabd93bdc59f95835b,0.5174549763107733,0.2142121355723017,6.932312924703784,1.0257368301053456,24.0,simdrop,6,3.4285714285714284,0.9035079029052513
65c18079d4f634d2c8a0728c,0.40747848805698733,0.06819687084408638,7.257460007468569,1.1988062700076005,5.0,simdrop,1,2.5,0.5
65cb586172a8853f26cc8eec,0.43697295947730136,0.1325994925445877,6.982997094995338,0.9924149422498163,22.0,simdrop,6,3.142857142857143,0.989743318610787
65cbcaaab9e2fae86452af73,0.43447588141728155,0.2126323231696595,6.496586771140285,1.1508131806027917,28.0,simdrop,8,3.111111111111111,1.0999438818457405
65cc2139907d390e13480a97,0.47155256628931264,0.26369278871839297,7.0569802965179855,0.9566301104783604,23.0,simdrop,6,3.2857142857142856,1.3850513878332367
65d26dcd13d9c8026aa92c4a,0.4450521714273385,0.17399392873488267,6.516769005889362,1.0011740571681143,24.0,simdrop,5,4.0,1.5275252316519468
65d6af2397543519d98f2498,0.37672767799931856,0.09291241995449653,6.821141795205159,0.9584538010598921,25.0,simdrop,8,2.7777777777777777,1.1331154474650633
65e63b7fc845c96c2c2520bc,0.4343000643463548,0.17869460642325752,6.716811193343428,0.9810761079419487,41.0,simdrop,10,3.727272727272727,1.3545149477955765
65eeceee847314e8232923c9,0.37260861659228817,0.16620462688213758,6.430663962537912,1.0544965372880042,11.0,simdrop,3,2.75,0.82915619758885
65ef726771fe85fd222416d1,0.5238900767816079,0.2538232319138043,6.954742077960759,1.0423939742680668,37.0,simdrop,9,3.7,1.5524174696260025
65f1ec7ae5a09035345db62e,0.4011366910407184,0.21478515831868186,6.686364624171524,1.0531219450153848,33.0,simdrop,9,3.3,0.9
65f36565fe88b95d6806e496,0.3565247448783153,0.11866212894510904,6.72618351963713,1.0591661647398127,20.0,simdrop,5,3.3333333333333335,0.9428090415820634
65f3d5016e5acb0fd67df6ee,0.4297910648580137,0.20494066654361334,6.852914292202055,1.0122606432439527,23.0,simdrop,7,2.875,1.165922381636102
