SID,entry,timepoint
60da4f9aa1ced7efeecca18a,hotel,1.2
60da4f9aa1ced7efeecca18a,hostel,2.8
60da4f9aa1ced7efeecca18a,timeshare,10.0
60da4f9aa1ced7efeecca18a,apartment,13.3
60da4f9aa1ced7efeecca18a,townhouse,18.0
60da4f9aa1ced7efeecca18a,rooming house,23.3
60da4f9aa1ced7efeecca18a,resort,56.2
60da4f9aa1ced7efeecca18a,tent,61.0
60da4f9aa1ced7efeecca18a,motel,65.1
60da4f9aa1ced7efeecca18a,duplex,86.0
5d3cc9010e510a00013df6f6,lodge,11.7
5d3cc9010e510a00013df6f6,chalet,28.8
5d3cc9010e510a00013df6f6,hotel,61.3
6595e3b4dc9090390e4edb5f,hostel,15.9
6595e3b4dc9090390e4edb5f,apartment,17.0
6595e3b4dc9090390e4edb5f,hotel,20.1
6595e3b4dc9090390e4edb5f,motel,21.0
6595e3b4dc9090390e4edb5f,cabin,26.8
6595e3b4dc9090390e4edb5f,treehouse,29.6
6595e3b4dc9090390e4edb5f,inn,77.5
6595e3b4dc9090390e4edb5f,lodge,79.5
6595e3b4dc9090390e4edb5f,penthouse,86.0
6595e3b4dc9090390e4edb5f,homestay,92.7
6595e3b4dc9090390e4edb5f,guesthouse,96.5
6595e3b4dc9090390e4edb5f,hostel,99.2
6595e3b4dc9090390e4edb5f,resort,105.0
6595e3b4dc9090390e4edb5f,timeshare,112.5
5c1942e200849900010afdcd,hotel,21.3
5c1942e200849900010afdcd,apartment,24.0
5c1942e200849900010afdcd,motel,24.8
5c1942e200849900010afdcd,hostel,25.7
5c1942e200849900010afdcd,resort,50.2
5e7fefe06c12706d47e35211,hotel,8.5
5e7fefe06c12706d47e35211,bunk bed,15.4
5e7fefe06c12706d47e35211,resort,32.8
5e7fefe06c12706d47e35211,chalet,33.8
5e7fefe06c12706d47e35211,motel,85.4
5f6c102b6ec04317fc9a8127,apartment,25.1
5f6c102b6ec04317fc9a8127,barge,33.4
5f6c102b6ec04317fc9a8127,lodge,69.3
61035836646fb6ee2152f950,motel,3.7
61035836646fb6ee2152f950,hostel,5.8
61035836646fb6ee2152f950,motel,10.1
61035836646fb6ee2152f950,tent,16.4
61035836646fb6ee2152f950,cabin,17.2
61035836646fb6ee2152f950,suite,26.9
61035836646fb6ee2152f950,lodge,33.8
61035836646fb6ee2152f950,resort,46.9
61035836646fb6ee2152f950,inn,51.5
61035836646fb6ee2152f950,cottage,53.2
5e8a76b3939b3072dc76fb5c,hotel,3.6
5e8a76b3939b3072dc76fb5c,motel,4.7
5e8a76b3939b3072dc76fb5c,apartment,6.4
5e8a76b3939b3072dc76fb5c,homestay,8.7
5e8a76b3939b3072dc76fb5c,tent,17.6
5e8a76b3939b3072dc76fb5c,ski resort,101.3
65512e3cc12f463bc327b7c3,motel,1.7
65512e3cc12f463bc327b7c3,apartment,21.3
65512e3cc12f463bc327b7c3,teepee,35.3
65512e3cc12f463bc327b7c3,cabin,41.6
65512e3cc12f463bc327b7c3,campervan,65.2
65512e3cc12f463bc327b7c3,guesthouse,89.3
65512e3cc12f463bc327b7c3,cottage,96.5
65512e3cc12f463bc327b7c3,cottage,114.6
5c4a428161c51f0001e96b3f,hotel,2.7
5c4a428161c51f0001e96b3f,motel,15.7
5c4a428161c51f0001e96b3f,hostel,22.1
5c4a428161c51f0001e96b3f,mansion,38.5
5c4a428161c51f0001e96b3f,suite,53.0
5c4a428161c51f0001e96b3f,barge,72.4
5c4a428161c51f0001e96b3f,ranch,90.1
65778c02cde55736bb830eca,campsite,30.1
65778c02cde55736bb830eca,barge,41.8
65778c02cde55736bb830eca,palace,94.0
65778c02cde55736bb830eca,dhow,104.7
5fc6df58f380620a09116434,suite,45.7
5fc6df58f380620a09116434,resort,62.6
5fc6df58f380620a09116434,lodge,76.5
5fc6df58f380620a09116434,chalet,78.7
5fc6df58f380620a09116434,tent,80.9
60fcf1a04c245326d05076e0,motel,2.5
60fcf1a04c245326d05076e0,hostel,16.6
60fcf1a04c245326d05076e0,apartment,34.9
60fcf1a04c245326d05076e0,penthouse,70.7
60fcf1a04c245326d05076e0,townhouse,77.0
60fcf1a04c245326d05076e0,duplex,78.0
60fcf1a04c245326d05076e0,condominium,88.6
