air conditioner,air purifier,blender,bread maker,clothes dryer,clothes ironing system,clothes rack,coffee maker,cooktop,countertop grill,countertop oven,deep fryer,dehumidifier,dishwasher,egg cooker,electric can opener,electric grill,electric kettle,electric skillet,fabric shaver,food dehydrator,food processor,food steamer,food warmer,freezer,garbage disposal,garment bag,garment steamer,hand blender,hand mixer,heater,hot water dispenser,humidifier,ice cream maker,ice maker,instant pot,iron,juicer,microwave,mixer,oven,popcorn maker,pressure cooker,range,refrigerator,rice cooker,sandwich maker,shoe basket,shoe bench,shoe bench with storage,shoe brush,shoe cabinet,shoe cleaning kit,shoe cover,shoe cubby,shoe drawer,shoe dryer,shoe hanger,shoe holder,shoe hook,shoe hook rack,shoe horn,shoe mat,shoe organizer,shoe polisher,shoe rack,shoe rack bench,shoe rack bench with storage,shoe rack with cover,shoe shelf,shoe shine box,shoe storage box,shoe stretcher,shoe tower,shoe tray,shoe tray for basement,shoe tray for bedroom,shoe tray for closet,shoe tray for entryway,shoe tray for foyer,shoe tray for garage,shoe tray for hallway,shoe tray for laundry room,shoe tray for mudroom,shoe tray for porch,shoe tree,slow cooker,sous vide machine,stand mixer,stove,toaster,toaster oven,trash compactor,vacuum cleaner,waffle maker,washing machine,water dispenser,water filter,wine cooler,yogurt maker
-0.024914145,-0.03991837,-0.020189144,0.03275885,0.043164592,0.06676218,0.083701454,0.054157145,0.05327631,0.06994924,0.06409488,0.05798011,0.00989825,0.053712122,-0.026806775,-0.011766841,-0.0036859256,-0.002915395,0.025162531,-0.0623231,0.059371103,0.030697346,0.052890383,0.06764773,0.047410965,0.06633596,-0.0003521746,0.05344229,-0.021157619,-0.061468426,0.018346533,0.082143396,-0.039555695,0.02828451,0.048316035,0.051141154,0.015235165,0.06713501,-0.011775953,-0.058861107,-0.0165542,-0.025746485,0.019592833,-0.060537905,0.058969323,0.035399947,-0.00020051932,0.034272067,-0.02049006,0.037502754,0.0023791508,0.027828036,-3.2851185e-05,-0.03488283,0.030178215,0.03033218,0.0024311452,-0.010943062,0.013873052,-0.013928593,0.043611906,-0.07569009,-0.011397461,0.03038818,-0.0021199714,0.063257806,0.050925076,0.067202464,0.050176922,0.039256345,0.010889478,0.04049264,-0.024399513,0.020938821,0.06307921,0.038150556,0.027738046,0.06162777,0.05871638,0.038941167,0.033142664,0.05814533,0.03808271,0.057202715,0.02370871,-0.036997505,0.03647997,0.018068314,-0.038203035,0.05222469,0.057761602,0.044322226,0.07229031,-0.03192795,0.07978607,0.0022678792,0.07795602,0.038269907,0.033966858,0.066164695
0.018325582,-0.0011857806,-0.031936176,-0.07600029,-0.04527792,-0.012924548,-0.001501665,-0.03518663,-0.046252664,-0.028635079,-0.007927073,-0.0545469,0.0029570763,0.0022326712,-0.039290812,-0.05398322,-0.052030735,-0.050559692,-0.049111415,-0.0069431574,-0.06369397,-0.034931038,-0.06593537,-0.057565257,-0.010414759,0.06445191,0.018030902,-0.037032045,-0.059676602,-0.066646755,-0.008314795,-0.056712683,0.023675932,-0.06744287,-0.07807908,-0.057378393,-0.038357627,-0.03350047,-0.028212141,-0.009207397,0.042412434,-0.078414336,-0.048504826,0.0026927681,0.04881056,-0.044282895,-0.035935782,-0.025634876,-0.028572788,0.06970421,-0.016674235,-0.05050595,0.002696902,-0.03160848,-0.014002698,0.0072872643,-0.022612572,0.008386721,0.0119221425,0.0019413441,0.03557322,-0.05037014,-0.030107584,-0.010498625,-0.024176681,0.015688142,-0.006930871,0.06969714,0.03372822,-0.008501197,-0.023481727,0.022140224,-0.027846033,-0.036938246,-0.007143376,0.023906069,0.03243405,-0.010348396,0.011673016,-0.001941594,0.012279129,-8.6715474e-05,0.014450658,0.010355312,-0.008747913,-0.019452194,-0.029259788,0.03589388,-0.0062037474,0.009295352,-0.007926595,-0.0040325867,0.046115596,0.006951241,-0.0096959025,-0.027206397,-0.032415275,0.0355942,-0.0051613655,-0.031273436
0.06516383,0.06577094,0.07016939,0.06562958,0.06157738,0.05053193,0.059463758,0.067988895,0.049117487,0.07513316,0.06074543,0.017641602,0.052086093,0.062840976,0.030383686,0.061768483,0.050656866,0.037894104,0.05640607,0.036266778,0.051202245,0.06662849,0.058779284,0.06363249,0.021673366,0.048247594,-0.016913578,0.06371241,0.067371584,0.058558267,0.02716312,0.028359205,0.06830825,0.053652454,0.06539235,0.064498335,0.069243945,0.07528444,0.07777933,0.065644145,0.05716626,0.076515764,0.057832595,0.056878846,0.06478305,0.0634109,0.080425724,0.069128335,0.05416449,0.014657129,0.07174571,0.07167609,0.049123425,0.07336176,0.06793821,0.066652976,0.06291335,0.068920955,0.06856197,0.061698634,0.052697208,0.07609303,0.062052082,0.048150495,0.07684559,0.07316146,0.010981915,-0.033320915,0.04033635,0.06994864,0.03635663,0.0362317,0.04669352,0.07177787,0.07277944,0.029415445,0.038228385,0.043683533,0.054809302,0.04785814,0.04111366,0.06942414,0.061464977,0.058368668,0.04791593,0.0702954,0.021416098,0.06519532,0.046057988,0.060418867,0.064515755,0.06197391,0.061501943,0.064816624,0.03842264,0.052434925,0.06578418,0.040668227,0.067325756,0.058969773
0.05580206,-0.03453934,-0.043374512,-0.042818915,-0.011087246,-0.019414531,-0.06159961,0.01214797,-0.046318658,-0.07111784,-0.026932636,0.0012840333,-0.016419642,0.0063321167,-0.0063402955,-0.027384453,-0.068215474,-0.008723414,-0.050428536,-0.015149711,-0.03203269,-0.016855584,-0.043204363,0.013239514,-0.051749904,-0.036839306,-0.072291866,-0.026044505,-0.05703537,-0.050036184,-0.027353946,-0.021896267,-0.012198901,-0.05205741,-0.019731496,-0.034531992,-0.026800249,-0.07305313,-0.036676783,-0.036548756,-0.023851909,-0.044659507,-0.008008982,-0.04040207,0.0035841514,0.032216888,-0.05385949,-0.00503252,-0.06403755,-0.06515546,-0.033373274,-0.033468124,-0.0032664079,-0.04080408,-0.053640466,-0.05509129,-0.021710869,-0.046234876,-0.027628144,-0.03888329,-0.056266237,-0.01192278,-0.03282417,-0.019102253,-0.029118925,-0.057750218,-0.07255018,-0.070482545,-0.06931256,-0.046333395,-0.027971251,-0.048618954,-0.041137725,-0.011870871,-0.020666698,-0.036272638,-0.00632858,-0.06070072,-0.042223357,-0.025426678,-0.03531052,-0.038678978,-0.027713837,-0.053411696,-0.04906115,-0.03907986,-0.06006253,0.057485912,-0.059087943,-0.019315591,-0.060565647,-0.056023657,-0.04536,0.0051429966,-0.0813262,0.018453449,-0.038963404,0.00814327,-0.049709313,0.0073902626
-0.0050872867,0.06494531,0.040656604,0.05716188,0.020047989,0.030768832,0.027038954,0.03090433,0.011829911,0.05975444,0.054353103,0.032078963,0.054167613,0.010620819,0.051800635,-0.04570297,-0.03219596,-0.06051682,-0.074583225,0.05144911,0.04605254,0.033407055,0.07392072,0.06323126,0.061614238,0.028979555,0.0671942,0.073074654,0.024884459,0.013826811,0.0447992,0.07787401,0.072605915,0.053809855,0.06522861,0.06647894,0.06104762,0.044488445,0.031654887,0.019228876,0.029058682,-0.080405764,0.067258894,0.0015062208,0.033454128,-0.004282293,0.06118341,0.032506924,0.05986621,0.051285565,0.05758794,0.03810129,0.04472792,0.044220682,0.027586073,0.04709941,0.03708397,0.04796446,0.051304933,0.03277659,0.016435402,0.022640256,0.016343983,-0.011024747,0.04729703,0.03299885,0.03541611,0.016182346,-0.013468079,0.047383744,-0.005149402,0.0106374705,0.021044362,-0.023942182,0.03755223,-0.005083794,-0.0040173195,0.021884289,0.013634315,-0.023498522,0.012283781,0.008953324,0.04578226,0.02175752,0.024753055,0.06124597,0.054133095,0.035623055,-0.02794319,0.024256097,-0.0030313276,-0.0021167896,0.057083044,0.03141504,0.05314239,0.058610104,0.07631444,0.030173445,-0.0030320678,0.027014527
-0.057682797,-0.02876992,-0.038022105,-0.06699349,-0.0039013252,-0.017160574,-0.039247286,-0.069268495,-0.05545322,0.007253066,-0.03361724,-0.06638428,-0.03020047,-0.02560914,-0.041303672,0.023702843,-0.033904407,-0.049130652,-0.06262576,-0.056583922,-0.03676696,-0.050371327,-0.05664672,-0.05514109,-0.039511412,0.00591215,-0.05969063,-0.035507556,-0.052633192,-0.026048016,-0.030298578,-0.0560827,-0.0592399,-0.04736142,-0.028648496,0.04548848,-0.04360941,-0.074793056,-0.030095266,-0.02917267,-0.058655508,-0.026569702,-0.07622925,-0.023975424,-0.06388017,-0.06435296,-0.058085106,-0.061112434,-0.033113603,0.02230442,-0.054503888,-0.050543804,-0.0546598,-0.06599069,0.0016569397,-0.00859543,0.004298589,-0.040930856,-0.04873795,-0.030406622,-0.00045064508,-0.004336181,-0.041557882,-0.05689797,-0.038253397,-0.02991467,-0.03416941,0.012254527,-0.023890654,-0.055815198,-0.041085817,-0.049858477,-0.03765523,-0.01378537,-0.014076426,0.013772261,-0.010263356,-0.033838756,0.014706,0.022835996,-0.030889215,0.024970975,0.00036475813,0.018447496,0.008992757,-0.02987632,-0.038857687,-0.036837045,-0.0033938682,-0.043096982,-0.056305412,-0.059602216,-8.6358516e-05,-0.0129744625,-0.056504216,-0.013985508,-0.081381984,-0.065058574,-0.05582102,-0.06576748
0.06018013,0.045279827,-0.007071859,0.057300262,0.031050712,0.05739947,0.06704313,0.042290855,-0.054048665,0.02059063,-0.005825356,-0.06417262,0.032284584,0.061435938,-0.044168,0.069007464,0.058994304,0.06816049,0.030238938,-0.014866327,-0.008113865,0.039398286,-0.024283974,0.051072326,-0.021209294,-0.020800622,0.055529177,-0.02436489,-0.045712058,-0.010800545,0.021261755,0.05567014,0.021517355,0.020076796,0.039960373,-0.008818951,0.04533784,-0.04888231,0.039576408,0.045119666,0.016006848,0.051201016,-0.014984078,0.05511872,0.007984681,-0.041088432,0.06865977,-0.022883756,-0.036023084,-0.068743505,-0.045696303,-0.052031204,-0.06866392,-0.023964899,0.007156611,-0.032804552,-0.00093379535,-0.006609895,-0.020450164,-0.025312312,0.01027801,-0.048608627,-0.017922375,-0.064959586,-0.07149048,0.0075542317,-0.02729686,-0.054636557,-0.033636946,-0.02158329,-0.039389536,-0.038901784,-0.012725796,-0.04094869,-0.011693035,-0.0023850976,-0.05157753,-0.04361694,0.0073115877,0.0016915888,-0.06059519,0.022026228,0.031160042,-0.015947452,-0.0064931153,-0.013807629,-0.020552885,-0.02832674,0.010759179,-0.021353345,0.06574167,0.053828143,-0.060570307,-0.069890656,-0.045886867,0.039713718,0.07518576,0.057903767,-0.047520857,-0.039318983
0.0011667451,-0.00029322045,-0.056504082,-0.07568244,-0.024420816,-0.02980052,0.061438788,-0.043937355,-0.06056679,-0.016378464,-0.051063776,-0.024020828,0.009800805,-0.0664545,-0.056042932,-0.08163165,-0.06943886,-0.07247944,-0.07627493,0.049008705,0.021668479,-0.025415998,-0.015462953,-0.022783201,0.009560927,-0.054320116,-0.0136891175,-0.0044097584,-0.07454145,-0.06582543,-0.076508895,-0.083136074,0.002241707,0.011175318,-0.0663864,-0.065958925,-0.009531805,-0.041826934,-0.06419915,-0.0066889063,-0.023179442,-0.042010643,-0.06757874,-0.036114033,0.039702214,-0.056905203,-0.068443865,-0.009667844,-0.03600606,0.05506042,0.01795074,0.04293344,0.021500243,-0.0072449637,0.042373627,0.0010132915,-0.008545525,0.04285543,-0.017561868,-0.030863853,0.052544232,-0.036827303,0.016510703,0.013070316,-0.02326761,0.061324093,0.03422125,0.07327516,0.047085103,0.052368656,-0.0066211503,0.0676813,-0.031250585,0.028177558,0.053609096,0.07033935,0.0708167,0.07677492,0.07150655,0.049563535,0.08102559,0.05734416,0.0757447,0.06965694,0.070030004,-0.020852514,-0.05169534,-0.029706893,0.0028813174,-0.06810837,-0.0731638,-0.06947696,0.006253619,-0.070625834,-0.030765198,-0.043745413,-0.06840389,0.06893029,0.057785336,-0.013895061
0.055385508,0.07440337,0.070838265,0.05032289,-0.01460173,-0.055770084,-0.044993028,0.020357035,0.0778198,0.07085746,0.078248054,0.078806,0.0867626,0.052993603,0.08304418,0.07609628,0.06900576,0.059143055,0.038097396,0.0778131,0.08539417,0.08344628,0.08225836,0.07819085,0.06473267,0.053283192,0.05606271,0.041114565,0.072171524,0.056246772,0.03160491,0.07010601,0.07787749,0.0533155,0.035176553,0.057878587,0.07351848,0.07786961,0.078993455,0.04265029,0.07494204,0.07514371,0.06353107,0.054000676,0.07831555,0.075890996,0.06498388,0.011438037,0.00029534646,-0.0021155924,0.061894994,0.032371756,0.06769844,-0.028041963,0.038541224,-0.0017578067,0.032836147,0.029520832,-0.0042474335,-0.007444167,0.0018030457,0.023512509,0.030630467,-0.042150166,0.061146505,0.01791374,0.0061898055,-0.024618052,-0.015939115,0.02344024,-0.021444157,0.016559988,0.07486437,-0.02023356,0.006417169,-0.014805446,-0.01855369,-0.010607767,-0.03117831,-0.04608787,0.018949488,-0.022460165,0.02066966,0.018671235,-0.04840752,0.016929623,0.07923566,0.05997489,0.02936281,0.079978496,0.04609624,0.075867444,0.0050526997,0.06032871,0.069198824,0.047988288,0.07409204,0.08238117,0.068554394,0.08063345
0.049008995,0.07043609,0.037884165,0.06393589,0.06498578,0.039803218,0.05092577,0.05921707,0.073473334,0.040426698,0.055014517,0.069284,0.07908971,0.066534534,0.06602537,0.028071707,0.06631002,0.06408301,0.07047141,0.05952558,0.047809415,0.051443066,0.060579296,0.050953604,0.082205065,0.0379401,0.06007815,0.07403456,0.0504698,0.06348142,0.07705023,0.046877123,0.06851107,0.056137424,0.06000688,0.024306951,0.07539046,0.06624847,0.06445346,0.07185361,0.08057871,0.056777824,0.06952265,0.07189597,0.07506096,0.05200806,0.067383654,0.06523163,0.06292714,-0.01902899,0.06948069,0.073578045,0.027158687,0.07133591,0.073433764,0.05468244,0.07250602,0.039657697,0.06877848,0.04446767,0.021553524,0.055953003,0.059126817,0.06642332,0.07106754,0.05802759,0.019519448,-0.044894166,0.007962599,0.06488696,0.068004586,0.04399888,0.072318755,0.048573453,0.05894124,-0.015633278,-0.03506078,0.014241722,-0.026786983,-0.015387632,0.020095913,-0.03918996,-0.028525943,7.8737394e-05,0.000990336,0.059564944,0.05979289,0.044984985,0.054527715,0.084598646,0.05756246,0.048962843,0.055671763,0.06932178,0.07165391,0.0481218,0.050542433,0.0025477668,0.05655391,0.055389922
0.012377949,0.02262347,-0.00539605,0.019801764,0.011521814,0.016820032,0.05051141,-0.010074763,0.050560694,-0.017122531,-0.04329779,0.00389198,0.03796063,0.06280542,-0.02320533,0.009305659,0.0071469294,-0.0065654856,0.030640535,-0.018246276,0.028711881,0.024281481,0.006844542,0.013356646,0.016201869,0.04067956,0.007946975,-0.0015655796,-0.053363103,-0.04369502,0.060624745,-0.04475332,0.05206186,0.010489638,0.03146182,-0.03313748,0.0710205,0.05975498,-0.010517058,0.0355581,0.014802143,0.023277812,-0.008888765,0.057396483,0.068203665,0.019584619,0.06057711,0.031746,0.030941108,-0.008933684,0.02541446,0.023045747,0.010034486,0.029829863,0.06525764,0.047711335,0.007968756,-0.018774942,0.039512374,-0.012507935,-0.0015552155,0.0014874728,0.020365067,0.04501449,0.03361809,0.040886745,-0.0015025099,-0.023552245,-0.027235067,0.02890184,-0.002323904,0.034060903,0.0017312979,0.030958215,0.03059981,0.03223835,0.0032882162,0.03283722,0.018057816,0.010485477,0.02560869,-0.012798638,0.010783809,0.026357362,-0.020693518,0.022066053,-0.0222683,0.028661054,-0.008679117,0.03146596,0.049298808,0.021547593,0.037835784,0.03898514,0.003429925,0.0149012,0.019458449,0.049862098,0.049718115,0.046240382
0.06083759,0.067241274,0.058809724,0.00065327965,0.07901009,0.060808998,0.06209734,0.0067145755,0.06442616,0.05459752,0.07547715,0.051461823,0.04565007,0.066555955,-0.031102074,0.0130390115,-0.0010109487,0.022491805,0.023518443,0.013685732,0.063227765,0.055344287,0.016513998,-0.024716627,0.0766624,0.07868158,0.027999703,0.030407157,0.029013732,0.017285984,0.030608978,0.0035448326,0.017134646,-0.044777773,-0.020060726,-0.050756067,-0.0092520695,-0.028227847,0.053100333,0.037925553,0.07909062,-0.0033446255,-0.03498825,0.06989884,0.07732857,0.019473271,0.02731295,-0.013126723,0.02653772,-0.0022213573,0.0056956974,0.0455827,0.059311047,0.004710747,0.0022502746,0.040640112,0.06232482,-0.027735956,-0.04374624,-0.047126807,-0.04508568,-0.005125822,-0.035965003,0.024472589,-0.013507881,0.022470234,0.03228518,0.0023226119,0.0016771362,0.04354214,-0.014978912,-0.0077261077,-0.04028175,0.009097944,0.02806904,0.012977567,-0.018557377,-0.0003821967,-0.0072239344,0.0032452517,0.058409177,-0.018517638,0.05081824,-0.020635292,0.0007876367,-0.015775127,0.006176229,0.030350877,0.00590561,0.023043139,0.045963224,0.070909515,0.05878312,0.064481534,0.0041111335,0.0845013,-0.00087019015,0.064072765,-0.040489804,0.02769559
0.008448681,0.030888658,0.03785165,0.049479928,-0.006399858,0.021255972,0.044645723,0.019858459,0.050134957,0.009750361,0.0005561758,0.0155578405,0.0369572,0.025136188,0.030242655,0.060051776,0.056304734,0.0717548,0.05627138,0.06319188,-0.003400836,0.05440847,0.0061715636,0.041282374,-0.013332356,0.028364193,-0.0007621777,-0.006275321,0.06227724,0.056602743,0.046160128,0.041945934,0.027787002,0.041017268,0.062438454,0.015723627,0.052134424,0.04455755,0.027865566,0.055092633,0.025072493,0.06552129,0.044923272,0.08070919,0.0041215913,0.038035434,0.06575982,0.026797758,0.020906793,0.0393188,-0.0010315774,0.046375312,0.010719076,0.0115051055,0.035399605,0.017628333,-0.0067708464,0.03966127,0.04317838,0.012554512,0.054188766,0.0055312538,0.022661144,0.024780583,0.021905253,0.034569863,0.04293843,0.05486135,0.030711068,0.037929155,0.040715724,0.06081138,0.039788295,0.0038779052,0.02537191,0.04697531,-0.0023413564,0.030269846,0.04810038,0.052523274,0.012152844,0.04200758,-0.004436199,0.050757777,0.040000733,0.01348503,0.02356328,0.058855694,0.047276814,0.04621383,0.030408457,0.009087714,0.012292735,0.041572403,0.049697332,-0.022113789,0.053715255,0.011188201,0.06949793,0.05234547
0.04108162,0.050511006,0.048186556,0.06338186,0.007774155,-0.0015484358,0.04157907,0.07378916,0.056814417,0.020478552,-0.008461241,0.054781172,-0.012215202,0.046124466,0.06670448,0.06023337,0.05521212,0.036201067,0.060923494,0.033979043,0.023708351,0.022302689,0.05308071,0.06005312,0.03044916,0.043886516,-0.036510225,0.028777383,0.044863746,0.014379675,0.03181514,0.049760737,-0.021559794,0.06657549,0.039908864,0.066791505,0.04718422,0.043910712,0.055243548,0.0034401123,0.060462512,0.063118756,0.058603037,0.05441149,0.031942684,0.06807475,0.050589498,0.07052266,0.049082953,0.03758325,0.0373566,0.039643656,0.033653494,0.05043667,0.04618733,0.012904979,0.023639493,0.04306202,0.041615568,0.059052747,0.066123076,0.036935586,0.067803666,0.03756745,0.030205099,0.046095084,0.062207527,0.059447076,0.036157005,0.03856767,0.059305426,0.06211126,0.015711116,0.012208823,0.048141036,0.045644768,0.030954238,0.06963306,0.0588329,0.060888268,0.053484183,0.03122035,0.039655562,0.055728745,0.0592039,0.014715127,0.051658187,0.042359903,-0.032974735,0.07268649,0.070761845,0.05791202,0.029743316,0.060197823,0.05500233,0.0007839128,0.044028148,0.06669206,0.061958224,0.0470896
-0.048729017,0.013762571,-0.07675042,-0.018991228,-0.03426714,-0.01869724,-0.07005063,-0.085313946,0.05425701,-0.027457926,0.022450566,0.067572124,-0.07801228,-0.07342713,0.06930772,-0.039318185,-0.038488578,-0.06297507,0.011234664,-0.04013356,-0.07642287,-0.025026314,-0.04625809,-0.018464932,-0.06553439,-0.062718846,-0.012027918,0.012897373,-0.073085725,-0.05396059,0.041074976,-0.075667016,-0.04577117,-0.053473514,-0.07361291,-0.043539025,-0.060445007,-0.07704799,0.014832739,-0.07998847,0.023654617,0.059322663,0.064234786,0.025007918,-0.034987744,-0.06612039,0.052930173,-0.015905602,0.04555121,0.0063744043,-0.053312615,-0.0213769,-0.037858035,0.03354539,-0.0031772119,-0.042622246,-0.009242598,-0.04712596,-0.0053186803,0.0028012362,-0.04988975,-0.00579362,0.00621336,-0.0659874,0.009498831,-0.055760603,-0.033295017,-0.047240738,-0.033477727,-0.051765565,-0.012594038,-0.04420647,0.02289968,-0.04914308,-0.016741443,-0.05172846,-0.0147883175,-0.028433634,0.008123581,0.0066900947,0.02338423,-0.025665032,-0.02018567,-0.018750776,0.005975787,-0.061182387,0.046169646,0.054410897,-0.07505652,0.0279887,-0.0689879,-0.038278397,-0.036195517,0.049697507,-0.0054553,-0.06449272,-0.08998507,-0.0830743,-0.070313595,-0.060595345
0.009372277,-0.01811259,0.037960075,0.039835826,0.061987497,0.059123855,0.051025454,-0.011377149,0.009395223,0.0641711,0.05153551,0.046613157,-0.04159671,0.026307764,0.02298438,0.050313067,0.050839104,0.015910143,0.050792385,0.017992876,0.012733263,0.042960227,0.025714193,-0.0039587733,0.032726537,0.04507613,0.013721281,0.022362104,0.036043428,0.032634936,-0.0040852446,-0.016369281,-0.013831236,0.02295583,0.019727342,-0.02253382,-0.012108137,0.027278647,0.01325747,0.029498395,-0.025313918,0.006004185,-0.018118063,-0.008214214,0.033254877,0.0066303457,0.039111286,0.022324372,0.030071296,0.05288503,0.009132415,0.062103186,0.01764399,0.014777801,0.026553508,0.05552599,0.049080186,0.02480192,-0.01093882,-0.014857291,0.025765264,0.040031973,0.02345659,0.02595808,0.038305297,0.043350127,0.040095385,0.04694726,0.06746519,0.04573681,0.043885387,0.043324918,0.028696408,0.033797503,0.035485156,0.06700331,0.04703765,0.05578515,0.056124955,0.06496528,0.05212363,0.06359824,0.06195739,0.043851275,0.06916477,0.039789874,0.009678464,0.024509963,0.04927122,0.00864861,0.023620434,0.02813506,0.011624011,0.030503845,0.029463269,0.045459017,-0.023254622,-0.04729672,0.042651486,0.01079971
0.052182987,0.031794243,0.051750474,-0.0033659083,0.014184525,0.03753089,0.03863124,0.04504688,0.063005574,0.0628933,0.06504382,0.02816276,0.025329351,-0.049773257,0.07225652,0.053937458,0.028600128,-0.007116993,0.06564796,0.06092816,-0.05074335,-0.013225865,0.039996367,-0.06033761,0.03773885,-0.022010284,0.053798053,0.04996472,0.061786786,0.01495879,0.032961417,-0.06832674,0.01329304,0.051371004,0.016893325,0.05618176,0.017456036,0.05816708,0.030196954,-0.032841913,0.008805699,0.008864295,0.05298225,0.020610679,0.06739643,0.008358128,0.019001992,-0.046970233,-0.010864748,0.020616021,-0.07254743,-0.054320622,0.0022011488,-0.046351664,-0.07481806,-0.061633196,-0.05848257,-0.06668226,-0.069901876,-0.07491226,-0.05295099,-0.0555443,-0.05412099,-0.033320688,-0.07540838,-0.04233584,0.018326707,0.02544227,0.014988584,-0.03459716,-0.04583788,-0.040855773,-0.049938068,-0.05101731,-0.0428035,-0.05981118,-0.032668527,-0.01753143,-0.007733123,-0.007259952,-0.008861171,-0.02900941,-0.0028044616,-0.07085474,-0.031095676,-0.07042262,0.049234513,0.056483015,0.017525239,0.06137535,-0.030578032,-0.010086146,9.9366325e-06,0.045597445,0.049875878,0.029870614,-0.07875158,-0.08163246,-0.02608352,0.043668482
-0.07402504,-0.06528522,-0.009334445,-0.032443643,-0.0644779,-0.06896767,-0.06960907,-0.06414516,-0.048429746,-0.071399,-0.05835651,0.030928118,-0.086411,-0.039528526,-0.053800624,0.014644833,0.0077216313,0.014564289,0.06427541,-0.06719178,-0.070057906,-0.04836924,-0.082591616,-0.07263815,-0.049868803,-0.03672618,-0.043747254,-0.080719545,-0.02051559,-0.05874287,-0.030450476,-0.047347933,-0.073442176,-0.06289289,-0.049073856,0.0509243,0.045462344,-0.03949686,-0.029746637,-0.058063682,-0.042460885,-0.051916167,-0.05212139,0.02347627,-0.0810677,-0.052404054,-0.04165947,-0.04079994,-0.025908357,-0.059582952,-0.012057827,-0.03280175,-0.025634985,-0.007803331,-0.04999397,-0.03885217,-0.06134727,-0.03226536,-0.034462903,0.028117878,-0.03071692,0.0015304827,-0.044527847,-0.0687095,-0.057637963,-0.062841706,-0.051493146,-0.06784744,-0.04536824,-0.06941775,-0.010796649,-0.0541893,-0.04750736,-0.025625814,-0.034210347,-0.033140715,-0.03213414,-0.03729025,-0.06398956,-0.05425316,-0.022407942,-0.05660936,-0.03132921,-0.040671874,-0.04848273,-0.03054983,-0.06873976,-0.08332402,-0.07703834,-0.016512537,0.0029851184,-0.0003779438,-0.026126284,-0.045247577,0.006332833,-0.031048123,-0.07783408,-0.06425083,-0.062116403,-0.077875644
-0.003336091,-0.009891365,-0.057366606,-0.036715604,-0.046195894,-0.046277042,-0.07516893,-0.037115473,-0.017851843,-0.053759262,-0.04462465,-0.004663642,-0.011526494,0.012935067,-0.037070278,-0.034721404,-0.032513607,-0.051040664,-0.027364176,0.014052499,-0.038024038,-0.030937737,-0.040060572,-0.06294914,-0.019327043,-0.021915186,-0.037215654,0.0070101246,-0.05885864,-0.02622058,-0.016724918,0.008111685,-0.009227421,-0.04357065,-0.049244113,-0.037934113,-0.042919807,0.028748011,-0.016805302,-0.013726303,-0.012084169,-0.066920504,-0.028949039,-0.029266426,-0.011993256,-0.055040002,-0.0074500283,-0.035437323,-0.05401717,-0.05211551,-0.06671896,-0.0502799,-0.03707566,-0.03898321,-0.0514258,-0.03749121,-0.048745524,-0.037398778,-0.04653457,-0.053687483,-0.03929003,-0.05845143,-0.06580141,-0.05106894,-0.038542014,-0.059331983,-0.059595928,-0.03927474,-0.041865755,-0.028872985,-0.037623856,0.0025901543,-0.055002704,-0.051824056,-0.029486615,-0.04067932,-0.035644792,-0.006922204,-0.015615298,-0.018299166,-0.0036558749,-0.035295203,-0.0017403585,0.004290979,-0.008002012,-0.052072495,-0.053229634,0.0146937985,-0.032395136,-0.035276815,-0.04300883,-0.050695475,0.018852279,-0.007063929,-0.04930609,0.0009086808,-0.020283433,-0.04302324,-0.056434136,0.009141466
0.060435705,0.02931261,0.06818098,0.03855859,0.061358266,0.057112727,0.06833837,-0.008096748,0.031799663,0.03380808,-0.007994738,0.05286992,-0.01605905,0.047802273,0.03759051,-0.0031870524,0.031620145,0.018219074,-0.016586492,0.012035618,-0.008259779,0.018804591,0.026433613,0.004062501,0.07620715,0.03874644,0.03232755,0.035373818,0.06979094,0.05424071,0.03563468,0.06153705,-0.0043589585,0.04885065,0.06819779,0.05659644,0.04745779,0.018915663,0.017901361,0.04762278,0.01011646,0.042889856,-0.029418867,0.051685527,0.022715423,-0.01930401,0.021024002,0.07019443,0.074417524,0.078667015,0.06421736,0.035046082,0.044581346,0.053399313,0.072758794,0.07538842,0.06444536,0.060921934,0.064174205,0.045028806,0.055558003,0.07527661,0.06084128,0.024907839,0.04990459,0.067700654,0.062131297,0.07305488,0.04966247,0.047903325,0.056751538,0.06517886,0.06359759,0.06196219,0.07514697,0.06633335,0.06506873,0.071047716,0.062055256,0.055712026,0.0667247,0.07063281,0.060621195,0.07146671,0.05926501,0.055331476,-0.026451092,0.026915299,0.048004907,-0.02535711,0.04988941,0.006632866,0.055116914,0.042917192,0.04881724,0.03910191,0.04890744,0.041781113,-0.027452618,0.019965023
