abdomen,7.252768250363339,17896506.0
abductor pollicis longus,4.673601422419811,47163.0
achilles tendon,5.507333595157749,321613.0
adam's apple,5.468868466432564,294353.0
adductor pollicis,4.774560757922114,59506.0
adrenal gland,5.825281328807688,668777.0
ankle,6.906013350798581,8054032.0
anterior tibial vein,3.4795753101749884,3017.0
anterior tibialis,4.2918348674156395,19581.0
anus,6.5418111801179535,3481859.0
aorta,6.746865449760516,5582972.0
appendix,7.894379130515236,78411386.0
arachnoid mater,4.430719887863282,26960.0
arch,7.564841450669612,36714824.0
areola,5.737760195246775,546714.0
arm,8.003771255999844,100872145.0
armpit,5.743341972356467,553786.0
artery,7.363073327636323,23071367.0
atrium,6.487173032774452,3070245.0
axillary nerve,4.822410013411183,66437.0
back,8.878465539233112,755902078.0
ball,7.826940654667072,67133711.0
basilic vein,4.820483889003724,66143.0
belly button,5.3534526592494345,225659.0
biceps,6.203203469199009,1596627.0
big toe,5.627933959949207,424555.0
bladder,7.255750978716908,18019842.0
blood,8.392180753993086,246706592.0
bone,7.849037613583803,70637873.0
bone marrow,6.829528003906993,6753486.0
brachial artery,5.476692539296446,299704.0
brachial plexus,5.794959728406968,623677.0
brachial vein,4.382269256575679,24114.0
brachialis,5.279479865170826,190318.0
brachioradialis,5.0162601082964375,103815.0
brain,7.9886809167529265,97427356.0
brainstem,6.168984539393556,1475654.0
bronchus,6.061632643762514,1152478.0
buttock,5.800382295144957,631513.0
calf,7.145489028829183,13979416.0
capillary,7.046010380424318,11117583.0
carotid artery,6.253440265758728,1792422.0
carpals,4.908720867878593,81044.0
cartilage,6.876472971397388,7524419.0
cephalic vein,4.975941632824372,94611.0
cerebellum,6.460651171594731,2888359.0
cerebrospinal fluid,6.35104181868479,2244098.0
cerebrum,6.060261060421265,1148844.0
cervix,6.691189654243738,4911223.0
cheek,7.289459804304864,19474208.0
chest,7.709019898236597,51170528.0
chin,7.27016569303677,18627977.0
clavicle,6.138647785659649,1376093.0
clitoris,6.005530124712171,1012815.0
coccyx,5.637822827689278,434333.0
cochlea,6.017247927970849,1040514.0
colon,7.073875291037916,11854283.0
common fibular nerve,3.741387992479269,5513.0
conjunctiva,6.264578423014102,1838986.0
cornea,6.644833903066488,4414016.0
coronary artery,6.5271966790930644,3366640.0
deltoid,5.973957763840951,941798.0
diaphragm,6.9645958071341605,9217132.0
digital veins,3.803252211430457,6357.0
