SID,entry
538590,soccer
538590,football
538590,tennis
538590,swimming
538590,boxing
538590,kickboxing
538590,taekwondo
538590,pato
538590,jujutsu
538590,karate
538590,wrestling
538590,bodybuilding
538590,fencing
538590,gymnastics
538590,weightlifting
538590,pilates
538590,cycling
538590,soccer
538590,football
538590,tennis
538590,swimming
538590,boxing
538590,kickboxing
538590,taekwondo
538590,pato
538590,jujutsu
538590,karate
538590,wrestling
538590,bodybuilding
538590,fencing
538590,gymnastics
538590,weightlifting
538590,pilates
538590,cycling
395439,rowing
395439,basketball
395439,soccer
395439,football
395439,fencing
395439,sanda
395439,volleyball
395439,volleyball
395439,baseball
395439,hockey
395439,basketball
395439,marathon
395439,triathlon
395439,swimming
395439,horseball
395439,rafting
395439,wrestling
395439,tennis
395439,basketball
395439,golf
929641,football
929641,basketball
929641,baseball
929641,tennis
929641,badminton
929641,cricket
929641,sanda
929641,rugby
929641,soccer
929641,boxing
929641,jujutsu
929641,wrestling
929641,tennis
929641,cricket
929641,football
4144,football
4144,football
4144,soccer
4144,basketball
4144,baseball
4144,volleyball
4144,badminton
4144,hockey
4144,hockey
4144,hockey
4144,baseball
4144,sanda
4144,basketball
4144,cricket
4144,archery
4144,golf
910517,tennis
910517,basketball
910517,soccer
910517,football
910517,rugby
910517,badminton
910517,volleyball
910517,swimming
910517,sanda
910517,marathon
910517,triathlon
910517,decathlon
910517,rowing
910517,skiing
910517,snowboarding
910517,skeleton
910517,ice skating
910517,gymnastics
910517,wrestling
910517,taekwondo
910517,judo
910517,karate
910517,golf
910517,swimming
910517,gymnastics
910517,sanda
910517,gymnastics
910517,horseball
