apron,bakeware,blender,bottle opener,bottle stopper,bread box,bread maker,butter dish,cabinets,can opener,cheese grater,cheese slicer,coasters,cocktail shaker,coffee grinder,coffee maker,colander,compost bin,condiment holders,cookie jar,cookware,corkscrew,countertops,creamer,cutting board,dish rack,dishwasher,drying mat,egg cooker,electric kettle,food processor,food scale,french press,fruit bowl,garlic press,grater,hand mixer,highball glasses,honey pot,ice bucket,ice cream maker,ice scoop,ice tongs,instant pot,jam jar,juicer,kettle,kitchen knives,kitchen scissors,kitchen timer,ladle,martini glasses,measuring cups,measuring spoons,microwave,mixing bowls,mortar and pestle,oil and vinegar bottles,old fashioned glasses,oven,oven mitts,pantry,pasta maker,peeler,pint glasses,pot holders,pressure cooker,recycling bin,refrigerator,rice cooker,rolling pin,salad spinner,salt and pepper shakers,sandwich maker,shot glasses,sink,slow cooker,spatula,spice jars,spice rack,stand mixer,stove,strainer,sugar bowl,tea bag box,tea bag caddy,tea bag container,tea bag dispenser,tea bag holder,tea bag organizer,tea bag squeezer,tea bag stand,tea caddy,tea cozy,tea cups,tea infuser,tea kettle,tea pot,tea spoon,tea spoon rest,tea strainer,tea towels,tea tray,thermometer,toaster,tongs,trash can,utensils,vegetable basket,waffle maker,whisk,wine aerator,wine decanter,wine glasses,wine opener,wine preserver,wine rack
-0.02722314,-0.022342626,-0.04802829,-0.047121454,-0.049907036,-0.041856997,-0.029349789,-0.057560124,-0.03848298,-0.067255296,-0.055761293,-0.023332186,-0.018673055,-0.047021817,-0.041422267,0.013351643,-0.054705594,-0.015053288,-0.05532808,-0.029674686,-0.0025042957,-0.061076295,-0.03341957,-0.027416723,-0.049829893,-0.035978828,-0.015154626,-0.03717607,-0.059378892,-0.024061784,-0.04060337,-0.014873102,-0.054280534,-0.02484057,-0.049420103,-0.051957313,-0.07134298,-0.06303055,-0.04999151,-0.056789596,0.006639213,-0.043937076,-0.063512996,-0.069825426,-0.065052316,-0.065289095,-0.017237712,-0.01937418,-0.04779122,-0.0024905617,-0.085875995,-0.051573187,-0.034683578,-0.019379612,-0.040431704,-0.05043021,0.0145429745,-0.018734682,-0.07071398,-0.06198791,-0.06210542,-0.04324036,0.0060274317,-0.056926023,-0.07124246,-0.034239143,-0.0633249,-0.050934087,-0.0458468,-0.022085145,-0.06274394,-0.02163595,0.015906164,-0.021562984,-0.068632856,-0.07270749,-0.0035064644,-0.026653662,-0.014398716,-0.0036709062,-0.058191948,-0.062112473,-0.040628985,0.04151812,-0.017530471,-0.032662954,-0.0050529963,-0.03776005,-0.033604007,0.015980294,-0.006134342,-0.03011028,-0.017214837,-0.01589117,0.0142512275,-0.0038552692,0.016995333,-0.016566064,0.012300539,0.034738515,-0.022846406,-0.03798828,0.012772786,-0.047143742,-0.038648978,-0.06492633,-0.06302242,-0.0006017012,-0.07034997,0.004143774,-0.03991165,0.0069418927,-0.012693627,-0.03276578,-0.0074586435,-0.023201551,-0.0036926055
-0.07292351,-0.008454444,-0.055267405,-0.052561767,-0.056440733,-0.07181683,-0.06800462,-0.045962363,-0.049583334,-0.0733004,-0.0054387418,-0.03526126,-0.051432982,-0.06518738,-0.048818193,-0.061147604,0.0017562892,-0.038601905,-0.0023721843,-0.07766883,-0.0018420957,-0.062300086,-0.04787878,-0.036750678,-0.05771564,-0.049013123,-0.009899504,-0.02889808,-0.062455487,0.0012923792,-0.056918375,-0.030401224,-0.040920775,-0.0579028,0.017018436,-0.00029914203,-0.045943737,-0.05098915,-0.049614377,-0.05253235,-0.061209682,-0.037666027,-0.015965141,-0.060411904,-0.077341944,-0.04557879,-0.020382438,-0.035412747,0.012734385,-0.059407856,0.0011891355,-0.074867144,-0.06473702,-0.037666537,-0.052818682,-0.01243114,-0.0042076767,-0.032924484,-0.05141008,-0.033412155,-0.034563538,-0.055734288,-0.054685187,-0.04713815,-0.06950559,-0.04280149,-0.04426368,-0.06927097,-0.0646456,-0.056695256,-0.056031115,-0.07033457,-0.068912245,-0.050635513,-0.063417815,-0.049497902,-0.039284833,-0.03313883,-0.06822822,-0.059963133,-0.031369433,-0.062111598,-0.052877,-0.03946125,-0.043431588,-0.016196804,-0.038374145,-0.042971373,-0.013424621,-0.012082381,-0.020342005,-0.005083269,-0.054698505,0.0018267623,-0.054013986,-0.035810087,-0.04393478,-0.055024765,0.005814272,0.029456709,-0.054216772,-0.025794487,-0.061116487,-0.05842089,-0.020477027,-0.02605767,-0.07030845,0.048706155,-0.06471491,-0.050873056,-0.013443358,-0.07357703,-0.070295505,-0.06437524,-0.074417524,-0.0764543,-0.067837454
-0.046506613,-0.055057146,0.05407442,0.011815261,0.008807771,-0.046502214,-0.031682305,0.00057977106,-0.02036771,-0.031725828,-0.049876235,-0.0622906,-0.05948688,0.026233194,0.07060495,-0.0034750756,0.034130003,0.061244797,-0.03838459,-0.06055075,-0.002483309,-0.063958205,0.0023775739,-0.033111747,-0.033296213,-0.019709041,-0.069079705,0.014406951,0.039276652,0.018936604,0.05394803,0.015597228,0.029745445,0.06932498,-0.056262378,0.017085653,0.023184763,0.026257591,-0.06404863,0.048748393,0.0013478062,0.0070600496,-0.05303119,-0.06400178,0.0576248,0.0545325,0.024988607,0.060471922,0.033594143,-0.029092902,-0.03655143,-0.0739876,-0.05943152,0.026962882,-0.051734705,0.033624068,0.058816563,-0.045568578,-0.050710578,-0.051744353,-0.0633069,-0.03244813,-0.05738984,-0.037523095,-0.055449877,-0.06019269,0.03400432,0.046544332,0.04454123,0.075302936,-0.019149542,0.028158305,-0.013536766,-0.04176649,-0.038951352,-0.037693817,-0.004004353,0.031636104,0.059304345,0.06596842,-0.03977462,-0.057022788,0.028924711,0.00050633,-0.033909995,-0.07118271,-0.0139388405,-0.046424232,-0.039314594,-0.038699932,-0.021573994,-0.046086993,-0.06863551,-0.061944887,-0.047540523,0.0120967105,0.003428534,-0.034021635,0.031098315,0.04921027,0.040684454,-0.0062364824,-0.0035838874,-0.061730556,-0.070502274,-0.05692072,0.007858816,-0.012824668,-0.0020442414,-0.0025455893,0.012092212,-0.04992071,-0.07080525,-0.068532,-0.054155175,-0.08110589,-0.06749926
0.043888506,0.0124331815,0.025253342,0.052157294,0.06673019,0.04161546,-0.012487815,0.070640996,-0.00573481,0.03995735,0.017907633,0.03874086,0.059539463,-0.044598382,-0.06742111,-0.010201584,0.028235747,-0.0051160846,6.210114e-05,0.037385277,0.03899813,0.066039376,-0.05105129,0.033683628,0.0028202941,0.017763669,0.020636085,0.07441754,0.022909632,0.048203766,-0.00569139,0.0027321759,0.022648057,0.0071541048,-0.04478397,0.02789695,0.045633186,0.047469035,0.042574096,0.059155636,-0.015712792,-0.050590206,-0.006590113,0.04692972,0.019081138,0.017559553,0.05855472,-0.040932484,-0.050790973,0.006280796,-0.0011983044,0.014705606,-0.034402844,-0.027238812,0.02625803,0.019612942,-0.061463133,0.0033022591,0.014390419,0.0713892,0.07117664,0.0027310222,0.03293565,-0.024430942,0.00019005901,0.044121217,0.037451264,-5.400327e-05,-0.010428413,0.021574538,0.087311275,0.027750894,-0.060014307,-0.001234662,0.0338261,0.051380683,0.057067357,-0.02002095,-0.029207103,-0.008075323,0.019914052,0.045307167,0.01599121,0.05854514,0.018840613,-0.043556314,0.04515709,0.02386271,0.0064578834,0.011804458,0.011080172,0.0009484602,-0.052655146,0.01805009,-0.017677076,0.012816064,0.04064397,0.03609018,0.007114556,0.002110936,0.020966949,0.0421411,-0.0048016515,0.021600548,0.035548523,0.012400661,0.00091818225,-0.02170902,0.012284632,0.060504746,0.046637,-0.017449444,-0.014229691,0.004813771,-0.0008653722,0.011505713,-0.031502005
-0.025287086,-0.008435983,-0.06255746,-0.05908781,-0.061588638,0.048200622,0.047244646,0.019638201,-0.014268045,-0.031724256,0.069370724,0.025549142,-0.045335773,0.008832122,0.013871568,-0.008509396,-0.07451349,0.044584163,0.028465105,-0.027680982,-0.034468807,0.058271468,0.04476753,-0.017923322,0.038690567,0.01590649,-0.042477977,0.006717063,0.029216312,-0.05001874,0.009056932,0.0038022385,-0.06846477,-0.015691724,-0.06571049,0.05866614,-0.022054933,-0.015323546,0.06949431,-0.05439659,0.04043762,0.06059671,0.025833417,0.054452524,0.04472692,0.0114233885,-0.034443386,-0.049520582,-0.03751648,-0.06268236,-0.062021814,0.016663162,-0.044111606,-0.009900035,-0.06304557,-0.030150129,-0.016964847,0.02424476,-0.054381378,0.011564435,0.0011692855,0.014366937,-0.06837657,0.038059626,-0.04567842,0.06534261,-0.024197567,-0.01480404,-0.059518352,0.029385416,-0.060627755,-0.032287136,-0.050707337,-0.021168321,0.01163718,0.010181868,0.05801766,0.0302523,0.01263433,0.02508373,-0.008032357,0.034151312,-0.049948715,0.0057697548,0.0016864529,0.06400728,-0.0049529853,0.00042674405,0.0235815,0.033857856,0.0009795192,0.0048386245,0.044314127,0.012431225,-0.057557076,-0.06358713,-0.031125784,0.0018196211,-0.0475788,-0.063763335,-0.05417987,-0.063151784,-0.04648811,0.027056899,0.036183648,0.04590549,-0.028519992,-0.015039483,-0.0015418273,0.060892332,-0.063740164,0.06730036,0.06099752,0.036806192,0.032155596,0.065768376,0.06458796
-0.0462809,-0.033339337,-0.04871315,0.00031709863,-0.019079404,-0.0043206383,-0.014343117,0.020488473,-0.06599157,0.028460149,-0.01461039,-0.036864214,-0.03552066,-0.050846472,-0.0062709586,-0.014984241,0.017983751,0.062120505,0.052117974,-0.021302413,-0.047101762,-0.009167818,-0.03809941,-0.06567028,0.01171575,0.054994717,0.008542699,-0.039203197,0.03331956,0.056333084,-0.030879544,-0.0055127875,0.055201583,0.062091187,0.060772758,0.023094798,-0.04779288,-0.04220678,0.06069234,0.018595543,-0.060893647,-0.0015155227,-0.02035666,0.065962054,0.014710353,-0.011701546,0.036785427,-0.000809937,-0.016222673,-0.04397133,-0.034098234,-0.0392789,0.06812108,0.016149819,0.051922318,-0.007422986,0.031370137,-0.03808119,-0.047266718,0.060245104,0.048050113,0.0118038505,0.0710548,-0.006138896,-0.041902825,0.03912291,0.052950017,-0.018914243,-0.061029196,0.054427493,-0.038961586,0.053445034,0.031909946,0.022671318,0.0014060771,-0.040510286,0.044427518,-0.04169617,0.07088235,0.06379116,-0.06122339,0.065767966,0.03382585,0.063902415,0.074156746,0.072504096,0.06917072,0.07544234,0.07515388,0.07223924,0.06993078,0.07071048,0.052862544,0.07285602,0.07182963,0.058172368,0.062916264,0.057475474,0.05879227,0.051823534,0.060489487,0.06565471,0.033996303,-0.012449351,-0.049524147,-0.016464166,0.036815174,-0.017834142,0.05587667,0.014683583,-0.038920462,-0.012484009,0.001302187,-0.03404509,-0.007429869,0.026857236,0.013246962
-0.021783916,0.022745315,-0.026376322,0.00062832626,-0.010866704,-0.0078383135,-0.009293838,-0.022416634,0.01549143,0.010677544,0.0069819423,-0.034295868,-0.040976558,-0.008407556,-0.018268466,0.013605919,-6.1473314e-05,0.046974767,-0.023029054,-0.0019701454,0.0099230185,-0.0002645093,0.024804171,0.008579664,0.07443661,-0.049689345,0.01572648,0.06343519,0.030591223,0.05710926,-0.04567676,-0.05677511,0.05022524,-0.058166765,0.018274972,0.022878313,-0.047637027,0.0012813199,-0.03762863,0.012368436,0.049295474,0.05509193,0.007918787,-0.008646381,-0.015356393,-0.061115,0.07587894,0.060895268,-0.039583117,0.012688951,-0.010901159,-0.005272975,-0.06446382,-0.017220648,-0.033367418,-0.05589182,-0.047816288,0.026753968,0.044087786,-0.023105856,-0.033614475,0.02060918,-0.025421314,0.043456633,0.060278382,-0.02251325,0.03088782,0.075898625,0.008984796,0.041880652,-0.07147742,-0.021894274,-0.006396783,-0.017755643,-0.011940678,-0.026919145,-0.016581168,0.015030626,-0.053794984,-0.048355635,-0.065682486,-0.01576675,-0.008670767,-0.04788395,-0.007264188,-0.010597097,-0.020648452,-0.033096086,-0.032853723,-0.029469706,-0.02752909,-0.04776154,0.016073465,0.045018334,-0.05934725,0.024754114,0.06921558,0.0153805865,-0.007800915,0.0053108903,0.007001586,0.037124928,-0.0032346176,-0.03368898,0.0021652246,-0.036914453,-0.008857235,-0.020850409,0.019091807,-0.010154159,-0.05112209,-0.044215735,-0.019232526,-0.01033608,0.013563412,-0.04576242,-0.04277389
0.021535594,0.0061713415,-0.03528415,0.07090219,0.08304218,-0.07956716,-0.0776833,0.058468364,0.0028970465,0.043405984,0.04091388,-0.007373213,0.059735786,0.051718835,-0.06975292,-0.050742563,0.07034229,-0.050037462,0.066490196,-0.01408189,0.0757723,0.08053723,-0.024882559,-0.038199507,-0.04533034,0.017183565,0.066627085,-0.037530567,0.026589073,0.07406456,-0.0062627476,-0.055116706,-0.050564613,-0.03247015,-0.046556413,0.020533593,0.020698844,0.07262635,0.07512845,0.068957135,0.060287315,0.063099995,0.07775011,0.06318904,-0.006367771,0.0033910244,0.07293895,0.047256812,0.04267135,0.05773409,0.052982852,0.07584662,0.0031102565,-0.03927187,0.043754105,-0.014850253,-0.0067571383,0.07788434,0.05643714,-0.054124396,0.037958894,-0.07163439,-0.0029573285,-0.010780239,0.07372483,0.081588276,0.078484006,-0.008072364,0.062509775,0.016670883,0.002788294,0.043982074,0.036330555,-0.0263552,0.07126116,0.016129699,0.035877705,0.059021946,0.046577707,-0.004289376,-0.0023177736,0.029592514,0.06222818,-0.024197266,0.015507755,0.07301169,0.04614989,0.06967735,0.054073256,0.07155729,0.057203013,0.020983139,0.07530452,0.057448726,0.058402058,0.05810053,0.072662756,0.07609859,0.021389881,0.023554916,0.06217714,0.068996325,0.049938552,-0.023185324,-0.05702495,0.034340266,0.015682392,0.06313655,0.0636161,-0.022067858,0.040209282,0.055830996,0.063436925,0.07096746,0.034609366,0.049467575,0.03219644
0.06697399,0.021169748,0.028274192,0.053521693,0.05883719,-0.01969382,0.0025316197,0.0092362575,0.05142627,0.0407656,0.034426842,0.053253546,-0.008254707,-0.00048132116,-0.0125662675,0.005117459,0.00853896,0.041928545,0.02520074,0.019698007,0.0194169,0.044844087,-0.003262667,0.052719735,-0.010032956,0.022980448,0.0044967574,-0.014310346,0.0069343504,-0.03987422,0.028254049,0.03269002,0.007670004,0.068042986,0.038429577,0.029241046,0.040752154,-0.0003348762,0.019034993,-0.034262825,0.03709933,-0.017339012,0.037232414,0.015190819,0.005513136,0.05695415,-0.007849405,0.024336087,0.066460416,-0.010777022,0.06332684,-0.026547637,-0.0064220345,0.04035744,-0.0056624734,-0.015560605,-0.0014731293,0.05323712,0.041586425,-0.016135821,0.032447323,-0.0021646281,-0.020599095,0.04397346,0.01815268,0.020786395,-0.01525013,0.057932097,0.033674635,0.0048147314,0.052418362,0.01424623,0.0030223224,0.034736387,0.048513755,0.022147432,-0.055797834,0.029223202,0.025641853,0.031965956,0.04241331,-0.024546556,0.024416417,0.07359587,0.03582192,0.056678224,0.0317473,0.015861738,0.03650741,0.05397172,0.052915107,0.051323,0.06418846,-0.011808982,0.04331973,0.042792566,0.023527775,0.05029272,0.04715688,0.026370293,0.046426184,0.04448138,0.036734406,0.031606715,-0.03937288,0.05323968,0.04787768,0.04482014,0.07206683,-0.054416187,0.05122737,0.00025016395,0.033453852,0.035110064,0.05713873,0.021161584,0.007706854
-0.0075212712,-0.04161663,0.04180822,0.021780226,-0.048939615,-0.04984904,-0.05203672,-0.0010395576,0.0070207654,0.028824538,-0.062525496,-0.048155177,-0.039659996,0.023548495,0.013421516,0.021372214,-0.008013939,-0.07537757,0.043176863,-0.028090432,-0.011292416,-0.07174866,0.006475166,0.055700246,-0.06950159,-0.013684233,-0.030360272,-0.009866615,0.025625667,0.070449844,-0.004124736,-0.033416167,0.0435205,-0.016932078,0.025537018,-0.05349961,0.050246906,0.024383126,-0.023696393,-0.05111405,-0.023693696,-0.027789477,-0.015670747,-0.02318215,0.025014011,0.024848288,0.02133523,-0.0062355185,-0.04413821,0.039246425,-0.03491478,0.010246862,-0.068612196,-0.05465607,-0.062369462,0.00459087,0.011199222,-0.04167952,-0.0005327795,0.0049092844,0.017062262,-0.027438145,0.008816698,-0.045357745,-0.015914869,-0.034591485,0.006766764,-0.07584232,0.014415054,-0.032440595,0.020732999,0.017392466,-0.0067183967,-0.018639177,-0.0445454,-0.080649935,-0.009612684,-0.012367695,0.0055042114,-0.00038933134,0.03977229,-0.004783676,-0.03851142,-0.054989964,0.00071023905,-0.01203919,0.02799387,0.042577647,0.01621339,0.00435186,0.016875343,0.020964628,-0.021059241,0.025799345,-0.04123311,-0.0052455734,0.012757376,-0.012524644,-0.013189707,-0.009035733,0.013929081,-0.037145767,-0.0054905433,-0.04718035,-0.040642507,-0.054552894,-0.06203332,0.002052457,-0.052392505,-0.0018022335,0.03781053,-0.068820976,-0.05278875,-0.022940082,0.01319313,-0.071303785,-0.03815639
0.033844013,0.013168703,-0.05911755,0.058950327,-0.04850425,0.043322317,0.03656434,0.044869583,0.03041895,0.057603672,-0.052042473,-0.027702661,-0.04455531,0.015711019,-0.011101826,0.012662723,0.01583106,-0.07082464,0.07101023,0.026516112,0.06796429,-0.030926589,-0.047563806,-0.051157683,-0.050267298,-0.012444014,0.011512491,-0.0002448881,0.062638216,0.03985933,0.039931267,0.018839646,0.007383051,-0.0011238098,-0.010239652,-0.07797321,0.028627472,0.032522105,-0.012122539,0.033486474,0.051402953,0.019412026,0.018613,0.003808753,0.0096719,-0.059038065,-0.04044436,-0.026066357,-0.019120095,0.010486111,-0.036183264,0.042853795,0.05206477,0.05672763,-0.0052702227,0.009994532,-0.04627858,-0.012770835,0.020827353,0.012298062,0.048756316,0.06161586,0.056548785,-0.06502002,0.02760627,0.043236926,-0.019224964,-0.06428693,0.076541275,0.069778204,0.054339428,-0.04234861,0.01677987,0.028495647,-0.002473579,-0.02831584,0.029539317,-0.008226292,0.0180773,-0.0050734538,-0.009668046,0.04938076,-0.051541902,-0.024044722,-0.024707712,-0.02634047,-0.02429905,-0.009289937,-0.013888587,-0.0013050694,-0.033618245,-0.043517467,-0.0018531648,0.06478036,0.027008003,0.015677737,-0.040129,-0.003066863,0.021150887,0.0435609,-0.039663095,0.023381634,0.01905209,0.016760755,-0.017449066,-0.019618312,-0.08501259,0.061541274,0.03464046,-0.04764507,0.033348653,0.031075582,0.064059384,0.06673813,0.065382436,0.07482571,0.03827621
0.018519495,-0.009531271,0.0009049106,0.006079682,-0.05134754,-0.05364928,-0.03724238,-0.05846704,0.04153337,0.005372406,-0.05567924,-0.064475946,-0.016494019,0.027155636,-0.028203746,-0.049131274,0.020818,-0.035265975,0.0057836683,-0.046059903,-0.038702358,-0.054825965,-0.03273743,0.0051967753,-0.06910849,-0.013120658,-0.041097812,-0.037352376,-0.03321204,-0.045205157,-0.021501992,-0.06347621,0.008602625,-0.027887275,-0.054706894,-0.020870373,0.039042287,-0.030402731,-0.059230614,-0.034183156,-0.045108054,-0.035452895,0.005183022,-0.03206061,-0.033570714,-0.015668865,-0.032511387,-0.045423683,-0.059492227,-0.06545882,0.0011616317,0.0034423624,0.013245857,-0.02435717,-0.037804205,0.042211022,0.036208652,0.0039945957,0.01744323,0.016756976,0.007947333,-0.037145276,-0.053292837,-0.0023035929,0.009669541,0.0030394995,-0.045090627,0.006167212,-0.04839501,-0.03937312,-0.06368251,-0.041085582,0.053466704,-0.056201413,0.007269022,-0.0057777013,-0.03806895,-0.037277658,-0.030414665,-0.055824846,-0.02320047,-0.011589761,-0.0029200888,-0.04949626,-0.05709905,-0.05255633,0.007003246,-0.044036977,-0.036616057,-0.045782745,-0.036759563,-0.057537332,-0.052453995,-0.046852436,-0.04248413,-0.05054437,-0.049646344,-0.052517347,-0.061019726,-0.056955278,-0.035839096,-0.039928745,-0.06184497,-0.0017374575,-0.049838383,-0.0240193,-0.040022973,-0.035157368,-0.056290735,-0.0091865305,-0.0076381452,-0.045790274,0.0026385435,-0.013827598,-0.006148221,-0.03708557,-0.03332761
-0.01379926,-0.0071905255,-0.04006284,0.053769253,0.05011636,-0.0109137315,-0.044585016,0.0030697735,0.049485482,0.027906667,-0.033718515,-0.015096491,-0.03730864,0.007024586,0.042712245,0.033562183,-0.041426238,0.024871023,0.058329277,0.06969367,0.06046333,-0.009261698,-0.008512226,0.024694618,0.070213355,-0.02056539,-0.022377912,0.033276677,0.0800871,0.0029243517,-0.0060398015,-0.027532771,-0.0140305925,0.05631762,-0.0026666813,-0.031188479,0.025147777,-0.08444194,-0.0070699053,-0.0032417045,-0.0009316675,-0.056883913,-0.03885873,-0.04246044,0.069072925,-0.016372284,-0.035148174,0.06319958,0.05799709,0.025536457,-0.019886032,-0.07741246,-0.07593109,-0.07048781,-0.020404138,0.0076529984,-0.06089026,-0.054874968,-0.084982425,-0.0025482893,-0.010878449,0.002862583,-0.04082575,-0.041095722,-0.08128231,-0.030608661,0.0431325,-0.036663532,0.009245734,0.073342234,-0.0026794951,-0.04117991,-0.035896327,0.071647555,-0.071938336,-0.03622651,0.059395004,0.0039535486,0.050080925,0.03342061,0.021323843,0.067966886,-0.07172984,0.033449966,-0.04422087,-0.043391258,-0.048306264,-0.07274526,-0.051212113,-0.05773773,-0.04767607,-0.047350228,-0.02080272,0.003680314,-0.048411988,-0.019746168,-0.028045721,-0.013651782,-0.04379142,-0.014983699,-0.062366817,6.998766e-05,0.008348867,-0.04923053,-0.0024919622,0.0152408695,-0.018318012,0.021237126,-0.06710302,-0.052177653,-0.013402633,-0.042453658,-0.029496986,-0.073357426,-0.023218494,-0.03706601,-0.020493228
-0.028270908,-0.0068503944,0.06614435,0.009822428,0.0060085817,-0.003490836,-0.0249276,0.029620193,-0.010834177,-0.000532827,0.05861983,0.05262305,0.03853118,0.061911378,-0.06220455,-0.040707752,0.01158962,-0.034193907,-0.025746083,-0.06702261,0.041692086,0.05969151,0.033895615,-0.044199448,0.05183052,-0.0393768,0.04763407,0.026236074,0.02651568,-0.06929382,-0.046145435,-0.031781312,-0.05768881,0.059762094,0.040429723,0.009321407,0.05297471,-0.021986308,-0.037941676,-0.03161727,0.053630706,-0.017417544,-0.00829262,0.013166445,0.02871164,-0.057077408,-0.047189258,0.06901039,0.04246253,0.023707667,-0.016900891,0.037312515,-0.065672256,-0.0042911097,0.04182258,0.019651225,0.056412537,0.006288431,-0.030394137,-0.028364567,-0.01573602,0.030521723,0.05516839,0.031962376,-0.058792382,0.008030071,0.01260689,-0.007981908,-0.058109943,0.006340254,0.03415163,0.004808164,0.03266409,0.003592856,0.026250003,0.0075328853,0.0030066425,0.020904709,-0.05893136,-0.07317224,0.03469227,0.00806123,-0.036832735,0.027942378,-0.0093421005,-0.03078941,-0.0145581,0.007126933,-0.019365057,0.021931954,-0.034778193,-0.008285753,-0.019413998,0.034452416,-0.046769436,-0.02745949,-0.035902433,0.015787566,0.010430001,0.025931312,-0.031383015,0.007389159,0.036447268,0.03807048,-0.032560103,-0.049094535,-0.036695458,0.060984656,-0.051149238,0.017484548,0.047051027,0.028333,0.031722553,0.036616325,0.028417839,0.031108089,-0.024036555
0.002033305,0.025331382,0.040304642,-0.04755014,-0.012774091,0.016503502,-0.020902656,0.02565013,0.040379632,-0.0032572781,0.052017435,0.032804105,0.015877144,-0.045549624,-0.013805116,0.007917448,0.046630926,0.0113285575,0.011507821,-0.021416264,0.048634168,-0.029164352,-0.013265232,0.015828071,-0.019465523,-0.044890556,0.015437096,0.019703908,-0.04634051,0.025567524,0.02878017,-0.021638693,-0.019741978,-0.017438458,0.033230018,0.04886924,0.011152087,0.026902918,-0.07093187,-0.010851406,-0.03194505,-0.019688915,0.010681854,0.02563524,-0.057543766,-0.036447123,0.02939362,0.037269007,0.025079586,-0.03428075,0.048865415,-0.010680694,-0.009450642,-0.027571846,0.06450433,-0.012749643,-0.03283179,-0.031769216,0.015517277,0.056965042,0.035953153,-0.020440545,0.0077841887,0.021856885,0.030425638,-0.0032335257,-0.030228434,-0.02563355,0.03024349,-0.005486257,-0.03364038,-0.025494024,-0.024933944,-0.044400614,0.021644518,0.0059353905,0.0068875994,-0.008905767,-0.035586298,-0.04191212,0.011732766,0.02789342,0.021653183,-0.058630332,-0.036882583,-0.04750889,-0.028166234,-0.047721703,-0.051795717,-0.059544336,-0.046091795,-0.043253306,-0.06379892,0.004893113,0.013354922,0.021558039,-0.021761207,-0.044695556,-0.043210857,-0.054395217,-0.0023774353,-0.010113322,-0.022294661,-0.058592886,0.00016474747,0.020431168,0.0350618,0.06277677,0.008075689,-0.049658474,-0.0052762977,0.016426232,-0.02908205,0.020104308,-0.047299635,-0.006584426,-0.041973937
-0.024540942,-0.0041301837,0.008198559,0.041940942,-0.000136668,0.007544966,0.043295402,0.008031938,-0.08135175,0.041602764,0.012694077,-0.0050452077,-0.07397245,-0.07433625,0.010452007,-0.0018288376,-0.00076816935,-0.03712937,-0.058285266,0.026095642,-0.03895135,-0.075835794,-0.07282235,-0.00318403,0.0123906,-0.04669997,0.004687216,-0.008684363,-0.0059920927,0.05763925,-0.007501349,-0.021735385,0.05048124,0.00058344443,-0.03526419,-0.0056711645,0.042924773,0.0042759352,0.00046304884,0.04364997,0.04227377,0.012797618,0.04923297,-0.016689168,0.023564769,0.039177053,-0.003983743,0.028279677,0.040383395,0.057164118,0.014075943,-0.048542097,0.008864885,0.0003786607,-0.015572957,-0.03379585,-0.03352425,0.04228845,0.019890431,-0.024066912,0.0587258,-0.082694866,-0.047438335,-0.003406197,0.012815615,-0.013231811,0.021265311,0.00028671266,0.012874616,-0.05481119,0.02394859,0.021539591,0.04761296,0.01631185,-0.019532854,-0.033996295,-0.06283319,0.006545287,-0.072690934,-0.081416965,0.055952232,-0.03478814,0.004925516,-0.010530297,-0.042142708,0.0012833782,-0.04998202,0.020950014,-0.012226193,-0.05858433,-0.004237224,0.021011103,-0.027774256,-0.06887827,-0.035863113,-0.04598142,-0.018096443,-0.02985887,-0.042866256,-0.07334189,-0.041247584,-0.029549751,-0.056157157,-0.06159739,0.049135204,0.028318187,-0.04807495,-0.022644851,0.05414229,-0.03209664,-0.015320087,-0.0347258,-0.049268965,-0.018512443,0.042117007,-0.0424658,-0.04186006
0.049694896,-0.005779607,-0.06568913,0.06663614,0.007618748,0.031621516,-0.020700002,0.04552924,0.010067342,0.077253535,0.0038334185,-0.024739362,-0.0072495043,0.026170138,0.020706551,0.06975375,0.017073205,-0.02289254,-0.029686907,0.030357348,0.010502529,0.052749936,0.0020107976,0.05995232,0.011145124,0.033259712,-0.0054064635,-0.01908054,0.048654746,0.049657922,-0.06757975,-0.06450897,0.033014193,-0.028775387,0.03762564,-0.007566789,-0.0025325327,-0.043797377,0.05074939,0.00850409,-0.06474972,0.017883467,-0.04462617,0.03689544,-0.0046041356,-0.013518994,0.049899027,-0.007859176,-0.046543986,0.048447352,0.065278,-0.029745571,0.0708396,0.07578004,-0.013803299,0.044757187,0.054573834,0.038007494,0.04308211,0.011173704,-0.0022263532,-0.0068073445,0.035112638,0.0016457632,-0.043727495,0.06673091,0.040521793,-0.069580816,-0.024310412,0.03667555,0.0735153,-0.058928035,0.0050764196,0.056569073,0.01749054,-0.022857748,0.013939587,-0.03441782,-0.03313846,-0.019548817,-0.016495103,0.0458827,0.02281755,-0.018891787,0.058859345,0.05326628,0.03913108,-0.007751914,0.052335996,0.057491366,0.034900542,0.036512237,0.059910167,0.076049246,0.04558017,0.042190988,0.05629645,0.07258755,0.0716637,0.07775823,0.05138464,-0.028517827,0.049011763,0.033931736,0.02592962,-0.05011318,-0.03474333,0.030796379,0.034295384,0.050785787,-0.017662147,0.028243378,0.063731275,0.02054049,0.07873968,0.02118753,0.045305368
