Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,3.8333333333333335,2.034425935955617,forage_dynamic,8.516793133835543,1.91314713173762,1.6990837264744187,0.9529083240804254,,
