Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5885f97f41da4500014d3645,forage_dynamic_simdrop,7.943395937070125,2.1149955556169098,,33.212975012756715
5885f97f41da4500014d3645,forage_random_baseline,0.0,0.0,,44.27982833245313
5d7ff4aa50fda7001a863736,forage_dynamic_simdrop,10.853442865662561,1.3735223884115186,,59.19374180000862
5d7ff4aa50fda7001a863736,forage_random_baseline,0.0,0.0,,83.63967573907814
5f1f3581b5cf3e103cc545c9,forage_dynamic_simdrop,8.09241512418844,0.9269781521610562,,3.8643079807324283
5f1f3581b5cf3e103cc545c9,forage_random_baseline,0.0,0.0,,4.919980925828125
5f5aa60bef062519ff711fe6,forage_dynamic_simdrop,7.52580732371143,-0.3191295906477528,,31.491018903857146
5f5aa60bef062519ff711fe6,forage_random_baseline,0.0,0.0,,39.359847406625
6001487015e5f62961639e7d,forage_dynamic_simdrop,9.0545612658153,1.7072934996270448,,54.253705674061266
6001487015e5f62961639e7d,forage_random_baseline,0.0,0.0,,73.79971388742189
600f9342e7bc5518fa9ca92a,forage_dynamic_simdrop,12.488408511483577,-0.8192129533302533,,33.55240270026705
600f9342e7bc5518fa9ca92a,forage_random_baseline,0.0,0.0,,49.199809258281256
601f6a2231a2904b79df1671,forage_dynamic_simdrop,8.751416812105223,2.3181773857061336,,77.87180748826809
601f6a2231a2904b79df1671,forage_random_baseline,0.0,0.0,,108.23958036821878
6073e0d481953bbd2cd61145,forage_dynamic_simdrop,11.778561871096876,0.8013113180576356,,20.213495293062117
6073e0d481953bbd2cd61145,forage_random_baseline,0.0,0.0,,29.51988555496875
6081806ab383aa89f6c61940,forage_dynamic_simdrop,6.547608667651943,2.183683277766975,,73.32325510089406
6081806ab383aa89f6c61940,forage_random_baseline,0.0,0.0,,93.4796375907344
60a48adfe091e410f4eaba34,forage_dynamic_simdrop,6.640805730447348,1.6871499073107437,,39.041018107368565
60a48adfe091e410f4eaba34,forage_random_baseline,0.0,0.0,,49.199809258281256
60d731567049e5132e3cc4d4,forage_dynamic_simdrop,6.10381492199689,3.0231077755572695,,78.21470899374008
60d731567049e5132e3cc4d4,forage_random_baseline,0.0,0.0,,108.23958036821878
610c59ee34cc312d7ca55e45,forage_dynamic_simdrop,10.55983598178063,1.4586065040159912,,44.82682789622267
610c59ee34cc312d7ca55e45,forage_random_baseline,0.0,0.0,,63.95975203576564
61363ce02e6022a741d63a6e,forage_dynamic_simdrop,9.264598541234436,1.076161099230441,,58.27039168766783
61363ce02e6022a741d63a6e,forage_random_baseline,0.0,0.0,,78.71969481325002
629e241d171ec6698e05f149,forage_dynamic_simdrop,7.7255908158896665,2.6042889705475214,,90.4480358290516
629e241d171ec6698e05f149,forage_random_baseline,0.0,0.0,,132.83948499735942
63619eb02e5bd8f4f7bd138a,forage_dynamic_simdrop,6.8915754592495375,2.1006618297573905,,64.72865155261448
63619eb02e5bd8f4f7bd138a,forage_random_baseline,0.0,0.0,,83.63967573907814
63e802622f8052bd67d6c5f0,forage_dynamic_simdrop,10.398159984703403,0.8044877053931938,,39.21772633540197
63e802622f8052bd67d6c5f0,forage_random_baseline,0.0,0.0,,54.119790184109384
63ea4ab1ce4168cbe9f63775,forage_dynamic_simdrop,7.349353410786771,2.2091802005581975,,87.46051331241136
63ea4ab1ce4168cbe9f63775,forage_random_baseline,0.0,0.0,,118.07954221987504
654108d38225e168af4b1fa0,forage_dynamic_simdrop,9.303964474977443,1.6646346169500572,,61.43509536125858
654108d38225e168af4b1fa0,forage_random_baseline,0.0,0.0,,83.63967573907814
6554de7d91c1b1bf51104fda,forage_dynamic_simdrop,8.694653235050094,1.6813499650167087,,84.39456712341143
6554de7d91c1b1bf51104fda,forage_random_baseline,0.0,0.0,,113.15956129404691
656e3caa43f1f7f0615252ff,forage_dynamic_simdrop,6.35507601550868,4.366586334422049,,69.49644729755624
656e3caa43f1f7f0615252ff,forage_random_baseline,0.0,0.0,,118.07954221987504
6596a5cad60ef105b6c18897,forage_dynamic_simdrop,4.204317866337885,2.0507231342077765,,91.92600397128443
6596a5cad60ef105b6c18897,forage_random_baseline,0.0,0.0,,108.23958036821878
65b15afd94153c1f50c92493,forage_dynamic_simdrop,9.104036086519315,2.0065073283430754,,70.46084355266663
65b15afd94153c1f50c92493,forage_random_baseline,0.0,0.0,,98.39961851656253
65c25cf77dca9d7ca7d9ebdb,forage_dynamic_simdrop,10.868728076074795,1.327627973439018,,48.72532917678991
65c25cf77dca9d7ca7d9ebdb,forage_random_baseline,0.0,0.0,,68.87973296159376
65cb63e160bb47fbf9349269,forage_dynamic_simdrop,5.507352038281469,2.4436562819669705,,15.8788176160074
65cb63e160bb47fbf9349269,forage_random_baseline,0.0,0.0,,19.6799237033125
65cc19b4b3d48a22dfc6756d,forage_dynamic_simdrop,7.354396396294268,2.470930983958419,,33.692468405255276
65cc19b4b3d48a22dfc6756d,forage_random_baseline,0.0,0.0,,44.27982833245313
65d54b3b524fcafb543d1b23,forage_dynamic_simdrop,8.557202114022601,2.1608403002704115,,46.74988134096443
65d54b3b524fcafb543d1b23,forage_random_baseline,0.0,0.0,,63.95975203576564
65d6a09286a0c99e632a46dd,forage_dynamic_simdrop,9.543365496678678,1.694118981639797,,63.792745441259214
65d6a09286a0c99e632a46dd,forage_random_baseline,0.0,0.0,,88.55965666490627
65e1f75ab3efd22e847cfbf0,forage_dynamic_simdrop,9.619280974772058,1.396255399170839,,46.86103107585509
65e1f75ab3efd22e847cfbf0,forage_random_baseline,0.0,0.0,,63.95975203576564
65e358d9c5e3ee026268b2a7,forage_dynamic_simdrop,10.409439518979777,1.2932428218119874,,67.50353310101865
65e358d9c5e3ee026268b2a7,forage_random_baseline,0.0,0.0,,93.4796375907344
65e862f844f1b7a803bb3c5a,forage_dynamic_simdrop,8.012628496695099,1.1647746472954332,,87.4966008531164
65e862f844f1b7a803bb3c5a,forage_random_baseline,0.0,0.0,,113.15956129404691
