abaya,acrylic,agbada,alpaca,angora,animal print,ao dai,ao tu than,appliqué,apron,ascot,babouches,baju kurung,bamboo,bandana,barong tagalog,battenburg lace,beading,beanie,belt,beret,bisht,blazer,blouse,bobbin lace,boubou,bow tie,boxers,bra,briefs,brocade,bucket hat,buckle,button,camisole,camouflage,cape,cardigan,cashmere,chambray,chantilly lace,check,chef's jacket,cheongsam,chevron,chiffon,choli,chuba,cloak,cluny lace,coat,collar,corduroy,cotton,cravat,crochet,crown,cummerbund,daraa,dashiki,deel,del,denim,dhoti,dirndl,dishdasha,djellaba,dress,emblem,embroidery,eyelet,eyelet lace,faux fur,fedora,flannel,fleece,floral,fringe,fustanella,gabardine,galabiyya,gho,ghutrah,gloves,gomesi,grommet,guayabera,guipure,hakama,hanbok,hanfu,headband,hem,hemp,herringbone,hijab,hoodie,hook and eye,hosiery,huipil,interlock,jacket,jacquard,jeans,jebba,jellabiya,jersey,jinbei,jumpsuit,jute,kaftan,kalasiris,kanga,kangha,kanzu,kaunda suit,kebaya,keffiyeh,kente cloth,kikoi,kimono,kitenge,knit,kufi,kurta,lab coat,lace,lapel,leather,lederhosen,leg warmers,leggings,lehenga,lesotho blanket,linen,lingerie,logo,lungi,lycra,maasai shuka,malong,mesh,mittens,mohair,necktie,needle lace,nightgown,nylon,organza,overalls,oxford,paisley,pajamas,panama hat,panties,pants,patch,patches,patent leather,pattern,piping,plaid,pleather,pocket square,polka dot,polo shirt,polyester,poncho,poplin,print,qipao,rayon,rhinestones,ribbon,robe,romper,ruffle,sablay,salwar kameez,sari,sarong,satin,scarf,scrubs,seam,seersucker,sequins,shawl,sherwani,shirt,shorts,shuka,silk,skirt,slip,smock,snap,socks,spandex,stitch,stockings,stole,stripe,studs,suede,suit,sun hat,suspenders,sweater,t-shirt,taffeta,tang suit,tank top,tencel,thawb,thobe,thong,tiara,tie,tights,toub,tracht,trilby,trim,tulle,tunic,turban,tuxedo,tweed,twill,ufflinks,uniform,veil,velcro,velvet,venetian lace,vest,viscose,visor,waistcoat,wool,woven,wrap,yukata,zipper
0.06512368,0.046758574,-0.029832719,0.049744792,0.04330263,-0.023580708,-0.037244845,-0.0533348,-0.043849662,0.022781206,0.026506457,-0.030709988,0.09428287,-0.01870028,0.04260958,0.044044584,0.022973666,-0.02549776,0.034754906,-0.0061144195,0.011108185,-0.049576603,0.0035233286,-0.002480485,0.04030987,-0.06358296,0.056183778,-0.022198072,0.036452994,-0.0022536966,0.015510132,0.043346304,-0.013156243,-0.05848956,0.015122052,-0.04664044,-0.02597659,-0.005710018,0.03752462,0.033350408,-0.003720279,-0.07497568,-0.010310892,0.034240954,-0.022778811,-0.060332622,-0.0026443435,0.01719894,-0.0026757764,0.019872855,-0.004169172,0.013847597,0.036472835,-0.011869665,0.03546185,-0.019477379,-0.06003216,0.03771522,0.018291987,0.016751813,0.013034226,-0.011382809,-0.03924457,0.0037229655,-0.04228748,-0.0067222803,0.05790363,-0.049614284,0.0096436525,-0.0112832,0.04227162,0.052327536,-0.038270842,0.021488696,0.037532657,-0.01307264,0.022904979,0.03451675,-0.027841171,0.04169532,-0.0118202865,-0.030743651,-0.016314808,0.02515164,0.019848939,-0.015699882,0.02435556,-0.05256021,0.027207399,0.018554954,0.019425519,0.013269838,-0.015995823,-0.027711632,0.040721793,0.06903115,0.008004637,-0.020160185,0.022122618,0.058131557,0.02213069,-0.029893722,0.04175067,-0.00827893,-0.0073874104,0.03146087,-0.035430964,0.021482112,-0.048359588,0.03200284,0.06350646,-0.05062531,-0.0029386901,-0.009009615,0.024520217,-0.048603427,-0.0007911795,0.05025031,-0.035147153,-0.0027070995,0.06386747,-0.03632297,0.0020030756,0.04449722,0.033160932,0.009909798,-0.016166352,-0.015304843,-0.035942074,-0.015121388,0.022944156,0.01316675,0.050983157,-0.037774786,-0.06122861,-0.03623004,-0.017350689,0.039353017,0.0697373,0.052471474,0.031745307,-0.023693442,0.0517578,0.050508987,0.012237994,0.023541324,-0.048610054,-0.0026740297,0.0364376,0.042520314,0.0006115124,-0.02759084,-0.034444384,0.021212364,0.04646895,-0.0008816022,-0.0546882,-0.00956207,-0.032833546,-0.03733434,0.016010346,0.043193456,0.054199632,-0.051343966,-0.034635816,0.021644054,0.014088447,0.05524225,0.063258156,-0.0077212052,0.058933172,-0.0056278273,-0.013501346,-0.06008501,-0.018107008,0.007340722,-0.052019287,0.024000332,0.06300307,0.008384947,0.042303305,0.054396376,0.0052848216,-0.042301197,-0.01603825,0.04554245,0.0077984277,-0.0140724955,-0.040388014,0.015244541,-0.030226646,-0.024560696,0.03519435,0.015914585,-0.032827776,0.066979334,-0.009124705,0.034011174,0.007780224,-0.021867067,-0.047978375,-0.06928027,-0.056426182,0.050144013,-0.0432188,-0.07169329,0.022411069,0.052163493,0.008888058,-0.03356978,0.084103696,0.012839988,-0.026198665,0.011745197,-0.07236281,-0.059572328,0.012168935,0.020891698,0.002502785,-4.4867167e-05,-0.024076205,0.00514969,0.059661485,-0.029228529,0.010278497,0.021387123,0.021244496,-0.0067684944,0.02655443,0.025521439,-0.04392448,-0.002301794,0.0024945682,0.03867085,0.017909933,0.04294935,-0.00014308335,0.046732124,0.019607639,0.008965487,-0.0037920214,-0.0038688954,-0.066665515,0.044911653,0.048579566
0.031279817,0.0350552,0.016156804,-0.011369154,-0.043100506,0.05274982,0.026872063,-0.057063356,-0.016699465,-0.0011123028,0.042364832,0.030797826,-0.006650502,-0.0155253,0.05077234,0.055063896,0.07609736,-0.016589642,0.0062806215,0.020950258,0.032069013,0.0028206056,0.023770401,0.061096366,0.032501332,-0.037485916,0.014415316,-0.0031420062,0.021533126,0.05352128,0.058075596,0.053956255,0.012149271,-0.01733151,0.013634028,0.062120114,-0.027410813,0.039133452,-0.028256817,0.0067040133,0.0675007,-0.016468147,-0.008508076,-0.06574505,-0.014608394,0.06691907,0.009200716,-0.0534802,0.018503597,0.04094784,-0.010324017,0.019543968,0.06673142,0.054842398,0.026789097,-0.022593657,-0.011623637,0.030378731,-0.012055673,-0.003156533,0.06849448,0.0656983,0.023193369,0.016701115,0.025305577,-0.03737686,-0.0034221394,0.0011964263,-0.031675242,0.029062195,0.043984205,0.05200172,0.015164137,0.038118187,0.041100483,-0.015526026,0.036727343,0.02313312,-0.024139384,-0.011450647,-0.017938094,0.045589577,-0.006983419,0.013898286,0.0005071048,0.0627873,-0.0354372,0.036299072,0.009735093,-0.026120268,-0.00090887054,0.06724368,0.026704669,-0.018421577,0.045709424,0.00055479445,0.052005265,0.05042221,0.040059257,-0.059697025,-0.0034138297,0.029440466,0.02860252,-0.015111372,0.032617677,0.004245964,0.028109787,-0.033890333,0.03830588,0.038336262,-0.016795805,-0.021349639,-0.037477102,-0.0072451034,-0.021440601,0.049971145,-0.03536351,0.04723321,0.07859667,-0.02554291,0.020165276,-0.021628262,0.016173994,0.0028762969,0.0126627,-0.010769779,0.04634126,0.03423734,0.06261701,0.03994686,0.029029503,0.048169237,-0.05300242,-0.01368998,0.060676932,0.048526738,0.00952712,0.024010176,0.03976548,-0.0041528554,0.009116682,0.073612526,-0.030849177,0.023218988,-0.0012825427,0.021877361,0.001278705,0.017455516,0.006382454,-1.0872076e-05,-0.033188444,0.022069907,0.044056237,0.031706356,0.054909255,-0.02595103,0.032754518,0.029826475,0.061817136,0.0055310065,0.030696493,0.024169352,0.027783878,0.013985386,0.050990302,0.033299603,0.046269715,0.015844421,-0.02871915,0.030799018,-0.020807246,0.026439622,0.060209945,0.021154841,0.032452643,0.06446767,0.060091708,0.0038403156,5.7814403e-05,0.03102474,0.030876666,-0.004141024,0.021556119,-0.00836913,0.04407737,0.021970348,0.016273702,0.027582178,-0.03545195,0.05003268,0.029195243,0.019641362,0.028715705,0.033618238,0.03263407,0.026484616,0.0077075134,0.0037154,0.029305872,-0.0077405022,-0.009739417,-0.02014453,-0.01351096,0.05178573,0.05570829,-0.002910992,0.02142604,0.05942108,0.044834115,0.046379738,-0.022395922,0.02924764,0.05111786,0.009427621,0.05581779,0.010692515,0.04055252,-0.02228139,-0.03528662,0.046373457,0.009461354,-0.016069736,-0.0178608,-0.023737796,0.053109523,0.03888102,0.054382637,0.031973474,-0.01675997,-0.023787297,-0.01658249,0.02222098,-0.016756957,0.05371863,0.05394271,0.04990775,0.032760683,0.03870846,0.07157634,0.02826914,0.02420013,0.0003103407,0.022160467,0.02012501,0.005256382
-0.004161991,0.058231123,-0.003860086,0.057312764,0.0609963,-0.00012078382,-0.016320603,0.04255074,0.050471585,0.023946302,-0.06604361,0.017222678,0.00092996075,0.042439982,0.0025394594,-0.027769893,0.04331994,0.07227697,-0.0528273,0.047530767,0.029602421,0.046965543,0.036061864,-0.0063407836,0.06626601,0.018131334,-0.010628755,-0.04641824,0.027258085,0.026716508,0.022860877,-0.021132277,0.0002860054,-0.031996388,0.042357225,-0.014260913,0.017282238,0.027653906,0.067410864,0.073548265,0.07667347,0.04555662,0.05098191,0.042486597,0.03612972,0.058878724,0.023901818,0.011380468,0.03911366,0.06539566,0.019783463,0.044443745,0.047800306,0.06940709,0.022550901,0.032973457,0.045729496,-0.03528787,0.044726152,0.05521214,0.0550586,0.055478018,0.05904585,-0.059060603,0.016704893,-0.0017825448,0.032094523,0.018969107,-0.040481407,-0.033541266,0.051377617,0.054591928,0.03319959,-0.025433889,0.030373245,-0.039161343,0.010900688,0.02690003,0.065806285,0.02425879,0.01943388,0.0027281775,0.02549716,-0.05966822,0.035310086,0.014677513,0.018607926,0.060362734,0.014997985,0.04704214,0.07086984,0.06194757,0.038721748,0.04151081,0.051252168,-0.047274247,-0.013035031,0.065685324,0.060823895,0.040369324,-0.05610474,0.00044780044,0.02092108,0.05554392,0.03351672,0.07291806,0.02275405,-0.016382232,0.01633753,0.01613972,0.06292084,-8.437948e-05,-0.038537104,0.05421717,0.03442084,-0.019645752,0.023167415,0.049910657,0.06385214,0.041427787,-0.051892135,0.061763506,0.00699306,0.042738006,0.055933997,-0.047442097,0.06165033,-0.021721885,-0.004692189,-0.026035719,0.05103214,0.047975734,0.01358388,0.03291439,0.025575118,0.03766756,-0.04256215,0.049188975,-0.015006323,0.10021796,0.041092042,-0.02667072,-0.07242832,0.054421436,-0.036228046,0.059720024,0.007337708,0.06848731,0.036839504,-0.07253798,-0.04193969,0.06988051,0.007201826,-0.039242662,-0.0051898104,-0.01278798,0.042520322,0.036870997,0.016062591,-0.030422412,0.028767481,-0.02601053,-0.037372727,-0.046499617,0.09208757,-0.06506674,-0.0032297987,0.019453444,0.0137935635,-0.008346469,0.030259645,0.027694289,0.06900856,0.05378834,-0.01061826,-0.036987565,0.018257467,-0.014505649,-0.0044585476,-0.010512039,-0.0025948451,0.06463612,-0.016993597,0.00688895,0.012223588,0.05028329,0.07381204,0.044552606,0.07151029,0.0067872065,0.031602163,0.046551753,0.05326529,0.045518067,0.031103728,-0.01306876,-0.053174514,0.032524705,0.004704216,0.013676696,0.060179494,0.0853958,0.0531975,-0.023454791,0.069110334,-0.032537792,0.010881805,-0.026067315,0.042655587,0.029753221,0.013478408,-0.04666306,0.049453307,0.013451724,0.04787839,0.017016672,0.03914562,0.021714846,0.03911888,0.02449036,0.021099493,0.044105873,-0.022307722,0.061187033,0.039803892,-0.011203561,0.030793346,-0.03009896,0.015850352,-0.004272471,0.012129027,-0.044433724,0.063587464,0.054058637,0.021244628,0.06709001,-0.044098627,0.04156603,-0.05439817,-0.050946545,-0.0019398873,0.035866898,0.07252007,0.05659148,-0.05119787
0.011621092,0.013099426,0.030529067,0.049266815,0.041304454,-0.008204205,-0.011540277,0.008214786,-0.022955911,0.023349613,-0.0013532215,0.024201116,-0.0018401562,0.02113885,0.03389797,-0.046292737,0.025341572,0.047379084,-0.0031215686,0.042948663,0.011295353,0.07502005,0.039936785,0.06309524,0.046724603,-0.053818088,0.070437,-0.0461459,0.070707984,-0.033999465,-0.015882647,0.0129723875,0.047468722,0.052916624,0.04181585,0.015586445,-0.02137679,0.057340477,-0.00055433105,-0.017946042,0.0044014486,-0.039445065,0.0036433963,0.016409174,0.012616549,0.06944369,0.022678584,0.064712234,-0.028353289,0.02459932,0.04033412,0.045636375,0.0038157343,0.048710115,0.057586342,-0.010327282,0.017552385,0.061087616,-0.012968106,0.047918703,0.08324023,0.04244849,0.01785868,0.027929252,-0.0010385177,0.036365915,0.042706013,0.059933767,0.04028906,-0.016508698,0.033477165,0.026517604,-0.03530161,-0.025983095,0.033246752,0.056181826,0.026774624,-0.027527804,0.058964573,0.062792465,0.0004024038,0.03730407,0.049267378,0.022005197,0.046161387,0.07674085,0.08456901,-0.009112404,0.03719757,0.027003836,0.007415834,0.04678849,0.06381035,0.052169852,0.0013535259,-0.01794608,0.06443581,0.00468935,0.040215876,0.039358176,0.03233793,0.06655939,-0.0065375417,0.055454146,0.04394839,0.026821712,0.050350856,0.012719,0.016447144,0.06493934,0.012213663,0.050142024,0.02035527,0.045621585,0.022566112,0.033703063,0.00928762,0.019099487,0.06367149,0.030857649,0.015075743,-0.0017368837,0.033568364,-0.03613856,0.03596995,0.019343978,0.03278949,0.01495274,0.058164064,0.035730712,-0.00463981,0.056151796,0.03421044,0.028197598,0.008921547,0.028867586,0.074174315,-0.013346404,0.027827175,-0.02883756,-0.0050906255,0.06261822,0.0071643405,0.05697107,0.061451845,0.038515564,0.017639931,0.017082354,0.058867674,0.011472337,-0.06443784,0.057559516,0.019157901,0.046496015,-0.015232546,0.058855265,0.031728767,0.002939581,-0.019421877,0.039047405,0.034913085,-0.0152445305,0.035852287,0.017847119,-0.038028907,0.06744105,0.04705619,0.012361241,0.048942972,0.009922816,0.05137007,-0.0036946635,0.044421144,0.004284322,0.06047733,0.03601745,0.05409485,0.085273474,0.049677413,0.052649938,0.0228965,0.042844202,0.03969187,-0.020942306,0.05653558,-0.0068994146,0.0057494873,0.0024416214,0.048539314,0.0652899,0.04872542,0.025797341,-0.0026637758,0.05960767,0.02395865,0.051984143,0.054865472,0.03520727,0.0089952,0.008727738,0.025545321,-0.024655692,-0.01174276,0.030015409,0.009598617,0.028418468,0.039905533,0.041667555,0.048130747,0.06609487,0.04557342,0.012569532,0.040895913,0.033112105,0.00035293883,0.033514895,0.027750948,0.019712184,0.058929272,0.02180303,0.066588454,0.03820125,0.017321052,0.029196432,0.039681714,0.013396454,0.0649144,0.057103053,0.014547567,0.039649073,-0.014311398,0.063034385,0.045730177,0.050245088,0.052813165,-0.013094576,0.014224719,0.056091715,0.056441005,0.042417847,0.06082611,0.06655503,0.029851915,-0.009827745,0.04429353
0.009260744,-0.017252577,0.04302772,0.014684968,0.029428354,0.06654266,-0.012238355,0.046471562,-0.026316242,0.05873461,0.000828629,-0.04354883,0.048652686,0.017136695,0.028541649,-0.042189877,0.025921486,0.02854143,-0.027065547,-0.027253635,0.055751402,0.02871423,0.04404373,0.037405793,0.009430839,-0.09039278,0.043551717,0.024420189,0.017734416,-0.042663842,0.038816717,0.055265613,-0.043686766,-0.059538398,0.04035156,0.044607654,-0.010850912,-0.032146484,0.020661356,-0.005666745,-0.055843607,-0.028756201,0.06657184,-0.038292985,0.0095327515,0.049204122,-0.00957102,-0.06789257,0.049991615,0.040799756,0.023672307,0.04767458,-0.0111721335,0.037553877,0.012272422,-0.017413015,0.020870578,-0.029390344,-0.033735875,-0.049779546,-0.050024755,-0.021798037,-0.025724705,0.051241,-0.04537963,0.018173559,0.04859128,0.037989907,0.06595222,0.015949091,-0.07471347,0.021666361,0.070996374,0.030458417,0.06498851,0.042494714,0.02736958,0.023091175,-0.029288497,-0.028534355,-0.0017363933,-0.050429653,0.023620382,0.05275382,-0.045533247,-0.008952633,0.020255534,0.014698571,-0.051945686,-0.010821017,-0.006237473,0.050913643,-0.0011412434,0.042232648,-0.004480479,0.04279226,0.045506697,0.06527126,0.0011565274,-0.0241176,-0.009212655,0.038193863,-0.05513641,0.01801917,-0.037522506,0.009177991,-0.00031102428,-0.06275956,0.036955453,-0.019695446,0.03621272,0.0022392608,-0.025674995,-0.029045375,0.05446348,0.055352475,-0.03611246,-0.05619758,0.035989597,0.018717457,0.07591375,0.04143234,0.027791044,-0.0072039957,0.0279978,0.0053504803,-0.00016051205,0.03725248,-0.009866085,-0.03218176,-0.0045222337,0.040132843,-0.032100096,-0.01750675,0.019141069,0.0038255956,-0.007009106,0.036606345,0.05759609,-0.052582134,0.012281148,0.037914198,-0.04097236,-0.056098692,0.05585012,0.022367025,0.027763054,-0.05526541,0.014490688,-0.052018978,0.0649906,-0.041579682,-0.00063413905,-0.008402276,0.055331256,0.021329666,-0.060526837,-0.03810924,0.044395994,-0.015727859,0.016392114,0.019455384,0.0018545387,0.066293456,-0.012934049,0.049413383,-0.031993303,0.015423154,-0.01791528,0.005555987,-0.061786614,-0.023742296,0.02146831,0.01610997,0.035654638,-0.050461818,-0.028086364,0.032192666,0.075238355,0.015135567,0.011599004,0.04552078,0.047251593,0.07183633,0.014919312,-0.00084702356,0.03635928,0.028270556,-0.022475492,0.015685553,-0.034459356,-0.035450358,0.036379915,0.06531817,0.017349074,-0.018430615,-0.042394448,-0.034822278,0.032447174,0.0478584,-0.059704058,0.07221416,-0.042393174,0.040488705,0.036021702,-0.013819262,0.052878577,-0.032467276,0.06950699,0.04539252,-0.03593998,0.010155009,0.0050615855,-0.010308579,0.07277774,-0.015648626,0.030915577,0.021364497,0.042517334,0.040891863,-0.045969374,-0.009219478,-0.013960408,-0.0004758832,-0.027606025,0.031072786,0.0047245165,0.0028790713,-0.023748115,0.0317145,-0.052157447,0.08016765,-0.0018767724,0.04679465,0.035602104,0.052684054,-0.022708341,0.01615339,0.032047145,0.040341593,0.010014978,-0.017431421,0.005475243,0.0031861977,-0.0052669114
0.008269415,0.0019613313,0.035423577,0.038207993,0.03218006,0.038685065,0.05102546,-0.022203567,-0.0041788425,0.010569514,0.006213843,0.009003158,0.011885959,0.075267926,0.06906916,0.057408474,0.031428568,0.010763555,0.029050283,0.049265206,0.030931974,0.067665875,-0.010909285,0.07124719,0.06026764,0.09068393,-0.008848593,-0.0022050205,0.00027893344,0.062220275,-0.051943652,-0.065545574,-0.0559243,0.06860403,0.058635753,0.04622216,0.033159953,0.06778988,-0.03767014,0.03780169,0.012079474,0.023779416,0.05872664,0.053667255,-0.06985997,0.014121242,0.039680008,-0.004400958,-0.041631114,0.04211368,0.018612148,0.050449014,0.033833154,0.07311391,-0.03238076,0.013511236,-0.038748235,-0.016163332,0.060525462,0.08241059,0.05191711,-0.026959646,-0.02205938,0.060213674,-0.011497638,0.01661368,0.03015314,-0.013225821,-0.06228855,-0.028947985,-0.02292893,-0.007619353,-0.013213922,-0.07711901,0.019963015,0.053133614,-0.030166226,0.05808198,-0.036859423,0.0131852385,-0.049261533,0.012789964,0.07563471,-0.06819502,0.044148073,-0.043146998,0.07147535,0.043669548,0.07884443,0.043220673,0.021883314,0.05802384,0.004871708,-0.012284899,-0.057556145,0.03746107,0.064015344,0.027708882,-0.07186415,0.11371378,0.07901828,0.06619536,-0.046203557,-0.0039574658,0.016086621,0.0009849919,0.08047353,0.03608465,-0.006963353,0.00069997093,-0.050956517,0.0030759068,0.06951452,-0.006542705,0.024851274,0.002573898,0.0010157062,0.06273144,0.024720374,0.055077843,-0.017629718,0.054243967,0.0013922527,0.040679466,0.014170687,-0.0133341225,0.057931516,0.05465865,-0.037115734,0.020891814,-0.050660953,-0.05913175,0.0061591216,0.03026641,0.06759874,0.006406005,-0.0685419,0.049600765,-0.005708869,0.024040865,0.06262601,0.00026766394,-0.02507039,0.0027251125,-0.026015323,-0.016425638,-0.011873943,0.06382594,-0.0058680344,-0.028578162,0.014185735,0.021782342,-0.00616548,0.02982798,0.04350106,0.05071195,0.006817095,0.008910834,-0.055598386,0.03203946,-0.041069563,0.07329685,-0.01705733,0.07426744,0.0481323,0.083039805,0.06942305,0.06598346,0.058955755,0.03907232,0.063932195,-0.0436704,-0.04939283,-0.00432397,0.021178516,0.04187383,0.05216771,0.066019036,0.014263119,0.047853243,0.041146196,-0.046140917,0.047291853,0.0528403,0.05487051,0.020227315,-0.060227327,0.019212978,3.9572857e-05,0.08401838,0.037371337,0.02096279,-0.025473285,0.07309365,0.011252055,0.055490643,0.088774115,-0.067907296,0.027627246,0.039848536,-0.05907347,0.07402437,0.017544288,-0.029035432,-0.006637607,0.022375239,0.0055637583,-0.01849341,0.06638246,0.07864272,-0.048932508,-0.03373233,0.06220134,0.07438753,-0.010778874,0.051692974,0.034562755,-0.054926068,0.031322476,-0.059836365,0.06589811,-0.024243493,-0.07288067,-0.003976924,-0.012210069,0.019902484,0.03773963,-0.050865937,-0.03999245,0.037792027,-0.07751152,0.064445764,0.02592912,-0.05413155,0.0034859953,0.029990701,0.07684009,0.009547951,0.0023766304,0.048843075,-0.03432649,0.031467564,-0.011211034,0.05054162,0.03395076
0.0060642255,-0.018038686,0.030968923,-0.001361421,-0.06777796,-0.05899454,0.032622423,0.035250314,0.018640429,-0.042407017,-0.027750665,-0.047442652,-0.00038510776,-0.0011414862,-0.06293261,-0.027185075,0.0070300703,-0.05198624,-0.037113387,0.019375144,-0.019565895,0.047027092,0.02796692,-0.03258648,-0.037028465,0.015427806,-0.025291348,-0.057017203,-0.039253883,0.022682015,-0.005026407,0.020225447,-0.04923782,-0.064948834,0.023380471,0.037448853,0.047449306,-0.0016847459,-0.015083025,0.021783117,0.030699393,0.043396734,0.0741894,0.018136548,-0.057229977,0.036606178,-0.05525347,0.019197082,0.038865402,0.0077654785,-0.0005505137,-0.035832405,-0.010934043,-0.016453423,-0.0060943584,-0.01294783,0.009117498,0.003009972,0.034393538,0.00072677433,0.010938969,0.029291438,0.007011056,-0.014485764,-0.009768718,0.020378703,0.012940212,-0.02426711,-0.04591307,-0.078186184,0.009556621,0.03254342,-0.06534333,0.0684933,-0.05254339,-0.03783461,0.0011004838,-0.01270155,0.024577508,0.002613584,0.039055325,-0.047589105,0.008417347,-0.03377528,0.05585973,0.017335422,0.021958023,-0.020778054,-0.05066867,0.00094691117,0.04993474,0.02004341,-0.00012726437,-0.05979872,0.0051167305,-0.0058971276,0.0118958,0.031963266,-0.0069151674,-0.010633157,-0.031306863,0.060979687,-0.048044454,-0.04289268,-0.0024698817,-0.0069905473,0.041648746,0.013920943,0.021752568,-0.019042969,-0.018265406,-0.034991607,-0.03936301,-0.05711207,-0.003871444,0.019246925,-0.037901204,-0.021757387,0.016435146,-0.03143502,-0.044677977,-0.056043234,-0.056491908,-0.055175837,-0.050637096,-0.056347415,0.039048444,-0.07325248,-0.009656064,-0.027131619,0.019439556,0.066979736,-0.03134293,0.009666383,-0.020170415,-0.06309573,0.03725044,-0.04807547,0.038929142,0.0041351127,0.00520856,-0.029183365,-0.07597585,-0.038046487,-0.02502494,0.03534669,-0.02588551,0.05436457,0.015485529,-0.013146306,-0.01811129,-0.048926063,-0.069939606,0.02042294,-0.051164553,-0.0061138226,0.012611348,-0.047075085,-0.019502899,-0.033703007,0.05629242,0.021235334,0.04382874,-0.03588034,-0.008032166,-0.0007304491,-0.0034741121,-0.011265339,-0.010346629,0.006110765,-0.001721095,-0.0009984202,-0.024514858,-0.05338927,-0.037026957,-0.008094482,0.03328385,0.02060225,-0.036382303,0.008692644,0.0071988786,-0.02275528,-0.022962164,-0.05107388,-0.03167911,-0.014156065,-0.008258407,-0.023677832,-0.01592504,-0.041233543,0.038116943,-0.020141987,0.010659279,0.03549383,-0.014559998,-0.014125548,0.025993032,-0.057140347,0.06752141,-0.060801275,-0.0066705267,0.042389594,-0.03421056,-0.02564125,0.009657546,0.03722436,0.0040352917,0.0011381428,-0.0007643481,-0.011280444,-0.035757378,0.056088988,0.05347186,0.005790275,0.0030793124,-0.031212078,0.031119931,0.026353179,-0.027510332,0.024996573,-0.010841175,-0.030148633,0.052575774,-0.008957286,0.03592284,0.06077585,0.0033899723,-0.013303302,0.012374225,0.04536324,0.017133297,-0.020004723,0.076460004,0.029177781,0.009844033,0.025379706,0.022964686,-0.0076052765,0.060303174,0.06002304,0.024217581,-0.023543658,0.02387415,-0.080993,-0.0067836475
-0.025342641,-0.012793918,0.0017247726,-0.029774478,-0.012438865,0.05825062,0.0025996848,0.002175206,-0.037688456,0.030163707,0.0009866578,-0.038158294,0.031846933,-0.0155208325,0.039437808,-0.053533074,-0.0055455323,-0.023868319,0.036753293,0.047968622,0.017134923,0.010086582,0.056573782,0.028186785,-0.013099157,0.02890783,0.036372766,-0.038876377,-0.047570027,-0.0049930667,-0.007398887,0.001011105,-0.010283427,0.009009268,0.036641177,0.07783938,0.007900725,0.05738322,-0.062580176,0.048939753,-0.032737453,-0.00054930453,0.0050574304,0.006668168,0.014178796,-0.045906555,0.001234305,-0.06429077,0.03449351,0.016251119,0.020768896,0.029015908,-0.051614895,-0.043038346,0.040820688,0.04296601,-0.006097672,0.008114246,0.0017856484,-0.023283198,-0.06375534,-0.06231754,-0.052323505,0.01770196,-0.051207725,-0.033706322,-0.0007823845,0.044791833,0.05161014,-0.054506868,0.048476323,0.041964583,0.0062005115,-0.006723926,0.014376777,-0.0526035,0.04672923,-0.0038645186,-0.07172983,-0.04351031,-0.042730413,-0.054443922,-0.062376615,-0.008624067,-0.020853397,-0.013431133,-0.089920536,-0.049264446,0.052551664,0.009849161,-0.062184557,0.04538046,-0.009534087,0.0022188083,0.0780078,0.0036460315,0.015610268,0.057682887,-0.01136466,-0.016273499,-0.03730939,0.042521242,0.027803984,-0.028116956,0.014985331,-0.070823774,-0.0054180147,-0.08417356,0.052389123,-0.0107361525,-0.03711627,-0.0875145,-0.012017058,-0.04872506,0.0047887643,0.047451917,-0.06392748,-0.0109858,-0.021544524,-0.061969712,0.010480061,-0.048809115,-0.018029477,0.032558486,0.03858723,0.05595557,0.011000058,0.04443807,-0.03333595,-0.037791792,0.047333326,0.037465435,-0.038341478,0.01806254,-0.05395243,-0.04620855,0.07422579,-0.032020677,-0.023446387,0.013586992,-0.08579092,0.018968306,-0.029867046,-0.06569883,0.019502932,-0.0076158163,0.05077606,-0.014776271,-0.025830913,0.054368865,-0.03404438,-0.043508332,0.0074432134,-0.011601547,-0.061190337,0.013812076,0.023908189,-0.006970363,0.046395235,0.07963635,0.06328285,0.023809852,-0.0036799219,0.07343274,0.05097526,0.04187421,-0.036961157,0.034750134,-0.013906466,0.017621325,-0.0198409,-0.035896793,0.03871433,0.048407506,0.06298596,0.065719865,0.032576207,-0.09878049,0.03983002,-0.038975663,0.022343438,-0.021513099,0.028137416,-0.053982135,0.029730193,0.053704705,0.021082753,0.026116945,-0.023050064,0.06689921,0.024873834,-0.016773406,-0.02889889,0.059679706,0.056438822,0.010167839,0.03237354,0.0014781737,0.005107761,-0.005968294,0.016838225,0.04528425,0.057249486,0.026865397,-0.027648078,0.015998308,-0.035677966,0.0636266,0.029450836,0.01146535,-0.00081582397,-0.013436717,0.021513345,-0.08846165,-0.017555784,-0.04519994,0.025657332,0.012290467,-0.002891622,-0.0063721454,-0.05576465,-0.047007225,0.042133432,0.02753942,-0.0058687753,0.076222815,0.0054881857,0.02951584,-0.023424687,-0.029402379,-0.013239385,0.017260946,0.014549942,0.0059649413,-0.0596203,-0.0122806635,0.042990867,-0.044891868,0.021327492,0.06966025,-0.043106947,-0.0249866,0.06244586,0.039928865,-0.00487389
