SID,entry,timepoint
61035836646fb6ee2152f950,rose,0.0
61035836646fb6ee2152f950,iris,0.0
61035836646fb6ee2152f950,tulip,0.0
61035836646fb6ee2152f950,peony,2.7
61035836646fb6ee2152f950,daffodil,7.1
61035836646fb6ee2152f950,sunflower,0.0
61035836646fb6ee2152f950,asters,2.3
61035836646fb6ee2152f950,petunia,12.1
61035836646fb6ee2152f950,baby's breath,16.5
61035836646fb6ee2152f950,lavender,31.7
5e8a76b3939b3072dc76fb5c,daisy,0.0
5e8a76b3939b3072dc76fb5c,iris,0.0
5e8a76b3939b3072dc76fb5c,tulip,0.0
5e8a76b3939b3072dc76fb5c,sunflower,2.2
5e8a76b3939b3072dc76fb5c,catmint,3.3
5e8a76b3939b3072dc76fb5c,rose,6.5
5e8a76b3939b3072dc76fb5c,violet,3.5
5e8a76b3939b3072dc76fb5c,clover,23.7
5c1942e200849900010afdcd,rose,0.0
5c1942e200849900010afdcd,violet,0.0
5c1942e200849900010afdcd,sunflower,0.0
5c1942e200849900010afdcd,daffodil,0.0
5c1942e200849900010afdcd,tiger lily,0.0
5c1942e200849900010afdcd,water lily,0.0
5c1942e200849900010afdcd,blanket flower,0.0
5c1942e200849900010afdcd,morning glory,5.5
5c1942e200849900010afdcd,canna lily,2.0
5c1942e200849900010afdcd,tulip,13.8
5c1942e200849900010afdcd,chrysanthemum,5.9
5c1942e200849900010afdcd,magnolia,3.7
5c4a428161c51f0001e96b3f,iris,0.0
5c4a428161c51f0001e96b3f,tulip,0.0
5c4a428161c51f0001e96b3f,rose,0.0
5c4a428161c51f0001e96b3f,lavender,6.7
5c4a428161c51f0001e96b3f,sunflower,1.0
5c4a428161c51f0001e96b3f,bluebell,8.2
5c4a428161c51f0001e96b3f,windflower,8.39999999999999
5c4a428161c51f0001e96b3f,daffodil,7.0
60fcf1a04c245326d05076e0,daffodil,0.0
60fcf1a04c245326d05076e0,daisy,0.0
60fcf1a04c245326d05076e0,sunflower,0.0
60fcf1a04c245326d05076e0,rose,5.1
60fcf1a04c245326d05076e0,lily,0.0
60fcf1a04c245326d05076e0,chrysanthemum,5.0
60fcf1a04c245326d05076e0,water lily,11.7
60fcf1a04c245326d05076e0,baby's breath,22.0
60fcf1a04c245326d05076e0,bluebell,3.8
60fcf1a04c245326d05076e0,daffodil,16.2
60fcf1a04c245326d05076e0,lavender,18.1
5e7fefe06c12706d47e35211,lily,0.0
5e7fefe06c12706d47e35211,daisy,0.0
5e7fefe06c12706d47e35211,sunflower,1.1
5e7fefe06c12706d47e35211,baby's breath,1.4
5e7fefe06c12706d47e35211,magnolia,2.9
5e7fefe06c12706d47e35211,cactus flower,9.7
5e7fefe06c12706d47e35211,rose,0.0
5e7fefe06c12706d47e35211,tulip,0.0
5fc6df58f380620a09116434,daisy,0.0
5fc6df58f380620a09116434,daffodil,0.0
5fc6df58f380620a09116434,rose,0.0
5fc6df58f380620a09116434,peony,0.0
5fc6df58f380620a09116434,aster,0.0
5fc6df58f380620a09116434,azalea,0.0
5fc6df58f380620a09116434,baby's breath,6.3
5fc6df58f380620a09116434,orchid,2.1
5fc6df58f380620a09116434,aster,0.0
5fc6df58f380620a09116434,lavender,20.4
5ed9311e1a69d449577bb8cf,rose,0.0
5ed9311e1a69d449577bb8cf,tulip,1.3
5ed9311e1a69d449577bb8cf,lily,3.3
5ed9311e1a69d449577bb8cf,daffodil,17.2
5ed9311e1a69d449577bb8cf,sunflower,2.6
5ed9311e1a69d449577bb8cf,daisy,5.8
5ed9311e1a69d449577bb8cf,lavender,1.09999999999999
60da4f9aa1ced7efeecca18a,dahlia,0.0
60da4f9aa1ced7efeecca18a,chrysanthemum,0.0
60da4f9aa1ced7efeecca18a,rose,1.7
60da4f9aa1ced7efeecca18a,petunia,0.0
60da4f9aa1ced7efeecca18a,marigold,0.0
