SID,entry,evaluation,replacement
65e1f75ab3efd22e847cfbf0,waterskiing,REPLACE,water skiing
65e1f75ab3efd22e847cfbf0,weightlifting,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,boxing,FOUND,boxing
65e1f75ab3efd22e847cfbf0,more,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,games,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,running,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,track,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,will,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,painting,FOUND,painting
65e1f75ab3efd22e847cfbf0,and,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,sculpture,REPLACE,sculpting
65e1f75ab3efd22e847cfbf0,wood,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,burning,REPLACE,hunting
65e1f75ab3efd22e847cfbf0,last,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,painting,FOUND,painting
65e1f75ab3efd22e847cfbf0,calligraphy,FOUND,calligraphy
65e1f75ab3efd22e847cfbf0,candle,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,making,REPLACE,baking
65e1f75ab3efd22e847cfbf0,stargazing,FOUND,stargazing
65e1f75ab3efd22e847cfbf0,poetry,REPLACE,pottery
65e1f75ab3efd22e847cfbf0,writing,REPLACE,wrestling
65e1f75ab3efd22e847cfbf0,jewelry,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,making,REPLACE,baking
65e1f75ab3efd22e847cfbf0,crochet,REPLACE,crocheting
65e1f75ab3efd22e847cfbf0,quilting,FOUND,quilting
65e1f75ab3efd22e847cfbf0,acting,REPLACE,boating
63e802622f8052bd67d6c5f0,fishing,FOUND,fishing
63e802622f8052bd67d6c5f0,bicycling,REPLACE,pickling
63e802622f8052bd67d6c5f0,running,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,gaming,REPLACE,camping
63e802622f8052bd67d6c5f0,reading,REPLACE,beading
63e802622f8052bd67d6c5f0,Walking,REPLACE,baking
63e802622f8052bd67d6c5f0,biking,REPLACE,iking
63e802622f8052bd67d6c5f0,skateboarding,REPLACE,wakeboarding
63e802622f8052bd67d6c5f0,rollerblading,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,ice skating,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,football,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,basketball,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,baseball,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,hockey,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,sightseeing,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,running,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,bowling,REPLACE,boxing
63e802622f8052bd67d6c5f0,racing,REPLACE,drawing
63619eb02e5bd8f4f7bd138a,reading,REPLACE,beading
63619eb02e5bd8f4f7bd138a,hiking,FOUND,hiking
63619eb02e5bd8f4f7bd138a,codeine,REPLACE,canoeing
63619eb02e5bd8f4f7bd138a,football,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,soccer,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,running,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,baseball,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,rugby,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,cricket,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,softball,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,volleyball,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,tennis,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,swimming,REPLACE,sewing
63619eb02e5bd8f4f7bd138a,watching,REPLACE,birdwatching
63619eb02e5bd8f4f7bd138a,TV,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,gardening,FOUND,gardening
63619eb02e5bd8f4f7bd138a,rock,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,climbing,FOUND,climbing
63619eb02e5bd8f4f7bd138a,mountain,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,climbing,FOUND,climbing
63619eb02e5bd8f4f7bd138a,skydiving,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,skiing and,EXCLUDE,EXCLUDE
63619eb02e5bd8f4f7bd138a,snowboarding,REPLACE,wakeboarding
63619eb02e5bd8f4f7bd138a,play music,EXCLUDE,EXCLUDE
5f1f3581b5cf3e103cc545c9,biking,REPLACE,iking
5f1f3581b5cf3e103cc545c9,sign in,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,Abby's,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,knitting,FOUND,knitting
610c59ee34cc312d7ca55e45,book,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,club,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,skating,REPLACE,sketching
610c59ee34cc312d7ca55e45,collecting,REPLACE,cd collecting
610c59ee34cc312d7ca55e45,items,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,arts and crafts,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,trying,REPLACE,trekking
610c59ee34cc312d7ca55e45,new,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,foods,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,or,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,restaurant,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,fishing,FOUND,fishing
610c59ee34cc312d7ca55e45,shopping,REPLACE,shooting
610c59ee34cc312d7ca55e45,dancing,REPLACE,tap dancing
610c59ee34cc312d7ca55e45,photography,FOUND,photography
610c59ee34cc312d7ca55e45,selling,REPLACE,sewing
610c59ee34cc312d7ca55e45,painting,FOUND,painting
610c59ee34cc312d7ca55e45,poetry,REPLACE,pottery
610c59ee34cc312d7ca55e45,cooking,FOUND,cooking
610c59ee34cc312d7ca55e45,sport,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,bike,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,football,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,basketball,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,board,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,games,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,video,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,games,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,working out,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,video,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,games,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,Sports,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,movies,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,television,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,social,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,media,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,podcast,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,music,REPLACE,mosaics
6073e0d481953bbd2cd61145,Sports,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,hiking,FOUND,hiking
6073e0d481953bbd2cd61145,swimming,REPLACE,sewing
6073e0d481953bbd2cd61145,running,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,exercising,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,woodwork,REPLACE,woodworking
6073e0d481953bbd2cd61145,building,REPLACE,bouldering
6073e0d481953bbd2cd61145,driving,REPLACE,editing
6073e0d481953bbd2cd61145,racing,REPLACE,drawing
6073e0d481953bbd2cd61145,singing,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,dancing,REPLACE,tap dancing
6073e0d481953bbd2cd61145,yoga,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,skydiving,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,rock,EXCLUDE,EXCLUDE
6073e0d481953bbd2cd61145,climbing,FOUND,climbing
65cc19b4b3d48a22dfc6756d,fine,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,painting,FOUND,painting
65cc19b4b3d48a22dfc6756d,sculpting,FOUND,sculpting
65cc19b4b3d48a22dfc6756d,are the,REPLACE,karate
65cc19b4b3d48a22dfc6756d,Nae,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,Nae,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,why,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,why,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,aren't,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,you,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,bird,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,watching,REPLACE,birdwatching
65cc19b4b3d48a22dfc6756d,how do,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,I make,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,a game,REPLACE,card games
65cc19b4b3d48a22dfc6756d,I gave you,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,video,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,games,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,sewing,FOUND,sewing
65cc19b4b3d48a22dfc6756d,knitting,FOUND,knitting
65cc19b4b3d48a22dfc6756d,cooking,FOUND,cooking
629e241d171ec6698e05f149,fishing,FOUND,fishing
629e241d171ec6698e05f149,sprinting,REPLACE,painting
629e241d171ec6698e05f149,running,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,kayaking,FOUND,kayaking
629e241d171ec6698e05f149,gaming,REPLACE,camping
629e241d171ec6698e05f149,watching,REPLACE,birdwatching
629e241d171ec6698e05f149,TV,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,cooking,FOUND,cooking
629e241d171ec6698e05f149,Electronics,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,meditation,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,tree,REPLACE,trapeze
629e241d171ec6698e05f149,climbing,FOUND,climbing
629e241d171ec6698e05f149,rock,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,climbing,FOUND,climbing
629e241d171ec6698e05f149,driving,REPLACE,editing
629e241d171ec6698e05f149,reading,REPLACE,beading
629e241d171ec6698e05f149,Writing,REPLACE,editing
629e241d171ec6698e05f149,drawing,FOUND,drawing
629e241d171ec6698e05f149,cars,REPLACE,rc cars
629e241d171ec6698e05f149,auto,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,repair,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,volunteering,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,coding,REPLACE,cooking
629e241d171ec6698e05f149,cycling,REPLACE,pickling
629e241d171ec6698e05f149,motorcycle,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,riding,REPLACE,iking
629e241d171ec6698e05f149,traveling,REPLACE,trekking
629e241d171ec6698e05f149,martial arts,FOUND,martial arts
629e241d171ec6698e05f149,combat,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,Sports,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,Anime,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,video,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,creation,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,video,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,editing,FOUND,editing
629e241d171ec6698e05f149,public,EXCLUDE,EXCLUDE
629e241d171ec6698e05f149,speaking,REPLACE,soap making
61363ce02e6022a741d63a6e,working out,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,going to the,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,gym,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,watching movies,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,watching,REPLACE,birdwatching
61363ce02e6022a741d63a6e,TV,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,shows,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,Netflix,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,playing,REPLACE,pickling
61363ce02e6022a741d63a6e,video,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,games,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,cooking,FOUND,cooking
61363ce02e6022a741d63a6e,traveling,REPLACE,trekking
61363ce02e6022a741d63a6e,eating,REPLACE,weaving
61363ce02e6022a741d63a6e,out,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,art,REPLACE,karate
61363ce02e6022a741d63a6e,artwork,REPLACE,patchwork
61363ce02e6022a741d63a6e,Vikings,REPLACE,iking
61363ce02e6022a741d63a6e,sports,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,soccer,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,basketball,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,volleyball,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,tennis,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,driving,REPLACE,editing
61363ce02e6022a741d63a6e,playing,REPLACE,pickling
61363ce02e6022a741d63a6e,board,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,games,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,painting,FOUND,painting
61363ce02e6022a741d63a6e,the house,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,having sex,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,masturbating,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,making,REPLACE,baking
61363ce02e6022a741d63a6e,video,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,games,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,watching,REPLACE,birdwatching
61363ce02e6022a741d63a6e,porn,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,readings,REPLACE,beading
61363ce02e6022a741d63a6e,listening to,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,music,REPLACE,mosaics
61363ce02e6022a741d63a6e,traveling,REPLACE,trekking
61363ce02e6022a741d63a6e,cooking,FOUND,cooking
61363ce02e6022a741d63a6e,baking,FOUND,baking
61363ce02e6022a741d63a6e,spending,REPLACE,sewing
61363ce02e6022a741d63a6e,time with your,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,loved,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,ones,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,having,REPLACE,caving
61363ce02e6022a741d63a6e,going to the,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,movies,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,going,REPLACE,boxing
61363ce02e6022a741d63a6e,shopping,REPLACE,shooting
61363ce02e6022a741d63a6e,visiting,REPLACE,sailing
61363ce02e6022a741d63a6e,Parks,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,going on,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,dates,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,having,REPLACE,caving
61363ce02e6022a741d63a6e,walks,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,flying,REPLACE,felting
61363ce02e6022a741d63a6e,a,EXCLUDE,EXCLUDE
61363ce02e6022a741d63a6e,kite,REPLACE,karate
61363ce02e6022a741d63a6e,going a,REPLACE,boxing
61363ce02e6022a741d63a6e,plane,REPLACE,rc planes
65cb63e160bb47fbf9349269,cooking,FOUND,cooking
65cb63e160bb47fbf9349269,baking,FOUND,baking
65cb63e160bb47fbf9349269,painting,FOUND,painting
65cb63e160bb47fbf9349269,drawing,FOUND,drawing
65cb63e160bb47fbf9349269,bicycling,REPLACE,pickling
65cb63e160bb47fbf9349269,swimming,REPLACE,sewing
65cb63e160bb47fbf9349269,playing,REPLACE,pickling
65cb63e160bb47fbf9349269,basketball,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,playing,REPLACE,pickling
65cb63e160bb47fbf9349269,baseball,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,player,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,football,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,working on,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,cars,REPLACE,rc cars
65cb63e160bb47fbf9349269,playing,REPLACE,pickling
65cb63e160bb47fbf9349269,video,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,games,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,on,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,computers,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,seamstress,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,reading,REPLACE,beading
65cb63e160bb47fbf9349269,Writing,REPLACE,editing
65cb63e160bb47fbf9349269,makeup,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,artistry,REPLACE,cardistry
65cb63e160bb47fbf9349269,gardening,FOUND,gardening
65cb63e160bb47fbf9349269,jogging,REPLACE,juggling
65cb63e160bb47fbf9349269,running,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,play,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,instruments,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,listening to,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,music,REPLACE,mosaics
65cb63e160bb47fbf9349269,watching movies,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,watching,REPLACE,birdwatching
65cb63e160bb47fbf9349269,TV,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,listen to,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,podcast,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,playing,REPLACE,pickling
65cb63e160bb47fbf9349269,board,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,games,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,collecting,REPLACE,cd collecting
65cb63e160bb47fbf9349269,cards,REPLACE,cardistry
6081806ab383aa89f6c61940,painting,FOUND,painting
6081806ab383aa89f6c61940,pottery,FOUND,pottery
6081806ab383aa89f6c61940,drawing,FOUND,drawing
6081806ab383aa89f6c61940,board,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,games,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,puzzles,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,reading,REPLACE,beading
6081806ab383aa89f6c61940,video,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,games,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,TV,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,walking,REPLACE,baking
6081806ab383aa89f6c61940,running,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,yoga,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,Pilates,REPLACE,philately
6081806ab383aa89f6c61940,biking,REPLACE,iking
6081806ab383aa89f6c61940,skating,REPLACE,sketching
6081806ab383aa89f6c61940,swimming,REPLACE,sewing
6081806ab383aa89f6c61940,surfing,REPLACE,windsurfing
6081806ab383aa89f6c61940,parasailing,REPLACE,sailing
6081806ab383aa89f6c61940,pickleball,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,tennis,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,photography,FOUND,photography
6081806ab383aa89f6c61940,gardening,FOUND,gardening
6081806ab383aa89f6c61940,sailing,FOUND,sailing
6081806ab383aa89f6c61940,scuba,EXCLUDE,EXCLUDE
6081806ab383aa89f6c61940,diving,REPLACE,editing
656e3caa43f1f7f0615252ff,painting,FOUND,painting
656e3caa43f1f7f0615252ff,running,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,singing,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,Benji,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,Netflix,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,listening to,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,music,REPLACE,mosaics
656e3caa43f1f7f0615252ff,riding,REPLACE,iking
656e3caa43f1f7f0615252ff,music,REPLACE,mosaics
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,flute,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,guitar,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,ukulele,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,piano,REPLACE,tango
656e3caa43f1f7f0615252ff,clean,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,trumpet,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,saxophone,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,drums,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,video,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,games,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,blogging,REPLACE,boxing
656e3caa43f1f7f0615252ff,cleaning,REPLACE,canning
656e3caa43f1f7f0615252ff,organizing,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,drawing,FOUND,drawing
656e3caa43f1f7f0615252ff,skateboarding,REPLACE,wakeboarding
656e3caa43f1f7f0615252ff,surfing,REPLACE,windsurfing
656e3caa43f1f7f0615252ff,rock,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,climbing,FOUND,climbing
656e3caa43f1f7f0615252ff,hiking,FOUND,hiking
656e3caa43f1f7f0615252ff,trail,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,running,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,backpacking,FOUND,backpacking
656e3caa43f1f7f0615252ff,snowboarding,REPLACE,wakeboarding
656e3caa43f1f7f0615252ff,skiing,REPLACE,sailing
656e3caa43f1f7f0615252ff,traveling,REPLACE,trekking
656e3caa43f1f7f0615252ff,volunteering,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,working out,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,sleeping,REPLACE,fishkeeping
656e3caa43f1f7f0615252ff,taking pictures,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,watching,REPLACE,birdwatching
656e3caa43f1f7f0615252ff,sports,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,chasing,REPLACE,caving
656e3caa43f1f7f0615252ff,tornadoes,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,making,REPLACE,baking
656e3caa43f1f7f0615252ff,videos,REPLACE,riddles
656e3caa43f1f7f0615252ff,editing,FOUND,editing
656e3caa43f1f7f0615252ff,makeup,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,tutorials,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,creating,REPLACE,crocheting
656e3caa43f1f7f0615252ff,YouTube,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,videos,REPLACE,riddles
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,Wizard101,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,playing,REPLACE,pickling
656e3caa43f1f7f0615252ff,Club,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,Penguin,EXCLUDE,EXCLUDE
656e3caa43f1f7f0615252ff,studying,REPLACE,shooting
65d6a09286a0c99e632a46dd,Hobbies,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,or,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,Sports,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,walking,REPLACE,baking
65d6a09286a0c99e632a46dd,running,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,working out,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you can do,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,yeah,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you can do,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,planner,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,phone,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you could,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,gamble,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you could,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,travel,REPLACE,trapeze
65d6a09286a0c99e632a46dd,you can,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,hang out,REPLACE,tango
65d6a09286a0c99e632a46dd,with friends,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you can go,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,camping,FOUND,camping
65d6a09286a0c99e632a46dd,gomovies,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you can go,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,to,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,Mesquite,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,skating rink,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,sports,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,games,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,have,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,family,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,outings,REPLACE,hunting
65d6a09286a0c99e632a46dd,you can,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,play,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,cornhole,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,like you,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,know not,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,really,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,sports,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,but I like,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,pick up,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,game,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,like,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,cornhole,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,horseshoes,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you know,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,stuff like,EXCLUDE,EXCLUDE
