SID,entry,timepoint
65e862f844f1b7a803bb3c5a,bus,0.0
65e862f844f1b7a803bb3c5a,car,2.7
65e862f844f1b7a803bb3c5a,bicycle,2.7
65e862f844f1b7a803bb3c5a,coach,2.9
65e862f844f1b7a803bb3c5a,camel,1.4
65e862f844f1b7a803bb3c5a,horse,1.6
65e862f844f1b7a803bb3c5a,cable car,1.0
65e862f844f1b7a803bb3c5a,skateboard,1.4
65e862f844f1b7a803bb3c5a,aeroplane,1.1
65e862f844f1b7a803bb3c5a,narrow boats,1.3
65e862f844f1b7a803bb3c5a,yacht,3.3
65e862f844f1b7a803bb3c5a,ferry,1.5
65e862f844f1b7a803bb3c5a,cruise shiop,1.7
65e862f844f1b7a803bb3c5a,taxi,1.2
65e862f844f1b7a803bb3c5a,train,32.4
65e862f844f1b7a803bb3c5a,air boats,2.0
65e862f844f1b7a803bb3c5a,helicopter,2.0
65e862f844f1b7a803bb3c5a,submarine,2.3
65e862f844f1b7a803bb3c5a,truck,2.2
65e862f844f1b7a803bb3c5a,lorry,1.7
65e862f844f1b7a803bb3c5a,donkey,2.7
65e862f844f1b7a803bb3c5a,kennel,3.39999999999999
5d7ff4aa50fda7001a863736,car,0.0
5d7ff4aa50fda7001a863736,bus,0.3
5d7ff4aa50fda7001a863736,taxi,0.4
5d7ff4aa50fda7001a863736,limo,1.2
5d7ff4aa50fda7001a863736,airplane,1.6
5d7ff4aa50fda7001a863736,helicopter,1.0
5d7ff4aa50fda7001a863736,bicycle,1.3
5d7ff4aa50fda7001a863736,oh,3.3
5d7ff4aa50fda7001a863736,ship,0.0
5d7ff4aa50fda7001a863736,boat,0.0
5d7ff4aa50fda7001a863736,scooter,1.1
5d7ff4aa50fda7001a863736,train,2.0
5d7ff4aa50fda7001a863736,motorcycle,10.9
5d7ff4aa50fda7001a863736,golf cart,4.8
5d7ff4aa50fda7001a863736,school bus,7.2
5d7ff4aa50fda7001a863736,ambulance,3.5
5d7ff4aa50fda7001a863736,police car,19.7
5d7ff4aa50fda7001a863736,horse,19.7
65c25cf77dca9d7ca7d9ebdb,car,0.0
65c25cf77dca9d7ca7d9ebdb,airplane,0.2
65c25cf77dca9d7ca7d9ebdb,train,0.0
65c25cf77dca9d7ca7d9ebdb,boat,0.5
65c25cf77dca9d7ca7d9ebdb,jet ski,3.8
65c25cf77dca9d7ca7d9ebdb,bicycle,3.2
65c25cf77dca9d7ca7d9ebdb,motorcycle,0.0
65c25cf77dca9d7ca7d9ebdb,a train,14.2
65c25cf77dca9d7ca7d9ebdb,bus,0.0
65c25cf77dca9d7ca7d9ebdb,trolley,2.4
65c25cf77dca9d7ca7d9ebdb,submarine,3.7
65c25cf77dca9d7ca7d9ebdb,skateboard,7.2
65c25cf77dca9d7ca7d9ebdb,scooter,0.0
65c25cf77dca9d7ca7d9ebdb,elevator,18.6
65c25cf77dca9d7ca7d9ebdb,stairs,17.0
65c25cf77dca9d7ca7d9ebdb,helicopter,18.4
65c25cf77dca9d7ca7d9ebdb,ambulance,1.90000000000001
65e358d9c5e3ee026268b2a7,walking,0.0
65e358d9c5e3ee026268b2a7,running,0.3
65e358d9c5e3ee026268b2a7,skipping,1.3
65e358d9c5e3ee026268b2a7,rollerblades,2.1
65e358d9c5e3ee026268b2a7,heelys,0.9
65e358d9c5e3ee026268b2a7,skateboard,0.0
65e358d9c5e3ee026268b2a7,ripstik,1.2
65e358d9c5e3ee026268b2a7,scooter electric or manual,4.7
65e358d9c5e3ee026268b2a7,bike both electric or manual,0.0
65e358d9c5e3ee026268b2a7,tricycle,0.0
65e358d9c5e3ee026268b2a7,motorcycle,1.7
65e358d9c5e3ee026268b2a7,a car,0.0
65e358d9c5e3ee026268b2a7,a truck,0.0
65e358d9c5e3ee026268b2a7,a public transit bus,0.0
65e358d9c5e3ee026268b2a7,a plane,4.1
65e358d9c5e3ee026268b2a7,helicopter,0.599999999999994
65e358d9c5e3ee026268b2a7,boat,1.9
65e358d9c5e3ee026268b2a7,ferry,0.900000000000006
65e358d9c5e3ee026268b2a7,a cruise ship,0.0
65e358d9c5e3ee026268b2a7,yacht,1.09999999999999
65e358d9c5e3ee026268b2a7,spaceship,5.1
65e358d9c5e3ee026268b2a7,a taxi,3.6
65e358d9c5e3ee026268b2a7,rideshare system,1.5
65e358d9c5e3ee026268b2a7,uber,0.0
65e358d9c5e3ee026268b2a7,lyft,1.59999999999999
65e358d9c5e3ee026268b2a7,a pogo stick,28.6
65e358d9c5e3ee026268b2a7,a unicycle,6.89999999999999
