SID,entry
910517,sofa
910517,bed
910517,desk
910517,chair
910517,pouffe
910517,chair
910517,chair
910517,table
910517,tv cabinet
910517,tv cabinet
910517,bookshelf
910517,stool
910517,chair
910517,desk
910517,ottoman
910517,pouffe
910517,table
910517,sofa
910517,bed
910517,desk
910517,chair
910517,pouffe
910517,chair
910517,chair
910517,table
910517,tv cabinet
910517,tv cabinet
910517,bookshelf
910517,stool
910517,chair
910517,desk
910517,ottoman
910517,pouffe
910517,table
538590,table
538590,chair
538590,chest
538590,hutch
538590,desk
538590,bunk bed
538590,bed
538590,bed
538590,counter stool
538590,recliner
538590,chair
538590,vanity
538590,pouffe
538590,table
538590,wardrobe
538590,server
929641,chair
929641,desk
929641,table
929641,tv stand
929641,bed
929641,bed
929641,desk
929641,tv mount
929641,bed
929641,poof
929641,table
929641,poof
929641,table
929641,footboard
929641,table
929641,hutch
929641,loveseat
929641,recliner
929641,chair
929641,desk
929641,dresser
929641,pouffe
929641,table
929641,tv stand
4144,desk
4144,chair
4144,chair
4144,hutch
4144,sofa
4144,recliner
4144,table
4144,bed
4144,bunk bed
4144,bed
4144,dresser
4144,nightstand
4144,tv cabinet
4144,server
4144,high chair
4144,hassock
395439,hutch
395439,chair
395439,dresser
395439,table
395439,desk
395439,futon
