SID,entry,timepoint
5e8a76b3939b3072dc76fb5c,laptop,0.0
5e8a76b3939b3072dc76fb5c,headphones,0.0
5e8a76b3939b3072dc76fb5c,smartphone,5.2
5e8a76b3939b3072dc76fb5c,headphones,0.0
6595e3b4dc9090390e4edb5f,laptop,0.0
6595e3b4dc9090390e4edb5f,headphones,0.0
6595e3b4dc9090390e4edb5f,tablet,3.3
6595e3b4dc9090390e4edb5f,smartwatch,2.1
6595e3b4dc9090390e4edb5f,fitness tracker,0.0
6595e3b4dc9090390e4edb5f,3d printer,3.7
6595e3b4dc9090390e4edb5f,drone,4.89999999999999
6595e3b4dc9090390e4edb5f,usb microphone,4.3
65778c02cde55736bb830eca,headphones,0.0
65778c02cde55736bb830eca,wireless headphones,0.0
65778c02cde55736bb830eca,smart home hub,8.3
65778c02cde55736bb830eca,drone camera,5.09999999999999
65778c02cde55736bb830eca,power bank,16.1
60da4f9aa1ced7efeecca18a,tablet,0.0
60da4f9aa1ced7efeecca18a,laptop,0.0
60da4f9aa1ced7efeecca18a,smartwatch,2.2
60da4f9aa1ced7efeecca18a,digital camera,11.8
60da4f9aa1ced7efeecca18a,drone,12.7
60da4f9aa1ced7efeecca18a,laptop,10.4
5f6c102b6ec04317fc9a8127,headphones,0.0
5f6c102b6ec04317fc9a8127,tablet,2.4
5f6c102b6ec04317fc9a8127,wireless earbuds,0.0
5f6c102b6ec04317fc9a8127,laptop,7.7
5f6c102b6ec04317fc9a8127,3d printer,1.2
5f6c102b6ec04317fc9a8127,3d printer,0.0
5f6c102b6ec04317fc9a8127,gaming console,1.6
5f6c102b6ec04317fc9a8127,headphones,3.19999999999999
5c4a428161c51f0001e96b3f,smartphone,0.0
5c4a428161c51f0001e96b3f,smartwatch,0.0
5c4a428161c51f0001e96b3f,smart scale,0.0
5c4a428161c51f0001e96b3f,smart thermostat,0.0
5c4a428161c51f0001e96b3f,headphones,3.1
5c4a428161c51f0001e96b3f,headphones,0.0
5c4a428161c51f0001e96b3f,laptop,0.0
5c4a428161c51f0001e96b3f,tablet,0.0
5c4a428161c51f0001e96b3f,smartwatch,6.7
5c4a428161c51f0001e96b3f,3d printer,2.7
5c4a428161c51f0001e96b3f,drone,2.5
5c4a428161c51f0001e96b3f,laptop,0.0
5c4a428161c51f0001e96b3f,electric toothbrush,1.5
5c4a428161c51f0001e96b3f,electric scooter,0.0
5e7fefe06c12706d47e35211,laptop,0.0
5e7fefe06c12706d47e35211,tablet,5.1
5e7fefe06c12706d47e35211,3d printer,4.2
5e7fefe06c12706d47e35211,drone,0.100000000000009
5e7fefe06c12706d47e35211,smartwatch,1.8
5e7fefe06c12706d47e35211,wireless earbuds,1.2
60fcf1a04c245326d05076e0,smart tv,11.2
5d3cc9010e510a00013df6f6,tablet,4.59999999999999
5d3cc9010e510a00013df6f6,laptop,4.1
5d3cc9010e510a00013df6f6,digital camera,7.5
5d3cc9010e510a00013df6f6,headphones,2.0
5ed9311e1a69d449577bb8cf,midi controller,1.1
5ed9311e1a69d449577bb8cf,headphones,1.0
5ed9311e1a69d449577bb8cf,tablet,0.0
5ed9311e1a69d449577bb8cf,laptop,2.4
5ed9311e1a69d449577bb8cf,electric scooter,0.0
5ed9311e1a69d449577bb8cf,smartwatch,10.0
5ed9311e1a69d449577bb8cf,smart plug,0.0
5c1942e200849900010afdcd,laptop,0.0
5c1942e200849900010afdcd,smartphone,1.8
5c1942e200849900010afdcd,tablet,-0.5
5c1942e200849900010afdcd,smart lock,1.3
61035836646fb6ee2152f950,smart scale,3.1
61035836646fb6ee2152f950,smart plug,2.2
61035836646fb6ee2152f950,tablet,2.8
61035836646fb6ee2152f950,laptop,6.7
61035836646fb6ee2152f950,tablet,1.3
61035836646fb6ee2152f950,e-reader,1.09999999999999
5fc6df58f380620a09116434,tablet,0.0
5fc6df58f380620a09116434,headphones,1.3
5fc6df58f380620a09116434,smart glasses,16.8
65512e3cc12f463bc327b7c3,laptop,2.2
65512e3cc12f463bc327b7c3,wireless mouse,1.8
65512e3cc12f463bc327b7c3,smartwatch,2.7
65512e3cc12f463bc327b7c3,wireless headphones,9.0
