SID,entry,timepoint
65512e3cc12f463bc327b7c3,shorts,87.8
65512e3cc12f463bc327b7c3,jacket,91.4
65512e3cc12f463bc327b7c3,zipper,104.4
65512e3cc12f463bc327b7c3,stockings,113.9
65512e3cc12f463bc327b7c3,blouse,119.0
5ed9311e1a69d449577bb8cf,shorts,1.5
5ed9311e1a69d449577bb8cf,pants,3.2
5ed9311e1a69d449577bb8cf,shorts,5.0
5ed9311e1a69d449577bb8cf,cardigan,8.1
5ed9311e1a69d449577bb8cf,shorts,8.7
5ed9311e1a69d449577bb8cf,jeans,10.0
5ed9311e1a69d449577bb8cf,suit,11.0
5ed9311e1a69d449577bb8cf,skirt,18.1
5ed9311e1a69d449577bb8cf,leggings,18.8
5ed9311e1a69d449577bb8cf,sweater,21.9
5ed9311e1a69d449577bb8cf,socks,26.9
5ed9311e1a69d449577bb8cf,jacket,31.7
5ed9311e1a69d449577bb8cf,hoodie,34.8
5ed9311e1a69d449577bb8cf,deel,62.1
5ed9311e1a69d449577bb8cf,dress,66.2
5ed9311e1a69d449577bb8cf,pants,71.9
5ed9311e1a69d449577bb8cf,shorts,88.7
5ed9311e1a69d449577bb8cf,studs,105.8
5c1942e200849900010afdcd,t-shirt,1.8
5c1942e200849900010afdcd,scarf,12.6
5c1942e200849900010afdcd,bra,15.2
5c1942e200849900010afdcd,kimono,20.7
5c1942e200849900010afdcd,pants,23.4
5c1942e200849900010afdcd,leggings,25.8
5c1942e200849900010afdcd,shorts,28.2
5c1942e200849900010afdcd,spandex,30.7
5c1942e200849900010afdcd,beading,32.7
5c1942e200849900010afdcd,bra,33.4
5c1942e200849900010afdcd,romper,36.4
5c1942e200849900010afdcd,socks,49.6
5c1942e200849900010afdcd,shorts,50.4
5c1942e200849900010afdcd,boxers,60.6
5c1942e200849900010afdcd,jacket,64.2
5c1942e200849900010afdcd,jeans,66.9
5c1942e200849900010afdcd,wrap,78.9
5c1942e200849900010afdcd,bow tie,82.7
5c1942e200849900010afdcd,tie,83.1
5c1942e200849900010afdcd,fringe,108.7
5c1942e200849900010afdcd,vest,118.7
5fc6df58f380620a09116434,socks,1.2
5fc6df58f380620a09116434,shorts,2.5
5fc6df58f380620a09116434,skirt,3.6
5fc6df58f380620a09116434,pants,4.6
5fc6df58f380620a09116434,jeans,6.6
5fc6df58f380620a09116434,sweater,7.7
5fc6df58f380620a09116434,bra,8.6
5fc6df58f380620a09116434,lingerie,10.9
5fc6df58f380620a09116434,t-shirt,11.4
5fc6df58f380620a09116434,shirt,13.0
5fc6df58f380620a09116434,blouse,13.5
5fc6df58f380620a09116434,lace,14.7
5fc6df58f380620a09116434,dress,15.5
5fc6df58f380620a09116434,jinbei,17.8
5fc6df58f380620a09116434,mohair,18.6
5fc6df58f380620a09116434,dress,19.5
5fc6df58f380620a09116434,suit,24.3
5fc6df58f380620a09116434,denim,25.4
5fc6df58f380620a09116434,silk,27.3
5fc6df58f380620a09116434,cotton,28.1
5fc6df58f380620a09116434,romper,31.3
5fc6df58f380620a09116434,tunic,38.4
5fc6df58f380620a09116434,grommet,40.2
5fc6df58f380620a09116434,stole,64.2
5fc6df58f380620a09116434,sweater,77.1
5fc6df58f380620a09116434,leggings,90.7
5fc6df58f380620a09116434,skirt,99.3
5fc6df58f380620a09116434,sun hat,99.9
5fc6df58f380620a09116434,buckle,103.4
5fc6df58f380620a09116434,sun hat,104.0
5fc6df58f380620a09116434,cape,104.4
5fc6df58f380620a09116434,tank top,114.7
5fc6df58f380620a09116434,stripe,118.6
5f6c102b6ec04317fc9a8127,shirt,2.2
5f6c102b6ec04317fc9a8127,t-shirt,5.6
5f6c102b6ec04317fc9a8127,coat,6.6
5f6c102b6ec04317fc9a8127,pants,8.5
5f6c102b6ec04317fc9a8127,shorts,9.4
5f6c102b6ec04317fc9a8127,socks,13.3
5f6c102b6ec04317fc9a8127,shorts,14.4
5f6c102b6ec04317fc9a8127,cardigan,16.5
5f6c102b6ec04317fc9a8127,blazer,17.7
5f6c102b6ec04317fc9a8127,scarf,27.3
5f6c102b6ec04317fc9a8127,suit,30.6
5f6c102b6ec04317fc9a8127,mohair,39.8
5f6c102b6ec04317fc9a8127,tank top,43.9
5f6c102b6ec04317fc9a8127,skirt,56.2
5f6c102b6ec04317fc9a8127,leggings,64.2
5f6c102b6ec04317fc9a8127,robe,90.1
5d3cc9010e510a00013df6f6,socks,3.8
5d3cc9010e510a00013df6f6,shorts,7.1
5d3cc9010e510a00013df6f6,deel,16.4
5d3cc9010e510a00013df6f6,shorts,30.6
5d3cc9010e510a00013df6f6,jeans,35.5
5d3cc9010e510a00013df6f6,scrubs,48.2
5d3cc9010e510a00013df6f6,mittens,52.3
5d3cc9010e510a00013df6f6,gloves,55.4
5d3cc9010e510a00013df6f6,boxers,60.2
5d3cc9010e510a00013df6f6,t-shirt,70.9
5d3cc9010e510a00013df6f6,hoodie,75.3
5d3cc9010e510a00013df6f6,sweater,79.5
5d3cc9010e510a00013df6f6,jacket,83.8
5d3cc9010e510a00013df6f6,coat,86.9
5d3cc9010e510a00013df6f6,beanie,99.6
65778c02cde55736bb830eca,pants,1.8
65778c02cde55736bb830eca,socks,4.5
65778c02cde55736bb830eca,shorts,7.4
65778c02cde55736bb830eca,suit,10.5
65778c02cde55736bb830eca,knit,12.4
65778c02cde55736bb830eca,tank top,13.2
65778c02cde55736bb830eca,boxers,17.2
65778c02cde55736bb830eca,bandana,22.2
65778c02cde55736bb830eca,t-shirt,24.8
65778c02cde55736bb830eca,blouse,25.8
65778c02cde55736bb830eca,hoodie,31.3
65778c02cde55736bb830eca,beanie,33.8
65778c02cde55736bb830eca,sun hat,34.5
65778c02cde55736bb830eca,gloves,37.0
65778c02cde55736bb830eca,shorts,39.8
65778c02cde55736bb830eca,bra,49.3
65778c02cde55736bb830eca,flannel,67.7
65778c02cde55736bb830eca,sweater,74.1
65778c02cde55736bb830eca,jeans,78.7
60da4f9aa1ced7efeecca18a,shorts,1.8
60da4f9aa1ced7efeecca18a,t-shirt,4.1
60da4f9aa1ced7efeecca18a,jeans,10.5
60da4f9aa1ced7efeecca18a,pants,12.8
60da4f9aa1ced7efeecca18a,dress,13.7
60da4f9aa1ced7efeecca18a,pants,15.0
60da4f9aa1ced7efeecca18a,camisole,19.7
60da4f9aa1ced7efeecca18a,shirt,28.1
60da4f9aa1ced7efeecca18a,sweater,41.3
60da4f9aa1ced7efeecca18a,gloves,43.9
60da4f9aa1ced7efeecca18a,tank top,55.2
60da4f9aa1ced7efeecca18a,sweater,60.0
60da4f9aa1ced7efeecca18a,socks,78.9
60da4f9aa1ced7efeecca18a,coat,89.0
60da4f9aa1ced7efeecca18a,shorts,89.5
60da4f9aa1ced7efeecca18a,coat,105.3
60da4f9aa1ced7efeecca18a,jacket,106.0
60fcf1a04c245326d05076e0,shirt,1.5
60fcf1a04c245326d05076e0,pants,2.2
60fcf1a04c245326d05076e0,socks,3.2
60fcf1a04c245326d05076e0,bra,5.3
60fcf1a04c245326d05076e0,dress,6.5
60fcf1a04c245326d05076e0,jeans,10.2
60fcf1a04c245326d05076e0,sari,13.0
60fcf1a04c245326d05076e0,overalls,14.8
60fcf1a04c245326d05076e0,sweater,17.3
60fcf1a04c245326d05076e0,leggings,18.0
60fcf1a04c245326d05076e0,jacket,39.1
60fcf1a04c245326d05076e0,t-shirt,42.2
60fcf1a04c245326d05076e0,sweater,47.6
60fcf1a04c245326d05076e0,pajamas,57.6
60fcf1a04c245326d05076e0,tank top,69.5
60fcf1a04c245326d05076e0,belt,82.9
60fcf1a04c245326d05076e0,cotton,83.3
60fcf1a04c245326d05076e0,zipper,93.9
60fcf1a04c245326d05076e0,boxers,107.6
60fcf1a04c245326d05076e0,shorts,108.3
61035836646fb6ee2152f950,t-shirt,3.6
61035836646fb6ee2152f950,skirt,16.2
61035836646fb6ee2152f950,blouse,18.0
61035836646fb6ee2152f950,jeans,18.7
61035836646fb6ee2152f950,shorts,20.3
61035836646fb6ee2152f950,sari,21.8
61035836646fb6ee2152f950,socks,24.3
61035836646fb6ee2152f950,jacket,47.3
61035836646fb6ee2152f950,tiara,49.3
61035836646fb6ee2152f950,scarf,63.0
61035836646fb6ee2152f950,gloves,63.8
61035836646fb6ee2152f950,crown,69.8
61035836646fb6ee2152f950,beanie,81.6
61035836646fb6ee2152f950,vest,84.6
61035836646fb6ee2152f950,fleece,98.7
5c4a428161c51f0001e96b3f,shirt,1.5
5c4a428161c51f0001e96b3f,dress,2.5
5c4a428161c51f0001e96b3f,shirt,3.8
5c4a428161c51f0001e96b3f,blouse,4.0
5c4a428161c51f0001e96b3f,pants,5.3
5c4a428161c51f0001e96b3f,suit,10.0
5c4a428161c51f0001e96b3f,panama hat,16.7
5c4a428161c51f0001e96b3f,suit,19.6
5c4a428161c51f0001e96b3f,shorts,24.0
5c4a428161c51f0001e96b3f,apron,36.1
5c4a428161c51f0001e96b3f,dress,40.6
5c4a428161c51f0001e96b3f,shirt,41.2
5c4a428161c51f0001e96b3f,jacket,62.9
5c4a428161c51f0001e96b3f,t-shirt,67.4
5c4a428161c51f0001e96b3f,socks,112.4
5c4a428161c51f0001e96b3f,boxers,115.1
