Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5c1942e200849900010afdcd,0.42653223183102096,0.17174328642637943,6.47448095120593,0.792841298169587,25.0,simdrop,8,2.7777777777777777,1.1331154474650633
5c4a428161c51f0001e96b3f,0.45831772386506897,0.13856942975523717,6.771348547162756,0.8765500468158016,21.0,simdrop,4,4.2,2.039607805437114
5d3cc9010e510a00013df6f6,0.40448123353419435,0.19438992850944356,6.396278845617674,0.833049458316817,20.0,simdrop,4,4.0,2.0976176963403033
5e7fefe06c12706d47e35211,0.46946375453294403,0.16673395384929707,6.589711773449598,0.9164547218326045,31.0,simdrop,9,3.1,1.3
5e8a76b3939b3072dc76fb5c,0.4518582310635409,0.185030047063291,6.958278500729186,0.6059044872460155,28.0,simdrop,3,7.0,6.4031242374328485
5ed9311e1a69d449577bb8cf,0.4732507223144668,0.09286025210523662,6.7752384326172885,0.6580775634620304,25.0,simdrop,4,5.0,2.0976176963403033
5f6c102b6ec04317fc9a8127,0.45137031586854315,0.1257361627085599,6.754264614232039,0.6614654384892253,18.0,simdrop,4,3.6,1.019803902718557
5fc6df58f380620a09116434,0.42567102801925405,0.15633193386766964,6.488180601162851,0.9957238484002048,33.0,simdrop,8,3.6666666666666665,1.8856180831641267
60da4f9aa1ced7efeecca18a,0.38775757112321374,0.14298479735566186,7.039293426491404,0.5967621533493892,24.0,simdrop,4,4.8,2.638181191654584
60fcf1a04c245326d05076e0,0.41001079378723804,0.08052654155540108,6.673399164011028,0.6528327301839171,20.0,simdrop,6,2.857142857142857,0.989743318610787
61035836646fb6ee2152f950,0.3993372246703324,0.1883129183225493,6.502706099968278,0.8395798032327788,22.0,simdrop,6,3.142857142857143,0.8329931278350429
612e6569f68929afb886fb5c,0.42316972553919835,0.16544494358072237,6.443334714938702,0.9225685047434854,51.0,simdrop,14,3.4,1.254325848148452
65512e3cc12f463bc327b7c3,0.43326883710636854,0.192966977709971,6.694142921734696,0.9159769074313265,22.0,simdrop,5,3.6666666666666665,2.211083193570267
65778c02cde55736bb830eca,0.4528438671152918,0.16416000877904807,6.417879319854956,0.7133177377206987,23.0,simdrop,5,3.8333333333333335,1.0671873729054748
6595e3b4dc9090390e4edb5f,0.4670424834014817,0.20079758866757993,6.558104645584316,1.0544049466386078,34.0,simdrop,9,3.4,1.2
65c10fdabd93bdc59f95835b,0.4279301568146614,0.15701090386561514,6.433650537362402,0.800946267550789,30.0,simdrop,9,3.0,0.7745966692414834
65c18079d4f634d2c8a0728c,0.47768052578232373,0.18966189689359203,6.652493095736469,0.8004813661376219,16.0,simdrop,3,4.0,2.23606797749979
65cb586172a8853f26cc8eec,0.40210544097416917,0.13100735651124004,6.871276306853332,0.8035565399199599,25.0,simdrop,6,3.5714285714285716,1.3997084244475304
65cbcaaab9e2fae86452af73,0.475578847059798,0.15034473774582105,6.677592573225357,0.7812233439024331,28.0,simdrop,8,3.111111111111111,1.0999438818457405
65cc2139907d390e13480a97,0.46601560336136666,0.13647878704520713,6.778457286479532,0.7127471017660005,29.0,simdrop,7,3.625,2.117634293262177
65d26dcd13d9c8026aa92c4a,0.45755385263523934,0.23096026778733586,6.577713500259201,0.797997757114625,34.0,simdrop,9,3.4,1.2806248474865698
65d6af2397543519d98f2498,0.42716913407972273,0.17713131385757616,6.410038229742324,0.8028609621907841,25.0,simdrop,5,4.166666666666667,2.1921577396609844
65e63b7fc845c96c2c2520bc,0.4348455184223853,0.15056353620033106,6.51749659687439,0.8144195745541667,40.0,simdrop,7,5.0,4.949747468305833
65eeceee847314e8232923c9,0.27730013770481843,0.023743707708965785,6.194906698944958,0.8526306724133552,5.0,simdrop,1,2.5,0.5
65ef726771fe85fd222416d1,0.43757251612874776,0.10834775559793479,6.63723505326628,0.6227088844886818,19.0,simdrop,4,3.8,0.7483314773547882
65f1ec7ae5a09035345db62e,0.4154826193459985,0.16616094803709133,6.233237543541983,1.0175122601549302,40.0,simdrop,10,3.6363636363636362,1.8719327529067271
65f36565fe88b95d6806e496,0.46764309989321545,0.1685707940926458,6.903483587463605,0.8203978826982963,28.0,simdrop,9,2.8,1.2489995996796797
65f3d5016e5acb0fd67df6ee,0.3335434261029364,0.03762855011935283,6.961185242287098,0.38081201734123926,3.0,simdrop,0,3.0,0.0
