Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5885f97f41da4500014d3645,forage_dynamic_simdrop,3.571561381329632,3.44815202958406,,64.54634689523519
5885f97f41da4500014d3645,forage_random_baseline,0.0,0.0,,82.35991162901522
5d7ff4aa50fda7001a863736,forage_dynamic_simdrop,5.92268158735721,2.3074399000722328,,77.49337992970783
5d7ff4aa50fda7001a863736,forage_random_baseline,0.0,0.0,,102.94988953626901
5f1f3581b5cf3e103cc545c9,forage_dynamic_simdrop,3.89062401678325,2.335212105102419,,13.180547844087451
5f1f3581b5cf3e103cc545c9,forage_random_baseline,0.0,0.0,,15.442483430440358
5f5aa60bef062519ff711fe6,forage_dynamic_simdrop,4.925766064528108,3.189883264534409,,68.70403239258175
5f5aa60bef062519ff711fe6,forage_random_baseline,0.0,0.0,,92.65490058264211
6001487015e5f62961639e7d,forage_dynamic_simdrop,4.883618662266127,2.638186542422696,,100.64191529192803
6001487015e5f62961639e7d,forage_random_baseline,0.0,0.0,,128.68736192033626
600f9342e7bc5518fa9ca92a,forage_dynamic_simdrop,6.782327228847176,2.455928588656184,,44.36117731997272
600f9342e7bc5518fa9ca92a,forage_random_baseline,0.0,0.0,,61.76993372176142
601f6a2231a2904b79df1671,forage_dynamic_simdrop,4.6017511791463805,2.487232313891718,,70.15102210629463
601f6a2231a2904b79df1671,forage_random_baseline,0.0,0.0,,87.50740610582866
6073e0d481953bbd2cd61145,forage_dynamic_simdrop,4.456927867898138,2.2872486616686984,,67.2716120651165
6073e0d481953bbd2cd61145,forage_random_baseline,0.0,0.0,,82.35991162901522
6081806ab383aa89f6c61940,forage_dynamic_simdrop,5.350399832091372,2.125568971422614,,119.02963103772404
6081806ab383aa89f6c61940,forage_random_baseline,0.0,0.0,,154.4248343044035
60a48adfe091e410f4eaba34,forage_dynamic_simdrop,5.496331637181376,2.6790710898973042,,61.76335467545531
60a48adfe091e410f4eaba34,forage_random_baseline,0.0,0.0,,82.35991162901522
60d731567049e5132e3cc4d4,forage_dynamic_simdrop,4.230363254140732,2.4043552359865275,,122.18561652276435
60d731567049e5132e3cc4d4,forage_random_baseline,0.0,0.0,,149.27733982759005
610c59ee34cc312d7ca55e45,forage_dynamic_simdrop,5.101661383138979,3.0506327456804496,,89.35982533142672
610c59ee34cc312d7ca55e45,forage_random_baseline,0.0,0.0,,118.39237296670936
61363ce02e6022a741d63a6e,forage_dynamic_simdrop,5.34030622790563,2.210558782349268,,77.57769717278153
61363ce02e6022a741d63a6e,forage_random_baseline,0.0,0.0,,97.80239505945556
629e241d171ec6698e05f149,forage_dynamic_simdrop,5.756918799997484,3.0368097434409167,,77.59236715173722
629e241d171ec6698e05f149,forage_random_baseline,0.0,0.0,,108.09738401308246
63619eb02e5bd8f4f7bd138a,forage_dynamic_simdrop,5.524803500552445,2.6243983252410885,,77.82013945946669
63619eb02e5bd8f4f7bd138a,forage_random_baseline,0.0,0.0,,102.94988953626901
63e802622f8052bd67d6c5f0,forage_dynamic_simdrop,5.003624217955525,2.850426283156367,,67.35297391446493
63e802622f8052bd67d6c5f0,forage_random_baseline,0.0,0.0,,87.50740610582866
63ea4ab1ce4168cbe9f63775,forage_dynamic_simdrop,3.697603736917768,1.7350501726291376,,160.2876911804865
63ea4ab1ce4168cbe9f63775,forage_random_baseline,0.0,0.0,,185.3098011652842
654108d38225e168af4b1fa0,forage_dynamic_simdrop,4.848690557819624,2.4561058882765425,,89.2635777714521
654108d38225e168af4b1fa0,forage_random_baseline,0.0,0.0,,113.24487848989591
6554de7d91c1b1bf51104fda,forage_dynamic_simdrop,4.460179537648013,1.7467348261817266,,120.96198827230737
6554de7d91c1b1bf51104fda,forage_random_baseline,0.0,0.0,,144.1298453507766
656e3caa43f1f7f0615252ff,forage_dynamic_simdrop,4.468276025332612,2.661819953274295,,98.87063202866403
656e3caa43f1f7f0615252ff,forage_random_baseline,0.0,0.0,,123.53986744352281
6596a5cad60ef105b6c18897,forage_dynamic_simdrop,4.906714338988648,3.3159527519658862,,128.3896245289797
6596a5cad60ef105b6c18897,forage_random_baseline,0.0,0.0,,185.3098011652842
65b15afd94153c1f50c92493,forage_dynamic_simdrop,4.630032959143546,1.8963702239236602,,128.3564080228181
65b15afd94153c1f50c92493,forage_random_baseline,0.0,0.0,,154.4248343044035
65c25cf77dca9d7ca7d9ebdb,forage_dynamic_simdrop,2.596569633238581,2.5662058108357915,,109.13995162136177
65c25cf77dca9d7ca7d9ebdb,forage_random_baseline,0.0,0.0,,123.53986744352281
65cb63e160bb47fbf9349269,forage_dynamic_simdrop,3.8059440778284026,3.1513331596256964,,57.70496224439146
65cb63e160bb47fbf9349269,forage_random_baseline,0.0,0.0,,72.06492267538832
65cc19b4b3d48a22dfc6756d,forage_dynamic_simdrop,3.9291514012300173,1.8275941842116605,,65.8573478213618
65cc19b4b3d48a22dfc6756d,forage_random_baseline,0.0,0.0,,77.21241715220177
65d54b3b524fcafb543d1b23,forage_dynamic_simdrop,3.102521751117681,3.24148663891727,,80.54032857152603
65d54b3b524fcafb543d1b23,forage_random_baseline,0.0,0.0,,97.80239505945556
65d6a09286a0c99e632a46dd,forage_dynamic_simdrop,4.6368639765486135,2.0974571640510287,,106.05040208067234
65d6a09286a0c99e632a46dd,forage_random_baseline,0.0,0.0,,128.68736192033626
65e1f75ab3efd22e847cfbf0,forage_dynamic_simdrop,6.194302333492896,1.9371856132360423,,117.9119428816712
