Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5885f97f41da4500014d3645,0.5152639448521662,0.1046107515078393,6.020366517938156,1.0816879263780221,16.0,simdrop,4,3.2,1.32664991614216
5d7ff4aa50fda7001a863736,0.46333837489362617,0.07378690504905047,6.540973783518128,0.6172209868026031,20.0,simdrop,5,3.3333333333333335,1.2472191289246473
5f1f3581b5cf3e103cc545c9,0.48843924383127396,0.13454731411498952,5.97564843259853,0.9985687185944402,3.0,simdrop,0,3.0,0.0
5f5aa60bef062519ff711fe6,0.5111655779764178,0.10885718195789776,6.352057469059984,0.8940138897043414,18.0,simdrop,4,3.6,1.624807680927192
6001487015e5f62961639e7d,0.4635825753654335,0.12586514863381046,6.308458154094758,0.9771183453629669,25.0,simdrop,6,3.5714285714285716,1.6781914463529615
600f9342e7bc5518fa9ca92a,0.45764453227213386,0.07349713581597306,6.675626594052503,0.5791795322267472,12.0,simdrop,3,3.0,0.7071067811865476
601f6a2231a2904b79df1671,0.4503875014843906,0.1026723703659578,6.266784330399882,0.8880016850272877,17.0,simdrop,5,2.8333333333333335,1.4624940645653537
6073e0d481953bbd2cd61145,0.43357417478714183,0.11882088544780511,6.215982189928344,1.0355262905886986,16.0,simdrop,3,4.0,1.0
6081806ab383aa89f6c61940,0.4496491863775195,0.10838457797950478,6.481878892616818,0.9939701555674727,30.0,simdrop,8,3.3333333333333335,1.4142135623730951
60a48adfe091e410f4eaba34,0.4493554050148742,0.11310945573816879,6.50097476613194,0.836431168646282,16.0,simdrop,5,2.6666666666666665,1.1055415967851332
60d731567049e5132e3cc4d4,0.4710129701790223,0.14987723793342006,6.169340274305859,0.9807771067438268,29.0,simdrop,6,4.142857142857143,1.7261494247992248
610c59ee34cc312d7ca55e45,0.4914735150488496,0.10858375692442121,6.30941295996617,0.7154094678648834,23.0,simdrop,5,3.8333333333333335,1.6749792701868151
61363ce02e6022a741d63a6e,0.4338218827777044,0.09363125892033197,6.429488053408652,1.0383641957777994,19.0,simdrop,6,2.7142857142857144,1.1605769149479943
629e241d171ec6698e05f149,0.5086777041418482,0.19222394052977973,6.5327665388110985,0.9077614354082544,21.0,simdrop,6,3.0,1.3093073414159542
63619eb02e5bd8f4f7bd138a,0.4262198201266955,0.19510842013411492,6.420713402581891,0.6950534332412713,20.0,simdrop,6,2.857142857142857,0.8329931278350429
63e802622f8052bd67d6c5f0,0.4979231792587438,0.11917250272668722,6.300164726076773,0.8650919600167774,17.0,simdrop,3,4.25,1.7853571071357126
63ea4ab1ce4168cbe9f63775,0.4041343698941812,0.10761482963628739,6.102274263727271,1.3118509214326441,36.0,simdrop,11,3.0,1.4142135623730951
654108d38225e168af4b1fa0,0.46041308951562926,0.11341195399668158,6.350449074700293,1.0222423883350604,22.0,simdrop,6,3.142857142857143,1.2453996981544782
6554de7d91c1b1bf51104fda,0.4258834262815333,0.16014855748651569,6.242117903728442,1.1179347740341954,28.0,simdrop,8,3.111111111111111,1.7284832429004495
656e3caa43f1f7f0615252ff,0.4575955923398038,0.1033627960823768,6.219267470916741,0.9692445631932521,24.0,simdrop,6,3.4285714285714284,1.498298354528788
6596a5cad60ef105b6c18897,0.5702725616549073,0.2754356841556714,6.442316050200271,1.0547702784255073,36.0,simdrop,7,4.5,2.3979157616563596
65b15afd94153c1f50c92493,0.4148968706060993,0.09306166314414416,6.251856902269342,0.9912963369023368,30.0,simdrop,9,3.0,1.1832159566199232
65c25cf77dca9d7ca7d9ebdb,0.4625799793979422,0.174825150029645,5.705378746919666,1.1557588057178205,24.0,simdrop,7,3.0,1.0
65cb63e160bb47fbf9349269,0.4755679657025634,0.09617031473280564,6.076803565448411,1.0102822432847225,14.0,simdrop,4,2.8,0.7483314773547882
65cc19b4b3d48a22dfc6756d,0.40995791839585866,0.10859828692817368,6.159597863442211,1.2939105353990887,15.0,simdrop,3,3.75,1.299038105676658
65d54b3b524fcafb543d1b23,0.5175256809849113,0.15628924854437085,5.902867135296748,1.1933811061802686,19.0,simdrop,5,3.1666666666666665,1.0671873729054748
65d6a09286a0c99e632a46dd,0.4489522476092656,0.1146665760704675,6.26314620416021,1.0744889500906474,25.0,simdrop,7,3.125,1.165922381636102
65e1f75ab3efd22e847cfbf0,0.4405137802724776,0.09964565763185647,6.572494554525394,0.7654896703488229,30.0,simdrop,9,3.0,0.6324555320336759
65e358d9c5e3ee026268b2a7,0.46441923472442165,0.14729979836567797,6.035261157192516,1.0208939288854146,28.0,simdrop,9,2.8,0.8717797887081347
65e862f844f1b7a803bb3c5a,0.40308135897316083,0.09018573694770246,6.165767320107736,0.9121340447105749,20.0,simdrop,5,3.3333333333333335,0.9428090415820634
