action figure,building blocks,coloring book,coloring pencils,crayons,doll,dollhouse,drum set,duplo,easel,finger paints,guitar,harmonica,ipad,kazoo,keyboard,lego,magnetic tiles,markers,modeling clay,musical instrument set,paint set,play food,play mat,play tent,play tunnel,play-doh,playhouse,recorder,stuffed animal,tambourine,teddy bear,toy accordion,toy balalaika,toy banjo,toy bassoon,toy bongo,toy car,toy castanets,toy cello,toy clarinet,toy conga,toy cymbals,toy didgeridoo,toy djembe,toy double bass,toy drum,toy drum set,toy dulcimer,toy esraj,toy flute,toy french horn,toy glockenspiel,toy guitar,toy harmonium,toy harp,toy keyboard,toy kitchen,toy lute,toy lyre,toy mandolin,toy maracas,toy marimba,toy microphone,toy oboe,toy piano,toy piccolo,toy psaltery,toy santur,toy sarangi,toy saxophone,toy sitar,toy surbahar,toy tabla,toy tambourine,toy tanpura,toy timpani,toy tool set,toy train,toy triangle,toy trombone,toy truck,toy trumpet,toy tuba,toy ukulele,toy veena,toy vibraphone,toy viola,toy violin,toy whistle,toy xylophone,toy zither,ukulele,watercolor set,xylophone
0.07317166,0.078225896,-0.013679873,0.021195604,0.005348387,0.044005185,0.029699437,0.07377237,0.012672405,0.014742654,0.0776389,0.058404222,-0.028372306,0.016226586,0.006267804,0.06501103,0.06982901,0.0051293923,0.0623534,0.030937985,0.07644197,0.087168865,0.078570046,0.01031461,0.08329327,-0.02568858,0.027461682,0.050695874,0.06552432,0.071703136,0.032149386,0.037732296,0.02092091,0.03071008,0.00017744099,0.02701277,-0.014104723,0.022364017,0.019164408,0.019663207,0.059578042,0.03718763,0.05363721,0.029197663,0.029238885,0.018658504,0.050942894,0.064530395,0.007540021,0.0022081581,0.057427935,-0.042840563,0.0015973283,0.019182598,0.01111758,-0.01604316,0.038369622,0.034196865,-0.023546671,0.04602198,-0.023734199,0.040456347,0.013755809,-0.0062235803,0.0019050435,0.020961529,0.010015391,-0.011148384,0.011756791,0.03483136,0.06431784,-0.0248401,0.0014401921,0.032191332,-0.0038521977,-0.0010296596,0.035651043,0.052760076,0.0033407193,0.034336384,0.049706973,0.04405089,0.06744936,0.060893875,-0.0077055683,-0.0060013277,0.0075663286,0.0037532705,0.03203251,0.00037504622,0.0016942793,0.019258821,0.03244091,0.06044161,0.008749305
0.0019835038,0.01969709,0.05183369,0.04656628,0.013041355,0.05845978,0.054067805,0.02570856,0.039845232,0.08446108,0.070008606,0.06747584,0.0073922076,0.0050128093,0.046269964,0.074711666,0.05905996,0.06589428,0.05285237,0.04039913,0.022858603,0.05562194,-0.031530358,0.012817447,0.015777376,-0.037202913,0.033194397,0.03178074,0.076823406,0.059937194,0.029276272,0.07716883,0.0017240003,0.0029616496,0.06286143,0.025946338,0.06534632,0.032647874,0.048115637,0.06566591,0.012599332,0.048705805,0.06500123,0.010946584,0.042427216,0.062464267,0.0010669668,0.030693755,0.045068525,-0.012397992,-0.009063731,-0.027686782,0.02918968,0.03931307,0.0141652785,0.060904987,0.06258391,-0.03338141,0.02481343,-0.019168936,0.015349302,0.0358054,0.045420308,0.043598354,0.01730086,0.056727882,0.0149936,0.012377933,0.0058811987,0.0102949245,-0.01056736,0.028821616,0.0228151,-0.0072146445,0.0191221,0.046591308,0.035714895,-0.042155065,-0.009539692,0.025461098,-0.021421252,0.026542667,0.007266658,0.030878829,0.055568036,0.02647383,0.047918107,0.03547676,0.021389494,-0.00512907,0.030153126,0.03241082,0.06073417,0.05791148,0.048869684
-0.011671751,-0.030319229,0.029308842,0.069122866,0.0091149155,0.013357046,0.027085366,0.025233908,0.021744454,0.024666877,-0.0063911877,0.044962727,0.0048016193,-0.08198853,0.0066857245,-0.03454286,0.0061048134,-0.045599673,-0.0058271824,-0.043608584,0.060418967,0.024248155,0.0029953106,-0.05818755,-0.0067521874,-0.036144152,0.002962636,-0.017094685,-0.059978917,0.013228127,-0.042047735,0.01503393,-0.020735832,0.0560476,-0.02805884,0.0255445,-0.0065529016,-0.004751023,0.016329188,0.05885682,0.050666668,-0.015932519,0.0018657147,0.013508513,0.029292969,0.04452274,0.0342589,0.035003114,0.037476894,0.019423211,-0.029947164,-0.01950052,0.04483038,0.06146368,0.029044814,-0.010197114,0.017994614,0.03861895,0.012770925,0.002740964,0.050683014,0.025159994,0.013838994,-0.03452044,0.015758056,0.013134373,0.0047642277,0.02164378,-0.023606164,0.0001945897,0.032599337,0.015543329,0.028439872,0.032683134,-0.0072415723,0.037417535,0.04749533,0.049610693,-0.013074694,0.005945437,0.058124017,0.013111747,-0.0043954914,0.025331615,0.06020524,0.035762914,0.032664612,0.062455904,0.062619,-0.00039941093,0.04640711,0.05447195,0.04434846,0.035556853,0.04179014
0.015081705,0.016413424,-0.035511844,-0.06462025,-0.022580205,0.04205459,0.032788426,-0.0039797598,0.0032505104,-0.008026968,-0.03931126,-0.023881845,0.044935726,0.0113367485,0.06519814,-0.020734662,0.016108181,-0.06734592,-0.013299726,-0.036928665,-0.027423726,-0.040840536,-0.005712669,-0.009086196,-0.00931939,0.000962955,0.018736398,0.011747507,-0.008481424,0.050787326,-0.014048549,-0.029442657,-0.017378142,-0.029927373,0.018421141,0.0030356431,0.021030482,-0.044786654,-0.031241119,0.0031395939,-0.011137699,-0.028196545,-0.00077343616,0.00037421912,0.0060677407,-0.019846912,-0.018480565,-0.0013083152,-0.0015513037,-0.014495522,-0.03579151,-0.040969867,0.019795537,-0.04854509,-0.038374614,0.005558333,-0.027235333,-0.040967718,-0.01585996,-0.013559756,-0.036222547,-0.011192124,-0.020042825,0.05210773,-0.0013327808,-0.03804213,0.0032520378,0.017676663,-0.0039523067,-0.051345557,-0.030340916,-0.047116835,-0.02520429,0.0025998724,-0.01288418,-0.026309522,0.01408992,-0.008281801,-0.033458028,0.027637603,-0.019700246,-0.018232886,-0.05231817,6.147709e-05,-0.0038307304,-0.012861038,-0.0071919803,-0.01166045,-0.037515175,0.015650375,0.01799291,-0.008800436,-0.016581599,-0.064861216,0.04054435
0.039644334,-0.01918646,-0.020883499,0.006506768,-0.0406952,0.074023,0.047750022,0.07063082,0.06475477,-0.062344402,-0.06513594,0.058931094,0.042550582,-0.011392086,0.041349374,-0.020747164,0.010159579,0.025168614,0.05295668,0.06282025,0.0752655,0.031246426,0.012061207,0.061866526,-0.0014013015,-0.016554799,-0.021967389,0.015662007,0.07452345,0.001713177,0.06390754,-0.034490556,0.01501428,0.05831958,0.06172733,0.060368598,0.04689976,0.035762247,0.012087546,0.06824732,0.068471335,0.031512287,0.07846627,0.060888212,0.03723684,0.06759511,0.06703579,0.072910346,0.040918786,0.03337341,0.037908107,0.034708258,0.05982311,0.06344162,0.045629207,0.05666064,0.026657881,0.06683804,0.061229598,0.0479022,0.05818622,0.034122493,0.049406614,0.06607258,0.058541596,0.06747115,0.07235995,0.02292548,0.04508028,0.037669927,0.06106264,0.054215275,0.020009246,0.04843157,0.06622857,0.034957193,0.06488864,0.054030325,0.032393143,0.062289644,0.024738308,0.05166122,0.06526764,0.07452267,0.06777253,0.050876345,0.031677797,0.06063668,0.04678752,-0.033392303,0.042377125,0.051379472,0.06748805,-0.019206394,0.024790313
-0.015844896,-0.0447004,0.06314686,0.0583838,0.056297988,-0.027403196,0.00011419137,-0.02012532,-0.050773643,-0.012145685,-0.008093461,-0.044086426,0.035195153,0.04233026,0.03152281,-0.007855292,-0.045552555,0.058247667,0.061538193,-0.014158512,0.014438931,0.013348847,-0.021066587,0.0049294285,0.009852789,-0.006456564,-0.06526665,-0.044272278,0.049694713,0.03357771,0.011851548,-0.0024271694,-0.0031414467,-0.028219696,-0.015038074,-0.011252335,0.0079253325,-0.016527142,-0.04498948,-0.048235774,-0.0072112707,-0.006548588,-0.022739997,-0.035390105,-0.040209994,-0.012374509,-0.030677123,-0.015869422,-0.039721664,-0.02421283,-0.04714124,0.060072877,-0.0042428877,-0.03225208,-0.047919378,-0.04408993,-0.0077574435,-0.010061143,-0.020616159,-0.0077476366,-0.020484634,-0.023294061,-0.0045735566,0.034001186,-0.011935255,-0.001125575,-0.04094591,-0.02813192,-0.047621507,-0.03708794,-0.03926287,-0.04037408,-0.037764147,-0.015790489,-6.0796017e-05,-0.04154721,0.004553161,-0.022940578,0.001021448,-0.0033407798,0.025072994,-0.0086064255,0.02821286,-0.016837802,-0.0505624,-0.029571107,-0.029870527,0.0016473518,-0.045717943,-0.02410224,-0.010527298,-0.012227372,-0.0429682,-0.012070541,-0.008401918
0.031198446,0.03214107,0.00022101532,-0.0019322102,-0.0055433763,-0.035255216,0.033824716,-0.0066445405,0.036454488,0.039081264,0.029165681,-0.06734281,0.010753707,-0.015173531,-0.051904056,0.028871546,0.024752537,0.0138474945,0.029757868,-0.015581487,-0.05436767,0.029260501,0.012116822,0.02725383,0.042764798,-0.03248183,0.00251321,0.027233718,0.026625164,-0.011360977,-0.06445389,-0.002625334,-0.042255368,-0.0062503926,-0.02346041,-0.0030042718,0.041931957,0.035148837,0.028604137,-0.042212445,-0.004610649,0.0347703,0.0010454592,0.0034427696,0.030692616,0.06447102,0.031121563,0.023511285,0.03630935,0.04895132,-0.038898513,0.005876824,0.045915395,-0.03858251,0.009436202,-0.029044408,0.056930862,0.06309771,-0.008885799,0.026391402,0.01704291,0.026363147,0.028175477,0.04026133,0.0024349561,0.048867475,0.043979082,0.051690787,0.043133065,-0.00720563,-0.0058144303,-0.009410569,0.040856905,0.008273417,-0.030355355,0.031629056,0.011120602,0.014954922,0.0029239636,-0.028558603,0.0037501173,-0.0057336614,0.034631412,-0.0044577396,-0.036789566,0.05442954,0.019430218,-0.053296328,-0.045277163,0.06020435,0.060112663,0.036498073,-0.05885193,0.053136367,0.026959933
0.035984103,0.07444011,0.07685279,0.04655488,0.042840146,0.06234322,-0.023662906,0.06468766,-0.0015169601,0.017522072,-0.0018910631,0.04662507,0.0693051,0.051819637,0.058541484,0.06755082,0.027887065,0.055996444,0.07336306,-0.043119058,0.07932508,0.07001165,0.065447435,0.08844563,0.08625443,0.033800393,0.03862138,0.029189572,0.023431877,0.06433375,0.05451233,0.07311697,0.03790014,0.062182248,0.072058044,0.04794809,0.042029526,0.055376694,0.01970561,0.0441535,0.060838103,0.0097099,0.021976143,0.053669564,0.020352459,0.016815087,0.03193621,0.06472715,0.05226607,-0.010091123,0.03794681,0.02337796,0.03277665,0.03955388,0.016048154,0.056348108,0.056041427,0.043482482,0.06321007,0.018107573,0.050833244,0.025859617,0.030444741,-0.017572047,0.02706273,0.06449928,0.015963817,-0.034068417,-0.0007573336,-0.002394653,0.06328008,0.041565664,-0.04109257,0.05131842,0.044982452,0.021702845,0.005476643,0.020460201,0.0176304,0.007577313,0.005741088,-0.02757687,0.0017812795,0.047805123,0.074572615,0.01200767,0.023109967,0.046083644,0.037031624,-0.060262617,0.049679883,0.022155989,0.07713086,0.047218192,0.05872799
-0.053393673,0.0131472545,0.03377959,0.050794404,0.07407693,0.024814524,0.0731185,-0.018059043,-0.0004017641,0.04762876,-0.055063166,0.028902233,0.014049832,0.06522741,0.04188944,0.004932917,0.027566424,0.065860175,0.021187924,0.0552558,0.05654465,0.03289632,0.0055550463,0.059807368,0.056631815,0.026483772,0.05214352,0.007984582,0.040861983,0.0460619,0.04726759,0.060443684,-0.02441144,-0.04725667,0.0458942,-0.018849958,0.028914893,-0.029435435,-0.056263424,0.014446561,0.0007726357,-0.0047399616,-0.05747413,-0.006611256,-0.04235016,-0.026117576,-0.050972823,-0.029721119,-0.026396533,-0.057170928,-0.02883752,0.06516326,0.0044113547,-0.0091340905,-0.0038860166,0.03677065,-0.021025052,-0.02844398,-0.022808906,-0.03199485,0.0512856,0.024779378,0.0037801885,-0.02969848,-0.0026675165,-0.0034785252,-0.030979136,-0.04478433,-0.042669214,-0.056769907,0.03969893,0.024581846,-0.049990483,0.009724415,0.015091648,-0.04418282,-0.047963075,0.011855408,-0.0024346297,-0.0046902928,0.016548548,-0.024644699,0.01689337,0.0056117214,0.031758755,-0.017094497,-0.036364343,0.032927882,0.015413027,-0.049066022,-0.019108953,-0.03410724,0.05471357,0.037072882,0.009115063
-0.06329983,0.03452208,-0.026490375,-0.07117668,-0.07672302,-0.0077315425,-0.048720475,-0.069889985,-0.019077417,-0.04898493,0.019771988,-0.023113895,-0.07328258,-0.010878837,-0.072407,-0.06371132,-0.05412627,-0.07429392,-0.08073331,-0.0012224268,-0.08045114,-0.020976065,0.052610166,-0.022572782,0.017486034,0.012109055,0.008521636,0.016212583,-0.057126153,-0.048858356,-0.069881275,-0.0324106,-0.053823262,-0.038559064,-0.030847492,-0.07861745,0.014512005,-0.0054670903,-0.03166747,-0.072231375,-0.07104363,-0.0004166996,-0.06944583,-0.052428722,-0.03990859,-0.06823136,-0.06907637,-0.071593225,-0.05100181,-0.067945115,-0.06228907,-0.06558652,-0.08399507,-0.03752665,-0.032812957,-0.060655203,-0.074341565,-0.06564274,-0.07258513,-0.06639955,-0.057041228,-0.07040296,-0.07292997,-0.043664496,-0.078805454,-0.071422726,-0.032236084,-0.050540168,-0.043146294,-0.072609015,-0.03200824,-0.041248918,-0.035135854,-0.07549948,-0.07604658,-0.011278947,-0.06668389,-0.08403029,-0.046510022,-0.017776322,-0.06479404,-0.057420958,-0.041314702,-0.054417122,-0.05323234,-0.06113531,-0.030732956,-0.042556245,-0.05032917,-0.06365082,-0.07630979,-0.046067875,-0.038991824,-0.042986948,-0.07765998
0.058403235,0.059593797,-0.00038236557,0.009034128,-0.06904289,0.042693496,0.016506346,-0.035254918,0.01741991,0.041861072,-0.032816477,-0.027687322,-0.03466139,0.046561245,0.021602277,-0.049891304,-0.0011879016,-0.023895128,-0.06794697,0.06274647,0.0036937345,-0.06312978,0.014924242,7.79064e-05,0.03652521,0.022335518,-0.029237086,-0.008012653,-0.015789315,0.070591666,0.009707876,0.029312361,0.056533996,0.033225015,-0.018359622,0.043579668,0.019086491,0.04847246,0.046735153,0.025803149,0.043294724,0.031898376,0.053224657,0.030884266,0.03577679,0.05424127,0.04352008,0.023774464,0.050083555,0.020702079,0.07244786,0.06791362,0.047224108,0.03097138,0.052786037,0.06476207,0.015420831,0.010517805,0.04839273,0.07990743,0.055188503,0.06369108,0.051105194,0.064484045,0.042463083,0.04798853,0.0555981,0.017249234,0.08316504,0.08405301,0.033361237,0.060747273,0.044618923,0.046421338,0.057177436,0.070958264,0.052163273,0.038887326,0.06971331,0.058436327,0.061572127,0.06743288,0.065911025,0.054632194,0.06478515,0.045842692,0.043120824,0.047069296,0.039469276,0.02077419,0.03406847,0.058530286,0.052310374,-0.063993774,-0.0034789508
0.022920262,-0.0035527926,-0.05088605,-0.03214412,-0.0011622995,-0.060946643,-0.013337015,0.04903521,0.010148571,0.017518237,-0.04961493,0.013403985,0.010030515,0.028084189,0.020389328,-0.020067947,-0.016262617,-0.01368601,0.0004302772,-0.0011907425,0.041830126,-0.056520525,-0.09342339,-0.089633524,-0.08743001,-0.08432126,-0.0077058375,-0.047359884,-0.020653883,-0.060067274,-0.0013410627,-0.035451967,-0.026883839,-0.008690773,-0.041238364,0.010503186,-0.035919048,-0.014808952,-0.043753624,0.032670803,0.016928243,-0.021107433,-0.03699079,-0.015703257,-0.034268245,0.0013990809,-0.017463775,0.02680403,-0.01169147,-0.051307965,0.0072961794,-0.009608386,-0.006979789,0.01019476,-0.0026733945,0.021923978,-0.051233914,0.032106522,-0.010518667,-0.017429994,-0.024810117,-0.038237836,-0.006961077,-0.029978588,-0.014972249,0.032877643,-0.02148508,-0.045395546,-0.039958566,-0.017202565,0.021900926,0.017500676,-0.024560144,0.003976191,-0.04542048,-0.06753453,-0.012972583,0.010804422,-0.031915028,-0.02679224,-0.03839948,-0.023052098,-0.04785938,0.0014664285,-0.023222268,0.004748709,-0.038161557,-0.009753842,-0.023859369,-0.045397602,0.011950113,-0.03194079,0.015333478,0.03990041,0.058928303
-0.057853065,-0.00034157018,0.05112932,-0.024772309,0.0046079974,-0.075384796,-0.017567376,-0.070142426,-0.017851738,-0.06261278,-0.05480371,-0.061734114,-0.014566078,-0.053295303,0.029095883,-0.069195986,0.06763035,-0.072923094,-0.0006380584,0.022778993,-0.010693879,-0.030321175,-0.06683106,-0.060460344,-0.017188674,-0.03101321,0.01758817,0.01357175,0.05905652,-0.03456964,-0.06883314,-0.04333259,-0.056277093,-0.047620654,-0.0013332485,-0.025484312,-0.07036034,0.07241539,-0.014156241,-0.006513312,-0.022780389,-0.0620903,-0.071083084,-0.026060665,-0.03957754,-0.053016197,-0.06060641,-0.06683547,-0.06046197,-0.066650584,0.04620829,0.011465057,-0.052579954,-0.07242572,-0.07212537,0.028468912,-0.07114821,-0.049684733,-0.03131499,-0.0064608245,-0.03536703,-0.053016305,-0.056146916,-0.035525613,0.027647812,-0.06641899,0.0074366652,-0.052025773,-0.028482087,-0.035671074,-0.039752595,-0.062391564,-0.005483274,-0.063948564,-0.05983605,-0.040433537,-0.038238097,-0.026348364,-0.05617702,-0.017768946,-0.0041702027,0.042587087,-0.0031423056,-0.004157736,0.02384619,-0.018737782,-0.046862643,-0.0012900417,-0.019618189,-0.00699744,-0.037491508,-0.042554744,0.06325088,0.005754597,-0.039867345
0.037728295,0.021768274,-0.03195561,-0.04619467,-0.035677105,0.050348632,0.05165581,-0.007972024,-0.07104618,-0.059855208,-0.032249983,-0.006654175,0.027890593,0.00022173648,-0.00080704683,0.049842685,-0.062632285,-0.014599194,-0.06046806,0.0050273845,0.020356111,-0.014452251,0.029456656,0.016693933,0.03473196,-0.013936227,-0.07036304,0.040075503,-0.0105606,0.020608725,0.015126988,0.017500639,-0.035571676,0.0063538044,-0.023268398,-0.0070480085,0.013571365,-0.025796331,-0.050653104,-0.050267372,-0.009657945,-0.00082608295,-0.042860344,0.0035078335,-0.014444016,0.019082056,-0.04526875,-0.041322537,0.004824322,-0.01124192,-0.0017683819,0.034388173,-0.02940797,-0.007639862,-0.024710689,-0.018991455,-0.004421726,-0.020108068,0.02268307,-0.01360766,-0.046007648,-0.02901722,-0.027384697,-0.030211892,-0.023380272,-0.042636756,0.05613359,-0.019552989,-0.029297948,-0.044052668,0.0043014158,0.023530185,-0.030526817,-0.012705488,-0.03474471,-0.041095566,-0.028180456,0.017542517,-0.037548583,-0.032908004,-0.04645628,-0.037805405,-0.02563024,0.008010409,0.019636257,0.011920192,-0.02698876,0.004056024,-0.045558684,-0.04200996,-0.018664053,-0.015589676,0.050379284,-0.057787955,-0.02097912
-0.073078796,-0.06784428,-0.07703441,-0.07106172,-0.06944699,-0.08104176,-0.07310228,-0.06342977,-0.015313975,-0.07353756,-0.079468764,-0.06923682,-0.06606496,-0.053835448,-0.05185875,-0.07463146,-0.06510999,-0.045455735,-0.040705223,-0.07163629,-0.08017878,-0.08232872,-0.08366698,-0.0870772,-0.07443422,-0.066492975,-0.07843398,-0.07664269,-0.0554916,-0.076943845,-0.08103297,-0.0668953,-0.06920367,-0.06880488,-0.07354857,-0.069546185,-0.07378014,-0.084049456,-0.08017394,-0.07086497,-0.06981785,-0.07495497,-0.07107264,-0.075801544,-0.08377389,-0.06283746,-0.07944171,-0.07116548,-0.07408459,-0.05677953,-0.066250205,-0.073969014,-0.079591736,-0.076963164,-0.07539303,-0.07510398,-0.07540443,-0.079878226,-0.07642959,-0.07512743,-0.077310905,-0.07960004,-0.07383201,-0.07423461,-0.07592172,-0.07599128,-0.07256821,-0.0800801,-0.080154695,-0.0789997,-0.07181712,-0.066976085,-0.06982791,-0.06691067,-0.07752585,-0.07814001,-0.071137466,-0.076950215,-0.07410151,-0.078843504,-0.07416935,-0.08175676,-0.0726,-0.079331465,-0.07253094,-0.07415322,-0.07496236,-0.06310768,-0.072663546,-0.07579726,-0.06872059,-0.085078984,-0.07190133,-0.06771705,-0.043738797
-0.04858603,-0.027054789,-0.027323654,-0.059432223,-0.07424784,-0.06467809,-0.06583672,0.063594215,-0.06690999,-0.049173743,-0.051123466,-0.023773305,0.0050770235,-0.051719777,0.013947518,0.035908196,-0.07439699,-0.068048015,-0.016748454,-0.051096223,0.050408274,-0.008590698,-0.015340085,-0.023823585,0.057585116,-0.0040214537,-0.08087491,-0.024534319,0.074751675,-0.054962516,0.0047863773,-0.006242437,-0.06638864,-0.06937851,-0.06831249,-0.05602409,-0.062106926,-0.056377783,-0.07884324,-0.05516174,-0.047303386,-0.06999352,-0.046772394,-0.046983957,-0.07795137,-0.030737687,-0.009314431,0.028463915,-0.073850125,-0.07188076,0.049905088,0.00021888658,-0.07134363,-0.059878238,-0.06455965,-0.0018279556,-0.024826381,-0.03690359,-0.021881627,-0.009415082,-0.066426456,-0.07211724,-0.06856996,-0.05721809,-0.009817168,-0.0031314304,0.0009306016,-0.049099986,-0.06828826,-0.0599877,-0.054327376,-0.060371988,-0.07371439,-0.072704434,-0.06333233,-0.080561295,-0.050430566,-0.044628892,-0.05729163,-0.02747266,-0.04477553,-0.04185266,-0.048782084,-0.030429482,-0.06875046,-0.06733789,-0.0783997,-0.026107373,0.00017551167,-0.059147928,-0.0714487,-0.07958585,-0.06086666,-0.009324194,-0.0552448
0.049252804,-0.005138356,0.014163437,-0.022345494,-0.014734657,0.035224073,0.029030766,0.03832235,0.010834039,0.002635601,-0.010930664,-0.012827719,-0.04911772,-0.033388413,-0.01759544,-0.0692578,-0.04682857,-0.06128371,0.035083923,0.011399743,0.029051201,0.022674477,-0.039990034,-0.014603269,-0.045239802,-0.07107704,0.0074524377,-0.042639762,-0.012247108,0.050600026,-0.029058374,0.06198134,0.014993859,0.0583547,0.052183375,0.027151009,0.047307838,0.04098027,0.044760387,0.06857544,0.005695951,0.030129166,0.048982307,0.014069721,0.0676638,0.0602878,0.046832267,0.062257234,0.05895224,0.06257369,-0.017645516,0.0010580677,0.05224951,0.065646745,0.04871939,0.029406121,-0.017663267,0.049254157,0.060994983,-0.0018762433,0.054640245,0.046145223,0.05836261,0.02550149,0.017577523,0.0046692383,0.04088286,0.046074826,0.035786286,0.055745643,0.03887444,0.06655047,0.04988169,0.06703579,0.03578931,0.061338175,0.047990438,0.054097373,0.049162965,0.029055158,-0.0014293727,0.02223111,0.03751652,0.029705318,0.06469377,0.051263876,0.08117352,0.027173698,0.02703507,-0.001557261,0.02323524,0.027416093,0.037242144,0.008484018,-0.033367414
0.039536867,-0.023282293,0.00968531,-0.031960476,-0.00044005344,-0.0112296175,0.03507887,-0.016006261,0.02822273,-0.013627686,-0.0003742472,-0.011695335,-3.5630826e-05,0.043275125,-0.00085932977,-0.016647294,0.034175392,-0.04093294,-0.038120713,-0.0035378605,-0.0064680898,0.0124665415,-0.0010043659,-0.03372878,-0.024891013,-0.059399035,0.015644489,0.03823482,-0.05158601,0.025928797,-0.019674398,0.051840443,0.037136316,0.022203306,0.015228639,0.0024991964,0.0027408754,0.048975293,0.018536447,0.024704488,0.004368053,0.04425292,0.016597452,0.039076116,-0.024491321,0.05034321,0.018809838,0.023367226,0.023392776,0.0074660373,0.015227119,-0.0031949794,0.02992701,0.03807119,0.041187853,0.041517064,0.016543634,0.03879508,0.036760155,0.012979284,0.009519192,0.024721153,0.04111315,0.01571672,0.014970153,-0.00029507617,0.046989065,0.02480583,0.02489182,0.039447807,-0.0014376707,0.063664235,0.014626245,0.036857612,0.014776667,0.03404761,0.03172689,0.012841308,0.012681546,0.034384515,0.012372784,0.04514623,-0.0020584483,0.022875438,0.009112288,0.013538241,0.03358332,0.046215538,0.02123053,0.02853271,0.009583825,0.020125514,-0.042001463,-0.008011528,-0.037049916
-0.038553175,-0.03367413,-0.038813435,0.020540006,-0.0101104295,-0.048269827,-0.04458359,-0.063792214,-0.042225037,-0.060327474,0.049299043,-0.047191605,-0.032528672,-0.040720746,-0.005105435,-0.076643705,0.006724432,0.004262079,0.013659343,-0.032172635,-0.06458651,-0.012355973,-0.024831971,-0.04090404,-0.07285975,-0.010055799,-0.054612324,-0.018766973,-0.049740884,-0.026293831,-0.041093443,-0.03631236,-0.029410433,-0.046868395,-0.009920993,-0.03534489,-0.03937113,-0.03303257,-0.028376682,-0.03783485,-0.04474438,0.008612246,-0.033544254,-0.019823443,-0.031612944,0.00538614,-0.07170141,-0.054685906,-0.028868852,-0.0012182839,-0.02040514,-0.009847497,-0.010871385,-0.048915472,-0.022031918,-0.014925497,-0.07064942,-0.016804777,-0.012245744,-0.03174306,-0.009303733,-0.027901428,-0.017587418,-0.022008529,-0.049801383,-0.038148098,-0.024011506,0.027428929,0.021500422,-0.0066065565,-0.056147646,-0.008908629,0.014869963,-0.020132208,-0.013084335,-0.018800564,-0.030044407,-0.04698299,-0.053211734,0.005781609,-0.04277088,-0.03834354,-0.06872886,-0.016588982,-0.016837763,-0.014161407,-0.044320695,-0.0035614483,-0.039307073,-0.02105192,0.015546915,-0.01835528,-0.024442151,-0.030509489,0.016845245
-0.006760139,-0.02600669,-0.055124436,-0.030632604,-0.022005644,-0.03206999,-0.05300585,0.0070010973,0.061037596,0.05664772,0.020957842,0.01714933,-0.024080582,0.012481744,-0.035589974,0.07435984,0.06875103,0.04791251,0.026484508,-0.04154243,0.033253986,0.054958146,0.04349035,0.060412902,0.01639516,0.0089735845,-0.03779726,-0.047496922,-0.011283928,-0.041986264,-0.0063897036,-0.04378621,-0.011044146,0.049578905,-0.0077182967,0.022915369,0.027130203,0.062059607,0.03422306,0.021349512,-0.011698757,0.034883242,-0.036927044,0.06795928,0.012523151,-0.023419142,0.013270122,0.023037352,0.04365696,0.010711769,-0.002598368,-0.030677112,0.04691164,0.0062005515,0.049679298,0.002029909,0.06749477,0.017197212,0.03396057,0.0023325733,0.0073695118,-0.011257382,-0.03482337,-0.012714877,0.0070869783,0.039349858,0.020951696,0.016258646,0.011345986,-0.0022910123,-0.008502888,0.0599226,-0.0068864236,0.048970573,-0.03414512,0.013436954,0.024674391,-0.0032908227,0.070449814,0.039780743,-0.049223404,-0.022766372,-0.039021604,-0.02818924,-0.009990576,0.0664318,0.015649835,0.025067305,0.030010067,-0.010964301,0.014784347,0.05772489,-0.011966885,0.046672847,0.018017417
0.028651418,-0.0049413377,-0.06799502,-0.059973273,-0.051722564,0.034589,-0.02784645,0.07450166,0.052926674,0.04872709,-0.009592705,0.06681098,0.029640116,0.07304055,-0.016323334,0.08537121,0.0064167446,-0.02977109,-0.040988527,-0.029560212,0.0628676,0.037256666,0.03503077,0.058193445,0.039994612,0.024972076,0.06001076,0.049654014,0.06892813,0.060570206,-0.004748744,-0.007181065,0.07302938,0.061685,0.05910387,0.071659386,0.05726549,0.064571425,0.026741154,0.03769679,0.06967678,0.010094925,0.0712197,0.02705856,0.073539086,0.03581752,0.058181718,0.07162444,0.077472344,0.019380959,0.045596596,0.042315897,0.041680187,0.06575221,0.050325114,0.055827264,0.07527698,0.046023317,0.020682659,0.041896332,0.032084726,0.04028963,0.02378614,0.07606798,0.06173617,0.045968246,0.056155365,0.03251512,-0.006969548,0.04287057,0.058446966,0.05640712,0.050822537,0.08145006,0.0258149,0.0661005,0.061978377,0.04141072,0.017017141,0.0045809816,0.062813565,0.07085281,0.06043303,0.07286923,0.049695123,0.03643305,0.074787505,0.0793832,0.023011973,0.006285693,0.027991606,0.07523916,0.004635288,-0.026774429,-0.013062351
