Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5d7ff4aa50fda7001a863736,0.4646113430895023,0.18089871620559456,5.74337598515645,1.0138087711617656,20.0,simdrop,5,3.3333333333333335,0.7453559924999298
5f5aa60bef062519ff711fe6,0.48599491987448373,0.18028879101086173,5.893794104168549,1.0211209821752272,16.0,simdrop,3,4.0,2.5495097567963922
60a48adfe091e410f4eaba34,0.48295682131601936,0.11766302789461909,5.856159406900061,1.2778517774891214,11.0,simdrop,3,2.75,1.0897247358851685
60d731567049e5132e3cc4d4,0.5292955195505585,0.14008531081168005,5.562796202462628,1.0167337473216203,25.0,simdrop,6,3.5714285714285716,0.49487165930539345
63e802622f8052bd67d6c5f0,0.5546605063809855,0.044278851861200945,5.910351456085804,1.2929457787065581,5.0,simdrop,1,2.5,0.5
63ea4ab1ce4168cbe9f63775,0.5325097528007957,0.17070552027931427,5.634733863324605,1.0708508091085627,25.0,simdrop,9,2.5,0.5
65b15afd94153c1f50c92493,0.48480867712005776,0.114953070987733,5.797596662477988,1.0820049934015215,15.0,simdrop,4,3.0,0.6324555320336759
65c25cf77dca9d7ca7d9ebdb,0.5885655608212412,0.16453683292611657,5.903118299322018,0.8305799936953162,18.0,simdrop,4,3.6,1.4966629547095767
65cb63e160bb47fbf9349269,0.5502077858818399,0.1294802502026695,5.312455793137225,1.1610554313742854,28.0,simdrop,9,2.8,1.2489995996796797
65cc19b4b3d48a22dfc6756d,0.5168501434416117,0.15908803369096086,5.838123158395005,1.027929984261616,15.0,simdrop,3,3.75,1.479019945774904
65d54b3b524fcafb543d1b23,0.4765894703799347,0.10904472370057673,5.761804652203548,1.195267240359759,16.0,simdrop,4,3.2,0.7483314773547882
65d6a09286a0c99e632a46dd,0.49023309801101644,0.18231387475113972,5.770704750292519,1.2379198692425557,18.0,simdrop,5,3.0,1.5275252316519468
65e1f75ab3efd22e847cfbf0,0.5640684305909375,0.17632102739602207,5.860883344767549,0.8943104828700602,16.0,simdrop,4,3.2,1.469693845669907
65e358d9c5e3ee026268b2a7,0.5340351136630372,0.20634301420191528,5.754677034502539,1.0496941679559055,17.0,simdrop,4,3.4,1.4966629547095767
65e862f844f1b7a803bb3c5a,0.5882459717186823,0.11710752324613953,5.361300254995341,1.297488426746641,15.0,simdrop,5,2.5,0.7637626158259734
