SID,entry,timepoint,evaluation,replacement
65cb63e160bb47fbf9349269,bank holiday,0.0,FOUND,bank holiday
65cb63e160bb47fbf9349269,the Queen's Jubilee Day,3.60000000000001,REPLACE,the queen's jubilee day
65cb63e160bb47fbf9349269,Three Kings Day,38.1,REPLACE,three kings day
65e1f75ab3efd22e847cfbf0,New Year,0.0,REPLACE,new year
65e1f75ab3efd22e847cfbf0,Valentines day,1.5,REPLACE,valentines day
65e1f75ab3efd22e847cfbf0,Saint Patrick's Day,0.0,REPLACE,saint patrick's day
65e1f75ab3efd22e847cfbf0,Easter,0.0,REPLACE,easter
65e1f75ab3efd22e847cfbf0,Mother's Day,0.0,REPLACE,mother's day
65e1f75ab3efd22e847cfbf0,Father's Day,0.0,REPLACE,father's day
65e1f75ab3efd22e847cfbf0,Independence Day,1.7,REPLACE,independence day
65e1f75ab3efd22e847cfbf0,Labor Day,0.0,REPLACE,labor day
65e1f75ab3efd22e847cfbf0,Halloween,1.7,REPLACE,halloween
65e1f75ab3efd22e847cfbf0,Christmas,0.0,REPLACE,christmas
65e1f75ab3efd22e847cfbf0,Hanukkah,0.0,REPLACE,hanukkah
65e1f75ab3efd22e847cfbf0,Kwanzaa,0.0,REPLACE,kwanzaa
65e1f75ab3efd22e847cfbf0,Ramadan,0.0,REPLACE,ramadan
65e1f75ab3efd22e847cfbf0,Chinese New Year,19.2,REPLACE,chinese new year
65e1f75ab3efd22e847cfbf0,July 4th,49.8,REPLACE,july 4th
65e1f75ab3efd22e847cfbf0,Fourth of July,3.90000000000001,REPLACE,fourth of july
5d7ff4aa50fda7001a863736,Christmas,0.0,REPLACE,christmas
5d7ff4aa50fda7001a863736,Halloween,0.0,REPLACE,halloween
5d7ff4aa50fda7001a863736,Thanksgiving,0.0,REPLACE,thanksgiving
5d7ff4aa50fda7001a863736,St patricks.day,1.8,REPLACE,st patricks.day
5d7ff4aa50fda7001a863736,Valentine's Day,0.0,REPLACE,valentine's day
5d7ff4aa50fda7001a863736,New Year,1.5,REPLACE,new year
5d7ff4aa50fda7001a863736,Fourth of July,7.8,REPLACE,fourth of july
5d7ff4aa50fda7001a863736,Dia de los muertos,3.4,REPLACE,dia de los muertos
5d7ff4aa50fda7001a863736,Day of the Dead,0.0,REPLACE,day of the dead
5d7ff4aa50fda7001a863736,Cinco de Mayo,4.3,REPLACE,cinco de mayo
5d7ff4aa50fda7001a863736,Easter,4.2,REPLACE,easter
5d7ff4aa50fda7001a863736,Labor Day,1.9,REPLACE,labor day
5d7ff4aa50fda7001a863736,Mother's Day,5.4,REPLACE,mother's day
5d7ff4aa50fda7001a863736,Father's Day,0.0,REPLACE,father's day
5d7ff4aa50fda7001a863736,Presidents Day,9.9,REPLACE,presidents day
5d7ff4aa50fda7001a863736,Veterans Day,2.3,REPLACE,veterans day
5d7ff4aa50fda7001a863736,April Fools,12.4,REPLACE,april fools
5d7ff4aa50fda7001a863736,Memorial Day,5.40000000000001,REPLACE,memorial day
5d7ff4aa50fda7001a863736,Juneteenth,3.10000000000001,REPLACE,juneteenth
5d7ff4aa50fda7001a863736,Independence Day,25.7,REPLACE,independence day
5f5aa60bef062519ff711fe6,Ramadan,0.0,REPLACE,ramadan
5f5aa60bef062519ff711fe6,Christmas,1.2,REPLACE,christmas
5f5aa60bef062519ff711fe6,Halloween,1.5,REPLACE,halloween
5f5aa60bef062519ff711fe6,Easter,2.2,REPLACE,easter
5f5aa60bef062519ff711fe6,Hanukkah,1.7,REPLACE,hanukkah
5f5aa60bef062519ff711fe6,Valentine's Day,3.4,REPLACE,valentine's day
5f5aa60bef062519ff711fe6,Martin Luther King Day,2.0,REPLACE,martin luther king day
5f5aa60bef062519ff711fe6,Christopher,3.2,REPLACE,christopher
5f5aa60bef062519ff711fe6,Columbus Day,0.0,REPLACE,columbus day
5f5aa60bef062519ff711fe6,Presidents Day,2.0,REPLACE,presidents day
5f5aa60bef062519ff711fe6,Father's Day,0.0,REPLACE,father's day
5f5aa60bef062519ff711fe6,Mother's Day,0.0,REPLACE,mother's day
5f5aa60bef062519ff711fe6,Thanksgiving,9.4,REPLACE,thanksgiving
5f5aa60bef062519ff711fe6,April Fools,5.90000000000001,REPLACE,april fools
5f5aa60bef062519ff711fe6,Independence Day,17.6,REPLACE,independence day
5f5aa60bef062519ff711fe6,Fourth of July,2.39999999999999,REPLACE,fourth of july
63ea4ab1ce4168cbe9f63775,New Year's Eve,0.0,REPLACE,new year's eve
63ea4ab1ce4168cbe9f63775,New Year's Day,1.3,REPLACE,new year's day
63ea4ab1ce4168cbe9f63775,Martin Luther King jr. day,1.7,REPLACE,martin luther king jr. day
63ea4ab1ce4168cbe9f63775,Presidents Day,1.4,REPLACE,presidents day
63ea4ab1ce4168cbe9f63775,Earth Day,1.3,REPLACE,earth day
63ea4ab1ce4168cbe9f63775,Good Friday,2.5,REPLACE,good friday
63ea4ab1ce4168cbe9f63775,Easter,1.5,REPLACE,easter
63ea4ab1ce4168cbe9f63775,Yom Kippur,1.1,REPLACE,yom kippur
63ea4ab1ce4168cbe9f63775,Passover,1.6,REPLACE,passover
63ea4ab1ce4168cbe9f63775,Memorial Day,3.3,REPLACE,memorial day
63ea4ab1ce4168cbe9f63775,Independence Day,1.8,REPLACE,independence day
63ea4ab1ce4168cbe9f63775,indigenous peoples day,5.3,FOUND,indigenous peoples day
63ea4ab1ce4168cbe9f63775,Labor Day,2.2,REPLACE,labor day
63ea4ab1ce4168cbe9f63775,Halloween,1.8,REPLACE,halloween
63ea4ab1ce4168cbe9f63775,Thanksgiving,1.5,REPLACE,thanksgiving
63ea4ab1ce4168cbe9f63775,Christmas,2.0,REPLACE,christmas
63ea4ab1ce4168cbe9f63775,Kwanzaa,2.0,REPLACE,kwanzaa
63ea4ab1ce4168cbe9f63775,Hanukkah,2.0,REPLACE,hanukkah
63ea4ab1ce4168cbe9f63775,Ramadan,2.7,REPLACE,ramadan
63ea4ab1ce4168cbe9f63775,Lunar New Year,4.3,REPLACE,lunar new year
63ea4ab1ce4168cbe9f63775,Chinese New Year,1.7,REPLACE,chinese new year
63ea4ab1ce4168cbe9f63775,Diwali,1.8,REPLACE,diwali
63ea4ab1ce4168cbe9f63775,Fat Tuesday,17.0,REPLACE,fat tuesday
63ea4ab1ce4168cbe9f63775,Mardi Gras,1.5,REPLACE,mardi gras
63ea4ab1ce4168cbe9f63775,Carnivale,2.40000000000001,REPLACE,carnivale
60d731567049e5132e3cc4d4,Valentine's Day,0.0,REPLACE,valentine's day
60d731567049e5132e3cc4d4,St Patrick's Day,0.0,REPLACE,st patrick's day
60d731567049e5132e3cc4d4,Easter,1.6,REPLACE,easter
60d731567049e5132e3cc4d4,Memorial Day,0.0,REPLACE,memorial day
60d731567049e5132e3cc4d4,Labor Day,0.0,REPLACE,labor day
60d731567049e5132e3cc4d4,4th of July,0.0,REPLACE,4th of july
60d731567049e5132e3cc4d4,Halloween,3.2,REPLACE,halloween
60d731567049e5132e3cc4d4,Thanksgiving,0.0,REPLACE,thanksgiving
60d731567049e5132e3cc4d4,Christmas,0.0,REPLACE,christmas
60d731567049e5132e3cc4d4,New Year's,0.0,REPLACE,new year's
60d731567049e5132e3cc4d4,Flag Day,1.5,REPLACE,flag day
60d731567049e5132e3cc4d4,Presidents Day,0.0,REPLACE,presidents day
60d731567049e5132e3cc4d4,Earth Day,0.0,REPLACE,earth day
60d731567049e5132e3cc4d4,MLK day,0.0,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Juneteenth,2.1,REPLACE,juneteenth
60d731567049e5132e3cc4d4,President's Day,0.0,REPLACE,president's day
60d731567049e5132e3cc4d4,indigenous peoples day,1.9,FOUND,indigenous peoples day
60d731567049e5132e3cc4d4,Kwanzaa,5.9,REPLACE,kwanzaa
60d731567049e5132e3cc4d4,Ramadan,0.0,REPLACE,ramadan
60d731567049e5132e3cc4d4,Hanukkah,0.0,REPLACE,hanukkah
60d731567049e5132e3cc4d4,Rosh Hashanah,1.1,REPLACE,rosh hashanah
60d731567049e5132e3cc4d4,Yom Kippur,4.3,REPLACE,yom kippur
60d731567049e5132e3cc4d4,Arbor Day,28.2,REPLACE,arbor day
60d731567049e5132e3cc4d4,Boxing Day,3.0,REPLACE,boxing day
60d731567049e5132e3cc4d4,Chinese New Year,2.7,REPLACE,chinese new year
60d731567049e5132e3cc4d4,Holi,15.9,REPLACE,holi
65d6a09286a0c99e632a46dd,New Year's Day,0.0,REPLACE,new year's day
65d6a09286a0c99e632a46dd,mlk.day,1.9,FOUND,mlk.day
65d6a09286a0c99e632a46dd,Valentine's Day,2.8,REPLACE,valentine's day
65d6a09286a0c99e632a46dd,Passover,5.6,REPLACE,passover
65d6a09286a0c99e632a46dd,Easter,1.6,REPLACE,easter
65d6a09286a0c99e632a46dd,Memorial Day,9.5,REPLACE,memorial day
65d6a09286a0c99e632a46dd,Flag Day,5.5,REPLACE,flag day
65d6a09286a0c99e632a46dd,4th of July,0.0,REPLACE,4th of july
65d6a09286a0c99e632a46dd,Groundhog's Day,2.8,REPLACE,groundhog's day
65d6a09286a0c99e632a46dd,Presidents Day,13.5,REPLACE,presidents day
65d6a09286a0c99e632a46dd,Columbus Day,1.3,REPLACE,columbus day
65d6a09286a0c99e632a46dd,Thanksgiving,5.50000000000001,REPLACE,thanksgiving
65d6a09286a0c99e632a46dd,Christmas,0.0,REPLACE,christmas
65d6a09286a0c99e632a46dd,Rosh Hashanah,2.40000000000001,REPLACE,rosh hashanah
65d6a09286a0c99e632a46dd,President's Day,12.7,REPLACE,president's day
65d6a09286a0c99e632a46dd,election day,2.40000000000001,FOUND,election day
65d6a09286a0c99e632a46dd,Superbowl,8.89999999999999,REPLACE,superbowl
65d6a09286a0c99e632a46dd,Christmas,19.8,REPLACE,christmas
