allen wrench,4.458033192496506,28710.0
angle grinder,4.061979947074878,11534.0
awl,5.920488564658298,832700.0
axe,6.880009975883822,7585950.0
ball-peen hammer,4.169056932744852,14759.0
band saw,5.5324001763331685,340722.0
bolt cutter,4.519053182955542,33041.0
brick hammer,3.4500950758716025,2819.0
brush,7.437640247522655,27393041.0
caulking gun,4.27429643177251,18806.0
center punch,4.749264672310713,56139.0
chainsaw,5.453888359611673,284373.0
chalk line,4.976349979003273,94700.0
chisel,6.444758139888417,2784570.0
circular saw,5.6237226201595325,420458.0
clamp,6.813513737764346,6508992.0
concrete mixer,5.273353197495891,187652.0
coping saw,4.595319822764699,39384.0
cross-peen hammer,2.972665592266111,939.0
crowbar,5.714948900486507,518739.0
cultivator,6.451567237983524,2828572.0
dead blow hammer,2.921166050637739,834.0
die wrench,2.225309281725863,168.0
dividers,5.973077028931166,939890.0
drill,7.393449371246766,24742830.0
drywall anchors,2.656098202012832,453.0
drywall corner bead,2.100370545117563,126.0
drywall hammer,2.5550944485783194,359.0
drywall knife,3.044539760392411,1108.0
drywall lift,2.4216039268698313,264.0
drywall mud,3.1513698502474603,1417.0
drywall rasp,1.919078092376074,83.0
drywall repair patch,2.1335389083702174,136.0
drywall sander,1.9138138523837167,82.0
drywall saw,3.2111205412580492,1626.0
drywall screw gun,2.146128035678238,140.0
drywall screws,4.143701629424769,13922.0
drywall stilts,2.0293837776852097,107.0
drywall tape,3.298197867109815,1987.0
extension ladder,4.797800557707183,62777.0
file,8.13081476144913,135149599.0
float,7.118554611021209,13138767.0
fork,7.259725843268752,18185525.0
framing hammer,3.418135498425232,2619.0
gouge,5.961738985675386,915670.0
grease gun,4.856342141778794,71836.0
grout float,3.1818435879447726,1520.0
hacksaw,5.397821864504625,249932.0
hammer,7.197415292597137,15754887.0
hand saw,4.871438657086664,74377.0
hoe,6.572011451726313,3732600.0
jack,7.807808216180596,64240397.0
jigsaw,5.964595712897791,921713.0
jointer,5.4157193593077855,260447.0
ladder,7.141910132327245,13864689.0
laser level,4.744824765966687,55568.0
level,8.656133564415384,453036887.0
mallet,6.370154884897625,2345065.0
marker pen,4.599304354813531,39747.0
mason's hammer,3.7790912038454993,6013.0
masonry trowel,2.5550944485783194,359.0
mattock,5.432594129217584,270766.0
maul,5.711793736187494,514984.0
mitre saw,3.7299742856995555,5370.0
nail puller,3.9915361753000314,9807.0
nail punch,3.617943434828973,4149.0
paint roller,4.525640742642317,33546.0
paint scraper,3.9088601730172767,8107.0
paintbrush,5.7204140147939695,525308.0
pencil,7.210100863153848,16221868.0
pickaxe,5.3474783332713915,222576.0
pin punch,3.9359604689891663,8629.0
planer,6.021369183810317,1050435.0
pliers,6.10150787124891,1263304.0
pneumatic nail gun,3.0115704435972783,1027.0
post hole digger,4.17379793037046,14921.0
protractor,5.739845176030669,549345.0
pry bar,4.723324296557544,52884.0
punch,7.121934561017276,13241420.0
putty knife,4.876708454737738,75285.0
rake,6.610868531869008,4081958.0
rasp,5.825879650444607,669699.0
ratchet,6.3276190244308825,2126273.0
ratchet wrench,4.409087369447835,25650.0
router,6.502316620319379,3179191.0
rubber mallet,4.432343841280726,27061.0
sander,6.1870001015596126,1538155.0
saw,8.418680849630942,262229079.0
scraper,6.354575150934024,2262430.0
scratch awl,3.9868165045855366,9701.0
screwdriver,6.001457216271198,1003361.0
scriber,5.1776490267778055,150539.0
scroll saw,4.564168766882124,36658.0
scythe,6.066205872012121,1164678.0
set square,4.691867993551476,49189.0
shovel,6.729044612858461,5358517.0
sickle,6.584209401252473,3838923.0
sledgehammer,5.505678952441556,320390.0
socket wrench,4.878774485958254,75644.0
soft-faced hammer,3.4443571256560275,2782.0
soldering iron,5.347515404846859,222595.0
spade,6.531960333791572,3403771.0
spatula,6.113325212227524,1298151.0
spirit level,5.262296804725603,182935.0
staple gun,4.571277816502186,37263.0
staple hammer,2.6074550232146687,405.0
stapler,5.514736304434669,327142.0
step ladder,4.880979278302905,76029.0
surveyor's level,3.979866922564903,9547.0
t-square,5.0835814450080825,121222.0
table saw,5.0245020868399,105804.0
tack hammer,4.1791782292097945,15107.0
tack puller,3.5953859808091417,3939.0
tap wrench,4.037944155203099,10913.0
tape measure,5.494218619895394,312046.0
taping knife,3.417803722639881,2617.0
tiller,6.248766784621536,1773237.0
torque wrench,5.020261814506211,104776.0
trowel,5.936826784100971,864623.0
utility knife,4.772439067751036,59216.0
vice,8.097736775430873,125238188.0
wheelbarrow,5.977593754686148,949716.0
wire brush,5.241212662768367,174266.0
wire crimper,2.9894498176666917,976.0
wire cutter,4.568541983711714,37029.0
wire stripper,4.302763708472981,20080.0
wire twister,3.635081436010873,4316.0
wrecking bar,4.051113916777601,11249.0
wrench,6.532825439548377,3410558.0
