SID,entry,timepoint
60da4f9aa1ced7efeecca18a,hotel,0.0
60da4f9aa1ced7efeecca18a,hostel,0.0
60da4f9aa1ced7efeecca18a,timeshare,5.1
60da4f9aa1ced7efeecca18a,apartment,1.9
60da4f9aa1ced7efeecca18a,townhouse,1.6
60da4f9aa1ced7efeecca18a,rooming house,4.2
60da4f9aa1ced7efeecca18a,resort,8.0
60da4f9aa1ced7efeecca18a,tent,3.8
60da4f9aa1ced7efeecca18a,motel,3.3
60da4f9aa1ced7efeecca18a,duplex,19.6
5d3cc9010e510a00013df6f6,lodge,4.5
5d3cc9010e510a00013df6f6,chalet,7.8
5d3cc9010e510a00013df6f6,hotel,8.9
6595e3b4dc9090390e4edb5f,hostel,0.0
6595e3b4dc9090390e4edb5f,apartment,0.5
6595e3b4dc9090390e4edb5f,hotel,0.0
6595e3b4dc9090390e4edb5f,motel,0.0
6595e3b4dc9090390e4edb5f,cabin,4.8
6595e3b4dc9090390e4edb5f,treehouse,1.9
6595e3b4dc9090390e4edb5f,inn,44.8
6595e3b4dc9090390e4edb5f,lodge,1.09999999999999
6595e3b4dc9090390e4edb5f,penthouse,5.59999999999999
6595e3b4dc9090390e4edb5f,homestay,5.5
6595e3b4dc9090390e4edb5f,guesthouse,1.40000000000001
6595e3b4dc9090390e4edb5f,hostel,1.60000000000001
6595e3b4dc9090390e4edb5f,resort,4.7
6595e3b4dc9090390e4edb5f,timeshare,2.5
5c1942e200849900010afdcd,hotel,0.0
5c1942e200849900010afdcd,apartment,1.9
5c1942e200849900010afdcd,motel,0.0
5c1942e200849900010afdcd,hostel,0.0
5c1942e200849900010afdcd,resort,11.9
5e7fefe06c12706d47e35211,hotel,0.0
5e7fefe06c12706d47e35211,bunk bed,1.4
5e7fefe06c12706d47e35211,resort,3.7
5e7fefe06c12706d47e35211,chalet,0.0
5e7fefe06c12706d47e35211,motel,10.5
5f6c102b6ec04317fc9a8127,apartment,2.7
5f6c102b6ec04317fc9a8127,barge,5.2
5f6c102b6ec04317fc9a8127,lodge,19.1
61035836646fb6ee2152f950,motel,0.0
61035836646fb6ee2152f950,hostel,1.3
61035836646fb6ee2152f950,motel,1.2
61035836646fb6ee2152f950,tent,2.5
61035836646fb6ee2152f950,cabin,0.0
61035836646fb6ee2152f950,suite,6.4
61035836646fb6ee2152f950,lodge,6.0
61035836646fb6ee2152f950,resort,3.9
61035836646fb6ee2152f950,inn,3.7
61035836646fb6ee2152f950,cottage,1.2
5e8a76b3939b3072dc76fb5c,hotel,0.0
5e8a76b3939b3072dc76fb5c,motel,0.0
5e8a76b3939b3072dc76fb5c,apartment,0.0
5e8a76b3939b3072dc76fb5c,homestay,0.0
5e8a76b3939b3072dc76fb5c,tent,3.2
5e8a76b3939b3072dc76fb5c,ski resort,65.9
65512e3cc12f463bc327b7c3,motel,0.0
65512e3cc12f463bc327b7c3,apartment,2.9
65512e3cc12f463bc327b7c3,teepee,2.3
65512e3cc12f463bc327b7c3,cabin,5.7
65512e3cc12f463bc327b7c3,campervan,13.5
65512e3cc12f463bc327b7c3,guesthouse,23.4
65512e3cc12f463bc327b7c3,cottage,6.2
65512e3cc12f463bc327b7c3,cottage,10.3
5c4a428161c51f0001e96b3f,hotel,0.0
5c4a428161c51f0001e96b3f,motel,2.2
5c4a428161c51f0001e96b3f,hostel,5.7
5c4a428161c51f0001e96b3f,mansion,0.0
5c4a428161c51f0001e96b3f,suite,0.0
5c4a428161c51f0001e96b3f,barge,5.7
5c4a428161c51f0001e96b3f,ranch,17.0
65778c02cde55736bb830eca,campsite,23.7
65778c02cde55736bb830eca,barge,8.3
65778c02cde55736bb830eca,palace,17.5
65778c02cde55736bb830eca,dhow,4.10000000000001
5fc6df58f380620a09116434,suite,2.3
5fc6df58f380620a09116434,resort,2.8
5fc6df58f380620a09116434,lodge,4.09999999999999
5fc6df58f380620a09116434,chalet,0.0
5fc6df58f380620a09116434,tent,1.80000000000001
60fcf1a04c245326d05076e0,motel,0.0
60fcf1a04c245326d05076e0,hostel,10.0
60fcf1a04c245326d05076e0,apartment,11.3
60fcf1a04c245326d05076e0,penthouse,26.2
60fcf1a04c245326d05076e0,townhouse,5.5
60fcf1a04c245326d05076e0,duplex,0.0
60fcf1a04c245326d05076e0,condominium,9.09999999999999
