Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5c1942e200849900010afdcd,0.366985507009307,0.11935124460655044,7.203608355832697,0.616655398447982,5.0,simdrop,1,2.5,0.5
5c4a428161c51f0001e96b3f,0.3333105056752605,0.16321576877036933,7.096171958815144,0.4871369927365484,7.0,simdrop,1,3.5,2.5
5d3cc9010e510a00013df6f6,0.4539327795170064,0.16758016931565317,7.086317046994161,1.097440699727938,3.0,simdrop,0,3.0,0.0
5e7fefe06c12706d47e35211,0.2554005731541841,0.10027254754988509,6.5572758310076935,1.2206295633441633,5.0,simdrop,0,5.0,0.0
5e8a76b3939b3072dc76fb5c,0.31771710736870346,0.1393568295502455,6.65144798897838,1.1586627127152176,6.0,simdrop,1,3.0,0.0
5f6c102b6ec04317fc9a8127,0.20633365697075617,0.08020192496416906,7.324124825377981,0.3211673460074807,3.0,simdrop,0,3.0,0.0
5fc6df58f380620a09116434,0.38970532564511967,0.13165076964065078,7.103117079793783,0.7096280540697869,5.0,simdrop,0,5.0,0.0
60da4f9aa1ced7efeecca18a,0.34154156429812227,0.1559555112969877,6.667814884169458,0.8716292006225321,10.0,simdrop,2,3.3333333333333335,1.247219128924647
60fcf1a04c245326d05076e0,0.4396794673906901,0.05875730357473284,6.49886580087234,0.5532808543066193,7.0,simdrop,2,2.3333333333333335,0.9428090415820634
61035836646fb6ee2152f950,0.3702009802523538,0.10358890319139608,7.144142571478758,0.385341004621652,10.0,simdrop,3,2.5,1.118033988749895
65512e3cc12f463bc327b7c3,0.44697795628181564,0.2688175046168516,6.410362369537871,1.2126944995370967,8.0,simdrop,2,2.6666666666666665,0.4714045207910317
65778c02cde55736bb830eca,0.33994731460198174,0.062183849033218004,6.476731533700236,1.0150597196977449,4.0,simdrop,1,2.0,1.0
6595e3b4dc9090390e4edb5f,0.38684444283420966,0.11798399752233119,6.57109726910281,0.9693511322228996,14.0,simdrop,4,2.8,1.469693845669907
