Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,1.7666666666666666,1.5205992970609392,forage_dynamic,23.57262706419505,50.737654033380736,10.6294495839478,51.25676899116397,,
