Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5c1942e200849900010afdcd,0.3192987062861483,0.08792874489775823,6.493992024159657,1.0859874694468856,9.0,simdrop,2,3.0,1.4142135623730951
5c4a428161c51f0001e96b3f,0.3933086694438065,0.11563575462287423,6.752172353606059,0.8298948193472641,35.0,simdrop,11,2.9166666666666665,1.114924013354971
5d3cc9010e510a00013df6f6,0.3369543184627434,0.1112112636559842,6.317179833542577,0.6039315616950623,15.0,simdrop,4,3.0,0.8944271909999159
5e7fefe06c12706d47e35211,0.40768773092449806,0.11903547272355784,6.732586151631839,0.844011359375798,26.0,simdrop,8,2.888888888888889,0.7370277311900889
5e8a76b3939b3072dc76fb5c,0.32987757107473037,0.10724318586195196,6.912131891917084,0.8484563087589826,16.0,simdrop,4,3.2,1.7204650534085253
5ed9311e1a69d449577bb8cf,0.3632545869698131,0.24623052568055367,6.420453815997956,1.2155958294958857,11.0,simdrop,3,2.75,0.82915619758885
5f6c102b6ec04317fc9a8127,0.3597416764507791,0.07630919819871777,6.754587584991172,0.9265468139645132,23.0,simdrop,8,2.5555555555555554,0.9558139185602919
5fc6df58f380620a09116434,0.4077839248931561,0.1966151252588676,6.497655967109134,0.6613140574627041,49.0,simdrop,15,3.0625,1.197327753791751
60da4f9aa1ced7efeecca18a,0.4058061969399762,0.10767518259514694,6.518680644266579,0.8453899200883045,27.0,simdrop,7,3.375,1.9324531042175384
60fcf1a04c245326d05076e0,0.340795764892971,0.09739953981702132,6.784915100823143,0.8229179882016895,20.0,simdrop,5,3.3333333333333335,0.9428090415820634
61035836646fb6ee2152f950,0.39170381482613076,0.18449572401168035,6.718696934459049,0.8938875353946578,18.0,simdrop,5,3.0,0.5773502691896257
65512e3cc12f463bc327b7c3,0.36639134605604523,0.05242944620874447,6.649556635601959,1.0062485331955584,7.0,simdrop,1,3.5,1.5
65778c02cde55736bb830eca,0.31406359082265545,0.10184940530353548,6.480256545064625,1.1044396377234158,25.0,simdrop,6,3.5714285714285716,1.6781914463529615
6595e3b4dc9090390e4edb5f,0.35407804426698414,0.0919309580169093,6.645974293310368,1.0909687269657402,19.0,simdrop,6,2.7142857142857144,0.880630571852711
