subj_id	Word	Start_time	End_time	Confidence	Words_Confidence
65d54b3b524fcafb543d1b23	stove	1.0	2.7	0.6947684288024902
65d54b3b524fcafb543d1b23	top	2.7	3.2	0.6947684288024902
65d54b3b524fcafb543d1b23	oven	3.2	4.6	0.6947684288024902
65d54b3b524fcafb543d1b23	air	4.6	5.7	0.6947684288024902
65d54b3b524fcafb543d1b23	fryer	5.7	5.8	0.6947684288024902
65d54b3b524fcafb543d1b23	oven	5.8	6.5	0.6947684288024902
65d54b3b524fcafb543d1b23	air	7.6	8.0	0.8948326110839844
65d54b3b524fcafb543d1b23	fryer	8.0	8.4	0.8948326110839844
65d54b3b524fcafb543d1b23	microwave	8.4	9.9	0.8948326110839844
65d54b3b524fcafb543d1b23	sync	15.9	16.7	0.885714590549469
65d54b3b524fcafb543d1b23	laundry	19.5	20.8	0.9712285399436951
65d54b3b524fcafb543d1b23	washer and	20.8	22.2	0.9712285399436951
65d54b3b524fcafb543d1b23	dryer	22.2	22.6	0.9712285399436951
65d54b3b524fcafb543d1b23	TV	28.1	29.1	0.9243680238723755
65d54b3b524fcafb543d1b23	refrigerator	32.8	33.7	0.5760788321495056
65d54b3b524fcafb543d1b23	stand	40.3	41.1	0.8735993504524231
65d54b3b524fcafb543d1b23	mixer	41.1	41.5	0.8735993504524231
65d54b3b524fcafb543d1b23	heater	53.5	54.7	0.8808887600898743
65d54b3b524fcafb543d1b23	tank	54.7	55.1	0.8808887600898743
65d54b3b524fcafb543d1b23	tank	55.1	55.6	0.8808887600898743
65d54b3b524fcafb543d1b23	heater	55.6	55.9	0.8808887600898743
65d54b3b524fcafb543d1b23	light bulbs	71.8	72.9	0.8680390119552612
65d54b3b524fcafb543d1b23	rice	90.4	90.9	0.9876290559768677
65d54b3b524fcafb543d1b23	cooker	90.9	91.3	0.9876290559768677
65d54b3b524fcafb543d1b23	slow	92.8	93.2	0.9658583998680115
65d54b3b524fcafb543d1b23	cooker	93.2	93.6	0.9658583998680115
65d54b3b524fcafb543d1b23	pressure	103.8	104.4	0.9876290559768677
65d54b3b524fcafb543d1b23	cooker	104.4	104.8	0.9876290559768677
65d54b3b524fcafb543d1b23	timer	117.4	118.1	1.0
65e1f75ab3efd22e847cfbf0	fridge	3.2	4.0	0.8808621764183044
65e1f75ab3efd22e847cfbf0	air	4.0	5.4	0.8808621764183044
65e1f75ab3efd22e847cfbf0	fryer	5.4	5.9	0.8808621764183044
65e1f75ab3efd22e847cfbf0	microwave	6.9	8.1	0.9876290559768677
65e1f75ab3efd22e847cfbf0	Oster	9.2	10.0	0.8091622591018677
65e1f75ab3efd22e847cfbf0	coffee pot	10.0	11.7	0.8091622591018677
65e1f75ab3efd22e847cfbf0	French	11.7	13.5	0.8091622591018677
65e1f75ab3efd22e847cfbf0	press	13.5	14.1	0.8091622591018677
65e1f75ab3efd22e847cfbf0	oven	15.1	16.0	0.7879196405410767
65e1f75ab3efd22e847cfbf0	Keurig	19.9	20.8	0.9309697151184082
65e1f75ab3efd22e847cfbf0	washer	24.2	25.0	0.9806728363037109
65e1f75ab3efd22e847cfbf0	dryer	25.0	25.8	0.9806728363037109
65e1f75ab3efd22e847cfbf0	dishwasher	25.8	27.0	0.9806728363037109
65e1f75ab3efd22e847cfbf0	fan	29.7	30.4	0.8982943296432495
65e1f75ab3efd22e847cfbf0	why	33.8	34.4	0.7571505904197693
65e1f75ab3efd22e847cfbf0	are	34.4	34.8	0.7571505904197693
65e1f75ab3efd22e847cfbf0	lamp	34.8	35.4	0.7571505904197693
65e1f75ab3efd22e847cfbf0	I don't know if	39.0	39.7	0.853129506111145
65e1f75ab3efd22e847cfbf0	the TV	39.7	40.0	0.853129506111145
65e1f75ab3efd22e847cfbf0	would be considered	40.0	40.9	0.853129506111145
65e1f75ab3efd22e847cfbf0	an appliance	40.9	41.5	0.853129506111145
65e1f75ab3efd22e847cfbf0	probably	41.5	42.4	0.853129506111145
65e1f75ab3efd22e847cfbf0	electronic	42.4	43.8	0.853129506111145
65e1f75ab3efd22e847cfbf0	but	43.8	44.4	0.853129506111145
65e1f75ab3efd22e847cfbf0	blinking	49.6	51.0	0.9169971346855164
65e1f75ab3efd22e847cfbf0	blinking	51.0	51.1	0.9169971346855164
65e1f75ab3efd22e847cfbf0	blinking	51.1	51.5	0.9169971346855164
65e1f75ab3efd22e847cfbf0	microwave	54.9	55.8	0.8032171726226807
65e1f75ab3efd22e847cfbf0	oven	55.8	56.2	0.8032171726226807
65e1f75ab3efd22e847cfbf0	San	56.2	56.7	0.8032171726226807
65e1f75ab3efd22e847cfbf0	Jose	56.7	57.0	0.8032171726226807
65e1f75ab3efd22e847cfbf0	Lowe's	76.6	77.2	0.9517353177070618
65e1f75ab3efd22e847cfbf0	Home	77.2	77.5	0.9517353177070618
65e1f75ab3efd22e847cfbf0	Appliances	77.5	78.0	0.9517353177070618
65e1f75ab3efd22e847cfbf0	home appliances	78.0	78.7	0.9517353177070618
65e1f75ab3efd22e847cfbf0	blinking	100.6	101.3	0.8244459629058838
65e1f75ab3efd22e847cfbf0	heater	101.3	103.0	0.8244459629058838
60a48adfe091e410f4eaba34	refrigerator	3.4	4.4	0.9608069062232971
60a48adfe091e410f4eaba34	air conditioner	4.4	6.2	0.9608069062232971
60a48adfe091e410f4eaba34	stove	8.8	9.7	0.951976478099823
60a48adfe091e410f4eaba34	microwave	11.3	12.3	0.9580146074295044
60a48adfe091e410f4eaba34	saint	13.7	14.4	0.3345687985420227
60a48adfe091e410f4eaba34	washer	19.7	20.5	0.9325411319732666
60a48adfe091e410f4eaba34	dryer	20.5	21.5	0.9325411319732666
60a48adfe091e410f4eaba34	dishwasher	22.7	23.6	0.9685218930244446
60a48adfe091e410f4eaba34	sync	25.6	26.4	0.4874602258205414
60a48adfe091e410f4eaba34	toilet	27.4	28.2	0.8054168224334717
60a48adfe091e410f4eaba34	shower	30.0	30.7	0.9487053751945496
60a48adfe091e410f4eaba34	countertop	35.0	35.8	0.9740477800369263
60a48adfe091e410f4eaba34	toaster	51.9	52.6	0.9750255942344666
60a48adfe091e410f4eaba34	freezer	73.2	73.9	0.694653332233429
60a48adfe091e410f4eaba34	Curtis	95.9	96.6	0.3303694128990173
60a48adfe091e410f4eaba34	heater	113.1	113.8	0.9564727544784546
5d7ff4aa50fda7001a863736	oven	1.4	2.6	0.9612702131271362
5d7ff4aa50fda7001a863736	microwave	2.6	3.9	0.9612702131271362
5d7ff4aa50fda7001a863736	Toaster	3.9	5.3	0.9612702131271362
5d7ff4aa50fda7001a863736	air	5.3	6.8	0.9612702131271362
5d7ff4aa50fda7001a863736	fryer	6.8	6.8	0.9612702131271362
5d7ff4aa50fda7001a863736	blender	13.6	15.9	0.7900746464729309
5d7ff4aa50fda7001a863736	stand	17.6	18.6	0.974606454372406
5d7ff4aa50fda7001a863736	mixer	18.6	19.2	0.974606454372406
5d7ff4aa50fda7001a863736	hand	21.8	22.4	0.6238057613372803
5d7ff4aa50fda7001a863736	mixer	22.4	22.9	0.6238057613372803
5d7ff4aa50fda7001a863736	dishwasher	30.2	31.3	0.9771164059638977
5d7ff4aa50fda7001a863736	coffee	35.3	35.9	0.9822975993156433
5d7ff4aa50fda7001a863736	maker	35.9	36.4	0.9822975993156433
5d7ff4aa50fda7001a863736	refrigerator	36.4	37.2	0.9822975993156433
5d7ff4aa50fda7001a863736	washer and	40.9	43.0	0.9215548634529114
5d7ff4aa50fda7001a863736	dryer	43.0	43.4	0.9215548634529114
5d7ff4aa50fda7001a863736	vacuum cleaner	49.7	50.8	0.9549016952514648
5d7ff4aa50fda7001a863736	iron	50.8	52.3	0.9549016952514648
5d7ff4aa50fda7001a863736	freezer	56.1	58.2	0.305804580450058
5d7ff4aa50fda7001a863736	deep	61.0	61.4	0.8393110036849976
5d7ff4aa50fda7001a863736	freezer	61.4	61.9	0.8393110036849976
5d7ff4aa50fda7001a863736	rice	64.3	64.8	0.9309587478637695
5d7ff4aa50fda7001a863736	cooker	64.8	65.2	0.9309587478637695
5d7ff4aa50fda7001a863736	crock	66.8	68.2	0.4870313405990601
5d7ff4aa50fda7001a863736	pot	68.2	68.6	0.4870313405990601
5d7ff4aa50fda7001a863736	pressure	72.3	72.9	0.9624471664428711
5d7ff4aa50fda7001a863736	cooker	72.9	73.3	0.9624471664428711
5d7ff4aa50fda7001a863736	food	81.4	81.9	0.9876290559768677
5d7ff4aa50fda7001a863736	processor	81.9	82.6	0.9876290559768677
5d7ff4aa50fda7001a863736	Hudl	102.0	102.8	0.9410010576248169
6081806ab383aa89f6c61940	oven	2.3	2.9	0.9841129183769226
6081806ab383aa89f6c61940	stove	2.9	3.7	0.9841129183769226
6081806ab383aa89f6c61940	microwave	3.7	5.6	0.9841129183769226
6081806ab383aa89f6c61940	Oster	6.9	7.8	0.8435596823692322
6081806ab383aa89f6c61940	blender	7.8	9.0	0.8435596823692322
6081806ab383aa89f6c61940	crock	11.4	12.0	0.510538637638092
6081806ab383aa89f6c61940	pot	12.0	12.5	0.510538637638092
6081806ab383aa89f6c61940	pressure	13.3	14.0	0.9938145279884338
6081806ab383aa89f6c61940	cooker	14.0	14.4	0.9938145279884338
6081806ab383aa89f6c61940	rice	16.4	16.9	0.9407190084457397
6081806ab383aa89f6c61940	maker	16.9	17.4	0.9407190084457397
6081806ab383aa89f6c61940	fridge	19.1	19.8	0.9834284782409668
6081806ab383aa89f6c61940	freezer	19.8	21.4	0.9834284782409668
6081806ab383aa89f6c61940	dishwasher	24.9	26.0	0.9685218930244446
6081806ab383aa89f6c61940	washing machine	33.7	35.0	0.9713484644889832
6081806ab383aa89f6c61940	dryer	35.0	36.8	0.9713484644889832
6081806ab383aa89f6c61940	water heater	38.5	39.6	0.9876290559768677
6081806ab383aa89f6c61940	coffee	66.1	66.8	0.9243078827857971
6081806ab383aa89f6c61940	maker	66.8	67.2	0.9243078827857971
6081806ab383aa89f6c61940	food	74.7	75.3	0.9822872877120972
6081806ab383aa89f6c61940	processor	75.3	76.0	0.9822872877120972
6081806ab383aa89f6c61940	air conditioner	89.0	90.2	0.9827604293823242
6081806ab383aa89f6c61940	vacuum cleaner	92.0	93.2	0.9802387952804565
6081806ab383aa89f6c61940	stand	109.3	110.2	0.9876290559768677
6081806ab383aa89f6c61940	mixer	110.2	110.6	0.9876290559768677
6073e0d481953bbd2cd61145	open	2.2	4.2	0.8213448524475098
6073e0d481953bbd2cd61145	microwave	4.2	5.2	0.8213448524475098
6073e0d481953bbd2cd61145	refrigerator	5.2	6.1	0.8213448524475098
6073e0d481953bbd2cd61145	stove	11.1	11.8	0.9726129770278931
6073e0d481953bbd2cd61145	washing machine	11.8	13.5	0.9726129770278931
6073e0d481953bbd2cd61145	dryer	13.5	14.4	0.9726129770278931
6073e0d481953bbd2cd61145	dishwasher	14.4	15.4	0.9726129770278931
6073e0d481953bbd2cd61145	air	18.7	19.2	0.8002961874008179
6073e0d481953bbd2cd61145	fryer	19.2	19.6	0.8002961874008179
60d731567049e5132e3cc4d4	stove	2.6	4.0	0.9876291155815125
60d731567049e5132e3cc4d4	refrigerator	4.0	5.0	0.9876291155815125
60d731567049e5132e3cc4d4	dishwasher	5.0	7.3	0.9876291155815125
60d731567049e5132e3cc4d4	air	9.2	9.7	0.9441633224487305
60d731567049e5132e3cc4d4	fryer	9.7	10.3	0.9441633224487305
60d731567049e5132e3cc4d4	microwave	10.3	11.6	0.9441633224487305
60d731567049e5132e3cc4d4	poster	14.8	15.8	0.573996901512146
60d731567049e5132e3cc4d4	air conditioning	18.4	19.9	0.9576310515403748
60d731567049e5132e3cc4d4	heater	19.9	21.6	0.9576310515403748
60d731567049e5132e3cc4d4	record player	22.9	24.3	0.9875972867012024
60d731567049e5132e3cc4d4	lamp	24.3	26.2	0.9875972867012024
60d731567049e5132e3cc4d4	washing machine	27.7	29.2	0.9638903141021729
60d731567049e5132e3cc4d4	dryer	29.2	30.6	0.9638903141021729
60d731567049e5132e3cc4d4	rice	37.9	38.5	0.9876290559768677
60d731567049e5132e3cc4d4	cooker	38.5	39.1	0.9876290559768677
60d731567049e5132e3cc4d4	crock	41.2	41.9	0.5102744102478027
60d731567049e5132e3cc4d4	pot	41.9	42.5	0.5102744102478027
60d731567049e5132e3cc4d4	blender	50.6	51.6	0.8752033710479736
60d731567049e5132e3cc4d4	hand	54.7	55.5	0.9854369163513184
60d731567049e5132e3cc4d4	mixer	55.5	56.1	0.9854369163513184
60d731567049e5132e3cc4d4	humidifier	60.4	61.0	0.9876290559768677
60d731567049e5132e3cc4d4	dehumidifier	61.0	63.1	0.9876290559768677
60d731567049e5132e3cc4d4	hair	75.2	77.0	0.8798643946647644
60d731567049e5132e3cc4d4	dryer	77.0	77.5	0.8798643946647644
60d731567049e5132e3cc4d4	wine	84.4	85.0	0.9938145279884338
60d731567049e5132e3cc4d4	fridge	85.0	85.4	0.9938145279884338
60d731567049e5132e3cc4d4	freezer	87.1	87.9	0.9638134241104126
60d731567049e5132e3cc4d4	radio	111.8	112.6	0.9876290559768677
60d731567049e5132e3cc4d4	computer	118.3	119.2	0.9788191914558411
610c59ee34cc312d7ca55e45	home appliances	1.0	3.7	0.4672310352325439
610c59ee34cc312d7ca55e45	refrigerator	7.6	8.9	0.9876290559768677
610c59ee34cc312d7ca55e45	microwave	11.3	12.8	0.9876290559768677
610c59ee34cc312d7ca55e45	dishwasher	15.0	16.2	0.9685218930244446
610c59ee34cc312d7ca55e45	stove	18.4	19.6	0.9728952646255493
610c59ee34cc312d7ca55e45	oven	19.6	21.1	0.9728952646255493
610c59ee34cc312d7ca55e45	TV	26.6	27.5	0.903935968875885
610c59ee34cc312d7ca55e45	extension	38.0	39.0	0.9789471626281738
610c59ee34cc312d7ca55e45	cords	39.0	40.1	0.9789471626281738
610c59ee34cc312d7ca55e45	washer	66.9	69.2	0.5658719539642334
610c59ee34cc312d7ca55e45	dryer	71.5	72.4	0.8521389365196228
610c59ee34cc312d7ca55e45	coffee	75.3	77.1	0.9596656560897827
610c59ee34cc312d7ca55e45	maker	77.1	77.6	0.9596656560897827
610c59ee34cc312d7ca55e45	blender	81.8	84.7	0.9001532196998596
610c59ee34cc312d7ca55e45	ice	89.5	90.2	1.0
610c59ee34cc312d7ca55e45	maker	90.2	90.7	1.0
610c59ee34cc312d7ca55e45	deep	93.9	94.7	0.9657917022705078
610c59ee34cc312d7ca55e45	freezer	94.7	95.4	0.9657917022705078
610c59ee34cc312d7ca55e45	toaster	100.9	101.8	0.650896430015564
610c59ee34cc312d7ca55e45	air	106.9	107.7	0.8002513647079468
610c59ee34cc312d7ca55e45	fryer	107.7	108.3	0.8002513647079468
63e802622f8052bd67d6c5f0	dryer	2.6	3.3	0.9444589018821716
63e802622f8052bd67d6c5f0	washer	3.3	3.7	0.9444589018821716
63e802622f8052bd67d6c5f0	frigerator	3.7	4.7	0.9444589018821716
63e802622f8052bd67d6c5f0	dishwasher	5.7	6.7	0.973125159740448
63e802622f8052bd67d6c5f0	dehumidifier	17.3	18.4	0.976568877696991
63e802622f8052bd67d6c5f0	air conditioner	22.1	23.1	0.9772902727127075
63e802622f8052bd67d6c5f0	stove	50.8	52.7	0.9388813972473145
63e802622f8052bd67d6c5f0	television	63.7	64.6	0.9876290559768677
63e802622f8052bd67d6c5f0	that's it	85.5	86.3	0.9062499403953552
63e802622f8052bd67d6c5f0	furnace	117.3	118.2	0.9406783580780029
63e802622f8052bd67d6c5f0	heater	118.2	119.0	0.9406783580780029
65cc19b4b3d48a22dfc6756d	poster	2.5	3.3	0.8726502060890198
65cc19b4b3d48a22dfc6756d	Oster	5.9	6.6	0.9789667725563049
65cc19b4b3d48a22dfc6756d	oven	6.6	6.8	0.9789667725563049
65cc19b4b3d48a22dfc6756d	microwave	8.2	9.1	0.8929042220115662
65cc19b4b3d48a22dfc6756d	stove	11.6	12.2	0.6115740537643433
65cc19b4b3d48a22dfc6756d	top	12.2	12.9	0.6115740537643433
65cc19b4b3d48a22dfc6756d	oven	12.9	13.6	0.6115740537643433
65cc19b4b3d48a22dfc6756d	London	16.7	17.6	0.6467742919921875
65cc19b4b3d48a22dfc6756d	mixer	17.6	19.2	0.6467742919921875
65cc19b4b3d48a22dfc6756d	air	21.9	22.4	0.7956943511962891
65cc19b4b3d48a22dfc6756d	fryer	22.4	22.8	0.7956943511962891
65cc19b4b3d48a22dfc6756d	refrigerator	24.8	25.8	0.9371114373207092
65cc19b4b3d48a22dfc6756d	air conditioner	30.9	31.9	0.904266357421875
65cc19b4b3d48a22dfc6756d	rice	31.9	32.9	0.904266357421875
65cc19b4b3d48a22dfc6756d	cooker	32.9	33.3	0.904266357421875
65cc19b4b3d48a22dfc6756d	washing machine	41.3	42.4	1.0
65cc19b4b3d48a22dfc6756d	and terrifying	92.5	93.7	0.7242519855499268
65cc19b4b3d48a22dfc6756d	biking	99.3	100.0	0.5642441511154175
65cc19b4b3d48a22dfc6756d	Rumba	118.3	119.0	0.2905896008014679
654108d38225e168af4b1fa0	refrigerator	2.1	3.5	0.9876290559768677
654108d38225e168af4b1fa0	Stow	4.7	5.1	0.4237357676029205
654108d38225e168af4b1fa0	oven	6.7	7.5	0.9430835247039795
654108d38225e168af4b1fa0	dishwasher	8.9	10.1	0.9685218930244446
654108d38225e168af4b1fa0	washer	11.9	12.8	0.9329193830490112
654108d38225e168af4b1fa0	dryer	12.8	14.4	0.9329193830490112
654108d38225e168af4b1fa0	microwave	16.8	17.9	0.9712870717048645
654108d38225e168af4b1fa0	air	19.7	20.2	0.8002963066101074
654108d38225e168af4b1fa0	fryer	20.2	20.7	0.8002963066101074
654108d38225e168af4b1fa0	deep	22.3	22.8	0.9876290559768677
654108d38225e168af4b1fa0	fryer	22.8	23.3	0.9876290559768677
654108d38225e168af4b1fa0	instant	27.4	28.2	0.9312034249305725
654108d38225e168af4b1fa0	pot	28.2	28.6	0.9312034249305725
654108d38225e168af4b1fa0	crock	28.6	30.2	0.9312034249305725
654108d38225e168af4b1fa0	pot	30.2	30.3	0.9312034249305725
654108d38225e168af4b1fa0	griddle	32.2	33.0	0.9400487542152405
654108d38225e168af4b1fa0	Grill	35.6	36.3	0.8580968379974365
654108d38225e168af4b1fa0	toaster	43.6	44.6	0.9392751455307007
654108d38225e168af4b1fa0	freezer	55.0	55.8	0.9527734518051147
654108d38225e168af4b1fa0	food	71.6	72.1	0.9876290559768677
654108d38225e168af4b1fa0	processor	72.1	72.9	0.9876290559768677
654108d38225e168af4b1fa0	bread	78.4	79.0	0.9275166988372803
654108d38225e168af4b1fa0	maker	79.0	79.5	0.9275166988372803
654108d38225e168af4b1fa0	mixer	83.1	83.9	0.9078488349914551
654108d38225e168af4b1fa0	cooler	92.4	93.2	0.9148165583610535
654108d38225e168af4b1fa0	ice	96.8	97.3	0.9345773458480835
654108d38225e168af4b1fa0	maker	97.3	97.8	0.9345773458480835
6554de7d91c1b1bf51104fda	toaster	1.2	3.7	0.9227352142333984
6554de7d91c1b1bf51104fda	washer	8.1	8.8	0.8858712911605835
6554de7d91c1b1bf51104fda	dryer	8.8	9.7	0.8858712911605835
6554de7d91c1b1bf51104fda	thermostat	11.7	12.7	0.9601187109947205
6554de7d91c1b1bf51104fda	oven	14.4	15.3	0.6742104887962341
6554de7d91c1b1bf51104fda	refrigerator	15.3	17.4	0.6742104887962341
6554de7d91c1b1bf51104fda	freezer	18.4	19.1	0.9591696858406067
6554de7d91c1b1bf51104fda	microwave	20.8	21.9	0.9205039739608765
6554de7d91c1b1bf51104fda	vacuum	21.9	23.8	0.9205039739608765
6554de7d91c1b1bf51104fda	blender	25.2	26.0	0.7888101935386658
6554de7d91c1b1bf51104fda	garbage	27.9	29.1	0.9495582580566406
6554de7d91c1b1bf51104fda	disposal	29.1	29.8	0.9495582580566406
6554de7d91c1b1bf51104fda	air conditioner	31.5	32.5	0.9760047793388367
6554de7d91c1b1bf51104fda	heater	32.5	33.0	0.9760047793388367
6554de7d91c1b1bf51104fda	carpet	36.7	37.3	0.9841406345367432
6554de7d91c1b1bf51104fda	cleaner	37.3	37.7	0.9841406345367432
6554de7d91c1b1bf51104fda	dumpster	39.3	40.4	0.9080726504325867
6554de7d91c1b1bf51104fda	coffee	47.3	49.4	0.9251378774642944
6554de7d91c1b1bf51104fda	maker	49.4	49.8	0.9251378774642944
6554de7d91c1b1bf51104fda	ice	54.4	56.7	0.934566855430603
6554de7d91c1b1bf51104fda	maker	56.7	57.1	0.934566855430603
6554de7d91c1b1bf51104fda	cooktop	65.3	66.3	0.7798380851745605
6554de7d91c1b1bf51104fda	countertop	73.8	74.9	0.9760030508041382
6554de7d91c1b1bf51104fda	LOL	81.0	81.6	1.0
6554de7d91c1b1bf51104fda	kitchen	93.2	94.0	0.9477948546409607
6554de7d91c1b1bf51104fda	living room	95.5	96.6	0.8580883145332336
6554de7d91c1b1bf51104fda	fan	96.6	97.5	0.8580883145332336
6554de7d91c1b1bf51104fda	ceiling	97.5	100.2	0.8580883145332336
6554de7d91c1b1bf51104fda	sync	103.4	104.9	0.2455465346574783
6554de7d91c1b1bf51104fda	toilet	106.8	108.0	0.9574043154716492
6554de7d91c1b1bf51104fda	tub	108.0	108.6	0.9574043154716492
6554de7d91c1b1bf51104fda	shower	108.6	109.9	0.9574043154716492
6554de7d91c1b1bf51104fda	desk	113.6	114.5	0.8245097994804382
65e862f844f1b7a803bb3c5a	air conditioner	8.9	10.0	0.9738955497741699
65e862f844f1b7a803bb3c5a	Glenda	11.3	12.1	0.8134936690330505
65e862f844f1b7a803bb3c5a	microwave	12.1	13.0	0.8134936690330505
65e862f844f1b7a803bb3c5a	dryer	13.0	15.1	0.8134936690330505
65e862f844f1b7a803bb3c5a	refrigerator	16.8	17.9	0.9876290559768677
65e862f844f1b7a803bb3c5a	television	19.2	20.2	0.6700260043144226
65e862f844f1b7a803bb3c5a	prison	20.2	21.4	0.6700260043144226
65e862f844f1b7a803bb3c5a	ion	21.4	21.8	0.6700260043144226
65e862f844f1b7a803bb3c5a	coffee	23.1	23.7	0.924294650554657
65e862f844f1b7a803bb3c5a	maker	23.7	24.1	0.924294650554657
65e862f844f1b7a803bb3c5a	find	25.3	26.1	0.8761194348335266
65e862f844f1b7a803bb3c5a	toaster	26.1	28.3	0.8761194348335266
65e862f844f1b7a803bb3c5a	oven	28.3	30.1	0.8761194348335266
65e862f844f1b7a803bb3c5a	dishwasher	35.0	35.9	0.9456303119659424
65e862f844f1b7a803bb3c5a	get you	38.7	39.3	0.4792377054691315
65e862f844f1b7a803bb3c5a	vacuum cleaner	47.7	48.8	0.9797275066375732
65e862f844f1b7a803bb3c5a	lamp	50.8	51.5	0.8801484704017639
65e862f844f1b7a803bb3c5a	bread	53.4	54.0	0.9274539947509766
65e862f844f1b7a803bb3c5a	maker	54.0	54.4	0.9274539947509766
65e862f844f1b7a803bb3c5a	Etta	57.1	57.7	0.8313848376274109
65e862f844f1b7a803bb3c5a	rice	57.7	59.2	0.8313848376274109
65e862f844f1b7a803bb3c5a	cooker	59.2	59.7	0.8313848376274109
65e862f844f1b7a803bb3c5a	slow	61.3	61.8	0.9772615432739258
65e862f844f1b7a803bb3c5a	cooker	61.8	62.3	0.9772615432739258
65e862f844f1b7a803bb3c5a	pressure	62.3	63.3	0.9772615432739258
65e862f844f1b7a803bb3c5a	cooker	63.3	63.8	0.9772615432739258
65e862f844f1b7a803bb3c5a	doc	65.3	65.9	0.5850203037261963
65e862f844f1b7a803bb3c5a	Google	65.9	66.1	0.5850203037261963
65e862f844f1b7a803bb3c5a	air	67.9	68.3	0.6492051482200623
65e862f844f1b7a803bb3c5a	purifier	68.3	69.0	0.6492051482200623
65e862f844f1b7a803bb3c5a	air	71.6	72.2	0.8002926111221313
65e862f844f1b7a803bb3c5a	fryer	72.2	72.7	0.8002926111221313
65e862f844f1b7a803bb3c5a	Appliance	75.8	76.6	0.7859029173851013
65e862f844f1b7a803bb3c5a	blog	76.6	77.0	0.7859029173851013
65e862f844f1b7a803bb3c5a	Stu	89.5	90.1	0.8474787473678589
65e862f844f1b7a803bb3c5a	gorilla	91.7	92.5	0.8689581751823425
65e862f844f1b7a803bb3c5a	Grill	92.5	93.9	0.8689581751823425
65e862f844f1b7a803bb3c5a	instant	93.9	94.5	0.8689581751823425
65e862f844f1b7a803bb3c5a	Crock-Pot	98.0	98.6	0.6169289350509644
65e862f844f1b7a803bb3c5a	light bulb	98.6	100.7	0.6169289350509644
65e862f844f1b7a803bb3c5a	Dutch	101.8	102.4	0.40181764960289
65e862f844f1b7a803bb3c5a	Electric	104.7	105.5	0.8899804353713989
65e862f844f1b7a803bb3c5a	Zoo	105.5	105.7	0.8899804353713989
65e862f844f1b7a803bb3c5a	kitchen	107.7	108.3	1.0
