SID,entry,timepoint
60fcf1a04c245326d05076e0,desert,3.5
60fcf1a04c245326d05076e0,volcano,7.3
60fcf1a04c245326d05076e0,prairie,11.3
60fcf1a04c245326d05076e0,oasis,13.5
60fcf1a04c245326d05076e0,rainforest,15.2
60fcf1a04c245326d05076e0,lake,18.3
60fcf1a04c245326d05076e0,arctic,34.3
60fcf1a04c245326d05076e0,river,60.7
60fcf1a04c245326d05076e0,mountains,76.4
60fcf1a04c245326d05076e0,valley,79.5
5f6c102b6ec04317fc9a8127,mountains,17.0
5f6c102b6ec04317fc9a8127,river,21.2
5f6c102b6ec04317fc9a8127,desert,27.0
5f6c102b6ec04317fc9a8127,volcano,28.0
5f6c102b6ec04317fc9a8127,volcano,31.6
5f6c102b6ec04317fc9a8127,creek,41.3
5f6c102b6ec04317fc9a8127,waterfall,64.3
5f6c102b6ec04317fc9a8127,caves,71.7
5f6c102b6ec04317fc9a8127,beach,80.9
5f6c102b6ec04317fc9a8127,lake,86.0
65778c02cde55736bb830eca,mountain,2.6
65778c02cde55736bb830eca,river,5.1
65778c02cde55736bb830eca,stream,5.7
65778c02cde55736bb830eca,lake,6.5
65778c02cde55736bb830eca,valley,8.3
65778c02cde55736bb830eca,beach,18.3
65778c02cde55736bb830eca,sound,19.0
65778c02cde55736bb830eca,fiord,23.5
65778c02cde55736bb830eca,lake,26.8
65778c02cde55736bb830eca,brook,30.1
65778c02cde55736bb830eca,creek,33.2
65778c02cde55736bb830eca,ravine,42.7
65778c02cde55736bb830eca,oasis,50.3
65778c02cde55736bb830eca,forest,61.1
65778c02cde55736bb830eca,desert,63.7
65778c02cde55736bb830eca,tundra,64.6
65778c02cde55736bb830eca,rainforest,68.1
65778c02cde55736bb830eca,prairie,75.4
65778c02cde55736bb830eca,sound,81.0
65778c02cde55736bb830eca,greenery,109.3
65778c02cde55736bb830eca,stream,111.4
5e8a76b3939b3072dc76fb5c,creek,5.4
5e8a76b3939b3072dc76fb5c,sound,17.7
5e8a76b3939b3072dc76fb5c,marsh,20.7
5e8a76b3939b3072dc76fb5c,desert,21.4
5e8a76b3939b3072dc76fb5c,grassland,22.7
5e8a76b3939b3072dc76fb5c,forest,25.6
5e8a76b3939b3072dc76fb5c,ravine,29.8
5e8a76b3939b3072dc76fb5c,thicket,54.5
5e8a76b3939b3072dc76fb5c,cone,59.3
5e8a76b3939b3072dc76fb5c,islet,114.9
5e8a76b3939b3072dc76fb5c,rapids,117.0
5c4a428161c51f0001e96b3f,desert,2.5
5c4a428161c51f0001e96b3f,lake,4.0
5c4a428161c51f0001e96b3f,mountains,4.6
5c4a428161c51f0001e96b3f,hills,8.5
5c4a428161c51f0001e96b3f,beach,14.8
5c4a428161c51f0001e96b3f,plains,18.0
5c4a428161c51f0001e96b3f,forest,23.6
5c4a428161c51f0001e96b3f,prairie,31.6
5c4a428161c51f0001e96b3f,canyon,39.7
5c4a428161c51f0001e96b3f,stream,84.1
5c4a428161c51f0001e96b3f,river,85.1
5c4a428161c51f0001e96b3f,sand dunes,103.4
5c4a428161c51f0001e96b3f,mountains,115.3
5ed9311e1a69d449577bb8cf,forest,3.3
5ed9311e1a69d449577bb8cf,lake,4.4
5ed9311e1a69d449577bb8cf,pond,5.1
5ed9311e1a69d449577bb8cf,river,6.8
5ed9311e1a69d449577bb8cf,mountains,7.0
5ed9311e1a69d449577bb8cf,ravine,14.9
5ed9311e1a69d449577bb8cf,waterfall,86.9
5ed9311e1a69d449577bb8cf,rainforest,97.2
61035836646fb6ee2152f950,creek,5.6
61035836646fb6ee2152f950,desert,6.6
61035836646fb6ee2152f950,loch,9.6
61035836646fb6ee2152f950,caves,11.0
61035836646fb6ee2152f950,grassland,14.2
61035836646fb6ee2152f950,dunes,21.9
61035836646fb6ee2152f950,lagoon,30.1
61035836646fb6ee2152f950,river,43.3
61035836646fb6ee2152f950,stream,45.0
61035836646fb6ee2152f950,volcano,46.7
61035836646fb6ee2152f950,bay,57.6
61035836646fb6ee2152f950,prairie,76.8
61035836646fb6ee2152f950,sound,88.8
61035836646fb6ee2152f950,pool,92.3
61035836646fb6ee2152f950,brook,102.0
65512e3cc12f463bc327b7c3,mountains,2.4
65512e3cc12f463bc327b7c3,grassland,4.7
65512e3cc12f463bc327b7c3,prairie,13.2
65512e3cc12f463bc327b7c3,forest,17.3
65512e3cc12f463bc327b7c3,lake,22.3
65512e3cc12f463bc327b7c3,river,31.2
65512e3cc12f463bc327b7c3,nature reserve,37.4
65512e3cc12f463bc327b7c3,national park,59.5
65512e3cc12f463bc327b7c3,bog,72.4
65512e3cc12f463bc327b7c3,swamp,74.9
65512e3cc12f463bc327b7c3,valley,94.9
65512e3cc12f463bc327b7c3,canyon,95.6
5e7fefe06c12706d47e35211,grassland,2.3
5e7fefe06c12706d47e35211,sound,4.7
5e7fefe06c12706d47e35211,desert,9.8
5e7fefe06c12706d47e35211,brook,11.7
5e7fefe06c12706d47e35211,islet,14.6
5e7fefe06c12706d47e35211,fiord,15.9
5e7fefe06c12706d47e35211,pampas,20.7
5e7fefe06c12706d47e35211,crater,30.3
5e7fefe06c12706d47e35211,lake,51.6
5e7fefe06c12706d47e35211,pond,52.6
5e7fefe06c12706d47e35211,marsh,54.3
5e7fefe06c12706d47e35211,woodland,74.6
5e7fefe06c12706d47e35211,inlet,79.0
5e7fefe06c12706d47e35211,rapids,98.6
5e7fefe06c12706d47e35211,lake,99.6
5e7fefe06c12706d47e35211,range,118.8
5d3cc9010e510a00013df6f6,range,19.5
5d3cc9010e510a00013df6f6,creek,23.3
5d3cc9010e510a00013df6f6,crater,35.6
5d3cc9010e510a00013df6f6,lake,36.5
5d3cc9010e510a00013df6f6,river,37.4
5d3cc9010e510a00013df6f6,volcano,40.3
5d3cc9010e510a00013df6f6,mountains,53.2
5d3cc9010e510a00013df6f6,canyon,57.5
5d3cc9010e510a00013df6f6,copse,83.7
5d3cc9010e510a00013df6f6,desert,88.0
5d3cc9010e510a00013df6f6,grassland,90.9
5c1942e200849900010afdcd,creek,1.7
5c1942e200849900010afdcd,plains,4.7
5c1942e200849900010afdcd,forest,5.5
5c1942e200849900010afdcd,grassland,6.7
5c1942e200849900010afdcd,desert,8.9
5c1942e200849900010afdcd,river,11.3
5c1942e200849900010afdcd,brook,12.2
5c1942e200849900010afdcd,lake,14.5
5c1942e200849900010afdcd,pampas,19.6
5c1942e200849900010afdcd,fiord,20.3
5c1942e200849900010afdcd,islet,24.1
5c1942e200849900010afdcd,rapids,31.0
5c1942e200849900010afdcd,brook,40.2
5c1942e200849900010afdcd,crater,51.4
5c1942e200849900010afdcd,ravine,53.9
5c1942e200849900010afdcd,islet,65.0
5c1942e200849900010afdcd,thicket,70.4
5c1942e200849900010afdcd,sound,72.5
5c1942e200849900010afdcd,floodplain,81.7
5c1942e200849900010afdcd,greenery,89.7
6595e3b4dc9090390e4edb5f,chain,15.8
6595e3b4dc9090390e4edb5f,lake,16.8
6595e3b4dc9090390e4edb5f,pond,17.5
6595e3b4dc9090390e4edb5f,desert,20.0
6595e3b4dc9090390e4edb5f,mountain,25.1
6595e3b4dc9090390e4edb5f,forest,28.0
6595e3b4dc9090390e4edb5f,jungle,29.1
6595e3b4dc9090390e4edb5f,river,46.5
6595e3b4dc9090390e4edb5f,grassland,58.9
6595e3b4dc9090390e4edb5f,rainforest,61.4
6595e3b4dc9090390e4edb5f,tundra,68.2
6595e3b4dc9090390e4edb5f,savannah,83.2
6595e3b4dc9090390e4edb5f,prairie,84.0
6595e3b4dc9090390e4edb5f,wetland,94.6
6595e3b4dc9090390e4edb5f,coral reef,103.5
60da4f9aa1ced7efeecca18a,brook,1.8
60da4f9aa1ced7efeecca18a,volcano,2.7
60da4f9aa1ced7efeecca18a,river,4.3
60da4f9aa1ced7efeecca18a,stream,5.2
60da4f9aa1ced7efeecca18a,cone,8.4
60da4f9aa1ced7efeecca18a,lake,9.5
60da4f9aa1ced7efeecca18a,creek,11.7
60da4f9aa1ced7efeecca18a,forest,16.2
60da4f9aa1ced7efeecca18a,forest,20.8
60da4f9aa1ced7efeecca18a,copse,23.0
60da4f9aa1ced7efeecca18a,lake,27.0
60da4f9aa1ced7efeecca18a,hills,30.8
60da4f9aa1ced7efeecca18a,mountains,34.1
60da4f9aa1ced7efeecca18a,desert,35.2
60da4f9aa1ced7efeecca18a,marsh,42.1
60da4f9aa1ced7efeecca18a,cove,47.0
60da4f9aa1ced7efeecca18a,crater,55.9
60da4f9aa1ced7efeecca18a,sound,64.5
60da4f9aa1ced7efeecca18a,volcano,96.5
60da4f9aa1ced7efeecca18a,swamp,111.7
60da4f9aa1ced7efeecca18a,grassland,115.6
5fc6df58f380620a09116434,sound,3.2
5fc6df58f380620a09116434,plain,5.3
5fc6df58f380620a09116434,ravine,10.3
5fc6df58f380620a09116434,sound,15.1
5fc6df58f380620a09116434,creek,21.2
5fc6df58f380620a09116434,oasis,22.4
5fc6df58f380620a09116434,grassland,25.3
5fc6df58f380620a09116434,desert,31.9
5fc6df58f380620a09116434,copse,35.3
5fc6df58f380620a09116434,creek,38.3
5fc6df58f380620a09116434,cone,38.9
5fc6df58f380620a09116434,stream,43.6
5fc6df58f380620a09116434,river,44.8
5fc6df58f380620a09116434,pond,45.6
5fc6df58f380620a09116434,lake,46.5
5fc6df58f380620a09116434,hills,48.4
5fc6df58f380620a09116434,mountain,49.0
5fc6df58f380620a09116434,brook,52.9
5fc6df58f380620a09116434,pool,55.0
5fc6df58f380620a09116434,islet,56.7
5fc6df58f380620a09116434,butte,58.2
5fc6df58f380620a09116434,range,64.8
5fc6df58f380620a09116434,mountains,65.8
5fc6df58f380620a09116434,steppe,68.0
5fc6df58f380620a09116434,creek,76.8
5fc6df58f380620a09116434,sound,87.7
5fc6df58f380620a09116434,islet,94.4
5fc6df58f380620a09116434,swamp,108.9
