Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,7.6,4.3328204824725125,forage_dynamic,2.584784866073817,1.971345125364723,3.5181808552522917,0.9401950729346664,,
