accessories,air fresheners,allergy medications,antiperspirant,apparel,baby backpacks,baby bibs,baby bottles,baby bouncers,baby carriers,baby diaper cream,baby food,baby formula,baby gates,baby lotion,baby mobiles,baby monitors,baby oil,baby play mats,baby powder,baby products,baby proofing accessories,baby rattles,baby shampoo,baby slings,baby swings,baby teethers,baby toys,baby utensils,baby walkers,baby wipes,baby wraps,babyproofing products,bakeware,bandages,bath towels,batteries,beauty products,bedding,body wash,booster seats,bottle sterilizers,bottle warmers,breast pumps,bug spray,candles,car seats,child harnesses,child monitors,child safety locks,childproofing kits,cleaning supplies,cleaning tools,cold and flu remedies,conditioner,cookware,coolers,cutting boards,dental care accessories,dental floss,deodorant,diapers,digestive aids,dish drying rack,dish scrubbers,dishwasher tablets,dishwashing liquid,disposable cups,disposable cutlery,disposable plates,disposable tableware,electronics,facial tissue,feminine hygiene products,first aid supplies,foil and plastic wrap,food storage containers,gardening supplies,hand sanitizer,hand soap,health and wellness products,high chairs,home decor,home fragrance,household items,ice packs,incontinence products,insect repellent,insulated containers,kitchenware,laundry products,light bulbs,lunch bags,menstrual cups,moisturizers,mouthwash,napkins,nursing covers,nursing pads,nursing pillows,office supplies,oral care products,oven mitts,pacifiers,pads,pain relievers,paper goods,paper towels,party supplies,personal care products,pet supplies,plasticware,pot holders,razors,school supplies,shampoo,shaving cream,shoes,small appliances,soap bars,sponges,stationery,storage solutions,strollers,sunscreen,supplements,tampons,tissues,toilet paper,toiletries,toothbrushes,toothpaste,trash bags,utensils,vitamins,ziplock bags
0.06500799,0.025006201,0.0154056465,0.047767244,0.0050037256,0.027600845,0.0686957,0.020840831,0.070559345,0.07757378,0.064924665,0.052111886,0.0240028,0.055344507,0.033485927,0.033418592,0.051520675,0.04750402,0.05264165,0.033308797,0.043426972,0.07949018,0.058518413,0.049961984,0.0663657,0.069738396,0.052000698,0.04615864,0.04454097,0.061741315,0.005729565,0.054565217,0.025290854,0.033281203,0.04992926,0.023227733,0.020067038,-0.027237248,-0.0049279346,0.05177203,0.051122203,-0.0048465026,0.031766973,0.06268025,-0.043962356,-0.02109732,0.016531408,0.023045367,0.037748717,0.043412726,0.073536694,-0.038671777,-0.047833666,-0.022337176,0.029303655,0.038453232,0.07879573,-0.009211408,0.052765973,0.049590603,0.04272718,0.06416147,0.035572603,0.038958043,0.01821387,0.021379314,0.032602746,0.05153445,0.04008663,0.06422557,0.033332992,0.03698428,0.054520816,0.06306225,0.01987202,-0.0059104986,0.044805653,0.03652864,0.04228572,0.04982515,-0.06783991,-0.04322092,-0.05899244,-0.0199479,-0.0046587097,0.05471067,0.042808417,0.022553738,0.06341389,0.038391337,-0.021013437,0.06989028,0.01904752,0.06543426,0.051626734,0.065378115,0.035509445,0.035562783,0.056768898,0.04313327,-0.0117038945,0.03242067,0.062414173,0.061690163,0.056852125,0.046684384,0.005963673,0.040402208,-0.0133944675,-0.041632544,0.0013179466,0.046077367,0.063783795,0.06923536,-0.0078089028,0.052847516,0.058019526,-0.0025011874,0.069854274,0.05859048,0.023699598,0.029307893,0.05752013,0.03268978,0.02033282,0.013416089,0.072445825,0.00615415,0.061450783,0.010458338,0.04051289,0.032136325,0.032747418,0.012625528,-0.013629572,0.01876103
0.056721047,0.07710584,-0.048267446,0.032720204,0.026668336,0.05791863,0.055179317,0.037932336,0.058843825,0.04916665,0.03073751,0.017726896,0.022377452,0.052193776,0.030298075,0.048620652,0.04383471,0.059292324,0.030174183,0.023547277,-0.000763526,0.03104829,0.0021305662,0.0485022,0.05434389,0.039800275,0.021205246,0.018607076,0.07251691,0.052593026,0.06704544,0.045367938,0.0067403982,0.073454544,0.06108001,0.07175887,0.05323536,0.05245562,0.06067254,0.05759538,0.026972556,0.058777835,0.055838723,0.0625436,0.03870862,0.060712386,0.065133125,0.05763201,0.059136163,0.07192282,0.03678765,0.063566506,0.0445086,-0.028453486,0.019303164,0.07742658,0.06996539,0.039498456,0.06313653,0.067148164,0.05819172,0.06402811,0.022139614,0.03166618,0.022637406,0.029562576,0.043850712,0.07305724,0.08027812,0.06618089,0.0819949,0.06589056,0.025005896,0.05122457,0.012734455,-0.020291744,0.02694019,0.040960327,0.06641357,0.058371965,0.053950008,0.07493454,0.011801369,0.05151226,0.033228703,0.03564295,0.044764735,0.052727655,0.039972488,0.07997405,0.0012454095,0.042186607,0.06264627,0.061142586,0.013438246,0.059829306,0.07846216,0.07256524,0.0543644,0.059620287,0.061041307,0.042792026,0.06866722,0.06554711,0.058149252,0.061317697,0.05923046,0.070000835,0.02402872,0.068104,0.05735112,0.03243742,0.0783754,0.07507703,0.059731245,0.06389099,0.020593854,0.06574091,0.047502507,0.058032762,0.07066552,0.07762002,-0.052504987,0.07259451,0.06305054,0.046539586,0.06910332,0.05965551,0.071486145,0.06478386,0.065899506,0.05708523,0.033924263,0.08010275,-0.0005099993,0.047150295
-0.018493,0.03264713,0.04270646,0.033646293,0.0015589528,0.008526481,-0.004964621,-0.020043049,-0.006958795,0.03520335,0.013674231,-0.042009618,0.040594514,0.074533805,0.027647017,0.03579755,0.04735349,0.07474633,0.06353527,0.07356317,0.029274182,0.06688741,0.07597489,0.0031659305,0.069746986,0.03229853,0.031002872,0.06501871,0.0048867967,0.07680475,0.01965094,0.057502434,-0.019878794,0.0078078574,0.00291753,-0.06864958,0.012696057,-0.05891099,-0.0049956357,-0.058848165,0.03492301,-0.02560471,-0.016796779,0.042971317,0.055677168,0.051749367,0.04978052,0.06432086,-0.0036272455,0.073795944,-0.05252647,0.0044358457,-0.0026442024,0.017820593,-0.040758252,-0.035690278,-0.06964765,0.011309756,-0.0783839,-0.07713435,0.036566168,0.0033135565,-0.041839678,-0.076717146,0.005400349,-0.06896128,-0.060044643,-0.07447007,-0.04317122,-0.06505595,-0.047948252,-0.010083999,-0.039742433,-0.03163468,0.019177482,0.021474214,-0.07031319,0.051599238,0.04052174,0.017540352,0.02386639,0.055325087,-0.00917683,0.076239556,0.024118014,-0.015534212,-0.06717983,0.06738707,-0.035278916,-0.059694204,-0.0077895955,-0.031245688,-0.02205888,-0.06732527,0.0046535777,-0.0799613,0.009403944,0.055787843,-0.020660512,-0.025277764,0.049560912,-0.056022722,0.06877218,-0.026724814,-0.032149866,0.043858547,-0.027931632,0.034075856,-0.0076910537,0.041706923,0.031475615,-0.025281293,0.001478691,-0.06516284,-0.046484195,-0.025082538,-0.05404144,0.006133199,-0.013790239,-0.065723754,-0.07919892,0.032438677,-0.05889829,0.04783993,-0.0034068795,-0.056237947,-0.06729345,0.06185178,0.00014987992,-0.017994333,-0.0755727,-0.047753893,-0.048121482,-0.03360245,-0.04074896,-0.039903916
-0.037823446,-0.003573988,0.032401748,0.041952316,0.04597943,0.014537291,0.015701585,-0.00551789,0.02589988,-0.014342089,-0.036399532,-0.013474542,-0.03548218,0.009532685,-0.02772617,0.02352645,0.00078772777,-0.047677886,-0.016058108,-0.06334197,-0.025263084,0.010035145,0.020454098,-0.04426099,-0.005028989,0.033605695,-0.02308611,-0.015226461,-0.036112465,-0.042456165,-0.013187249,-0.028959798,0.020588337,-0.0104746,0.028689139,3.4588065e-05,0.028695833,0.024121812,-0.015108917,-0.008914094,0.06362068,0.0171049,-0.0229266,0.025130492,-0.01842203,-0.009441598,0.056742582,0.011290113,0.03655382,0.04832585,-0.008653689,0.016750967,0.027061796,0.02514382,0.007125965,0.03673633,0.02754069,0.05966393,0.033503193,0.04226299,0.040651288,0.01527898,0.03126008,0.031920396,-0.002337204,0.05205393,-0.009635645,0.012510233,0.05934125,0.03844134,0.032920584,0.03719635,0.02617478,0.054898225,0.024264073,-0.01563483,0.04367476,0.0123712495,0.0061882404,-0.02785226,0.003765394,0.0601622,-0.022793569,0.011963081,-0.024304561,0.022503898,0.04973784,0.021046367,0.0551838,-0.016554475,0.049586948,0.024414752,0.0020872124,-0.004823492,0.013944252,-0.0108085135,-0.014781589,0.045321222,0.0531646,0.04904846,0.0068450137,0.069609754,-0.031271327,0.02703279,0.024457756,0.055762824,0.016036745,-0.0028345308,0.016716583,0.051075917,0.020806517,0.026664525,0.018179089,0.02802163,0.024716558,-0.03707213,-0.044790912,-0.04696229,0.02931539,-0.02767098,0.027855577,0.004866741,0.0023754663,0.025871446,0.050259154,0.06383925,0.013445267,0.0037673363,-0.00063785695,-0.005388284,0.01040513,-0.04195049,-0.014605173,-0.019137431,0.030701665,0.042404056
-0.03837592,0.022649324,0.04005385,0.0487571,0.016289297,0.07040755,-0.020766668,0.0040049977,-0.011539681,0.03232855,0.02321998,-0.00829152,-0.00196409,-0.009889844,0.025087789,0.072951086,0.053721957,-0.040954757,0.008531778,0.00853435,0.012444077,0.049740665,0.012476732,-0.006868046,0.0383904,0.05997713,-0.006657418,-0.04647524,0.013222447,0.050035458,-0.06373521,0.062873766,0.030892594,0.030382494,0.03338596,0.074092105,0.006260509,0.010384171,0.07447574,0.027673546,0.03163137,-0.05267221,-0.02057406,0.05129781,0.024622755,-0.025758991,0.06086079,0.012948599,0.055142786,0.029997211,0.060975034,0.039008543,-0.020434579,0.03020151,-0.0031637396,0.05214211,0.035967622,0.038000107,-0.08330354,-0.077523634,0.04340564,0.0057594692,-0.02343748,0.018026778,-0.017712146,0.001374505,0.010195203,0.0057700737,0.036642,0.026660042,0.0075084157,0.03632814,0.035558842,0.01322002,0.040494055,0.035076924,0.011900423,0.06617895,0.06397968,-0.021641782,0.04513981,0.074907206,0.08493468,0.058917027,0.03955098,0.027786966,0.0009927823,0.043016765,0.028672056,-0.0036221452,0.056951486,0.05027695,0.00017051288,0.02600325,-0.02751112,-0.0805994,0.039638154,0.039896004,-0.0059208637,0.050439164,0.06790883,-0.09036946,0.01736811,-0.06985154,0.011640153,-0.018484818,0.0044986233,0.07356067,0.05057631,-0.019943196,0.0413576,0.02235116,0.017707692,0.057701062,0.055780098,-0.03119854,0.0039802454,-0.07929756,0.024663819,-0.06877307,-0.029617557,0.080319434,-0.0038985421,0.034051616,0.069612585,0.0019711596,-0.024162434,0.056588475,-0.009346653,0.07890338,-0.0736114,-0.07150946,0.032409254,0.002043591,0.05835154,0.035500407
0.04250975,-0.052062433,0.01301844,-0.008404744,-0.06857485,-0.027222818,-0.06686943,-0.052973554,0.07937442,0.0013756725,-0.07038501,-0.05373574,0.019698145,-0.04481577,-0.058609203,-0.043674096,-0.061197333,-0.0070473813,-0.07700566,0.037872404,-0.03249319,-0.0015747348,-0.0239272,-0.028069753,-0.004470784,0.025591161,-0.056757893,-0.04749278,-0.009415662,0.00017885347,-0.059507705,-0.0415089,-0.017969223,-0.041004084,-0.0019758758,-0.03327087,0.07203244,-0.06409957,-0.038739916,-0.04779119,-0.069616355,-0.06713468,-0.041650273,-0.06894648,0.0586739,-0.021648834,-0.023222698,0.05758804,-0.037470102,0.084036484,0.012138011,-0.031649496,-0.024454815,-0.0076462654,-0.07229551,0.014379934,-0.047614977,0.010047637,-0.04215119,-0.017097857,-0.048232302,-0.06988079,-0.0304027,-0.080244415,-0.08360999,-0.058591004,-0.03768167,-0.0802437,-0.00094700814,-0.048600167,-0.060227927,0.006987001,-0.064914994,-0.07455512,0.038162325,-0.061654266,-0.06997882,-0.024980694,-0.015815109,-0.016495567,-0.0091975,-0.0579064,-0.06548898,-0.057293463,-0.0531332,9.953557e-05,-0.07970311,0.07303904,-0.07350312,-0.0085427165,-0.063439876,-0.011715442,-0.059113912,-0.067381635,-0.0796626,-0.021976816,-0.061343133,-0.04179671,-0.06487518,-0.069223374,-0.0332548,-0.074487135,-0.026765838,0.020998897,-0.014400399,0.07627206,-0.020751508,-0.039979473,-0.0032304856,-0.07745736,-0.03435988,-0.023585858,0.04706264,0.04338828,-0.027007816,-0.02431748,-0.059402894,-0.006026289,-0.07929638,0.039902758,-0.06700453,-0.07221352,-0.06746179,-0.04884797,-0.055511642,-0.0331038,0.0009486965,-0.07453592,-0.054098822,-0.058489565,-0.046008762,-0.03523632,-0.01118674,0.009006775,-0.0409692,-0.056697153
-0.026268845,-0.016222177,-0.047195975,-0.02045405,-0.06956375,-0.06632296,-0.061372474,-0.05997419,-0.028912712,-0.037863165,-0.037459325,-0.06248484,-0.044249035,-0.067872584,-0.029766224,-0.07232078,-0.062448088,-0.021610325,-0.05323518,-0.037198346,-0.06041824,-0.051742934,-0.06388075,-0.033752047,-0.062448785,-0.06979629,-0.06254635,-0.06484753,-0.047646407,-0.0360629,-0.051467475,-0.07514048,-0.027408788,-0.05016939,-0.02719932,-0.006648263,-0.03702715,-0.04063886,-0.040168468,-0.048210204,-0.05927318,-0.06225097,-0.050705105,-0.04991651,-0.017475685,-0.04663137,-0.048605543,-0.02015329,-0.063257635,-0.052252393,-0.03370822,-0.05170383,-0.052782364,-0.06709815,-0.0086521795,-0.044317868,-0.034506742,-0.031987675,-0.021413088,-0.046629373,-0.04786797,-0.039687514,-0.029386597,-0.04174312,0.02052678,-0.046251245,0.016712114,-0.04897802,-0.05115211,-0.04033669,-0.03650879,0.015178384,-0.030921176,-0.041155312,-0.05472141,-0.06413791,-0.059422452,-0.055576008,-0.041009314,-0.041480254,0.01799379,-0.037719846,-0.07160106,-0.03705215,-0.07157004,-0.06818458,-0.04137098,-0.009297332,0.022938365,-0.04176439,-0.02978447,-0.054485224,-0.066905536,-0.03030265,0.0011700996,-0.02619204,-0.038603242,-0.035594415,-0.052364983,-0.041202802,-0.051863752,-0.053185754,-0.01273382,-0.03199426,-0.0574163,-0.02790855,-0.046070784,-0.03996379,-0.06283647,-0.052251916,-0.06436464,-0.0858767,-0.049417034,-0.060285427,-0.05592031,-0.046252534,-0.059466187,-0.07957539,-0.00804021,-0.028668953,-0.05032089,-0.02599939,-0.04255796,-0.057021916,-0.064476185,-0.05665508,-0.020861195,-0.046074055,-0.06985963,-0.050844956,-0.049619142,-0.01699862,-0.041613013,-0.023248533,-0.026948607,-0.04424031
0.07512303,0.026932316,-0.048402883,0.03145952,0.02003728,0.030327583,-0.040707994,-0.016221622,0.023408264,-0.010271678,0.031958196,0.011225754,0.024168272,-0.022638915,0.047452435,0.030827032,0.027902493,0.0705673,0.027687859,0.037565388,-0.024400998,0.024810722,0.034640998,-0.0066832304,-0.026586277,-0.006110025,0.0094674565,-0.00038239735,-0.02312851,-0.04744481,0.04988087,0.0027365214,0.00784571,0.014830383,0.05623046,0.03382749,0.06356689,0.045576494,0.05099221,0.076857075,0.049980436,0.0030746104,-0.047729693,0.04087755,0.0034970548,0.038139008,0.011947914,-0.05528073,0.008126653,-0.043304045,0.013337266,0.029036572,-0.0013774125,-0.0077985795,0.061174747,-0.006280157,0.04160883,0.015689198,-0.013408184,-0.0047731376,0.050168082,0.05057623,0.056451842,0.051604837,0.030672284,0.025762163,0.031613156,-0.015205993,-0.0022065935,-0.0052862577,-0.01010217,0.04351403,0.05660346,-0.016227057,0.04451349,0.0046722763,0.02799568,0.044326857,0.040336203,0.06561905,-0.008789902,0.046426814,0.020491598,0.025398888,0.05321211,0.0786875,-0.005688508,0.0012934251,-0.002341146,0.0009544195,-0.0025306728,0.011882223,0.004036704,-0.028704027,0.045256663,0.04042208,0.038399052,0.012735581,0.03494467,0.014800054,0.053677946,0.0085671665,-0.028004717,4.401548e-05,0.050889768,-0.013769366,0.06221786,0.048785366,0.07406603,-0.0016381862,0.053681817,0.054082435,0.03967871,-0.021536661,0.07254394,0.014914701,0.021857891,0.069745235,-0.011266482,0.0741081,0.042334434,0.019329818,0.009164774,-0.0503604,-0.029515065,0.0061797984,0.048304364,0.056301937,0.071600586,0.054709464,0.021629449,0.053579405,0.02973938,0.017961884,0.049808037,0.0060939305
-0.063333325,-0.03406589,-0.062025853,0.0266707,-0.056490656,-0.0076999827,-0.07434646,-0.07830798,-0.08199482,-0.08340881,-0.07598196,-0.078022696,-0.06858949,-0.050290816,-0.05342796,-0.089033596,-0.082116604,-0.061544232,-0.090282924,-0.046343014,-0.082542405,-0.07666583,-0.08634888,-0.04708175,-0.07823717,-0.08594803,-0.09144455,-0.08357947,-0.043051668,-0.066759296,-0.04112211,-0.0592272,-0.049067017,-0.041587584,-0.056485735,-0.057380397,-0.054294966,-0.009111322,-0.053979926,0.016419161,-0.05640422,-0.06719729,-0.03971139,-0.018489309,0.023562293,-0.020407306,-0.0149405105,-0.06880634,-0.07794937,0.016701233,-0.055164184,-0.0005140225,-0.02720148,0.037413053,-0.061537933,-0.014064553,-0.07946424,-0.038276434,-0.048624404,-0.022093784,0.018802123,-0.06330886,-0.057513066,-0.019488601,-0.04624957,0.012705342,0.008302127,-0.009517907,0.057242494,0.023090616,-0.010630654,-0.07429156,-0.015836878,-0.05482982,0.038865577,-0.006617841,-0.018683817,-0.052954298,-0.01530675,0.025560202,0.033152007,-0.012838042,-0.059161972,-0.04490657,-0.054945,-0.05650063,-0.066993885,-0.015675006,0.047959216,-0.007045564,-0.036170386,0.0045948206,-0.0045528417,-0.078154035,-0.06646559,-0.029667078,-0.039055377,-0.04606615,-0.0778714,-0.041969914,0.021361277,-0.043327086,-0.015961163,-0.07505478,-0.08596878,-0.060206834,0.005651624,0.0017164956,-0.065692954,0.0048037185,-0.00387224,-0.058759,-0.038193434,0.028715702,0.02685691,-0.014730428,-0.0046926304,-0.02053061,0.019164925,-0.006062573,-0.057924367,0.03259639,-0.02804747,-0.057030074,-0.014196547,-0.03356943,-0.074931026,-0.016999977,0.016428413,-0.008370185,0.03296115,-0.036781777,0.027246892,0.012110731,-0.037067436,0.007621367
0.011893693,0.010655908,0.01232964,0.010977949,0.0039501376,0.06275486,-0.0551249,-0.040589456,-0.064208046,-0.05083673,0.043256357,-0.032375455,-0.0006683252,-0.036978412,-0.057545237,-0.034503225,-0.0201479,-0.06061468,-0.051063623,0.046496823,-0.080600895,-0.056690257,-0.030210894,-0.0612962,-0.024705725,-0.04297058,-0.043018173,-0.050355922,-0.035759993,-0.0044939104,8.866608e-05,-0.043829374,-0.065423615,0.008139848,0.03049433,0.042290602,0.07802432,-0.06673325,0.04983393,-0.051629145,-0.047974236,0.0061724638,0.05798376,-0.01523755,0.054951183,0.03966555,-0.024940955,-0.0034548065,-0.034093484,-0.06723328,-0.06477692,0.0098860655,0.05804563,0.06870078,0.044556882,-0.00051459396,0.01973729,-0.007499419,0.037743427,0.0009736743,0.027138572,0.04687158,0.053481195,-0.036838777,0.015299373,-0.034552913,-0.015061573,0.039466698,0.019000297,0.01597889,0.023467205,0.06604232,-0.069259115,-0.051975954,0.040185235,0.019590354,0.032847203,-0.022277232,0.042569805,-0.06259072,-0.061044093,0.00862194,0.04140418,0.03861555,0.04648276,0.0694455,0.007223518,0.04760167,-0.0067487755,-0.0006877779,0.0073969276,0.07328083,0.049937427,0.001491259,-0.04855002,-0.001045769,0.056781013,-0.07187103,-0.056606166,-0.05061013,0.06482275,-0.011647974,-0.037958603,-0.01808719,-0.0023648823,0.064193346,0.021087062,0.07213762,0.0402838,-0.032011867,-0.010177002,0.029129915,-0.01590803,0.054720864,0.049810033,-0.05162846,0.022728227,-0.0026230046,-0.012850993,-0.07299634,-0.056048658,0.038660925,0.06049638,0.011134945,-0.022297977,-0.012395466,0.028633768,0.03161715,0.023325948,-0.06915741,0.056306522,0.073436335,0.062686615,0.030210411,-0.022999812,0.062479965
-0.039639603,0.0035409175,-0.06722925,0.0362938,-0.00804175,0.045758262,0.04536361,0.03051068,0.07225893,0.04812716,0.039443947,0.04366934,0.05084779,-0.06502468,-0.006128448,0.013381938,0.030707814,0.040679816,-0.00855821,0.002963411,0.002354507,-0.019219741,0.058923047,0.056132127,0.03226474,0.05569194,0.054677233,-0.019084012,0.05322639,0.06076125,0.06343849,0.004606962,-0.050104294,-0.0007026706,-0.04670179,-0.02400813,0.024111906,-0.032757275,0.030832328,-0.0377999,-0.05299281,0.026061017,0.048119705,0.01669811,0.022794796,0.013629447,0.06554857,-0.011644925,0.010408563,-0.02305526,-0.04110552,0.006085418,0.027696991,0.034464996,-0.03430618,0.049086105,0.043261796,0.039082747,-0.019565936,-0.012726359,0.019323485,0.05046846,0.052925162,0.0053220172,0.019733276,0.0384116,0.037979,-0.025568258,-0.015319184,-0.038380783,-0.02004306,-0.06729028,-0.03361408,-0.0022639898,-0.036656853,0.015100535,-0.05538565,0.0037647462,-0.02090909,-0.02829103,0.012880823,0.0040191575,-0.016611261,-0.008027918,-0.03988753,0.0053214943,0.06879095,0.004088006,-0.038297374,0.015400625,-0.018569283,-0.033008743,-0.044604406,0.043915242,0.008603778,0.033521064,0.046478935,-0.021258043,-0.010641348,-0.03694833,-0.022495791,0.026752815,0.0666537,-0.019672705,0.0021016297,0.05029614,0.058834948,0.06173704,0.025723968,-0.00796175,0.028307978,-0.021442542,0.05317194,0.035062347,-0.032406863,0.017027734,0.035168506,-0.020234961,-0.039222226,-0.05104811,0.07147505,0.037768494,-0.05571775,-0.010786136,0.06297819,-0.007133948,0.004250882,-0.0038454847,0.07977815,0.01910933,0.011601201,0.0227455,-0.051602148,0.039663106,0.018297505,-0.041889947
-0.0035437292,0.030027593,-0.041080415,0.06161575,-0.016936248,0.064957656,0.0445008,0.053647235,0.040074665,0.025190953,0.048652455,0.009264339,0.015703958,0.077304065,0.04665473,0.025771791,0.050547622,0.07339635,0.073094174,0.008379936,0.06384587,0.057757266,0.06674862,0.07317319,0.060118858,0.059500456,0.04727017,0.07309605,0.060148057,0.033848625,0.07034295,-0.038207833,0.053003963,0.003071504,-0.0034858233,0.03796239,0.041491847,-0.001866103,0.07103029,0.07527945,0.020851338,0.030914737,-0.049620334,-0.03652684,0.037138093,0.043438412,0.053076286,0.015586104,0.03127008,0.015911283,0.03622763,0.0740878,0.067984,-0.055843413,0.02120815,0.0394495,-0.082846195,0.022630053,0.0024919347,0.055618357,0.06819049,0.06526983,-0.011247965,0.023271618,0.028004901,0.056506537,0.010950693,0.047331832,0.04622869,0.016961707,0.04930585,0.025905063,0.0058249827,0.05243528,0.061956875,-0.038916185,0.024656855,0.06814658,0.04385217,0.07370557,-0.023773376,0.03901767,-0.017091606,0.02565385,0.08550325,-0.025776843,0.072865196,0.03314332,-0.058580033,0.06538704,0.05810479,-0.00036900878,-0.017033942,0.040428426,-0.013417437,0.0017079927,0.011494401,0.03081694,0.064663954,0.048864853,0.060828768,0.019220246,0.044743262,0.06458405,0.080585934,-0.024623081,0.06792154,0.06986086,0.07409063,0.06141464,0.08168995,0.029591301,0.046187405,0.02855366,0.076687686,0.06920444,0.04602691,-0.005884117,0.048855122,0.06986485,0.069561176,0.064931065,0.0039631543,0.0063198013,0.02171521,0.0049701175,0.07385531,0.0374125,0.08183594,0.061178908,0.06322544,0.05944039,-0.035292726,0.05048576,-0.06013531,0.047977064
-0.04031383,-0.0031891728,-0.047006525,-0.013821449,-0.030787392,-0.009326056,-0.0041943826,0.024194108,-0.0077992054,0.02033979,0.044611692,-0.051004633,0.01756812,0.03363704,0.05331357,-0.07144852,-0.06504802,0.036810428,-0.046130035,0.015335899,0.004609543,0.005044773,0.0026081395,0.05698546,0.018794851,0.06467564,-0.02736008,0.04883025,0.037211627,-0.0064000087,-0.0009013278,-0.067973934,0.03943313,0.030971237,-0.068499535,0.03884334,0.028445223,0.050916683,0.029528867,0.033768248,-0.075625055,-0.009004938,0.0045786533,-0.07841438,-0.042372853,-0.008694002,-0.06136722,0.061419666,-0.06443507,0.019969266,0.011458617,0.0051829894,-0.06212511,-0.059327252,0.047934372,0.06656584,0.058119915,0.070700616,-0.065025866,-0.072138846,0.035723098,0.06827734,-0.056377333,0.064352475,0.030658579,0.0701215,0.061184786,-0.0122017935,0.019647665,-0.007513623,0.026268855,-0.013382936,-0.07867148,-0.030938223,-0.0420343,0.037049297,0.066372536,-0.00021357095,-0.0033648494,0.0019290486,0.01602798,-0.019021433,-0.02654245,-0.031218756,-0.020239277,-0.055636887,0.038367145,-0.035383593,0.040673822,0.06674137,0.04748062,0.015553582,-0.049360525,-0.011755265,0.060902763,-0.00960509,-0.036980737,-0.056225672,-0.07134223,0.0040251715,-0.007549587,-0.07111699,0.058293957,0.03411778,-0.07697499,-0.059181176,-0.066499926,-0.02567649,-0.004737478,-0.004708432,-0.042191837,-0.0030148025,0.03736829,0.06490686,-0.0387592,0.064326406,-0.013366264,-0.008949118,-0.039059944,0.015688742,0.06337312,0.012920492,0.011081645,0.07888836,0.07025201,-0.035375424,-0.0676958,-0.064874,-0.023186464,0.06668368,-0.019278299,-0.058358073,0.0031154752,0.029119859,0.011440959,0.02225797
0.07379686,0.010649893,0.054425415,0.013362683,0.017374722,0.0716579,0.042625144,0.056337886,0.061217684,0.038231887,-0.006687061,0.02320666,0.012404119,-0.08401683,0.0061450102,0.04213546,0.06567939,-0.060108684,0.045530774,-0.010295847,0.0806452,0.058551032,0.01859448,-0.0010598956,0.06360601,0.033724766,0.030834747,0.050647978,0.009914812,0.037287604,-0.007272531,0.041201063,0.024029745,-0.011616911,0.005466331,0.009001663,-0.027456513,0.036499765,-0.0060312967,0.039962422,0.003540087,0.031265542,0.03846457,-0.045098856,-0.051607147,-0.069246456,0.03799123,0.024703635,0.05604474,-0.036335405,0.051490583,0.008466385,0.06358986,-0.0045839963,-0.016280629,0.05946209,0.07553508,-0.00550106,0.012988101,-0.068660565,-0.025559865,-0.037824836,-0.037750624,-0.032371253,-0.048650704,0.026732361,-0.05391592,0.0530172,0.05167676,0.059958406,0.06641548,0.018859575,-0.04384736,0.018195732,-0.047367867,-0.007427521,0.026940912,0.009578351,0.02890335,0.03623158,0.044809166,-0.039495226,-0.011526513,-0.0026544516,-0.028405862,-0.03558454,-0.0047788224,-0.038672347,-0.029156502,0.0012588347,0.031584013,-0.035423867,0.0639896,0.0296192,0.0022383675,0.03688951,0.0070594978,-0.0008408374,0.025152087,-0.051895354,0.015930768,-0.030447315,-0.009879187,-0.006126383,0.056259423,-0.02698642,-0.020788273,-0.023593796,0.03933213,0.07363766,0.020777885,0.068550944,-0.025408266,-0.006328859,-0.0009629206,-0.04433491,-0.034008484,0.026679812,-0.0018496759,0.05543713,-0.060661227,0.015550079,-0.015722543,0.0479478,0.034829877,-0.034632824,-0.03229247,-0.048812497,-0.043351382,0.0037811033,-0.0373394,-0.073805295,0.061608396,0.00025538457,-0.040226907,0.017197805
