Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,1.206896551724138,1.0947936459577616,forage_dynamic,6992.907415662712,37604.408114054684,-917.1217258964881,4942.697808804664,,
