a vase,accordion,acoustic guitar,algoza,alto sax,alto saxophone,ammonia,anasazi flute,angklung,anklung,arm cymbals,armored,baglama,bagpipes,balalaika,baliset,bamboo flute,banjo,bansuri,baritone,baritone saxophone,baroque bassoon,baroque cello,baroque flute,baroque guitar,baroque oboe,baroque trumpet,baroque violin,baryton,bass,bass clarinet,bass drum,bass guitar,bassoon,been,bells,bin,bodhraan,bodhrán,bongo,bongos,bouzouki,bowed psaltery,cajón,celesta,cello,cellos,chapman stick,charango,chenda,cimbalom,clarinet,classical guitar,claves,clavichord,clavinet,concertina,conga,contrabassoon,cornamuse,cornet,cowbell,cymbal,cymbals,daf,damaru,damru,dan bau,dandiya,darabuka,dhol,dholak,didgeridoo,dilruba,djembe,dolu,dombra,double bass,drawings,drum,drums,dulcimer,ektara,electric guitar,electric keyboard,english horn,erhu,esraj,euphonium,fiddle,fife,flugelhorn,flute,flute (bansuri),french horn,friction drum,gamelan,ghatam,ghungroo,glass armonica,glockenspiel,goblet drum,guitar,hammered dulcimer,handbells,handpan,hang drum,harmonica,harmonium,harp,harpsichord,hurdy-gurdy,ikembe,irish bouzouki,irish flute,jal tarang,jaltarang,jew's harp,kalimba,kanjira,kantele,kazoo,keyboard,keytar,khanjari,khol,kimbrell's,koto,lap harp,lira da braccio,lur,lute,lutz,lyre,mandolin,maracas,marimba,mbira,mellotron,microphone,mohan veena,morin khuur,morsing,mridangam,musical saw,nadaswaram,nagara,ney,nose flute,nyckelharpa,oboe,ocarina,octobass,organ,oud,overtone flute,pakhawaj,pan flute,panchavadyam,pandeiro,panpipes,piano,piccolo,piccolo trumpet,pipa,pung,pungi,qanun,qilaut,quadrangularis reversum,quena,rackett,rainstick,ratchet,rav vast,recorder,reed pipes,requinto,rudra veena,santoor,santur,sarangi,sarinda,sarod,saxophone,scooby,serpent,shakers,shallow,shamisen,shehnai,sho,shofar,sincerely,sitar,slide whistle,snare drum,soprano saxophone,sousaphone,sousen,steel drum,suling,surbahar,synthesizer,taal,tabla,taiko drum,tambourine,tambura,tanpura,tar,tenor horn,tenor saxophone,thavil,theremin,timpani,timpani drum,tres,triangle,trombone,trumpet,trumpets,tsymbaly,tuba,tulum,tumbi,udu,uilleann pipes,ukelin,ukulele,veena,vibraphone,viol,viola,violas,violin,violins,vocals,vuvuzela,wagner tuba,washboard,wooden frog,xalam,xaphoon,xun,xylophone,xylophones,yanggeum,yangqin,yaybahar,zagharid,zampogna,zills,zither
0.0019079297,0.06362558,-0.0046088486,0.04742435,0.024519559,0.04020923,0.046272445,0.057905715,0.004473581,-0.02574871,0.044704273,-0.03373669,-0.034672435,-0.0070745596,-0.004395555,0.0223269,0.032857805,-0.08684769,0.03814668,-0.03894396,0.02148673,-0.035738517,-0.031162912,-0.019528888,-0.019992365,-0.030946897,0.0073748613,-0.03355817,-0.022621414,0.0074870544,0.041661937,-0.017437331,0.036831293,0.0025856714,0.02508935,0.06345863,-0.021264369,-0.029956482,-0.028399486,-0.051855396,0.008708823,-0.055777524,0.0054877084,-0.07531991,-0.012490026,0.014833647,-0.0046238615,0.029391345,-0.017383607,-0.058173876,-0.03164587,0.026132228,0.05861601,-0.011804373,-0.04559212,0.037247606,0.020448009,-0.03880437,0.0040667783,-0.020442454,0.049619745,0.06543278,-0.03538028,-0.00090826995,0.0047052633,-0.049475964,0.021635624,0.11303882,-0.013498565,0.0038090153,-0.009475868,-0.045760702,0.01696647,0.0072017782,0.007331841,0.036288172,-0.016806105,0.033825412,0.010532382,-0.030665927,0.014889976,0.052250024,-0.07266133,0.01650034,0.016651917,-0.024314111,-0.009887708,-0.05038266,0.030578507,0.039040834,0.017727103,0.022029655,0.03652738,0.06008245,0.014468201,-0.04491401,-0.025703479,-0.01842428,-0.086084194,0.0033277357,0.040980913,0.01399646,0.009441768,0.038910046,0.06071751,-0.0034627726,-0.0009198969,0.060085922,-0.023714805,0.054596197,-0.018492391,0.073439926,-0.0459553,-0.050091363,0.018322397,0.030273806,-0.06252161,0.042105414,-0.0458297,-0.044653215,0.018038653,0.026984662,0.009506685,0.038651545,-0.1044031,0.002058201,0.04713545,0.011359918,0.04959746,-0.024968816,-0.03660637,0.030837502,0.07649799,0.02597671,-0.0043708924,0.050841957,-0.0060645966,-0.017864408,0.05792841,-0.07815648,-0.0023267318,0.07926375,-0.031588748,-0.029324776,-0.03585765,0.03517454,0.05250008,-0.11259954,0.012022424,-0.043570664,-0.0031587456,0.004329771,-0.038357247,-0.018925488,0.069928996,0.077749014,0.018962327,0.048773568,0.033100296,-0.08082341,-0.00013238603,0.007792084,-0.026670404,0.02370656,-0.048874777,-0.10505636,0.03534493,-0.077388376,0.0013902002,-0.07261595,-0.00085377437,-0.09551995,-0.03137382,0.016576484,-0.015884567,-0.04891822,0.060003657,0.00446931,0.021589257,-0.06287146,0.001127705,0.05661569,-0.073223315,-0.007047163,0.04740789,0.019959059,0.05892076,0.01737669,-0.060193703,-0.01912885,-0.014013886,-0.04431729,0.0055745537,-0.053943917,0.016784402,-0.013237494,-0.020152984,0.010434639,-0.010371191,-0.039083034,-0.03474786,-0.063806556,0.04266947,0.06133258,-0.06267005,0.036565926,-0.015520245,0.04800502,-0.053036287,-0.11190132,-0.055867277,-0.03667762,0.009529548,-0.08606227,0.040398534,-0.005504105,-0.019112814,-0.059470613,0.038445223,0.014388139,0.07253095,0.044321828,-0.0041693095,-0.019632822,0.02487326,-0.031826332,0.067965396,0.032612655,-0.038849168,-0.024993962,0.012799892,0.045162853,-0.02949435,0.063886054,0.006423614,0.0044318615,-0.012937775,-0.033916283,-0.010230419,-0.02877999,0.0656299,0.015402481,-0.04365027,0.089591764,-0.017145813,-0.0033876516,-0.025030846,-0.018653052,-0.115125924,-0.003733647,0.008101017,0.006349194,0.08880577,-0.0013692845
-0.01685629,-0.092966676,0.047523327,-0.021216974,-0.070573844,-0.07848235,-0.02017859,-0.0073192767,0.05522737,0.027819492,0.027532421,0.018773196,-0.012970559,0.012505933,-0.03835487,-0.06922259,0.06264178,0.00400272,0.014564198,-0.08017147,-0.07792458,-0.05214084,-0.0089130225,-0.009232601,-0.015379123,-0.017896725,-0.056966525,-0.014632877,-0.016025182,-0.041978538,-0.05602945,-0.012686994,-0.03212636,-0.055493068,0.033248354,-0.064598806,0.060665056,-0.061455417,-0.03784637,-0.013582634,0.033620514,-0.054069985,-0.027745843,-0.019594552,0.0016108084,0.008856248,0.029040756,0.06376147,0.000474985,0.026624504,0.047746968,-0.049708556,0.0041043847,-0.028306985,-0.011831507,-0.056912377,-0.06976574,0.019425884,0.03518396,-0.036443416,-0.11184975,-0.020386329,0.0048499596,0.0395205,-0.122065686,-0.038562384,-0.01145132,0.038582772,-0.013079068,-0.017959375,0.046514492,-0.060873516,0.04525003,-0.022417352,0.0012951859,0.043187562,0.017088503,-0.03022403,-0.012188035,0.009910587,0.023985622,0.014925929,0.044258844,0.011744937,0.022194866,-0.0142974965,-0.029819272,0.077051274,-0.07248818,-0.078988805,-0.011213892,0.016607378,-0.012530554,0.00061872136,-0.06777105,0.041311406,-0.050167553,0.05998064,0.050600152,0.017836308,-0.018656986,0.031934302,0.012117741,0.0035574038,0.022399347,-0.017485011,0.0033321418,-0.05890302,-0.021129508,-0.039055347,-0.02029945,-0.00043045683,0.06762586,-0.029168246,0.009122817,-0.013645277,-0.06684129,-0.029037219,0.0017100769,0.022689765,-0.09208749,0.0029840835,0.03493518,0.024118345,-0.050958224,-0.0016206077,0.04266905,-0.08281193,-0.034691576,0.0050022695,-0.05089276,0.017304683,-0.08292883,0.0060011046,0.032037675,0.033572055,0.026148668,0.05019278,-0.025536837,0.032807127,0.0031233113,-0.04943553,0.004592474,-0.061687708,-0.00927532,0.017071918,-0.039490372,0.026332755,-0.021228569,-0.013963531,-0.008730797,-0.02809293,-0.03391209,-0.04148147,-0.027856037,-0.021593444,-0.022035927,-0.021362104,0.027033126,-0.048721105,-0.032176234,-0.0062466543,0.0018105226,-0.045071606,0.020862238,0.041921552,0.06285271,-0.025719736,0.008143399,-0.014327704,0.0723686,-0.00839016,-0.03328767,-0.010424894,-0.018681677,0.045091443,-0.07535014,0.0361537,0.004550147,-0.025984423,0.05830334,-0.13560554,0.01649774,-0.079735935,-0.054231994,-0.048474308,0.025429195,0.03794984,0.0023532673,-0.0262539,0.06478539,-0.014764776,-0.05782612,0.01984406,0.041546024,-0.0030856726,0.022053694,-0.06903653,-0.03314127,-0.04946878,-0.021891668,-0.034117874,0.034564067,0.0042272503,0.07204976,0.0018588445,0.010721758,-0.0013968801,0.08385798,-0.03943221,-0.006439822,-0.09391102,-0.07574483,-0.02425302,-0.0037012517,0.01207425,0.01405969,0.03076821,-0.012426356,-0.05112515,-0.071685314,-0.03239205,0.017118292,-0.034467302,0.027353955,0.038019743,-0.10076175,-0.06616001,-0.0076206597,0.0039041762,-0.03783613,-0.033951778,0.009875963,0.022369158,-0.047073968,-0.0014083381,0.0435372,-0.06256221,-0.05342389,-0.06593392,-0.01835792,0.007997472,-0.014043612,0.056738522,-0.028745757,0.015885226,0.0026926151,-0.012231935,0.07015769,-0.064595915,0.01590105,-0.010861438,-0.05405539,0.02552309
-0.004591893,0.02651846,-0.032904565,0.07309653,0.014672224,0.011775234,-0.03733653,-0.030973546,-0.033839654,0.024433957,-0.043301877,0.05509606,0.033620898,0.010942073,0.012711924,0.03778959,-0.012510006,-0.00045463038,0.03807825,-0.030759936,0.0009263193,0.019082258,-0.020908054,-0.017664073,-0.021448338,0.0061080335,-0.056582104,-0.015735505,-0.060008362,-0.03942226,-0.012434943,-0.07243309,-0.04780874,0.05266795,0.034490556,-0.068656035,0.07594811,0.03021416,-0.006311545,-0.020048156,-0.00014874683,0.04439218,0.01664203,0.0025276458,-0.016259976,-0.01926925,-0.019491484,-0.03031192,-0.0720719,0.09052137,0.02398204,0.026748305,-0.02730867,-0.009854658,0.014274131,0.06483928,-0.023168646,0.017694345,-0.015201168,0.040579937,-0.007605372,0.002920177,-0.022051875,-0.031907037,0.093085274,0.043933894,0.021875687,0.03910454,0.005295357,0.037991956,0.0056723817,0.009913392,-0.07655938,0.020497197,-0.062126733,-0.05033043,-0.03854876,-0.060543414,0.052122906,-0.025757672,-0.012539282,-0.053993415,-0.055132657,-0.0022290086,0.0011848315,-0.10253428,0.0038785418,0.08150717,-0.07748003,0.056336712,-0.01816126,0.026488394,0.011611949,-0.010589963,-0.07503689,-0.05171633,-0.060276005,0.02821639,-0.03435999,-0.043942854,-0.054430377,-0.0035525293,0.02887992,-0.050259244,-0.026148133,0.056048773,-0.011691699,0.015549012,-0.040839586,0.0140809,0.033274416,0.036957834,0.024831902,-0.038790185,-0.046653163,0.024966648,0.01750377,-0.041016087,-0.070190966,-0.0491591,-0.044650227,-0.024377402,0.005620661,0.03285953,0.058490634,0.040610824,0.019639304,-0.0070700543,-0.017241808,0.0041781357,0.018662158,-0.005220539,-0.005594161,0.04772593,-0.0114272535,-0.028437195,-0.034835283,0.034575745,-0.005103767,-0.012106285,0.0048181135,-0.02179462,-0.009496396,0.04670759,0.03760366,0.04737743,-0.046510983,0.040946215,-0.020525113,-0.051860064,0.025897447,0.028650086,-0.020587655,-0.031289272,-0.0484526,-0.06541824,0.004686968,0.025097694,0.03592122,0.038778707,-0.028557442,0.06686602,0.011049278,-0.05803304,0.10187186,-0.021404494,0.037619285,0.08609108,0.0053875316,0.059135083,0.021322677,0.045314364,-0.0692342,0.06576916,0.0121586,-0.011955762,0.0030060988,0.06861152,-0.011494345,0.009772965,-0.018784111,0.024083437,-0.015125675,0.022794273,0.048708662,0.03936614,0.06924881,-0.031303003,-0.04801136,0.0341209,0.0048280493,-0.003787951,0.014011216,-0.00887811,-0.060333055,-0.013759361,-0.056814257,0.032842197,0.01202742,0.032479584,-0.053453047,0.03727068,-0.051950622,-0.045044642,-0.002075318,-0.0020319137,-0.07213723,0.004654952,0.07589981,-0.0928192,-0.025160236,-0.06448921,0.01566377,0.048314676,-0.0062527047,-0.039830804,-0.06132192,0.04311429,-0.0041495394,-0.028970543,-0.0513481,-0.053515773,0.054782957,-0.046213813,0.024209714,0.01642742,0.031063534,-0.07090613,-0.006158791,-0.024557335,0.016382396,-0.038245752,0.07366491,-0.044232376,-0.042043705,0.011389237,-0.015539074,0.023926483,-0.020797074,-0.006050973,0.0022838765,-0.04695518,-0.0051510357,0.037128117,-0.0127031095,-0.03481941,-0.032098122,0.0077809896,-0.032907568,0.04650447,-0.031368554,0.00038180273,0.05191764,0.0072399355
0.004770866,0.054451436,-0.012977716,0.016483797,0.004497255,0.013134598,-0.003969287,0.01660096,0.004873247,0.009130947,0.055041783,0.0713032,-0.043926314,0.04163318,0.0039650165,0.0022761533,0.003538208,0.03380145,-0.00038390528,0.0022765016,0.0145002445,0.016567722,0.0142402975,0.01247867,0.028433383,0.011918162,0.032827765,-0.0007620939,-0.040255986,0.007600569,0.072223924,0.06647513,0.037690226,0.0016168674,0.026246473,0.0020385548,0.022245705,0.015370851,0.02411627,0.03796215,0.08233833,-0.04403961,0.01506636,0.019813754,0.013065039,-0.014515714,0.008287666,0.017599808,-0.044623174,0.026455814,-0.023108603,0.057457473,-0.0023048318,0.037589718,0.042591263,0.07368344,-0.012252175,0.07034499,0.026960073,0.036165126,0.027624404,-0.046234604,0.031455174,0.04684131,0.025858458,0.052271586,0.007500603,-0.02505189,0.1030297,-0.016127674,0.0328978,-0.04314301,0.037599612,-0.00915706,0.07208433,0.015371038,-0.005038173,0.047589906,-0.014529036,0.06342369,0.0690683,0.041858755,-0.00015831114,0.026768085,0.031912357,-0.02279471,0.033902213,-0.006452234,0.0414976,-0.0014804363,0.05752494,0.032649633,-0.01343254,0.003423899,-0.004574174,0.12937872,-0.0016038965,0.023075806,0.10558743,0.07764182,0.024045931,0.08647895,0.020113226,0.020838957,-0.04974321,-0.026660305,0.04226536,0.048014503,-0.021206249,0.021991469,0.037201155,-0.0040681115,-0.020799387,-0.045984827,-0.02803761,-0.03582356,-0.014854897,0.022679867,-0.025445605,0.05549372,0.010665814,0.046642076,0.019731313,0.01545833,0.028190698,-0.04443403,0.017409295,0.043782376,0.0025842725,0.0017169648,-0.00015902687,0.061655886,0.011374684,0.017347477,0.07055897,0.060489867,0.062133748,-0.011837882,0.07603231,-0.035891887,0.014203967,0.055462163,-0.01663834,-0.023350423,0.01918407,0.003410381,0.047211017,0.006062207,-0.019809822,0.02765683,-0.0091197565,0.057445094,0.03925436,-0.08329014,-0.058516864,0.010505088,-0.08269566,-0.010384406,-0.04284607,0.020716472,0.06289177,0.025598008,-0.0028995357,0.014244605,0.043359905,0.043296386,0.07699853,0.0120341545,0.054443713,0.018868122,0.048584994,-0.024944633,0.04665829,0.011551026,0.015082341,-0.007030941,-0.0650784,0.038617145,0.051384177,0.034429017,0.019249858,0.030764401,0.011205257,0.06061565,0.0131460205,0.045363273,-0.049218275,-0.028885167,-0.06674491,0.058714293,0.017745974,-0.027350498,0.0140714785,-0.004318458,0.0541071,0.072680034,0.049584016,0.006497588,0.04703284,-0.014631694,0.08390457,0.026174583,-0.018939434,0.021969594,-0.054971516,0.0646888,0.07169369,-0.0022006254,0.004456203,-0.010734962,0.08546076,0.0061392677,0.0026510407,0.025679434,0.04984289,0.06063403,0.082888134,0.0032871133,-0.019456169,0.05950177,0.014973633,-0.0045255637,0.01717136,0.044686526,0.004234683,-0.024358153,0.022525202,0.021494495,0.053892884,0.060855597,0.044403784,0.03380019,-0.013196146,-0.03122336,-0.017685767,-0.021642208,-0.028145723,-0.008837245,0.04758423,0.0443217,0.07249305,0.03691217,0.008910572,0.010730674,-0.012479843,0.10288203,0.08405656,0.019782504,-0.04377443,-0.018436339,0.039803885,0.038052548,-0.026867306,0.030832786
-0.0029516926,-0.056796033,-0.024105558,-0.05678397,-0.028599365,-0.029962918,-0.00014386643,-0.03346679,-0.05752208,-0.08526783,-0.051191796,-0.040984016,0.031371757,-0.02613718,-0.039308004,-0.091794744,-0.045620494,-0.022276774,-0.022665767,-0.06962373,-0.026060296,-0.044368748,-0.005743732,-0.063123554,-0.02111769,-0.04825795,-0.04929725,-0.033506893,-0.075267546,-0.05362483,-0.05954877,-0.05121461,-0.033871554,-0.06488948,-0.019233122,-0.06531564,-0.050489634,-0.0142881,-0.0029639897,0.027044032,-0.017033994,-0.07549345,-0.002469614,-0.018789107,-0.1091984,-0.0052955197,0.0050491625,-0.022748979,-0.11788339,-0.10579554,-0.0057348576,-0.066105776,0.016857723,-0.012830764,-0.052266173,-0.036796458,0.0064076832,0.0038594215,-0.02209644,-0.098838545,-0.07316038,0.007321122,-0.06306709,-0.067940466,-0.006073232,0.040397912,-0.051925857,-0.050931558,-0.14747764,-0.07774876,-0.017966192,-0.04998245,-0.009230321,-0.07255375,-0.044270147,-0.010123569,-0.07489658,-0.05128076,-0.05397158,-0.059633277,-0.06841153,-0.0256586,0.0031871872,-0.016122507,-0.06320951,-0.044926073,-0.012192606,0.02331378,-0.07633579,-0.033823263,0.032245032,-0.03166806,-0.08873438,-0.048700973,-0.048999187,0.017147578,-0.010862456,-0.015933707,-0.03770364,-0.03685996,0.01788522,-0.05962084,-0.046693787,-0.0071850335,-0.06328841,-0.007980379,-0.040684044,-0.015082932,-0.046608735,0.0059883515,-0.025451293,-0.002115805,-0.027902402,-0.016288834,-0.041733194,-0.03422107,-0.0383108,-0.005203397,0.028229587,-0.06323606,-0.12693055,-0.046953417,-0.09027443,-0.021058673,-0.07447007,-0.04264471,-0.01404992,0.01434269,0.0170203,-0.0867385,-0.12373685,-0.01635903,-0.047463577,-0.034779258,-0.040734164,-0.010838688,-0.033564843,-0.054193325,-0.007946145,-0.09026148,0.06501757,-0.0008406939,-0.045118723,-0.042214032,-0.009385829,-0.0026265024,-0.074854754,-0.07289318,-0.058309898,-0.041811056,-0.053328775,-0.05227158,-0.04902734,-0.04032702,0.057297226,-0.015994925,-0.07230975,-0.04571903,0.005676287,-0.10529192,-0.015476203,-0.062809646,-0.07665627,-0.07365275,-0.04902184,-0.09052728,-0.014232737,-0.10431043,0.007242316,-0.07493847,-0.05308939,-0.007410394,-0.07134006,-0.048394572,0.009477267,-0.046452593,-0.0766272,-0.03696982,0.08030182,-0.038055208,-0.025502717,-0.07518327,-0.032952514,-0.062767476,-0.025895985,-0.07601611,0.0038185692,-0.037921127,-0.0077608475,-0.07757943,-0.087471694,-0.060591176,-0.022106819,-0.020817617,0.024740297,-0.024854347,-0.0822628,-0.015136213,-0.060129542,-0.09854033,-0.05485289,-0.046808083,0.02310019,-0.016404377,-0.030688815,-0.04520549,-0.03223637,-0.013644122,-0.074403405,-0.069137946,-0.07059406,-0.062047582,-0.009695071,-0.023922298,0.0425632,-0.06890937,-0.045917526,-0.0656541,-0.046224456,-0.041360334,-0.06513938,-0.056024443,-0.10674984,-0.07973431,0.03496289,-0.099855065,-0.060131557,-0.018273568,-0.1236749,-0.022116177,0.06473271,-0.03984054,-0.08310593,-0.022150494,-0.026116047,-0.0507749,-0.04431742,-0.08677337,-0.017828804,-0.07319737,-0.0024602497,-0.06813428,-0.068082914,-0.057362437,0.013570417,0.007017805,0.0059303506,-0.022881882,0.017196793,-0.047211036,-0.029952608,-0.030534849,-0.053912017,0.004404266
-0.0126846805,0.037543107,-0.01461463,-0.029086346,0.044840608,0.08087739,0.008231182,-0.042778574,-0.03410235,-0.07006184,-0.034205217,-0.008383965,0.044746257,-0.03364696,-0.005967616,-0.03979584,-0.038899817,-0.0034424318,0.0022476944,-0.04375181,0.038364716,0.07774955,0.04466164,0.021263283,0.09724848,0.06878632,0.06402051,0.028764814,-0.086382404,0.09041017,0.071995795,-0.02246522,0.08374265,0.021389348,-0.03470299,-0.027867492,0.019856958,-0.12349646,-0.08761897,0.06394431,0.002838917,-0.09071089,0.0068665156,-0.017028859,-0.007607645,-0.013025249,-0.0028966975,-0.008669732,0.01521064,-0.06023939,-0.04465777,0.046197332,0.010121934,0.030362558,-0.036780674,-0.027623871,-0.079520255,-0.006964822,-0.026770914,-0.10079357,0.033316907,0.0828513,0.01330001,0.008339249,0.033339854,-0.10671639,-0.023769807,-0.03870379,-0.0053904424,-0.06419253,-0.013811183,-0.08167376,-0.059570394,-0.021848634,-0.06204745,0.030635,-0.035506267,0.07753556,0.012151783,-0.07964797,-0.030123025,-0.007775847,-0.0757718,0.043703396,0.08629738,0.059632696,-0.0215455,-0.01796741,-0.008581655,-0.03450286,-0.14082073,-0.022408733,-0.049296167,-0.048965145,0.05834003,-0.036375236,-0.07689461,0.02095942,0.009798209,0.027569745,-0.020996455,-0.06919815,0.034239568,-0.04743563,0.0320783,-0.057682686,-0.10667079,0.018261028,-0.028187318,0.0307128,0.08241651,-0.015444154,-0.0344435,-0.015146338,-0.025692988,-0.08720784,-0.06611489,0.01912651,0.06846461,0.0060439426,0.040937483,0.0056779594,0.04118016,0.0580885,-0.017788846,-0.049134027,-0.022609983,-0.0073599713,-0.003319242,-0.082337394,-0.07226561,-0.008813122,0.05173308,3.0622756e-05,0.035633564,0.04566798,-0.0063150707,0.076033935,-0.006758937,0.0033358035,0.009865474,0.056790847,0.046618566,-0.08165062,-0.009238794,-0.022405593,0.011286183,-0.049513035,-0.09013467,-0.024964636,0.012723781,0.0025699553,0.010769075,-0.05477114,-0.044930913,-0.059297513,-0.05474865,-0.060694575,-0.05901258,0.024750456,-0.02922423,0.07043014,0.00969991,-0.01139714,0.0708316,-0.045117065,-0.04409366,-0.016412567,-0.022521546,-0.038244,-0.06965311,-0.025047172,-0.08543494,0.09395297,0.08450464,-0.019391445,-0.037595037,-0.011619724,0.013620614,-0.032332703,-0.10481975,-0.05587611,-0.063733615,-0.0037882838,0.08346876,0.026471702,0.0024223987,0.007700078,0.07346925,-0.041435063,-0.10573696,-0.053512752,0.035374086,-0.00047399095,0.061682165,0.0045397524,-0.06616433,0.07676619,-0.0015829115,0.0015286729,-0.07060416,-0.10781347,-0.002431685,0.023785627,-0.026496727,0.0043233675,-0.060528036,0.027353747,-0.05066245,-0.015270388,-0.032267157,0.013592557,0.05437696,-0.005854056,0.01954483,-0.015585623,-0.059722386,0.024367787,0.03611125,-0.02086092,0.009314422,0.034856986,-0.004793542,-0.0062858323,0.037523814,-0.09205504,-0.016823936,-0.062482104,-0.059779275,0.0015409113,0.03832423,0.051437784,-0.018341921,0.032585293,0.04006353,-0.03086382,0.002613931,-0.059661068,0.046936233,0.03729269,0.019727388,0.04014834,-0.05507892,-0.0956411,-0.021879759,0.021710241,0.041335516,-0.038945463,0.03863495,-0.022165818,-0.026786905,-0.02622216,-0.048379216,-0.002330008
-0.008235232,-0.024361419,-0.07654944,0.068666145,-0.008177875,-0.013625988,-0.0072373417,-0.021041328,0.08125547,-0.007116267,-0.02033499,0.08995629,0.06402544,-0.02083057,-0.08195932,0.047448043,-0.041614406,0.023796303,0.048676074,0.05360342,0.00072641094,-0.0012257639,-0.018354421,-0.04045409,-0.05665462,-0.035784718,-0.040248886,-0.0014020631,-0.01727408,-0.0009891472,-0.063264914,-0.054491058,-0.06049462,0.0005526659,0.011277371,-0.0633799,0.046049137,0.039702605,0.030268183,0.052018553,-0.0064792503,-0.030667013,-0.035893045,-0.014486298,0.018472996,-0.037308104,0.028619278,-0.0521814,0.013242069,0.005927407,0.047544792,-0.06948357,-0.09337121,-0.033892207,0.00042011947,-0.0014014948,0.029573422,-0.05700295,0.010145646,0.008259415,-0.04761568,0.004113531,-0.024129922,-0.027227115,0.08154004,0.05538759,-0.01763916,0.026620114,0.054078843,0.05426392,-0.015865302,0.026195776,0.0012796604,0.01655037,-0.0042081075,-0.024630575,0.065065295,0.0072737187,-0.030650768,-0.05527548,-0.019168764,-0.010107505,0.10261285,-0.0739266,-0.024979567,-0.046652757,-0.013396264,0.044432607,-0.056257464,-0.05431542,-0.03946367,-0.0109293675,-0.054561805,-0.057212632,-0.06852162,-0.06027259,-0.018103039,-0.010087206,0.011569778,-0.073707595,0.015314127,-0.07681846,-0.0867619,-0.002189457,0.06034467,-0.011556047,-0.05503626,-0.075111724,-0.02270966,-0.023120802,-0.01132878,0.041155655,0.036183868,-0.055385508,-0.055458788,0.052215572,-0.013780026,-0.06334398,0.040697686,0.031783234,-0.007982264,-0.06660926,-0.013640699,-0.021841165,-0.01392248,-0.023397801,0.093800806,-0.037663195,-0.035560098,-0.024070622,0.050516255,0.0032812564,-0.04738064,-0.022039382,-0.061562434,-0.020440333,0.0015290045,0.017678482,0.036657542,0.052059416,0.0041531073,-0.0101175895,0.05053805,0.09398826,0.0035249107,-0.04546693,0.0070760925,0.028354302,-0.082020536,0.057169545,-0.047407147,-0.027204273,-0.024931362,-0.07114286,0.009711172,-0.040331073,0.008271526,-0.045410477,0.048782993,0.08751874,-0.011066441,-0.07571486,-0.003419876,-0.058023088,0.017877653,-0.009031136,0.03558514,0.043491933,-0.09453854,0.03070839,0.05174703,0.049991496,0.06906782,0.092638224,0.031127539,-0.020399591,-0.057827424,0.084326394,0.0022739607,0.023365136,-0.011876045,0.060768705,0.10409132,-0.036451273,-0.036449566,0.038055725,0.04200939,0.037473407,0.05464889,-0.020805685,0.027802773,0.02520028,-0.04209495,0.014043366,-0.05050462,-0.08498533,-0.053876866,0.008911502,-0.048366364,0.07330345,0.013228823,0.05516661,-0.035854343,0.007587811,-0.031318776,0.05796848,-0.082085796,-0.0056046946,0.02364456,-0.0026053786,0.00627796,-0.018093435,0.0074465545,0.05100124,-0.025895836,-0.05718864,-0.07344428,0.059185334,-0.009162641,-0.055201635,-0.037726335,0.038172036,0.047701273,-0.030314183,0.00040607064,0.08956785,-0.056983914,-0.012292143,0.08484751,-0.050619844,-0.019711247,0.034642205,0.07891201,-0.061072137,-0.03691297,-0.025485333,0.01489136,0.061505597,0.0058853826,-0.071989015,0.028811693,-0.04027387,0.05952347,0.05943405,0.08970896,0.065125905,0.012135076,0.027425746,0.021487825,-0.037869524,0.06356266,0.03163936,-0.047112975,0.021078035
