/,accountant,accountants,actor,actress,actuary,acupuncturist,administrative assistant,administrator,advertiser,agricultural engineer,agronomist,airline captain,airline pilot,allergist,american football player,analyst,anchor,anesthesia doctor,anesthesiologist,animal trainer,apiarist (beekeeper),appraiser,aquaculturist,architect,architectural engineer,art teacher,artist,assistant,assistant manager,astronaut,astronomer,athlete,attorney,attorneys,auctioneer,audiologist,auditor,babysitter,baker,bank clerks,banker,barber,barista,bartender,basketball player,biologist,border patrol,botanist,brand manager,bricklayer,broker,budget analyst,bus driver,business analyst,business development executive,business executive,businessman,butcher,butler,call center employees,captain,captain of a ship,car mechanic,car salesman,cardiologist,carpenter,cashier,casino dealer,caterer,ceo,cfo,chauffeur,chef,chemical engineer,chemist,chiropractor,civil engineer,cleaner,cleaners,cna,coach,coal miner,community health worker,computer engineer,computer scientist,concierge,conservationist,construction,construction foreman,construction person,construction worker,construction workers,consultant,content creator,contruction worker,convenience store clerk,coo,cook,counselor,courier,credit analyst,cruise director,curator,custodian,customer service,customer service representative,dairy farmer,dance instructor,data analyst,data scientist,delivery driver,dental assistant,dental hygienist,dental technician,dentist,dermatologist,designer,dietitian,digital marketer,director,dj,doctor,doctors,dog walker,drama teacher,driving instructor,ecologist,economist,electrica engineerl,electrical,electrical engineering,electrician,electricians,emt,endocrinologist,engineer,engineering,engineers,entrepreneur,environmental scientist,event planner,exercise physiologist,factory worker,farm manager,farmer,fashion designer,fast food worker,finance,financial planner,fire man,firefighter,fireman,fisherman,flight attendant,flight attendants,floriculturist,florist,food critic,food delivery,food scientist,football player,footballer,foreman,forensic accountant,forester,game host,garbage man,gardener,gardner,gastroenterologist,general,general contractor,geologist,graphic designer,grocery store worker,gymnast,gynecologist,hairdresser,hematologist,highway patrol,historian,home inspector,horticulturist,host,hotel cleaners,hotel manager,hotel receptionist,housekeeper,housekeepers,hr,human resources manager,immunologist,inspector,insurance agent,interior designer,investment banker,investor,it,it positions,it specialist,janitor,jeweler,journalist,judge,juicer,lab tech,laborer,landscape architect,landscaper,language teacher,lawyer,lawyers,leasing agent,leasing manager,lecturer,librarian,lifeguard,lighting coordinator,limo driver,loan officer,loan officers,lyricist,maid,mailman,makeup artist,mall cop,manager,manager positions,manicurist,market,market researcher,marketing executives,marketing manager,marketing team,martial arts instructor,mason,massage therapist,materials engineering,mechanic,mechanical,mechanical engineer,mechanical engineers,meeting coordinator,model,mortgage broker,mortician,music teacher,musician,nephrologist,neurologist,news anchor,nuclear engineer,nurse,nurse anesthetist,nurse's assistant,nurses,nursing assistant,nutritionist,obstetrician,occupational therapist,office assistant,office worker,oncologist,operator,ophthalmologist,or,oral surgeon,orthodontist,orthopedic surgeon,paramedic,park ranger,party host,pathologist,pediatrician,periodontist,personal chef,personal trainer,pharmacist,photographer,physical therapist,physician,physician's assistant,physicist,pilates instructor,pilot,pilots,plant breeder,plumber,police officer,policeman,politician,porter,postman,poultry farmer,principal,producer,professional athlete,professional sports player,professor,professors,program manager,programmer,project manager,property manager,prosthodontist,psychiatrist,psychologist,public defender,public relations specialist,pulmonologist,radiologist,rancher,real estate agent,receptionist,recruiter,repairman,reporter,researcher,resort manager,restaurant manager,retail employees,retail manager,retail sales,retail salesman,rheumatologist,rideshare worker,sales associate,sales manager,salesman,salesperson,sanitation workers,scientist,seamstress,secretary,security,security guard,security guards,server,shelf stocker,sheriff,shoe maker,singer,ski instructor,social media manager,social worker,software analyst,software developer,software engineer,soil scientist,soldier,sommelier,sous chef,speech pathologist,speech therapist,sports coach,statistician,stockbroker,surfing instructor,surgeon,swimming instructor,tailor,talk show host,tax accountant,tax broker,taxi driver,teacher,teachers,tech,technician,therapist,there is,tour guide,trader,train conductor,train driver,trainer,training specialist,transcriptionist,translator,translators,transporter,travel agent,tutor,u i engineer,underwriter,urban planner,urologist,vet,veterinarian,veterinarian assistant,videographer,waitress,weatherman,web designers,web developer,web developers,wedding planner,welder,wildlife biologist,window washer,writer,x-ray technician,yoga instructor,zookeeper
-0.05199139,-0.0027561788,-0.02166711,0.020974632,0.038363133,-0.036917143,0.026587594,0.024851194,-0.033214275,-0.0016930142,0.021700976,-0.032495428,0.03705362,0.04144647,0.075655736,0.017536981,0.021890672,0.045104075,0.008188894,0.015843764,-0.0032377315,-0.039362036,-0.018746834,-0.044257946,0.09008486,0.09903515,-0.0003285383,-0.005590641,0.0616744,0.039178878,0.0077835093,0.005199073,-0.00052927434,0.0147939045,-0.008694594,0.015433091,-0.06476484,-0.00085213507,0.008640148,0.024627296,0.026172064,0.034632392,-0.009953824,0.029258234,0.04133421,-0.009784656,0.042907104,0.004600689,0.051845092,0.03858678,0.037511267,0.087948464,-0.00983254,0.021449875,0.012958499,-0.027600693,-0.024027342,-0.044272188,0.0007210566,0.00044806764,-0.015623165,0.008673813,0.02022868,0.0132324975,0.010585069,-0.030793665,0.026135406,0.00038703694,0.08847367,-0.06902836,-0.037576478,-0.06756689,0.039411362,0.0016929165,0.049974155,0.06661663,0.039039962,0.03564161,0.021638036,0.017564887,0.024122061,0.0012598281,-0.07028444,0.020520639,0.048745155,0.04354186,-0.03519269,-0.056226376,-0.008817432,-0.011991596,0.0035187544,0.012658955,0.0105445925,-0.024732543,0.039399512,0.03476581,0.0009053891,-0.04133771,0.034127217,-0.013042997,0.028818667,-0.004199593,0.051622327,-0.050775535,-0.0011430501,-0.04410477,-0.031224092,-0.027280098,0.025226556,0.050399,0.07089929,0.0732253,0.06257759,0.050329644,0.046701465,-0.0036705509,-0.044302586,0.0014729177,0.017084753,0.040307242,0.008247763,0.022584803,0.029487249,0.0019380848,-0.0070488746,-0.010747829,0.010362606,-0.025184661,0.006599705,-0.0011016806,-0.009557733,0.014211307,-0.012580905,0.011657255,-0.03564073,0.00568401,0.057385765,0.034223575,0.034357443,-0.035846297,0.008090821,-0.007418337,0.042499505,0.008397523,-0.04422271,-0.024337891,0.037869845,-0.04756795,-0.107635535,0.0017356663,-0.030476233,-0.033490732,0.035961907,0.016730364,0.034220822,0.038643125,-0.016359227,-0.03106697,-0.02487311,0.040462177,0.0636445,0.004111282,-0.040830262,-0.04175702,0.020692695,-0.01620315,-0.033720594,-0.021287356,0.024286604,0.0057269367,-0.0056883628,-0.026754534,-0.040409274,-0.03160712,-0.0013997223,-0.006791844,0.08072528,0.010791556,0.0031362115,0.039758243,0.014580224,-0.008640472,0.024301682,0.03703424,-0.012370805,0.025039794,0.03641286,-0.0025598619,0.04132888,0.048293054,-0.01612235,-0.06095881,0.028769368,0.011070875,-0.024914946,0.06999284,0.032972552,-0.03913856,-0.014530815,0.045139123,0.055017542,-0.013829549,-0.04606301,-0.02227434,0.0016857097,0.003090473,0.035275105,0.025504202,0.029707948,-0.0074488544,0.040765025,0.0056911367,-0.029920757,0.018804725,-0.012052401,0.0030621884,0.038757246,-0.042968336,0.030395236,-0.0003079754,0.020880654,-0.011194643,-0.03978129,0.037038162,0.07061521,0.0153052695,0.059318397,0.008911899,0.028285703,-0.043977667,0.04400136,0.050672043,-0.014749706,0.0032409674,-0.06907554,0.039946783,0.057544716,0.027353637,-0.013634886,0.03535428,0.090039514,0.092474595,0.072793,-0.043353844,0.0557802,0.024108427,-0.04395479,-0.0065319464,-0.0030490912,0.019500308,0.050876394,0.05656211,0.057752654,0.02443613,0.016124796,0.029517032,0.016709078,0.015760284,0.045327667,0.030632326,-0.0035438566,0.021058498,-0.030675642,-0.036089357,0.062209524,-0.043330792,-0.04263869,0.053265948,0.03132952,0.057690457,-0.006342797,0.018516041,-0.032096818,0.0446105,-0.027961414,0.0063486006,0.020301983,0.01160546,0.0596207,-0.055738103,0.019961618,0.0010381115,0.009360927,0.038930267,0.041775115,0.050116003,0.03998983,0.033555016,0.054088473,0.019104365,0.009221626,-0.026825523,0.026909625,0.018064046,-0.052799884,0.021646246,-0.012189182,-0.02824814,-0.05702166,-0.015606284,-0.027252235,0.05381918,0.011296748,-0.01892607,0.016069725,-0.017024776,0.0056264387,-0.03038012,0.012029981,0.04565203,0.034287833,0.0038606774,-0.08110963,0.022461807,-0.02039017,-0.012508424,0.07737109,-0.023868572,-0.002137212,0.042599767,0.024021715,-0.050831188,0.023891473,0.004023557,0.028424399,0.06469775,0.050314587,-0.027860843,0.013400718,0.034548502,0.01984974,0.015685821,0.029759016,-0.007937614,-0.024060158,-0.014597768,0.012833684,0.0074316645,-0.09027297,0.012664117,0.011964987,0.009670574,-0.0076131327,-0.0333564,0.008933142,0.0014363342,0.035283573,-0.022288037,0.04170447,-0.0018089096,0.001984429,-0.0017428597,0.008180108,-0.006826958,-0.018242924,-0.027919045,-0.01267116,0.05821004,0.028282745,0.03028131,-0.0065865708,0.026888335,0.051112052,0.012396585,0.060399774,0.07614766,-0.0031246082,-0.008660686,0.03523211,0.034458637,0.00039695427,-0.06335857,0.03959559,0.06054089,0.005923046,0.047209766,0.01936674,0.057619665,-0.0051032477,0.05660377,0.028132273,0.07385368,0.077736825,0.028723732,0.088224374,-0.014019996,0.122614905,-0.042243853,-0.0067952974,-0.026282344,0.002776007,-0.06793616,0.028200904,0.042247605,0.0023498246,-0.041376855,-0.04747957,-0.068890154,-0.0549471,0.017818,-0.011173936,-0.0017402796,0.03839593,0.082519315,-0.045168124
0.014403131,0.02232119,0.02353989,0.019401578,0.00091854716,0.0037577807,0.025135951,0.046554945,0.018119348,-0.10982011,-0.042420384,-0.04992204,0.008351639,0.0029577552,-0.0049950653,-0.0230446,-0.06012393,-0.004254966,-0.0071751936,-0.004352017,0.02516769,-0.052116457,-0.0811013,0.03997207,0.034024525,-0.012041832,-0.0027156598,-0.013896765,0.07374035,0.058998156,0.038650677,-0.0036960808,-0.025913784,-0.046116665,-0.028873252,-0.037526224,-0.06249747,-0.004050386,0.00020684508,0.0036758364,0.038103968,0.01931745,-0.025252447,0.05167387,0.04538389,-0.0030155575,0.0005395222,0.021551656,0.03121077,0.008459693,-0.033835948,-0.07435531,0.018157726,0.030832099,-0.07739114,-0.06976378,-0.05319171,-0.045667574,0.015519519,-0.027487723,0.051123377,0.010859938,-0.015128856,-0.116716176,-0.15886953,-0.06965243,-0.028260682,0.073557846,0.039086003,0.045401342,-0.0076403944,0.0246289,-0.068962604,-0.038538944,0.012909178,0.05272722,-0.006296754,-0.007333891,-0.0032563224,0.0044463826,0.027063292,-0.0046191663,-0.045260053,0.03317979,-0.009606575,-0.005779579,0.042240623,0.03567883,0.0018555629,-0.024513984,-0.07265076,-0.04992309,-0.04068778,-0.01333015,0.039580274,-0.035536204,0.04946511,-0.004304435,0.0117375795,0.0265318,0.058658525,-0.045503054,0.0017929545,0.06538823,0.02298589,0.057150066,0.007361378,-0.06282764,0.021209262,-0.039982762,0.031908847,-0.020480996,0.050879937,0.009553907,0.0009798183,0.02589227,0.024611488,0.04007948,0.035332255,-0.0058407537,0.02695096,0.014034265,0.025676996,0.028746251,0.025309233,0.014610239,-0.075528935,0.02373921,0.010146292,-0.04045139,-0.029203737,-0.034462877,-0.041377094,-0.043916505,0.022499772,0.021442927,0.009317767,0.0007877836,0.0015598657,-0.07212629,-0.00065289455,0.013997548,0.011941784,-0.04605616,-0.04123108,-0.061593454,0.002818843,-0.031818166,0.00210548,0.019199612,0.013530624,0.024036549,0.017062591,0.009757088,0.033471305,0.021176618,-0.019760521,0.011559879,0.0099990005,0.024628306,0.014350451,-0.030578844,-0.016362624,-0.015410532,0.01770717,-0.06577492,-0.021076927,0.014787862,-0.008323102,-0.006761481,0.041881837,0.04062066,-0.047029484,0.023909908,-0.0046730256,-0.0025889892,0.004995755,0.03515419,-0.030021101,-0.08089748,-0.044136308,-0.046329726,-0.05708472,-0.0540013,-0.005947091,0.052758124,0.06489489,0.092823625,-0.0035427464,0.025269277,0.043623764,-0.027544776,-0.065038286,-0.008654764,-0.05793303,-0.06396924,-0.00035331654,-0.07261779,0.022381347,0.014238453,-0.005691977,0.033863425,0.034208722,-0.03419705,0.052718725,0.0065277377,0.06936377,-0.0672785,0.016946152,-0.05471057,-0.019914312,-0.03419681,-0.015803004,-0.06609883,-0.015185625,0.025009241,0.043392267,0.069008,0.025788385,-0.08222737,-0.035574097,-0.03734658,-0.044656504,-0.019892745,0.037445415,-0.0022656308,0.037347615,0.03342556,0.004785552,0.0496962,-0.0625265,-0.06633819,-0.016406015,0.009172286,-0.008761767,-0.01273939,0.026387647,0.017610185,0.020766674,-0.102301866,-0.007554153,-0.023674104,-0.024735773,0.059345875,-0.027708013,-0.08687772,0.0037570898,-0.0073264064,-0.0175612,-0.058622748,-0.052822094,-0.062497336,0.011149115,0.049399085,-0.007573952,0.061259896,0.051017,0.058554206,0.00091203535,-0.024420839,0.017970668,0.06874885,0.007834098,0.010958601,0.007527909,-0.016892083,0.04141482,-0.0074484763,0.019579384,0.022927219,0.02699687,0.0027335058,-0.015862832,-0.038632605,0.019731967,-0.019467747,-0.0737286,-0.016782342,0.037344042,0.03640993,0.02739009,0.009991816,0.057479408,-0.020464325,-0.015846228,0.016702067,-0.00947454,0.027638827,-0.016793065,-0.01295996,-0.00719082,-0.042643458,0.07558199,0.0542019,-0.045972258,0.0072395923,0.03933126,-0.022405606,-0.031501688,0.07322772,0.055922985,0.028602937,-0.010580669,0.032549273,-0.041737497,-0.0041384697,-0.003687188,0.006708753,0.012927121,-0.0057072653,-0.0050809663,0.05776812,-0.0077859885,-0.09704402,0.06804395,-0.02350657,-0.032295894,-0.0018639824,-0.003925676,0.063738585,0.0041937167,-0.032619536,0.0043478375,-0.040433493,-0.07047338,-0.027254157,-0.06307276,-0.03921847,-0.03365241,-0.0834781,-0.074509375,0.021724807,0.020255823,0.006796293,-0.01426584,0.037728168,0.035455484,0.065993294,-0.017433096,0.070617594,0.022327822,0.010158346,-0.03858765,0.007494422,0.092631176,0.014474635,-0.028309356,0.0036873403,0.01437858,-0.006459657,0.055171918,0.0013824982,-0.014400276,-0.06916831,-0.009792643,-0.015289999,0.035298854,-0.08954456,-0.0042892173,0.022710364,0.036462497,0.05727663,-0.031439368,0.010293414,-0.070780136,-0.013696425,0.012443011,0.032593638,0.025527213,-0.003765003,0.0295256,0.036113437,0.015012579,-0.067266084,-0.04317879,-0.048216347,0.023357308,-0.016941454,0.032094833,0.027714817,0.032848004,-0.0119884405,-0.04364716,0.032888327,-0.017029135,-0.06777359,-0.04991335,0.049923476,0.03793079,0.029372834,0.05696004,0.04069996,0.038943272,-0.034159444,-0.05115945,-0.06788407,-0.05078199,0.046113543,-0.025083296,0.014588105,-0.086681575,0.019988887,0.05257983,0.041962337,0.09498043
-0.0028208552,0.045428306,0.017840372,0.01865082,0.01969605,0.051075794,-0.014832749,-0.083602495,-0.014093297,-0.02039604,0.016158259,0.008776534,-0.008757991,0.03329507,0.01011765,-0.011165624,0.004469464,-0.043022923,0.03596893,0.038931537,0.026354274,-0.056155175,-0.01578118,0.033543628,0.02345538,0.021688566,-0.00025568603,0.051142726,-0.040059555,-0.07292245,0.01130934,0.038351577,0.04605991,0.0036046053,-0.034623004,0.02747555,-0.06542412,0.0077631925,0.04260729,0.043763835,-0.029683976,0.039017975,0.01741422,-0.03163108,-0.04677603,-0.020864889,0.066544525,-0.119685695,0.00788392,0.0171887,0.034056786,0.010316778,-0.037138347,-0.036499884,-0.0014049071,-0.03652278,-0.013557326,0.017394086,0.053236898,0.030187823,-0.078294106,0.003214837,0.007785525,0.0063057747,-0.029308131,-0.013580915,0.031109605,-0.04968279,-0.07945636,0.020670213,0.06384524,0.05001089,0.00041042728,0.020995831,0.02646206,0.027417785,-0.028028673,-0.015332951,-0.016338203,0.011749259,0.00075457647,-0.0044916035,0.0044451877,-0.0323152,-0.008645806,-0.011135467,-0.034048673,0.031001886,-0.0059214905,0.020137232,-0.048428755,-0.029214578,-0.046747945,0.004995608,0.017521748,-0.032170273,-0.09131145,0.005716265,0.06687838,-0.0042389235,0.030410852,-0.0069462815,-0.00034481636,0.03950709,-0.019102933,-0.0087630795,-0.030017195,0.00072248996,-0.0045160674,-0.044267483,-0.039061643,0.032086592,-0.005576551,0.0015560796,0.012523544,0.028112791,-0.020409988,0.038365457,0.01403495,-0.024376102,0.017167272,-0.0016872823,0.032876994,-0.004242221,0.008854533,-0.012117686,-0.0029797147,0.023903422,0.0012766786,0.11383812,0.04365165,0.04358362,0.019109951,-0.0025407744,0.012551384,0.01758013,0.038818426,0.057794478,-0.0037965332,0.040944844,-0.0018456485,0.04443389,-0.006597113,0.036033463,0.00799418,0.031902637,0.03532777,-0.04505747,0.010934924,0.027175415,0.013469069,0.047356274,0.036915872,0.07073538,-0.06897468,-0.04923432,-0.04583511,0.0056295167,0.043572772,0.077505685,0.001548264,0.008238273,0.058513828,0.0720369,0.009114234,-0.036283005,-0.04673596,0.024334628,-0.01207966,-0.059503473,0.013310522,-0.037180193,-0.05142175,0.0018095108,0.026722556,-0.07632937,0.0538308,0.065701224,0.0028879882,-0.013908971,-0.030683698,0.033065096,0.026108189,0.021072064,-0.029472735,0.01511913,0.012329686,-0.028815642,0.011164804,-0.020005144,0.053721473,-0.06432738,0.009022684,0.060512528,0.010056138,-0.039459758,-0.022272792,-0.0054637883,0.023021715,-0.01762872,-0.038767006,-0.03297237,0.011754686,0.05082908,-0.02381151,-0.04526389,-0.027423251,0.017774878,0.0032298665,-0.006790604,-0.056972362,0.00222522,-0.021453261,-0.03103493,-0.026110765,-0.019304713,-0.0064481287,0.031001806,0.010192742,-0.023989797,-0.03315693,-0.052773908,0.013224072,-0.006849726,0.007892372,0.045411915,-0.038474664,0.009681772,-0.026589282,0.0014792086,-0.010507596,-0.004027564,-0.04789048,-0.039370883,0.010446931,-0.0019810363,0.021727469,-0.028991826,0.063806735,0.024699489,0.0037507005,0.0011708047,-0.032434314,-0.05754437,0.033434615,0.008006306,0.03126164,-0.05713867,0.013818827,-0.06149831,-0.035607174,-0.045568503,0.054794632,0.06037495,0.011902232,-0.041584868,0.028131751,-0.0386359,0.013551678,-0.012808537,0.01562669,-0.05468094,-0.013073534,0.048171695,-0.018799726,0.05625531,-0.020674132,0.01630215,0.03191506,-0.022143027,0.008459515,0.023439554,-0.00500604,0.016513532,-0.0013457737,0.014285907,-0.0015666023,-0.010745555,-0.0070707765,0.074901074,-0.029953822,0.03064909,-0.046854924,0.03016636,-0.032643825,0.056316715,0.023714619,0.033102132,0.05707081,-0.04340395,-0.0039068554,0.02309272,0.04437185,0.027118083,0.005085798,-0.04100306,-0.012351518,0.052824635,0.056992605,0.04834894,0.009572855,-0.018915303,0.044164214,0.033884723,-0.010267435,-0.00048180303,0.014964474,0.006471786,-0.052644018,-0.056197144,0.026999341,0.017033854,-0.01990805,-0.056025613,-0.041006982,0.05716985,0.0046365666,0.028522657,0.014713943,0.0019906724,-0.012606518,-0.08784861,-0.04731365,-0.043206137,-0.04432762,-0.013453365,-0.025977736,-0.051658634,-0.023696588,0.0054431944,0.01306217,-0.0192003,0.024883635,0.029656833,-0.008577003,-0.018837282,-0.08329674,-0.08551151,0.02136723,-0.065452136,-0.07934294,0.034138452,0.012561659,0.012256554,-0.023112886,-0.0064094597,-0.024835913,-0.018344842,-0.0006222679,-0.03978298,0.05609058,-0.053994026,-0.0064259605,-0.048129354,-0.03428135,0.0031421792,-0.056929015,0.032988966,0.015722562,0.0288666,0.0078887,0.06349926,-0.033730455,0.031111967,0.0022093654,-0.061470855,0.012121052,-0.004279498,0.0069157546,-0.0041899052,0.024317937,0.03132362,0.0024069203,0.01976857,-0.040373605,-0.033765547,0.030624261,-0.015890736,-0.06915949,-0.027666869,-0.026808636,0.041840896,-0.01646754,-0.018824004,-0.011268953,0.02292568,-0.025639517,-0.015570275,0.010442494,0.04975536,0.0026916647,0.052901648,-0.015631715,0.021263909,0.026050035,-0.008873263,-0.016269118,0.0355832,0.079383455,0.05033182,-0.023300353,-0.004694603,0.004652587,-0.0041019,0.03644698
-0.006449793,0.09049768,0.07921647,0.017214468,-0.010301589,0.03384345,0.017740661,0.08045091,-0.030782068,-0.017680045,0.046315324,0.006107027,0.008374267,-0.0195332,0.02583022,0.060706984,0.003299506,0.043137416,0.024254646,0.03407896,0.0089513315,0.07935662,-0.025644768,0.0454102,0.0021159968,0.06231268,-0.016915713,-0.011753714,0.06686022,0.04223853,0.021342708,0.005862104,0.022698527,0.061377667,0.039241064,-0.02438424,-0.026372526,-0.006131457,0.0063489405,0.047919527,0.04727597,0.0008513639,-0.041812234,0.01913106,0.08176024,0.005557646,0.030801605,-0.048042156,0.04354115,-0.062249932,0.08799248,-0.023004785,-0.024065053,-0.0044193775,0.017301032,-0.0772349,-0.02769702,-0.024678422,-0.0362367,0.01910786,-0.027300999,0.02364269,0.033609163,0.031473644,0.017533489,0.005036327,0.051525455,0.032361746,0.018240225,0.04327246,-0.063953474,-0.048347417,0.0076540187,-0.0076987413,0.056153562,0.024898615,0.043579895,0.09249064,-0.03024993,0.021825027,0.041365907,-0.07287014,0.066209465,0.027843436,0.054901402,0.04912489,-0.02769718,0.033130463,0.046811108,0.064929016,0.07433175,0.09073567,0.07914567,-0.02278513,-0.044710673,0.07986366,0.062411666,0.051622592,0.024582919,0.002905983,0.04444999,-0.03262548,-0.0066340375,0.02539034,0.033102486,0.012723412,0.03719128,0.039500438,0.012394567,0.032644447,0.059453405,0.05091661,0.04852418,0.046639454,0.045741092,-0.0053259847,0.012618171,-0.046765976,-0.0027779671,-0.02232437,-0.027157737,0.06610159,-0.0010146851,-0.0032004528,0.044359837,-0.027824376,0.0050494154,0.021480741,-0.021571005,0.05519445,-0.000440623,0.018325832,-0.0066010845,-0.017489577,0.07151908,-0.036881536,0.04973815,0.018124817,0.04141913,0.02581764,0.04935281,-0.0007579195,-0.0224518,0.007336075,-0.02030751,0.021246178,-0.013738593,0.072520785,-0.0089087635,0.0056744036,-0.007616408,0.04460702,0.030697841,0.0087627815,0.0014434558,-0.027798634,0.006536718,-0.02125639,0.012414839,0.07519977,0.04379573,0.044400703,0.049460962,0.008183656,0.07755157,0.066540524,0.012386528,0.006913123,0.04340054,0.058672726,0.06592946,-0.040591836,0.009938689,0.100903705,0.011204815,0.05882768,-0.011443545,-0.04712564,0.0018676126,-0.050662287,-0.023404328,0.029312894,0.009845313,0.017171932,-0.011093613,0.0085326,-0.018543556,-0.012397466,0.0033985518,-0.008338056,-0.055239946,-0.025620356,0.01074209,-0.015424629,-0.0384357,-0.0075532985,-0.01601533,0.009976876,-0.035407543,-0.0451319,-0.041728497,0.015802642,-0.015716624,0.06163926,-0.05757146,0.035297792,0.023187283,0.064150214,0.010830401,0.060094476,-0.04684312,0.059490945,0.028207334,-0.049192797,-0.062080886,-0.004478981,0.063358076,0.028875615,-0.055626623,0.027792454,-0.0032933108,-0.021327341,0.0045832354,0.016126236,0.031838965,0.02261279,-0.0023796915,-0.013451433,-0.059578095,0.006674934,-0.025258249,0.024241446,-0.03727589,-0.0053419913,-0.013000337,0.047253583,0.05567272,0.06097928,0.061296973,0.012512407,0.044274673,0.070820436,0.063025765,-0.04823469,-0.007294549,-0.014973041,0.0032595089,0.0088382,0.05697205,-0.062049944,0.03153965,0.043929834,0.06936091,0.020715978,0.017331848,0.048025247,0.017816488,0.025575208,-0.004031226,-0.0052692606,0.02597382,0.04939943,0.045547586,-0.037579942,0.06299938,-0.012169264,-0.08800194,-0.04879551,-0.008281138,0.031060081,0.06975798,0.055571176,0.019344892,0.003405354,0.017236816,0.04440999,0.02942827,0.03270985,-0.011742658,0.017101439,0.06816404,-0.0020671897,0.029879184,0.04530401,0.048423365,-0.02615395,-0.047291536,0.03556366,0.024108352,0.03924662,0.05037572,0.009722343,0.085532404,0.028121417,0.036228605,-0.015106087,-0.0046712304,0.040763505,0.048227903,0.010683509,-0.019735962,-0.008259945,-0.01673743,0.0019877586,0.004934025,0.014743457,-0.012158964,-0.02043024,0.023369117,0.014689022,0.06337125,0.040891886,0.02654112,0.007647721,-0.008407067,-0.031344324,0.050607473,0.017377099,0.06093618,-0.0011969135,0.012747748,-0.016208516,-0.0046667866,-0.0030420271,0.015430468,0.0198484,0.04373228,-0.016063575,-0.024620494,0.009033148,0.014104402,0.03205433,0.051364336,-0.011908411,-0.015603618,-0.026689801,0.016504243,-0.010115501,-0.015680242,0.02173137,0.013660911,0.008048991,0.01866277,0.0035614523,0.007625249,-0.002939091,0.013424182,-0.0020690588,0.037298344,0.036059704,0.04425103,-0.032464325,-0.029028762,-0.033932105,-0.05266782,-0.057881687,0.100883484,0.02441353,0.018857677,0.007902952,-0.0069482583,0.0076278434,-0.011815811,0.09671592,0.042083237,0.02199728,0.0047697076,-0.02423924,0.008440439,0.037044078,-0.00869703,0.0083663,0.017563198,0.043579772,-0.011325213,-0.0073240357,0.030821903,-0.031514645,0.069512464,0.027217343,0.018016618,0.11533392,0.062863916,0.013001821,0.024370397,-0.058269214,-0.0023789727,-0.08015708,0.025022315,0.0107452115,0.013911813,0.0758159,0.04552548,0.033359688,-0.009916409,-0.0030963742,-0.017352132,0.018816192,0.002737012,0.03250925,0.08783514,-0.012836692,0.053099938,0.02559994,0.0046627526
