Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5d7ff4aa50fda7001a863736,0.45649189916252614,0.11915339152323734,6.447755793448671,1.1460742373144677,17.0,simdrop,6,2.4285714285714284,0.9035079029052513
5f5aa60bef062519ff711fe6,0.48508313273181297,0.18540082193667476,6.242527583315133,0.6681446246869619,19.0,simdrop,5,3.1666666666666665,1.3437096247164249
60a48adfe091e410f4eaba34,0.49817977944657116,0.11108281678557567,6.690537812754399,0.6857369250573963,18.0,simdrop,6,2.5714285714285716,0.7284313590846836
60d731567049e5132e3cc4d4,0.5339373353910366,0.22961483797816673,6.516651990386061,0.8212947411215952,20.0,simdrop,7,2.5,0.8660254037844386
63e802622f8052bd67d6c5f0,0.48988366693523,0.10745297223277414,7.034693150966025,0.6745173269692483,9.0,simdrop,2,3.0,0.0
63ea4ab1ce4168cbe9f63775,0.4360679173967294,0.13990525334793633,5.861711651850019,1.1492862427984487,22.0,simdrop,8,2.4444444444444446,0.6849348892187751
65b15afd94153c1f50c92493,0.42461786380808675,0.07238585079434458,6.719666543922728,0.683266060329267,24.0,simdrop,8,2.6666666666666665,1.0540925533894598
65c25cf77dca9d7ca7d9ebdb,0.4712753015634671,0.16377054727278662,6.358791457222127,1.0774160180827543,28.0,simdrop,9,2.8,1.1661903789690602
65cb63e160bb47fbf9349269,0.45486389301160896,0.1589572396751269,6.267091194341384,1.0142673469993035,18.0,simdrop,6,2.5714285714285716,0.9035079029052513
65cc19b4b3d48a22dfc6756d,0.4473893142930181,0.18263549000574242,6.395886541809046,1.116851052583752,11.0,simdrop,3,2.75,1.299038105676658
65d54b3b524fcafb543d1b23,0.5003227397778856,0.23720540146714933,6.516574765615709,0.6186770239503924,14.0,simdrop,4,2.8,0.7483314773547882
65d6a09286a0c99e632a46dd,0.46961379174368567,0.11617066273697234,6.980563589338493,0.4499323959514905,10.0,simdrop,2,3.3333333333333335,1.247219128924647
65e1f75ab3efd22e847cfbf0,0.5005638038830887,0.1705243534828493,6.141191404490162,0.96354433451358,28.0,simdrop,9,2.8,1.2489995996796797
65e358d9c5e3ee026268b2a7,0.5047913239194285,0.20824991482183752,5.945873468218877,1.296335577343695,23.0,simdrop,7,2.875,0.7806247497997998
65e862f844f1b7a803bb3c5a,0.44220818810593926,0.09790810352145773,6.448886872795661,0.9153656711580282,27.0,simdrop,6,3.857142857142857,1.124858267715973
