Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,6.535714285714286,3.029405208678322,forage_dynamic,6.507955652806648,2.0263279984788847,1.5929392030937635,0.9313896639430582,,
