Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5c1942e200849900010afdcd,forage_dynamic_simdrop,4.39992346535434,0.4747602147653984,,44.37986512184935
5c1942e200849900010afdcd,forage_random_baseline,0.0,0.0,,46.7366116580119
5c4a428161c51f0001e96b3f,forage_dynamic_simdrop,6.38742713999503,2.6498563721725126,,153.90593776443797
5c4a428161c51f0001e96b3f,forage_random_baseline,0.0,0.0,,181.75348978115727
5d3cc9010e510a00013df6f6,forage_dynamic_simdrop,3.6816284582714114,1.5249383157474872,,74.09478742401143
5d3cc9010e510a00013df6f6,forage_random_baseline,0.0,0.0,,77.89435276335317
5e7fefe06c12706d47e35211,forage_dynamic_simdrop,5.850160703914458,2.5007188699007585,,115.65456817684614
5e7fefe06c12706d47e35211,forage_random_baseline,0.0,0.0,,135.0168781231455
5e8a76b3939b3072dc76fb5c,forage_dynamic_simdrop,8.085750268147567,0.7471078946105876,,71.83342411163898
5e8a76b3939b3072dc76fb5c,forage_random_baseline,0.0,0.0,,83.08730961424338
5ed9311e1a69d449577bb8cf,forage_dynamic_simdrop,3.6191107777862923,1.6325433577780655,,54.14320185509544
5ed9311e1a69d449577bb8cf,forage_random_baseline,0.0,0.0,,57.12252535979233
5f6c102b6ec04317fc9a8127,forage_dynamic_simdrop,6.113571218143556,1.5961411089078705,,106.19219470677987
5f6c102b6ec04317fc9a8127,forage_random_baseline,0.0,0.0,,119.43800757047487
5fc6df58f380620a09116434,forage_dynamic_simdrop,4.782044490471729,2.780731989447521,,223.54096782987563
5fc6df58f380620a09116434,forage_random_baseline,0.0,0.0,,254.45488569362004
60da4f9aa1ced7efeecca18a,forage_dynamic_simdrop,4.425641874692088,2.6661175997562743,,123.85536636978401
60da4f9aa1ced7efeecca18a,forage_random_baseline,0.0,0.0,,140.2098349740357
60fcf1a04c245326d05076e0,forage_dynamic_simdrop,6.772084634089105,1.3251372547933467,,91.77526388934602
60fcf1a04c245326d05076e0,forage_random_baseline,0.0,0.0,,103.85913701780423
61035836646fb6ee2152f950,forage_dynamic_simdrop,6.21654895138581,2.1488084217216965,,81.71348890491332
61035836646fb6ee2152f950,forage_random_baseline,0.0,0.0,,93.4732233160238
65512e3cc12f463bc327b7c3,forage_dynamic_simdrop,5.953595782552872,1.9565499223734149,,32.57449725352956
65512e3cc12f463bc327b7c3,forage_random_baseline,0.0,0.0,,36.35069795623148
65778c02cde55736bb830eca,forage_dynamic_simdrop,4.021230690563886,0.9723884915145509,,123.02310749478792
65778c02cde55736bb830eca,forage_random_baseline,0.0,0.0,,129.8239212722553
6595e3b4dc9090390e4edb5f,forage_dynamic_simdrop,5.363520584972236,1.796367661706761,,89.65959128334353
6595e3b4dc9090390e4edb5f,forage_random_baseline,0.0,0.0,,98.66618016691402
