Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
simdrop,6.071428571428571,3.5348122947596066,forage_dynamic,5.405159931452885,1.3042433100721624,1.769440533942589,0.732693061335489,,
