Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5d7ff4aa50fda7001a863736,0.560068907545171,0.15149811158387497,6.282571600248688,0.7532371009183403,21.0,simdrop,6,3.0,1.3093073414159542
5f5aa60bef062519ff711fe6,0.5262619570091832,0.1396058537590016,6.487354924761162,0.7920179507781885,16.0,simdrop,5,2.6666666666666665,0.7453559924999298
60a48adfe091e410f4eaba34,0.5846911777028289,0.12361342112131646,6.047347881741512,0.824835490941868,19.0,simdrop,5,3.1666666666666665,0.8975274678557507
60d731567049e5132e3cc4d4,0.6009291125015149,0.11793458841982192,6.100771259670897,0.7496094419788373,26.0,simdrop,8,2.888888888888889,0.8748897637790901
63e802622f8052bd67d6c5f0,0.6177304415071632,0.10461685542768163,6.471481435122194,0.6819908480377879,8.0,simdrop,2,2.6666666666666665,0.4714045207910317
63ea4ab1ce4168cbe9f63775,0.5885894782431536,0.2028282736757152,5.833364766718897,1.0984691614712918,26.0,simdrop,5,4.333333333333333,2.560381915956203
65c25cf77dca9d7ca7d9ebdb,0.5721675986811179,0.1785912781561936,6.430054877910004,0.8706086077856692,16.0,simdrop,3,4.0,1.8708286933869707
65cb63e160bb47fbf9349269,0.5537835860463707,0.11151114708921517,6.031153579579868,1.1059410457324281,20.0,simdrop,6,2.857142857142857,1.1248582677159729
65cc19b4b3d48a22dfc6756d,0.5458970020920493,0.19986341496959906,6.360940627240795,0.8025958632190832,19.0,simdrop,5,3.1666666666666665,1.3437096247164249
65d54b3b524fcafb543d1b23,0.6115382289598741,0.1639083098073666,6.219140251785317,0.9522169245429216,17.0,simdrop,5,2.8333333333333335,0.8975274678557507
65d6a09286a0c99e632a46dd,0.545345555877162,0.14299575672633813,6.2758443773215715,0.7346636905924171,21.0,simdrop,6,3.0,1.3093073414159542
65e1f75ab3efd22e847cfbf0,0.5967867365258569,0.10407072645590276,6.48519327983766,0.5408408829853019,16.0,simdrop,3,4.0,1.224744871391589
65e358d9c5e3ee026268b2a7,0.6471871272891384,0.09940001011881017,6.3956448184178125,0.6369467531873484,18.0,simdrop,4,3.6,1.3564659966250538
65e862f844f1b7a803bb3c5a,0.5095297202401574,0.16349994288627803,6.292594046332173,0.6613581085780927,31.0,simdrop,9,3.1,0.8306623862918074
