Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5d7ff4aa50fda7001a863736,forage_dynamic_simdrop,5.336120279019177,2.97983977079804,,94.0444093470892
5d7ff4aa50fda7001a863736,forage_random_baseline,0.0,0.0,,116.28401960738927
5f5aa60bef062519ff711fe6,forage_dynamic_simdrop,6.086419342386877,3.2148182232087033,,68.14365775042164
5f5aa60bef062519ff711fe6,forage_random_baseline,0.0,0.0,,88.59734827229659
60a48adfe091e410f4eaba34,forage_dynamic_simdrop,4.099956103800946,4.280860352190355,,83.16828003218836
60a48adfe091e410f4eaba34,forage_random_baseline,0.0,0.0,,105.2093510733522
60d731567049e5132e3cc4d4,forage_dynamic_simdrop,4.304231797153161,4.514112637720129,,111.42175097709185
60d731567049e5132e3cc4d4,forage_random_baseline,0.0,0.0,,143.97069094248195
63e802622f8052bd67d6c5f0,forage_dynamic_simdrop,6.512181936132969,4.380819251264513,,32.6659228583994
63e802622f8052bd67d6c5f0,forage_random_baseline,0.0,0.0,,44.29867413614829
63ea4ab1ce4168cbe9f63775,forage_dynamic_simdrop,2.895967647017582,3.8619224825423024,,118.40650862981926
63ea4ab1ce4168cbe9f63775,forage_random_baseline,0.0,0.0,,143.97069094248195
65c25cf77dca9d7ca7d9ebdb,forage_dynamic_simdrop,6.1133661024834005,3.725718555426445,,65.83358550385933
65c25cf77dca9d7ca7d9ebdb,forage_random_baseline,0.0,0.0,,88.59734827229659
65cb63e160bb47fbf9349269,forage_dynamic_simdrop,3.706756711604357,3.380982176578955,,92.9502335701641
65cb63e160bb47fbf9349269,forage_random_baseline,0.0,0.0,,110.74668534037073
65cc19b4b3d48a22dfc6756d,forage_dynamic_simdrop,5.810168469124151,2.870794418827757,,83.86518535452774
65cc19b4b3d48a22dfc6756d,forage_random_baseline,0.0,0.0,,105.2093510733522
65d54b3b524fcafb543d1b23,forage_dynamic_simdrop,4.984527715554579,3.389676344768365,,76.42311113394604
65d54b3b524fcafb543d1b23,forage_random_baseline,0.0,0.0,,94.13468253931512
65d6a09286a0c99e632a46dd,forage_dynamic_simdrop,5.452353921152342,3.071594166418436,,93.58709358035405
65d6a09286a0c99e632a46dd,forage_random_baseline,0.0,0.0,,116.28401960738927
65e1f75ab3efd22e847cfbf0,forage_dynamic_simdrop,6.94898855387585,3.627629152925426,,65.34954662417339
65e1f75ab3efd22e847cfbf0,forage_random_baseline,0.0,0.0,,88.59734827229659
65e358d9c5e3ee026268b2a7,forage_dynamic_simdrop,6.214477876548613,4.790488281580036,,71.38346002957114
65e358d9c5e3ee026268b2a7,forage_random_baseline,0.0,0.0,,99.67201680633366
65e862f844f1b7a803bb3c5a,forage_dynamic_simdrop,0.020166129524613836,3.4305177227388604,,157.86236277572388
65e862f844f1b7a803bb3c5a,forage_random_baseline,0.0,0.0,,171.65736227757463
