Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5d7ff4aa50fda7001a863736,forage_dynamic_simdrop,5.6663909324616375,2.641807298903149,,81.85554143615582
5d7ff4aa50fda7001a863736,forage_random_baseline,0.0,0.0,,99.45815290437208
5f5aa60bef062519ff711fe6,forage_dynamic_simdrop,5.3225687488694025,3.3202676949327614,,72.81281836341695
5f5aa60bef062519ff711fe6,forage_random_baseline,0.0,0.0,,88.40724702610852
60a48adfe091e410f4eaba34,forage_dynamic_simdrop,2.5697992613848637,3.334563357574915,,78.68706802239569
60a48adfe091e410f4eaba34,forage_random_baseline,0.0,0.0,,88.40724702610852
60d731567049e5132e3cc4d4,forage_dynamic_simdrop,0.15429091540681192,3.153679724706695,,139.96754746696925
60d731567049e5132e3cc4d4,forage_random_baseline,0.0,0.0,,149.18722935655813
63e802622f8052bd67d6c5f0,forage_dynamic_simdrop,3.556474041511515,2.1074219938553687,,60.17939522659727
63e802622f8052bd67d6c5f0,forage_random_baseline,0.0,0.0,,66.3054352695814
63ea4ab1ce4168cbe9f63775,forage_dynamic_simdrop,0.4191177949479214,3.8824708770231604,,128.18710858251183
63ea4ab1ce4168cbe9f63775,forage_random_baseline,0.0,0.0,,143.66177641742635
65c25cf77dca9d7ca7d9ebdb,forage_dynamic_simdrop,5.034522702460765,3.0829594123259194,,79.07986780789378
65c25cf77dca9d7ca7d9ebdb,forage_random_baseline,0.0,0.0,,93.9326999652403
65cb63e160bb47fbf9349269,forage_dynamic_simdrop,2.5216623445355144,4.155433860935441,,99.40555933542495
65cb63e160bb47fbf9349269,forage_random_baseline,0.0,0.0,,116.03451172176743
65cc19b4b3d48a22dfc6756d,forage_dynamic_simdrop,6.036011187290483,3.6865799490110045,,38.64448026645375
65cc19b4b3d48a22dfc6756d,forage_random_baseline,0.0,0.0,,49.72907645218604
65d54b3b524fcafb543d1b23,forage_dynamic_simdrop,-0.0971298566322483,6.862984507271307,,72.54996221103968
65d54b3b524fcafb543d1b23,forage_random_baseline,0.0,0.0,,93.9326999652403
65d6a09286a0c99e632a46dd,forage_dynamic_simdrop,1.8267802259089212,4.296941008898922,,75.45154275264612
65d6a09286a0c99e632a46dd,forage_random_baseline,0.0,0.0,,88.40724702610852
65e1f75ab3efd22e847cfbf0,forage_dynamic_simdrop,9.159509061185936,0.21143312431524205,,67.34084567545331
65e1f75ab3efd22e847cfbf0,forage_random_baseline,0.0,0.0,,82.88179408697674
65e358d9c5e3ee026268b2a7,forage_dynamic_simdrop,-0.11312510757934578,4.885232053788875,,119.85154129626385
65e358d9c5e3ee026268b2a7,forage_random_baseline,0.0,0.0,,149.18722935655813
65e862f844f1b7a803bb3c5a,forage_dynamic_simdrop,-0.07134551771136628,3.7277280357630005,,111.37887462768447
65e862f844f1b7a803bb3c5a,forage_random_baseline,0.0,0.0,,121.55996466089921
