Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5c1942e200849900010afdcd,forage_dynamic_simdrop,3.4192150648363904,3.0703293952165596,,42.711575808227366
5c1942e200849900010afdcd,forage_random_baseline,0.0,0.0,,63.754276482407555
5c4a428161c51f0001e96b3f,forage_dynamic_simdrop,3.2690561661643587,1.3662662306257207,,35.06713593932655
5c4a428161c51f0001e96b3f,forage_random_baseline,0.0,0.0,,45.5387689160054
5d3cc9010e510a00013df6f6,forage_dynamic_simdrop,6.346532338611314,1.4300125816772602,,14.584132471577943
5d3cc9010e510a00013df6f6,forage_random_baseline,0.0,0.0,,22.769384458002705
5e7fefe06c12706d47e35211,forage_dynamic_simdrop,5.317616809673219,2.2894647408359745,,24.793371187049352
5e7fefe06c12706d47e35211,forage_random_baseline,0.0,0.0,,40.984892024404864
5e8a76b3939b3072dc76fb5c,forage_dynamic_simdrop,3.6125239239321583,2.990444403931502,,18.205444695493725
5e8a76b3939b3072dc76fb5c,forage_random_baseline,0.0,0.0,,27.323261349603246
5ed9311e1a69d449577bb8cf,forage_dynamic_simdrop,3.3249628397900364,2.8065783140594287,,9.673980554262972
5ed9311e1a69d449577bb8cf,forage_random_baseline,0.0,0.0,,13.661630674801621
5f6c102b6ec04317fc9a8127,forage_dynamic_simdrop,2.8303264782481343,0.989294831271702,,22.3574266465898
5f6c102b6ec04317fc9a8127,forage_random_baseline,0.0,0.0,,27.323261349603246
5fc6df58f380620a09116434,forage_dynamic_simdrop,0.18996913730352336,2.175734009677046,,37.52445340069363
5fc6df58f380620a09116434,forage_random_baseline,0.0,0.0,,40.984892024404864
60da4f9aa1ced7efeecca18a,forage_dynamic_simdrop,6.434158004001324,-0.04096111958472956,,12.285590294558775
60da4f9aa1ced7efeecca18a,forage_random_baseline,0.0,0.0,,18.215507566402163
60fcf1a04c245326d05076e0,forage_dynamic_simdrop,4.771262640623854,2.2590596174596507,,15.161549499694301
60fcf1a04c245326d05076e0,forage_random_baseline,0.0,0.0,,22.769384458002705
61035836646fb6ee2152f950,forage_dynamic_simdrop,17.44903732930676,0.7103431762307129,,2.0353392159216983
61035836646fb6ee2152f950,forage_random_baseline,0.0,0.0,,4.553876891600541
612e6569f68929afb886fb5c,forage_dynamic_simdrop,2.895904234347219,1.622125238314174,,54.318777162263544
612e6569f68929afb886fb5c,forage_random_baseline,0.0,0.0,,68.3081533740081
65512e3cc12f463bc327b7c3,forage_dynamic_simdrop,4.09940264003572,2.4935910319662415,,19.144851613747402
65512e3cc12f463bc327b7c3,forage_random_baseline,0.0,0.0,,27.323261349603246
65778c02cde55736bb830eca,forage_dynamic_simdrop,3.447807833875734,3.7407934145346005,,17.60013352857178
65778c02cde55736bb830eca,forage_random_baseline,0.0,0.0,,27.323261349603246
6595e3b4dc9090390e4edb5f,forage_dynamic_simdrop,3.548286284430963,0.6634189528441379,,32.071315115582266
6595e3b4dc9090390e4edb5f,forage_random_baseline,0.0,0.0,,40.984892024404864
65c10fdabd93bdc59f95835b,forage_dynamic_simdrop,2.8662997367767287,1.6593587152419615,,36.64269549109877
65c10fdabd93bdc59f95835b,forage_random_baseline,0.0,0.0,,45.5387689160054
65c18079d4f634d2c8a0728c,forage_dynamic_simdrop,3.7783415115586094,-2.3920654483344292,,10.231605424299682
65c18079d4f634d2c8a0728c,forage_random_baseline,0.0,0.0,,13.661630674801621
65cb586172a8853f26cc8eec,forage_dynamic_simdrop,6.523038477086457,2.37908574683226,,15.666500148988572
65cb586172a8853f26cc8eec,forage_random_baseline,0.0,0.0,,27.323261349603246
65cbcaaab9e2fae86452af73,forage_dynamic_simdrop,3.7686287278982937,-2.4793781266816173,,9.971972451499003
65cbcaaab9e2fae86452af73,forage_random_baseline,0.0,0.0,,13.661630674801621
65cc2139907d390e13480a97,forage_dynamic_simdrop,2.984577540229925,3.537756372616797,,9.074454345532201
65cc2139907d390e13480a97,forage_random_baseline,0.0,0.0,,13.661630674801621
65d26dcd13d9c8026aa92c4a,forage_dynamic_simdrop,2.4824340114763404,2.9287778571449574,,33.70394619302405
65d26dcd13d9c8026aa92c4a,forage_random_baseline,0.0,0.0,,45.5387689160054
65d6af2397543519d98f2498,forage_dynamic_simdrop,5.0197304127050035,0.9959303417127895,,16.068777768992078
65d6af2397543519d98f2498,forage_random_baseline,0.0,0.0,,22.769384458002705
65e63b7fc845c96c2c2520bc,forage_dynamic_simdrop,3.698173317797539,1.3154747787219792,,13.826580995061782
65e63b7fc845c96c2c2520bc,forage_random_baseline,0.0,0.0,,18.215507566402163
65eeceee847314e8232923c9,forage_dynamic_simdrop,3.285638787337129,2.072827673773012,,16.853068745220355
65eeceee847314e8232923c9,forage_random_baseline,0.0,0.0,,22.769384458002705
65ef726771fe85fd222416d1,forage_dynamic_simdrop,3.2356210313091305,3.1798083862198516,,28.423894413271313
65ef726771fe85fd222416d1,forage_random_baseline,0.0,0.0,,40.984892024404864
65f1ec7ae5a09035345db62e,forage_dynamic_simdrop,3.21319930997847,2.5780897147952997,,32.656983905722825
65f1ec7ae5a09035345db62e,forage_random_baseline,0.0,0.0,,45.5387689160054
65f36565fe88b95d6806e496,forage_dynamic_simdrop,4.646080923007995,-0.32157811556781035,,16.729029109252462
65f36565fe88b95d6806e496,forage_random_baseline,0.0,0.0,,22.769384458002705
65f3d5016e5acb0fd67df6ee,forage_dynamic_simdrop,13.826230274621395,-0.7720106987664973,,13.551135412923525
65f3d5016e5acb0fd67df6ee,forage_random_baseline,0.0,0.0,,27.323261349603246
