abyssinian gladiolus,african daisy (gerbera),african violet,agapanthus,alstroemeria,amaranth,amazon lily,anemone,angel's trumpet,angelonia,anise hyssop,anthurium,apricot blossom,aster,asters,australian sword lily,azalea,baby blue eyes,baby's breath,bachelor's button,balloon flower,balsam,bamboo orchid,bearded iris,begonia,bellflower,bergenia,betony,bitterroot,black-eyed susan,blanket flower,bleeding heart,blue eyed grass,blue false indigo,bluebell,borage,bottlebrush,bougainvillea,butterfly bush,cactus flower,calendula,california poppy,calla lily,calluna (heather),camellia,canna lily,canterbury bells,carnation,catmint,celosia,chelone (turtlehead),china aster,chinese lantern,chrysanthemum,cineraria,clematis,clivia,clover,columbine,coneflower,cornflower,daffodil,dahlia,daisy,echinacea,evening primrose,forget-me-not,four o'clock flower,foxglove,freesia,fuchsia,gardenia,gerbera,gladiolus,globe amaranth,heliotrope,hellebore,hibiscus,hollyhock,hyacinth,hydrangea,iceland poppy,iris,jasmine,lavender,lily,lily of the valley,lily-of-the-nile,lisianthus,love-in-a-mist,magnolia,malva,marigold,money plant,morning glory,narcissus,nasturtium,orchid,painted daisy,pansy,passion flower,peacock orchid,peony,periwinkle,petunia,poppy,portulaca,primrose,queen anne's lace,queen of the meadow,ragged robin,ranunculus,red hot poker,rock cress,rose,rose campion,rudbeckia,salvia,sea holly,sea lavender,sea thrift,shasta daisy,siberian iris,silver dollar eucalyptus,snapdragon,snowdrop,spider flower,starflower,statice,stephanotis,stock,strawflower,strelitzia (bird of paradise),sunflower,sweet pea,sweet william,tansy,tiger lily,tithonia,toadflax,trillium,trumpet vine,tuberose,tulip,turtlehead,verbena,veronica,viola,violet,virginia bluebell,wallflower,water lily,wax begonia,waxflower,wild columbine,windflower,winter jasmine,wisteria,wood sorrel,yarrow,yellow archangel,yellow bell,yellow flag,yellow foxglove,yellow iris,yellow star thistle,yellow toadflax,zantedeschia (calla lily),zinnia
0.0021300884,0.04137871,0.04528797,0.032173987,0.03749183,0.027597765,0.058830027,0.053389125,0.06132034,0.04782804,0.00841135,0.07021657,0.03261322,0.0068556666,0.051060908,0.03777939,0.037264246,0.029433435,0.023675092,0.055727247,-0.009887871,0.070509106,0.07438265,0.023241922,0.05560988,0.06579247,0.06503049,0.021185156,0.06663617,0.04313495,0.07166106,-0.015400265,0.042722214,0.048060015,0.062462475,0.057973657,-0.025272584,0.048916887,0.062492706,0.06640743,0.046509795,0.042056296,0.06317582,0.038826663,0.04944878,0.05989396,0.06413406,0.07563028,-0.006485526,0.058970995,0.009178579,0.00011085683,0.032501064,0.085233435,0.037189517,0.056443688,0.03343461,0.07176567,0.03368024,-0.00594463,0.008837884,0.07314941,0.06506672,0.03291701,0.017209433,0.03222199,-0.009826431,-0.014812382,0.0786416,0.056059923,0.06554847,0.010581215,0.062466554,0.01834801,0.052359052,0.048853267,0.07243046,0.05180428,0.06754006,0.07535467,0.04562647,0.06777749,0.043954093,0.05306146,0.0470296,0.054165993,0.026955474,0.0041534742,0.03008902,0.045037482,0.07132387,-0.013927419,0.046423748,0.06544728,0.060897328,0.05067876,0.02182335,0.07105262,0.032142863,0.07327057,0.048887484,0.07218603,0.042308416,0.035943195,0.062530264,0.058885887,0.03417275,0.056515694,0.052084677,0.021523157,0.06828995,0.059631664,0.04972991,0.059190392,0.049130004,0.049552616,0.05252269,0.068615794,0.06908338,0.042610202,0.042969342,0.028717041,0.004860337,0.07516396,0.07209676,0.06501474,0.04357991,0.04251835,0.06893744,0.09530233,0.06760477,0.0810914,0.058552455,0.05399616,0.057185005,0.019224122,0.06299236,0.039536588,0.04207768,0.06693073,0.05546766,0.05795033,0.085817195,0.077908136,0.03778039,0.016908312,0.057508726,0.06532639,0.059878778,0.04802716,0.07323617,0.06860149,0.027462497,0.052435137,0.05455026,0.08815957,0.04418736,0.043865684,0.057636093,0.08852383,0.024459586,0.03021264,0.00060641544,0.035197377,0.034148496,0.06495612,0.039255697,0.053520836,0.053937607
0.024177007,0.05779419,0.0075276755,0.0377294,0.0083089825,-0.005139495,-0.02069923,-0.065180175,-0.06118006,0.033725888,0.006117086,-0.042993408,0.026848683,0.059293438,0.008150102,-0.014014769,0.049799614,0.043429725,0.021185206,0.05148603,0.069542654,0.015313806,-0.06419917,-0.05143118,0.07040313,0.03899763,0.019141808,0.012421409,0.033737563,0.029334204,0.047799315,0.056184217,0.054714896,0.052249353,-0.06751202,-0.034181718,0.0021966246,0.045428183,0.066693105,0.07044261,0.034836285,0.04559124,0.037529472,0.017239187,-0.023797743,0.04477071,-0.065843254,0.029986553,0.014492357,0.034157667,-0.0071491753,-0.0063616307,-0.06934064,0.028960617,-0.0024201118,0.08582006,0.013571363,0.0056518908,0.08008634,-0.001958641,0.08135645,0.08642917,0.03278441,0.034348004,0.08214618,0.04474467,0.07768244,0.066928014,0.07471942,0.016561434,0.0708821,0.006916138,0.057462778,0.05227973,-0.006496447,-0.03965285,0.009149322,0.020551827,0.037322436,0.055371493,0.053652316,0.04804409,-0.03912731,-0.06150739,0.054030407,0.00900333,0.046445947,0.044132553,0.015790267,-0.002715693,-0.01824742,0.045549117,0.075978436,0.039764572,-0.0451752,0.014715497,0.004316541,0.012255512,0.036231294,0.06349867,0.06366264,0.05157246,0.030786458,0.050682604,0.06851736,0.044012226,0.009287061,0.054912403,0.056800686,0.022177951,-0.06650381,0.043983866,0.04428621,0.071357995,0.039053388,0.08041762,0.07048025,-0.06478032,-0.044678193,-0.019267483,-0.07793422,-0.036859013,0.015386092,0.009891089,0.031066842,-0.010666491,0.07594004,-0.0016108025,0.013842647,0.051905446,-0.019103443,-0.06538763,0.050038747,0.07996251,0.049380947,-0.00869049,0.022191003,-0.054970186,-0.0026022398,0.029331205,-0.0029339984,0.066928886,-0.0793608,0.08291774,-0.04161921,0.05035412,-0.006791183,0.022135,-0.029027399,-0.026003787,-0.024902876,-0.07811826,0.050457608,-0.020115763,0.078185566,-0.02034651,-0.045958236,0.015376387,-0.055773176,0.01028424,-0.0130754,0.041287262,0.01539273,0.07081464,-0.007180076,0.02244581,0.06327072,0.034984313,-0.029799305
0.038194876,0.00673758,-0.042092867,-0.04524661,-0.015605074,-0.017581046,0.01666858,-0.0034731263,0.030238777,-0.040597264,-0.034704253,0.021587383,0.019725854,0.03246234,-0.0040515447,0.03320466,0.00271805,-0.0064544957,0.013476881,-0.0033609828,-0.027223626,-0.0075701685,0.014520577,-0.00020507672,-0.046011865,0.012598479,-0.006926159,-0.042987194,-0.030891264,-0.03310404,-0.029515231,0.05978634,0.061418716,-0.0030690597,-0.02618813,0.0034445778,-0.045344062,-0.0089336,0.0012081361,-0.0077570397,0.016939096,-0.014681439,-0.0303267,-0.019479744,-0.034151934,-0.035522047,0.022326699,-0.0029630149,-0.020370623,-0.039060235,-0.029311204,0.028181521,-0.005566323,-0.007608054,-0.04609087,-0.017581707,0.016380435,0.03161859,-0.0050301016,-0.044247814,0.03419246,-0.011300289,-0.038548216,0.00026363583,-0.01687092,0.0073916265,-0.0059494544,-0.022048783,-0.014118841,-0.023049025,0.06403999,-0.056042843,0.009613064,-0.020148763,-0.017894413,-0.024395812,-0.023941733,0.019737406,-0.039686844,-0.038774066,-0.0014889752,0.016812826,-0.033035263,-0.00895258,-0.034372024,0.012043319,0.026380429,-0.020981213,-0.023303825,-0.040785152,0.005472823,0.0358881,-3.724448e-05,0.039100587,0.025983583,0.023725882,-0.025013575,0.030210389,0.040536683,-0.00028682867,-0.031308647,0.008829102,-0.019779626,0.005682851,-0.020190677,0.016132524,-0.04942879,-0.008116916,0.024579791,0.07283013,0.034436505,-0.063296326,0.014821805,0.033218775,0.031721022,0.040519133,-0.014043992,0.028329862,0.03490512,-0.027617091,-0.0050078956,-0.046663117,-0.002379211,0.034225404,0.023555666,0.0083941035,-0.019884095,-0.054636493,-0.02104509,-0.012482466,-0.003536259,-0.023771867,0.02877939,0.01718503,-0.045963414,-0.052472226,-0.06552747,0.013486533,0.0081458455,-0.047888782,-0.025512135,0.05915187,-0.006059158,-0.0064424756,-0.025293462,-0.015188543,-0.0014239595,-0.026487814,-0.0017547794,-0.021280697,-0.022328291,-0.020531585,-0.02269147,0.026325455,-0.011111252,-0.010596134,-0.02316364,-0.016264008,-0.025823174,-0.0362347,0.033650484,0.014685777,0.015915776,0.004204597,-0.021825442,-0.010790903,-0.016378189,-0.018627977,-0.0145034185
-0.02798188,-0.050559826,-0.0341391,-0.041904494,0.002493721,0.033573534,-0.07290013,-0.030953936,-0.06756352,-0.0032637722,-0.028875902,0.024748461,0.055584945,-0.0057567502,0.008179654,-0.07056705,-0.065001905,-0.026085816,-0.040326066,-0.019819535,0.0062241484,0.004660752,-0.011578018,-0.02485153,-0.009382153,-0.013130351,0.0056918366,-0.016195333,0.011243662,0.003764783,0.020344676,0.04379657,0.016372312,-0.051991243,-0.0072851647,0.013349443,0.0040018936,0.0058263754,0.03109971,-0.012988432,-0.043540467,-0.059055608,-0.0622764,-0.042639732,0.001465197,-0.069196574,0.06847811,0.0095478855,0.02247484,0.003231254,0.013969535,-0.07696215,-0.06924339,-0.032779865,-0.015830671,-0.006713283,-0.053988665,-0.007220657,0.0059979707,-0.041029695,-0.0026311073,-0.015474058,-0.0679418,-0.08158016,0.059070077,-0.009447575,-0.042638138,-0.0024941529,-0.014643057,-0.028608691,-0.028836878,-0.03884785,-0.0027966963,-0.055479813,-0.06621744,0.014200585,-0.032392282,0.027445786,-0.025106018,-0.014590203,0.008574728,-0.009325452,-0.07622417,-0.032783628,-0.015301315,-0.06997531,-0.08322923,-0.010517572,0.004462754,-0.022345709,-0.068041004,-0.0145288035,0.03531649,-0.01217447,0.011506369,-0.0064523746,-0.06157732,-0.021758871,-0.056624547,0.021967053,0.0393486,0.03664944,-0.046814412,-0.063845195,-0.008194673,0.028555041,-0.05445517,0.02944742,-0.017567046,0.007571324,0.04768094,-0.043642968,-0.04607335,0.034467753,0.06023396,0.065003395,0.0058595072,-0.061153095,0.01389329,-0.041048504,-0.07363869,-0.07376631,-0.0535491,-0.07961312,-0.03884127,0.015511262,0.0018403812,0.005330515,0.068081625,-0.03098291,0.030207168,-0.048156593,-0.016283479,-0.04170347,0.04477994,-0.021053666,-0.010200046,-0.06560586,-0.017387984,0.046430837,0.012127962,-0.024820985,0.063462704,-0.04927763,-0.051675294,0.04913845,0.04573952,-0.02751642,-0.068194956,-0.05755167,0.033252936,-0.08489469,-0.025291385,0.06719025,0.042604566,-0.030735387,-0.02237716,0.0012860758,0.024500126,-0.022538207,0.018929418,0.005584188,-0.010353245,-0.027564403,-0.07750378,0.019921748,-0.06502483,-0.06267096,-0.04726602
-0.057258323,-0.047726408,-0.021400321,-0.0020643647,-0.0449949,0.02248763,-0.022678467,0.0627817,-0.046213724,-0.03497936,0.057200838,0.05751557,-0.022282945,0.050503556,-0.02550778,0.058432143,0.020178951,-0.015666831,-0.06735203,-0.04228808,-0.007635488,-0.055465303,-0.01807369,-0.055955697,-0.012767569,-0.028068852,-0.0022294219,-0.06271942,0.026740968,-0.0070431666,-0.029342983,0.04030741,0.0436256,-0.020105166,-0.04152071,-0.0121175395,-0.046620127,-0.021365706,0.047892656,-0.018814117,0.014151687,0.024846334,-0.023643961,0.020722229,-0.0168268,0.03579373,-0.07626753,-0.04416394,-0.029621275,0.029417144,-0.042317506,0.02263967,-0.040789537,0.031164944,-0.038579505,-0.016675292,-0.06971723,0.023281002,0.083440915,-0.09592457,-0.048383866,-0.019607548,0.07431999,0.018601488,-0.01408509,-0.025161581,-0.041160718,-0.030721465,0.018458875,-0.01592685,-0.017561764,-0.042591657,-0.021033036,-0.04633887,-0.0438803,0.024912544,-0.032094393,0.005113792,-0.0587011,-0.08286559,-0.04099025,0.046282817,-0.042435613,-0.015798643,-0.0055026896,-0.02288075,-0.044113077,-0.06277882,-0.04248334,-0.018881986,-0.031037232,-0.055175792,-0.006777001,-0.046462633,-0.06314038,-0.01928947,-0.00046691837,-0.013234234,0.010380531,0.047830798,-0.009581233,0.0373103,-0.011309354,0.060127854,0.00861617,0.047074772,-0.05583214,-0.006785287,-0.003723419,-0.043705225,0.027744247,-0.01816232,0.06391284,-0.027836872,-0.039955065,-0.0449021,0.013826995,0.07392879,-0.06971031,-0.03177068,-0.0670778,0.0021731893,-0.04822451,-0.033824883,-0.024540292,-0.06289713,0.07223758,-0.04220443,-0.045903802,-0.049400743,0.017116152,-0.018691156,-0.0057533165,0.029978646,-0.029528283,-0.045727722,-0.029014587,0.014297767,-0.05167685,-0.05823367,-0.077534646,-0.057614386,0.0030625416,-0.0035013088,0.00849589,-0.03956592,0.056025345,0.05784585,0.054893754,-0.04564741,-0.052690115,-0.06639471,-0.031290114,-0.07166627,0.08443176,-0.059011303,0.017224625,0.0005299727,-0.053106666,-0.039912947,0.018879218,-0.04830184,0.0067546177,-0.00485468,-0.055752113,0.019235644,-0.06090108,-0.031604566,0.01712548
0.008015298,-0.025146106,-0.03032065,-0.03024013,-0.041352354,-0.06925588,-0.04345754,-0.040666465,-0.049833212,-0.052040603,-0.0044667725,-0.0058929464,-0.04216868,-0.060117133,-0.07146548,-0.032467365,-0.042969104,-0.07229257,-0.067913726,-0.03424375,-0.05189456,-0.04158406,-0.025254207,-0.055089712,0.009566323,-0.022949643,-0.01792517,-0.034843713,-0.029492594,-0.035438683,-0.024910001,-0.06718148,-0.051789265,-0.020096246,-0.059674975,0.0006781968,-0.03597724,-0.0011339865,-0.05047635,-0.031494204,-0.011305405,-0.05230155,-0.05447884,-0.014548816,-0.054292776,-0.04708985,-0.03406833,-0.061486214,-0.0041454495,-0.017449241,-0.001221469,-0.061909776,-0.060579102,-0.043142106,-0.048867445,-0.07312952,-0.07586806,-0.04981569,-0.031404912,-0.059148215,-0.06929283,-0.038649723,-0.042312026,-0.011034572,-0.0005179918,-0.012797342,-0.096279114,-0.017674645,0.024591962,-0.06876259,-0.056984268,-0.056967713,-0.016877197,-0.06269208,-0.057183575,-0.016175268,-0.055629533,-0.0141257355,-0.046975516,-0.07795199,-0.032315135,-0.023404352,-0.044811476,-0.049327236,-0.037031446,-0.047960557,-0.07076767,-0.019783266,-0.01668499,-0.03428912,-0.007586377,-0.04781508,-0.05099984,-0.026370741,-0.061402176,-0.06438726,-0.07197474,-0.022654453,-0.05076494,-0.0487432,-0.07415238,-0.026410783,-0.045478523,-0.03745643,-0.05158961,-0.01564446,-0.04107026,-0.030547503,-0.048601523,-0.06626008,-0.023427723,-0.034183595,-0.071264684,-0.059103187,-0.061123967,-0.061639477,-0.021377875,-0.01588263,-0.04043091,-0.027606294,-0.030559054,-0.042756364,-0.05809804,-0.04905789,-0.014866535,-0.0448379,-0.055332493,-0.08519409,-0.048352506,-0.011499296,-0.022234736,-0.03229673,-0.03414813,-0.029326776,-0.06272761,-0.07803728,-0.07250226,-0.04185553,-0.045340773,-9.2177754e-05,-0.030962035,-0.04704797,-0.0541484,-0.024860438,0.0027462672,-0.07722169,-0.05102914,-0.004478683,-0.06314776,-0.05300941,-0.04844816,-0.0481577,-0.007178648,0.0056026615,-0.028950278,-0.044518474,-0.06631617,-0.05312837,-0.038319726,-0.046070408,-0.035373326,-0.04880764,-0.037812423,-0.022275284,-0.042380612,-0.032226507,-0.008235259,-0.0629471,-0.06038876
0.022169607,0.04103506,0.001523354,0.055918273,0.0532211,0.024103532,0.060144566,0.04220934,0.00075496436,0.033295915,0.01813493,-0.0053964467,-0.02984996,0.05350316,0.06519993,0.028878218,0.05457941,-0.009675249,0.021401761,0.05421344,0.027138295,9.9907535e-05,0.039003495,-0.012610655,-0.0058465824,0.033180777,0.010102101,0.09116826,-0.01838922,0.012019912,0.0118964175,0.0039615235,-0.008089679,-0.021589493,-0.0069738477,0.0044561042,0.057357494,0.040419858,-0.011732384,0.029438278,-0.0017058891,0.029739996,0.041588362,0.043437153,-0.022767095,0.04572719,0.00054365955,0.014273498,-0.005919925,0.07748656,0.040021885,0.052629754,0.038710084,-0.0045379787,0.062659636,0.006931049,0.04082416,0.0006666632,0.017772939,0.044969477,-0.012630672,0.067832135,-0.00069557637,0.04538215,0.02039393,-0.0067716,0.0532455,0.059411734,0.041290455,-0.010696081,0.053065997,0.0018338946,0.045067262,0.048159834,0.043294784,0.004179694,-0.009558657,0.040833574,-0.009665017,-0.014449979,0.015070439,0.0287076,-0.03504384,0.054304488,0.05105595,0.05535352,0.016376717,-0.053928226,0.056452084,0.015815387,-0.010280331,0.02424887,0.00086113124,0.08209107,0.021687688,-0.00073490635,0.029893124,0.05165346,0.026899656,0.054803636,-0.038685646,0.04220517,-0.0012640401,0.03988831,0.048201766,0.031451266,-0.023559662,0.012495262,0.033640277,0.017083384,-0.022731487,0.05237135,0.030494409,0.034246318,0.05205706,0.028743982,0.05623216,0.021036256,0.006449066,0.035391543,0.007552834,-0.005360489,-0.0017022537,0.021113085,0.05738648,-0.0006769431,0.041377638,0.0021651317,0.018187476,0.017104156,0.059548344,0.052656613,0.03826143,0.04383212,0.06426706,0.05623925,-0.0066166082,0.037228074,0.07814479,-0.003885051,-0.056843027,0.039338876,0.074815504,0.033481292,0.09506304,-0.006367615,-0.0032316013,0.02018912,0.05053989,-0.01814323,0.054809812,0.012052737,0.038957834,0.09607575,-0.02179742,0.059315592,0.02972696,-0.000221351,-0.030686418,0.01288953,-0.015242461,0.034384992,0.011024242,0.03276294,-0.009580838,-0.026423777,0.016317565,0.049116172,0.056731105
-0.067261286,-0.044772983,-0.06285929,-0.068162516,-0.08760406,-0.055385668,0.00996145,-0.057178624,-0.06330021,-0.048058797,-0.06731694,-0.035179056,-0.006344671,-0.05009324,-0.03357657,0.012205906,-0.06883084,-0.050173506,-0.03557542,0.008664011,-0.06852651,-0.058839623,-0.032491777,-0.028109673,-0.060719937,0.03676269,-0.0917063,-0.050978854,-0.054637264,-0.004260029,-0.05163111,-0.0063449466,0.014433901,-0.032832395,-0.088078,-0.04961169,-0.03938429,-0.069457084,0.011003365,-0.066145,-0.04639883,0.025798304,-0.025642283,-0.044459354,-0.04058802,-0.050851032,-0.060982335,-0.036199518,-0.051565144,-0.09814392,-0.057934087,-0.005545418,-0.010876136,-0.047359515,-0.032859825,-0.010122875,-0.06367631,0.0052810973,-0.0026749272,-0.056514118,-0.0509223,-0.05670582,-0.044637665,-0.054783273,-0.0008978101,-0.08067873,-0.05190649,-0.037783787,-0.0032457449,-0.06714103,-0.05218103,-0.04388879,-0.023289643,-0.09025461,-0.054129213,-0.088740535,-0.04278811,0.00786415,-0.043863665,-0.05212947,-0.05884246,-0.021423813,-0.06423791,0.007791307,-0.068027936,0.005398318,-0.005478639,-0.076723695,-0.097656704,-0.0031787527,-0.036633562,-0.046792883,-0.04878931,-0.026218891,0.026926337,-0.03268655,0.034458213,-0.062268406,-0.05063623,-0.061904885,-0.053433064,-0.018240364,0.0023673878,-0.050995782,-0.048076753,-0.02970387,-0.05451417,-0.08473777,0.0028946893,-0.0077298693,0.040988896,-0.059346244,-0.08858789,-0.07026388,-0.06384178,-0.055677857,-0.01955459,-0.022185277,0.011116539,-0.045385867,0.03310395,-0.024339883,-0.019798035,0.023280095,-0.09135258,0.0019423402,-0.023726273,-0.024825417,-0.054388013,-0.06296722,-0.02482303,-0.07207366,-0.038240466,-0.056395143,-0.008769744,-0.032024615,-0.0829727,0.012144856,-0.08129003,-0.0809746,-0.0054428303,-0.07094276,-0.0825374,-0.024316825,-0.07284553,0.008673105,-0.054085042,-0.08621743,-0.06507836,-0.045673236,0.011455541,0.0106105525,-0.036053803,-0.018820224,0.0021504331,-0.08839867,0.029644046,-0.06657056,-0.063133046,-0.063082576,-0.03527731,-0.0596347,-0.02405853,-0.00794599,-0.037709977,-0.03147847,-0.053015273,-0.02094206,-0.0008338931
-0.07940808,0.02030336,0.07848725,-0.031656217,-0.01870538,0.047926124,-0.0232467,0.07891267,0.061953485,0.012590759,0.056574546,-0.041793652,-0.052948054,0.044589914,-0.015850496,-0.050018374,0.075118214,-0.01972777,-0.03602706,0.008337935,0.054588795,0.011942186,0.057574075,0.050002296,0.081852,0.003599065,0.045045882,-0.05467511,-0.062057428,0.075999655,0.04452028,-0.028940968,0.041505534,0.06843598,0.078133844,0.060699645,-0.046638213,0.05979535,0.058733508,0.061769012,0.023623914,-0.026284188,0.052163284,0.030467408,0.06192572,0.015040061,-0.06377425,0.027705032,0.04261011,-0.024679672,-0.016873928,0.023273116,0.03640841,0.07198766,0.041356795,-0.016290545,-0.05352395,0.056273665,0.06310866,0.0033424392,0.029748524,0.03107643,0.010924385,-0.03453721,0.04860398,0.029282704,-0.043178845,-0.03603066,0.038559433,0.019126642,0.040579136,0.07283243,0.0156893,-0.0028517107,0.054808427,-0.0063764523,0.02381768,0.035304505,0.03048319,0.051870815,0.030816851,0.0013297236,0.050250266,0.065980464,0.029155044,0.007665073,-0.036149245,0.040056832,0.01245792,-0.09283225,0.04628569,0.063872255,0.04377714,0.080029696,0.019903505,0.046905044,0.04338999,0.037864033,-0.034436453,0.036058825,0.039942306,0.05126071,0.013582041,0.06314542,0.023346948,-0.02756145,-0.0016159845,0.048812106,-0.032220166,0.0068357512,-0.04925312,0.022239452,0.021853548,-0.025374155,0.07151365,0.048316825,-0.059366435,-0.067824624,0.049864583,0.029630452,0.01265813,0.059625912,0.057598177,0.075275235,0.013503359,0.005754804,0.01772455,-0.011762926,0.026372269,0.0152722355,0.014502288,0.039342728,-0.063215576,0.008611661,-0.026945101,0.0065726275,0.07255019,0.018265495,-0.030734332,0.060119968,0.03565283,0.043348473,-0.053194392,0.006548014,0.006282858,0.019095108,0.07416055,-0.009878551,0.074573636,-0.017364701,0.07295002,0.014951374,0.009265,0.036864057,0.05087844,0.0065548853,0.07363848,0.022193555,0.040161557,0.03524535,0.027429253,-0.038722206,-0.0041428986,-0.009122707,0.011124696,0.043698333,0.010189718,0.016196117,0.04307491
-0.023349253,-0.028587935,0.059757788,-0.041232914,0.0006443886,0.040480424,-0.0038586343,0.037043225,-0.055875428,-0.050346095,-0.0072431294,-0.062216226,-0.071736075,-0.02531097,0.019762594,0.03305272,0.017889403,0.0019973405,0.036380842,-0.014583388,-0.009434037,0.020481702,0.05273515,0.000256586,0.03533153,0.038845822,-0.037062228,-0.01377135,0.023151096,0.049367957,-0.02044871,-0.05424101,0.043644007,-0.01150298,0.078067645,-0.045078896,0.037146825,0.02999761,-0.041830182,0.045070775,0.0072012,-0.03688272,0.00926933,0.030983312,0.09148791,0.011809617,-0.023113443,-0.03707602,-0.007975037,-0.027787276,-0.03119455,-0.050182883,0.047198698,-0.06367478,0.044445496,0.039878946,-0.03432235,0.04467519,-0.07656615,0.057444323,-0.0021137167,-0.040735144,0.015329541,-0.066460215,0.05642554,0.0636233,0.037912156,-0.004970917,0.04822459,-0.010632196,-0.032157555,0.037634335,-0.007033201,-0.019596392,0.021785036,0.010300988,-0.041103303,0.020263694,-0.029112576,-0.026563438,0.02404518,0.030037673,-0.04707577,-0.046551876,-0.029873786,-0.01755478,-0.0054968325,-0.01333748,0.002771639,-0.07153175,0.028589249,0.05137344,-0.021089042,-0.028939417,-0.057829216,-0.016737998,0.073618464,0.012327505,-0.05588573,0.014104619,0.03615871,0.028912012,-0.02312261,-0.04391655,-0.027132394,-0.047040567,0.030774208,0.020985698,0.061901357,0.02331337,-0.04072851,-0.03695833,0.054966748,0.02923072,-0.009650667,-0.009086718,0.0290866,0.05388244,0.047115184,0.036235806,-0.0039682547,-0.020253316,0.018068003,0.037547033,0.06882828,0.026238743,0.019954909,0.013367357,0.06886348,-0.042215187,0.029911397,-0.017895147,-0.05598461,-0.026353732,-0.054755297,-0.015832627,0.020127207,0.041302998,0.0043738172,-0.015786627,0.037646346,-0.05402762,0.06289759,0.0028804017,0.02781057,-0.0053138193,-0.015608297,-0.0058777947,0.0328159,0.07435966,-0.019375462,0.074547864,0.049382634,-0.06762525,-0.05223122,0.009779684,0.038652714,-0.041158874,0.069560885,0.047864314,-0.07450231,-0.062362716,-0.07096896,-0.04264713,-0.068492934,-0.03145971,-0.07059357,0.027203456,-0.017060248
-0.026295789,-0.038977478,0.001825775,0.002828233,0.017670028,-0.02633529,0.021769425,-0.05754632,0.03043565,-0.08380737,-0.03744043,0.04492082,0.020889677,-0.038995735,0.05028719,0.01669038,-0.020878725,0.00038529158,0.025521055,-0.007672859,0.020731987,-0.023408713,0.016860161,-0.027470058,-0.05426017,0.0025280837,-0.043777443,-0.017117519,-0.07442481,-0.003936971,-0.011187646,-0.0829242,-0.019892955,-0.027284618,-0.010285733,-0.03937479,0.001387494,-0.025541058,-0.0244275,-0.023818994,-0.015633585,-0.04778656,0.005669868,-0.060801085,-0.02576478,-0.014337281,-0.009001885,-0.028794903,-0.045512773,0.044510875,-0.010208219,-0.057165056,-0.017860966,-0.050993703,-0.0025940055,0.030195005,0.038993448,-0.030878818,-0.029280044,0.0037473897,-0.03567312,-0.041133612,-0.0364513,-0.04709547,-0.07743159,-0.009913912,-0.0021929168,-0.05907987,-0.011932259,0.061734036,-0.015368758,-0.05332976,-0.042177606,0.055417426,-0.0077292365,0.029349778,-0.074216455,-0.04731795,-0.02564407,-0.044634555,0.038938608,-0.02040572,-0.030949375,-0.069538705,0.012210047,-0.017665448,-0.026443785,-0.00912141,-0.0388399,-0.026512546,0.019246621,0.006477809,-0.045528986,-0.029790444,-0.018306002,-0.070458554,0.017623443,-0.061792787,-0.024130002,-0.02653816,-0.045111388,-0.06650237,0.00027676672,0.014550504,-0.050013497,-0.028702183,-0.03520974,-0.03152195,-0.037056953,0.0053535807,-0.041562047,-0.03295925,-0.04401325,-0.027281279,-0.021384822,-0.005261291,-0.0013144223,0.041321762,-0.06397537,-0.03687841,-0.069415286,-0.03201119,-0.02813,0.009961299,-0.08427981,-0.009472247,-0.03447741,-0.044858433,0.068049535,-0.0062919897,0.0003656654,0.00834515,-0.054910555,-0.053871263,0.05835043,-0.043339968,-0.04213048,-0.007559815,0.027196039,-0.0053309803,-0.009696536,-0.023946492,0.0331764,0.013784838,0.046222594,-0.030098403,-0.05268644,-0.038736623,0.012801369,-0.004508605,-0.038964823,-0.035166312,0.010265532,-0.021520713,-0.0576617,-0.02510869,-0.06677656,-0.028513018,-0.036392007,-0.057075724,-0.0395842,-0.035354037,-0.07363992,-0.06396655,-0.061387286,-0.028735979,-0.06453015,0.010958721,-0.052737612
