Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
5d7ff4aa50fda7001a863736,forage_dynamic_simdrop,6.5599009630053695,2.7124712043229007,,75.02282809266815
5d7ff4aa50fda7001a863736,forage_random_baseline,0.0,0.0,,98.09962383173026
5f5aa60bef062519ff711fe6,forage_dynamic_simdrop,-0.004585273834152181,5.0031794654252515,,73.67919535225015
5f5aa60bef062519ff711fe6,forage_random_baseline,0.0,0.0,,85.83717085276398
60a48adfe091e410f4eaba34,forage_dynamic_simdrop,4.969304234161542,4.0832816268835455,,75.80820751176819
60a48adfe091e410f4eaba34,forage_random_baseline,0.0,0.0,,98.09962383173026
60d731567049e5132e3cc4d4,forage_dynamic_simdrop,3.487327516257841,3.7707796295295757,,146.98684736287981
60d731567049e5132e3cc4d4,forage_random_baseline,0.0,0.0,,177.8055681950111
63e802622f8052bd67d6c5f0,forage_dynamic_simdrop,3.1891203331754143,3.25029299262303,,46.957268560036916
63e802622f8052bd67d6c5f0,forage_random_baseline,0.0,0.0,,55.18103840534827
63ea4ab1ce4168cbe9f63775,forage_dynamic_simdrop,2.251127261765254,4.9413664304032,,166.1268393035
63ea4ab1ce4168cbe9f63775,forage_random_baseline,0.0,0.0,,214.59292713190993
65b15afd94153c1f50c92493,forage_dynamic_simdrop,7.772820559456374,1.7530247437323072,,120.52181385154833
65b15afd94153c1f50c92493,forage_random_baseline,0.0,0.0,,159.41188872656167
65c25cf77dca9d7ca7d9ebdb,forage_dynamic_simdrop,3.8323868240687258,4.159942660491849,,116.25023294780814
65c25cf77dca9d7ca7d9ebdb,forage_random_baseline,0.0,0.0,,147.1494357475954
65cb63e160bb47fbf9349269,forage_dynamic_simdrop,5.574851320265124,1.7075494222103795,,80.42249039974803
65cb63e160bb47fbf9349269,forage_random_baseline,0.0,0.0,,98.09962383173026
65cc19b4b3d48a22dfc6756d,forage_dynamic_simdrop,0.002361506440604893,4.010728148582185,,99.86477791518939
65cc19b4b3d48a22dfc6756d,forage_random_baseline,0.0,0.0,,110.36207681069654
65d54b3b524fcafb543d1b23,forage_dynamic_simdrop,2.100137899068567,3.007112441460465,,85.0432153134172
65d54b3b524fcafb543d1b23,forage_random_baseline,0.0,0.0,,98.09962383173026
65d6a09286a0c99e632a46dd,forage_dynamic_simdrop,4.394659576496042,2.7444911968302472,,76.51987271909779
65d6a09286a0c99e632a46dd,forage_random_baseline,0.0,0.0,,91.96839734224712
65e1f75ab3efd22e847cfbf0,forage_dynamic_simdrop,-0.05767302081295404,5.487310501826757,,104.47491312921883
65e1f75ab3efd22e847cfbf0,forage_random_baseline,0.0,0.0,,122.62452978966282
65e358d9c5e3ee026268b2a7,forage_dynamic_simdrop,2.2157813160361415,4.839853759777011,,170.85961790614655
65e358d9c5e3ee026268b2a7,forage_random_baseline,0.0,0.0,,220.72415362139307
65e862f844f1b7a803bb3c5a,forage_dynamic_simdrop,6.1324468446636935,2.9958013723389016,,94.59466255180453
65e862f844f1b7a803bb3c5a,forage_random_baseline,0.0,0.0,,122.62452978966282
