SID,entry
395439,pension
395439,hotel
395439,guesthouse
395439,lodge
395439,guesthouse
395439,hotel
395439,pension
395439,hotel
395439,guesthouse
395439,lodge
395439,guesthouse
395439,hotel
538590,pension
4144,ryokan
4144,ryokan
4144,ryokan
4144,motel
4144,hostel
4144,hostel
4144,castle
4144,hostel
910517,ice hotel
910517,suite
910517,palace
910517,homestay
910517,campsite
910517,ranch
910517,palace
910517,homestay
910517,ryokan
910517,motel
910517,apartment
910517,hostel
929641,motel
929641,hotel
929641,cabin
929641,tent
929641,motel
929641,hostel
929641,lodge
