SID,entry,timepoint
65c25cf77dca9d7ca7d9ebdb,toes,0.0
65c25cf77dca9d7ca7d9ebdb,fingers,0.0
65c25cf77dca9d7ca7d9ebdb,wrists,0.0
65c25cf77dca9d7ca7d9ebdb,wrists,0.0
65c25cf77dca9d7ca7d9ebdb,forearms,0.0
65c25cf77dca9d7ca7d9ebdb,bicep,0.0
65c25cf77dca9d7ca7d9ebdb,tricep,0.0
65c25cf77dca9d7ca7d9ebdb,delts,0.0
65c25cf77dca9d7ca7d9ebdb,traps,1.4
65c25cf77dca9d7ca7d9ebdb,glutes,2.0
65c25cf77dca9d7ca7d9ebdb,quadriceps,0.0
65c25cf77dca9d7ca7d9ebdb,calves,1.4
65c25cf77dca9d7ca7d9ebdb,abdominals,2.4
65c25cf77dca9d7ca7d9ebdb,abductors,0.400000000000002
65c25cf77dca9d7ca7d9ebdb,pecks,4.3
65c25cf77dca9d7ca7d9ebdb,ears,2.2
65c25cf77dca9d7ca7d9ebdb,eyes,0.0
65c25cf77dca9d7ca7d9ebdb,nose,0.0
65c25cf77dca9d7ca7d9ebdb,face,0.0
65c25cf77dca9d7ca7d9ebdb,legs,2.8
65c25cf77dca9d7ca7d9ebdb,feet,0.0
65c25cf77dca9d7ca7d9ebdb,toenails,4.1
65c25cf77dca9d7ca7d9ebdb,finger nails,0.0
65c25cf77dca9d7ca7d9ebdb,head,5.6
65c25cf77dca9d7ca7d9ebdb,torso,0.0
65c25cf77dca9d7ca7d9ebdb,mouth,7.3
65c25cf77dca9d7ca7d9ebdb,tongue,1.1
65c25cf77dca9d7ca7d9ebdb,nostrils,2.3
65c25cf77dca9d7ca7d9ebdb,teeth,5.8
65c25cf77dca9d7ca7d9ebdb,knuckles,6.0
65c25cf77dca9d7ca7d9ebdb,clavicle,0.0
65c25cf77dca9d7ca7d9ebdb,ankle ,1.7
65c25cf77dca9d7ca7d9ebdb,knee,0.200000000000003
65c25cf77dca9d7ca7d9ebdb,elbow,0.5
65c25cf77dca9d7ca7d9ebdb,hips,7.2
65c25cf77dca9d7ca7d9ebdb,pelvis,2.09999999999999
65c25cf77dca9d7ca7d9ebdb,palms,9.39999999999999
63ea4ab1ce4168cbe9f63775,head,0.0
63ea4ab1ce4168cbe9f63775,scalp,1.9
63ea4ab1ce4168cbe9f63775,ears,1.5
63ea4ab1ce4168cbe9f63775,eyes,0.0
63ea4ab1ce4168cbe9f63775,nose,0.0
63ea4ab1ce4168cbe9f63775,mouth,2.4
63ea4ab1ce4168cbe9f63775,lips,1.1
63ea4ab1ce4168cbe9f63775,neck,1.1
63ea4ab1ce4168cbe9f63775,trapezius,1.6
63ea4ab1ce4168cbe9f63775,shoulders,1.6
63ea4ab1ce4168cbe9f63775,shoulder blades,1.0
63ea4ab1ce4168cbe9f63775,bicep,1.0
63ea4ab1ce4168cbe9f63775,tricep,0.0
63ea4ab1ce4168cbe9f63775,elbow,1.0
63ea4ab1ce4168cbe9f63775,forearm,1.8
63ea4ab1ce4168cbe9f63775,wrist,1.3
63ea4ab1ce4168cbe9f63775,tarsals,1.8
63ea4ab1ce4168cbe9f63775,metatarsals,0.0
63ea4ab1ce4168cbe9f63775,phalanges,1.1
63ea4ab1ce4168cbe9f63775,fingertips,1.3
63ea4ab1ce4168cbe9f63775,fingernails,0.0
63ea4ab1ce4168cbe9f63775,fingers,1.0
63ea4ab1ce4168cbe9f63775,hand,1.0
63ea4ab1ce4168cbe9f63775,home,1.2
63ea4ab1ce4168cbe9f63775,armpit,2.09999999999999
63ea4ab1ce4168cbe9f63775,obliques,0.0
63ea4ab1ce4168cbe9f63775,chest,1.2
63ea4ab1ce4168cbe9f63775,torso,0.900000000000006
63ea4ab1ce4168cbe9f63775,sternum,1.2
63ea4ab1ce4168cbe9f63775,abdomen,1.8
63ea4ab1ce4168cbe9f63775,waist,6.3
63ea4ab1ce4168cbe9f63775,belly button,1.59999999999999
63ea4ab1ce4168cbe9f63775,glutes,2.3
63ea4ab1ce4168cbe9f63775,butt,1.39999999999999
63ea4ab1ce4168cbe9f63775,thigh,1.7
63ea4ab1ce4168cbe9f63775,hamstring,1.40000000000001
63ea4ab1ce4168cbe9f63775,quadracep,1.09999999999999
63ea4ab1ce4168cbe9f63775,knee,1.5
63ea4ab1ce4168cbe9f63775,kneecap,1.8
63ea4ab1ce4168cbe9f63775,shin,1.39999999999999
63ea4ab1ce4168cbe9f63775,calf,1.90000000000001
63ea4ab1ce4168cbe9f63775,ankle,1.90000000000001
63ea4ab1ce4168cbe9f63775,heel of the foot,1.59999999999999
63ea4ab1ce4168cbe9f63775,ball of the foot,1.2
63ea4ab1ce4168cbe9f63775,toes,3.10000000000001
