Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5d7ff4aa50fda7001a863736,0.6025101904647583,0.12900966487537371,7.687856273014499,0.8902236049411085,17.0,simdrop,5,2.8333333333333335,1.2133516482134197
5f5aa60bef062519ff711fe6,0.5900397567307614,0.15441749333687776,6.94982644366635,1.0279461380779955,39.0,simdrop,12,3.0,0.7844645405527362
60a48adfe091e410f4eaba34,0.5878277677114911,0.12875548188552632,7.788512209320225,0.6857690688224201,24.0,simdrop,7,3.0,1.0
60d731567049e5132e3cc4d4,0.5927363756514362,0.13203842602447977,7.236901744404533,0.817535881792651,55.0,simdrop,17,3.0555555555555554,1.2234841969747356
63e802622f8052bd67d6c5f0,0.6021736702057516,0.11126889992103753,7.3164528044687,0.8103465032438255,24.0,simdrop,7,3.0,1.7320508075688772
63ea4ab1ce4168cbe9f63775,0.6252384012571293,0.15413203442299242,6.579835219592177,1.3602371988654685,47.0,simdrop,13,3.357142857142857,1.6303874586447609
65b15afd94153c1f50c92493,0.5968955795208148,0.1055740900209752,7.720253655247383,0.5725450734993732,20.0,simdrop,4,4.0,0.8944271909999159
65c25cf77dca9d7ca7d9ebdb,0.6118581010748356,0.15662493401172645,6.72283255345509,1.1543205047272378,37.0,simdrop,11,3.0833333333333335,1.2555432644432805
65cb63e160bb47fbf9349269,0.6322647858369335,0.10167972884533556,7.230394119472431,0.8410743742076515,32.0,simdrop,9,3.2,0.7483314773547882
65cc19b4b3d48a22dfc6756d,0.5715231392638567,0.10404865616870633,7.3210359031630174,0.7892026408622528,36.0,simdrop,10,3.272727272727273,1.28564869306645
65d54b3b524fcafb543d1b23,0.5756685207133956,0.1084955533095579,7.347580065112481,0.7904010104037559,24.0,simdrop,5,4.0,1.2909944487358056
65d6a09286a0c99e632a46dd,0.614067179751015,0.12956872831856317,7.183381833540453,0.9638169694404345,32.0,simdrop,10,2.909090909090909,1.378704626191191
65e1f75ab3efd22e847cfbf0,0.599582363020546,0.1056644646031089,7.201882088176798,1.0622047410340634,36.0,simdrop,13,2.5714285714285716,0.8206518066482897
65e358d9c5e3ee026268b2a7,0.5856747014592039,0.12400979813136064,7.081005793193236,1.1086234375059276,37.0,simdrop,13,2.642857142857143,0.8112726208286106
65e862f844f1b7a803bb3c5a,0.5683444808585314,0.14991766544670504,7.241009943113992,1.0331727792332825,29.0,simdrop,8,3.2222222222222223,0.9162456945817024
