SID,entry,timepoint
65778c02cde55736bb830eca,football,2.0
65778c02cde55736bb830eca,basketball,3.0
65778c02cde55736bb830eca,badminton,5.6
65778c02cde55736bb830eca,tennis,8.1
65778c02cde55736bb830eca,hockey,8.8
65778c02cde55736bb830eca,soccer,12.1
65778c02cde55736bb830eca,rugby,17.8
65778c02cde55736bb830eca,volleyball,25.0
65778c02cde55736bb830eca,baseball,29.7
65778c02cde55736bb830eca,rowing,36.6
65778c02cde55736bb830eca,bobsledding,48.6
65778c02cde55736bb830eca,skiing,49.9
65778c02cde55736bb830eca,snowboarding,51.7
65778c02cde55736bb830eca,golf,58.4
65778c02cde55736bb830eca,ice hockey,65.1
65778c02cde55736bb830eca,archery,71.1
65778c02cde55736bb830eca,archery,91.2
65778c02cde55736bb830eca,gymnastics,105.5
65778c02cde55736bb830eca,ice skating,111.5
61035836646fb6ee2152f950,tennis,2.0
61035836646fb6ee2152f950,baseball,2.7
61035836646fb6ee2152f950,badminton,4.1
61035836646fb6ee2152f950,cricket,6.5
61035836646fb6ee2152f950,rowing,7.2
61035836646fb6ee2152f950,football,10.6
61035836646fb6ee2152f950,horseball,20.9
61035836646fb6ee2152f950,volleyball,24.3
61035836646fb6ee2152f950,skiing,30.5
61035836646fb6ee2152f950,snowboarding,31.5
61035836646fb6ee2152f950,surfing,34.8
61035836646fb6ee2152f950,rowing,37.9
61035836646fb6ee2152f950,cycling,40.2
61035836646fb6ee2152f950,shooting,42.6
61035836646fb6ee2152f950,archery,44.6
61035836646fb6ee2152f950,shot put,67.1
61035836646fb6ee2152f950,long jump,70.6
61035836646fb6ee2152f950,horse racing,91.2
61035836646fb6ee2152f950,swimming,101.4
61035836646fb6ee2152f950,fishing,106.8
61035836646fb6ee2152f950,grappling,112.7
6595e3b4dc9090390e4edb5f,basketball,5.9
6595e3b4dc9090390e4edb5f,baseball,6.9
6595e3b4dc9090390e4edb5f,football,9.5
6595e3b4dc9090390e4edb5f,soccer,12.1
6595e3b4dc9090390e4edb5f,tennis,12.8
6595e3b4dc9090390e4edb5f,badminton,14.1
6595e3b4dc9090390e4edb5f,volleyball,15.6
6595e3b4dc9090390e4edb5f,snowboarding,21.8
6595e3b4dc9090390e4edb5f,skiing,22.9
6595e3b4dc9090390e4edb5f,archery,25.6
6595e3b4dc9090390e4edb5f,football,29.7
6595e3b4dc9090390e4edb5f,cricket,30.9
6595e3b4dc9090390e4edb5f,hockey,51.0
6595e3b4dc9090390e4edb5f,ice hockey,51.7
6595e3b4dc9090390e4edb5f,ice hockey,53.1
6595e3b4dc9090390e4edb5f,water polo,54.2
6595e3b4dc9090390e4edb5f,rugby,55.8
6595e3b4dc9090390e4edb5f,rowing,59.4
6595e3b4dc9090390e4edb5f,track and field,61.7
6595e3b4dc9090390e4edb5f,swimming,70.1
6595e3b4dc9090390e4edb5f,rowing,72.9
6595e3b4dc9090390e4edb5f,boxing,73.7
6595e3b4dc9090390e4edb5f,surfing,79.2
6595e3b4dc9090390e4edb5f,curling,80.0
6595e3b4dc9090390e4edb5f,figure skating,82.7
6595e3b4dc9090390e4edb5f,golf,90.2
6595e3b4dc9090390e4edb5f,table tennis,96.5
6595e3b4dc9090390e4edb5f,bodybuilding,104.2
6595e3b4dc9090390e4edb5f,cycling,108.6
5c4a428161c51f0001e96b3f,football,2.0
5c4a428161c51f0001e96b3f,golf,2.3
5c4a428161c51f0001e96b3f,tennis,2.8
5c4a428161c51f0001e96b3f,hockey,5.6
5c4a428161c51f0001e96b3f,soccer,11.1
5c4a428161c51f0001e96b3f,gymnastics,17.6
5c4a428161c51f0001e96b3f,baseball,19.9
5c4a428161c51f0001e96b3f,basketball,24.8
5c4a428161c51f0001e96b3f,polo,25.9
5c4a428161c51f0001e96b3f,rowing,27.2
5c4a428161c51f0001e96b3f,yoga,44.7
5c4a428161c51f0001e96b3f,bodybuilding,47.8
5c4a428161c51f0001e96b3f,ice skating,55.9
5c4a428161c51f0001e96b3f,figure skating,58.3
5c4a428161c51f0001e96b3f,skiing,71.3
5c4a428161c51f0001e96b3f,snowboarding,72.1
5c4a428161c51f0001e96b3f,skateboarding,72.5
5c4a428161c51f0001e96b3f,ice yachting,105.8
65512e3cc12f463bc327b7c3,hockey,2.0
65512e3cc12f463bc327b7c3,basketball,2.7
65512e3cc12f463bc327b7c3,golf,4.9
65512e3cc12f463bc327b7c3,rugby,7.3
65512e3cc12f463bc327b7c3,football,9.2
65512e3cc12f463bc327b7c3,badminton,13.2
65512e3cc12f463bc327b7c3,tennis,14.1
65512e3cc12f463bc327b7c3,rowing,38.8
65512e3cc12f463bc327b7c3,weightlifting,44.8
65512e3cc12f463bc327b7c3,cycling,49.3
65512e3cc12f463bc327b7c3,swimming,53.7
65512e3cc12f463bc327b7c3,polo,60.9
65512e3cc12f463bc327b7c3,baseball,68.2
65512e3cc12f463bc327b7c3,cricket,72.6
65512e3cc12f463bc327b7c3,climbing,109.5
5fc6df58f380620a09116434,football,1.2
5fc6df58f380620a09116434,soccer,2.7
5fc6df58f380620a09116434,basketball,3.3
5fc6df58f380620a09116434,baseball,3.9
5fc6df58f380620a09116434,cricket,4.9
5fc6df58f380620a09116434,tennis,5.6
5fc6df58f380620a09116434,golf,7.7
5fc6df58f380620a09116434,crossfit,12.6
5fc6df58f380620a09116434,cricket,33.1
5fc6df58f380620a09116434,rowing,53.5
5fc6df58f380620a09116434,tennis,62.8
5fc6df58f380620a09116434,pilates,63.5
5fc6df58f380620a09116434,football,66.5
5fc6df58f380620a09116434,snowboarding,91.0
5fc6df58f380620a09116434,skiing,93.3
5fc6df58f380620a09116434,skiing,94.9
5fc6df58f380620a09116434,rafting,95.5
5fc6df58f380620a09116434,horse racing,96.9
5fc6df58f380620a09116434,bobsledding,99.8
5fc6df58f380620a09116434,tumbling,101.5
5fc6df58f380620a09116434,cycling,109.8
5fc6df58f380620a09116434,archery,116.9
5d3cc9010e510a00013df6f6,baseball,3.3
5d3cc9010e510a00013df6f6,basketball,7.6
5d3cc9010e510a00013df6f6,football,12.9
5d3cc9010e510a00013df6f6,soccer,20.8
5d3cc9010e510a00013df6f6,cricket,44.4
5d3cc9010e510a00013df6f6,tennis,48.4
5d3cc9010e510a00013df6f6,badminton,60.7
5d3cc9010e510a00013df6f6,football,68.5
5d3cc9010e510a00013df6f6,hockey,76.5
5d3cc9010e510a00013df6f6,track and field,83.1
5d3cc9010e510a00013df6f6,rowing,96.4
5d3cc9010e510a00013df6f6,swimming,115.1
5d3cc9010e510a00013df6f6,gymnastics,117.6
60da4f9aa1ced7efeecca18a,basketball,1.0
60da4f9aa1ced7efeecca18a,baseball,1.9
60da4f9aa1ced7efeecca18a,hockey,2.3
60da4f9aa1ced7efeecca18a,soccer,3.0
60da4f9aa1ced7efeecca18a,ice hockey,5.6
60da4f9aa1ced7efeecca18a,volleyball,9.0
60da4f9aa1ced7efeecca18a,ice volleyball,10.1
60da4f9aa1ced7efeecca18a,ice skating,13.1
60da4f9aa1ced7efeecca18a,gymnastics,17.2
60da4f9aa1ced7efeecca18a,wrestling,33.0
60da4f9aa1ced7efeecca18a,rugby,38.8
60da4f9aa1ced7efeecca18a,cricket,48.2
60da4f9aa1ced7efeecca18a,football,58.1
60da4f9aa1ced7efeecca18a,luge,67.4
60da4f9aa1ced7efeecca18a,bobsledding,69.8
60da4f9aa1ced7efeecca18a,archery,74.5
60da4f9aa1ced7efeecca18a,badminton,77.2
60da4f9aa1ced7efeecca18a,tennis,80.7
60da4f9aa1ced7efeecca18a,water polo,94.0
60da4f9aa1ced7efeecca18a,polo,94.9
60da4f9aa1ced7efeecca18a,rowing,95.9
60da4f9aa1ced7efeecca18a,fencing,97.7
5e8a76b3939b3072dc76fb5c,soccer,1.6
5e8a76b3939b3072dc76fb5c,basketball,2.5
5e8a76b3939b3072dc76fb5c,baseball,3.1
5e8a76b3939b3072dc76fb5c,cricket,4.0
5e8a76b3939b3072dc76fb5c,boxing,6.7
5e8a76b3939b3072dc76fb5c,tennis,10.3
5e8a76b3939b3072dc76fb5c,football,25.5
5e8a76b3939b3072dc76fb5c,wrestling,26.6
5e8a76b3939b3072dc76fb5c,powerlifting,42.9
5e8a76b3939b3072dc76fb5c,weightlifting,45.1
5e8a76b3939b3072dc76fb5c,skiing,53.3
5e8a76b3939b3072dc76fb5c,rowing,60.1
5e8a76b3939b3072dc76fb5c,track and field,62.4
5e8a76b3939b3072dc76fb5c,pole vault,70.0
5e8a76b3939b3072dc76fb5c,ice diving,70.9
5f6c102b6ec04317fc9a8127,football,2.8
5f6c102b6ec04317fc9a8127,soccer,5.9
5f6c102b6ec04317fc9a8127,tennis,6.8
5f6c102b6ec04317fc9a8127,golf,8.3
5f6c102b6ec04317fc9a8127,basketball,10.7
5f6c102b6ec04317fc9a8127,baseball,11.8
5f6c102b6ec04317fc9a8127,boxing,12.3
5f6c102b6ec04317fc9a8127,volleyball,13.7
5f6c102b6ec04317fc9a8127,swimming,14.8
5f6c102b6ec04317fc9a8127,hockey,17.6
5f6c102b6ec04317fc9a8127,table tennis,23.6
5f6c102b6ec04317fc9a8127,archery,24.5
5f6c102b6ec04317fc9a8127,skiing,27.6
5f6c102b6ec04317fc9a8127,football,38.7
5f6c102b6ec04317fc9a8127,rugby,53.5
5f6c102b6ec04317fc9a8127,skateboarding,65.8
5f6c102b6ec04317fc9a8127,bobsledding,78.0
5f6c102b6ec04317fc9a8127,cycling,83.0
5f6c102b6ec04317fc9a8127,baseball,90.1
5f6c102b6ec04317fc9a8127,surfing,100.1
5f6c102b6ec04317fc9a8127,weightlifting,106.1
5e7fefe06c12706d47e35211,basketball,0.0
5e7fefe06c12706d47e35211,hockey,2.9
5e7fefe06c12706d47e35211,soccer,3.6
5e7fefe06c12706d47e35211,football,5.1
5e7fefe06c12706d47e35211,water polo,6.3
5e7fefe06c12706d47e35211,rowing,9.3
5e7fefe06c12706d47e35211,pilates,12.3
5e7fefe06c12706d47e35211,gymnastics,18.4
5e7fefe06c12706d47e35211,shot put,25.2
5e7fefe06c12706d47e35211,ice dancing,38.9
5e7fefe06c12706d47e35211,volleyball,58.7
5e7fefe06c12706d47e35211,swimming,71.1
5e7fefe06c12706d47e35211,ice diving,72.1
5e7fefe06c12706d47e35211,wrestling,77.2
5e7fefe06c12706d47e35211,cycling,82.5
5e7fefe06c12706d47e35211,boxing,97.0
5e7fefe06c12706d47e35211,golf,97.9
5e7fefe06c12706d47e35211,karate,98.5
5e7fefe06c12706d47e35211,tennis,100.4
5e7fefe06c12706d47e35211,skiing,118.2
5e7fefe06c12706d47e35211,snowboarding,119.1
60fcf1a04c245326d05076e0,baseball,1.6
60fcf1a04c245326d05076e0,basketball,2.5
60fcf1a04c245326d05076e0,football,3.1
60fcf1a04c245326d05076e0,soccer,4.2
60fcf1a04c245326d05076e0,volleyball,11.0
60fcf1a04c245326d05076e0,football,11.8
60fcf1a04c245326d05076e0,cricket,14.3
60fcf1a04c245326d05076e0,curling,14.9
60fcf1a04c245326d05076e0,snowboarding,19.8
60fcf1a04c245326d05076e0,skiing,20.7
60fcf1a04c245326d05076e0,swimming,21.4
60fcf1a04c245326d05076e0,ice skating,22.2
60fcf1a04c245326d05076e0,long jump,32.8
60fcf1a04c245326d05076e0,high jump,39.3
60fcf1a04c245326d05076e0,ice diving,56.3
60fcf1a04c245326d05076e0,synchronized swimming,64.2
60fcf1a04c245326d05076e0,weightlifting,72.7
60fcf1a04c245326d05076e0,rowing,81.4
5ed9311e1a69d449577bb8cf,soccer,2.7
5ed9311e1a69d449577bb8cf,football,4.3
5ed9311e1a69d449577bb8cf,tennis,5.0
5ed9311e1a69d449577bb8cf,rugby,6.1
5ed9311e1a69d449577bb8cf,rowing,9.1
5ed9311e1a69d449577bb8cf,javelin throw,19.7
5ed9311e1a69d449577bb8cf,water polo,26.6
5ed9311e1a69d449577bb8cf,hockey,27.6
5ed9311e1a69d449577bb8cf,baseball,29.9
5ed9311e1a69d449577bb8cf,football,44.7
5ed9311e1a69d449577bb8cf,volleyball,51.1
5ed9311e1a69d449577bb8cf,rafting,55.4
5ed9311e1a69d449577bb8cf,horse racing,109.6
5c1942e200849900010afdcd,soccer,2.0
5c1942e200849900010afdcd,football,3.7
5c1942e200849900010afdcd,rugby,4.4
5c1942e200849900010afdcd,baseball,5.6
5c1942e200849900010afdcd,cricket,6.8
5c1942e200849900010afdcd,tennis,7.3
5c1942e200849900010afdcd,football,11.4
5c1942e200849900010afdcd,volleyball,12.2
5c1942e200849900010afdcd,curling,13.2
5c1942e200849900010afdcd,swimming,18.1
5c1942e200849900010afdcd,skiing,21.1
5c1942e200849900010afdcd,snowboarding,21.6
5c1942e200849900010afdcd,skateboarding,23.6
5c1942e200849900010afdcd,ice skating,27.6
5c1942e200849900010afdcd,shooting,28.6
5c1942e200849900010afdcd,surfing,31.4
5c1942e200849900010afdcd,skiing,43.4
5c1942e200849900010afdcd,basketball,48.7
5c1942e200849900010afdcd,hockey,50.4
5c1942e200849900010afdcd,ice hockey,51.0
5c1942e200849900010afdcd,badminton,54.9
5c1942e200849900010afdcd,golf,96.4
5c1942e200849900010afdcd,shooting,103.3
