SID,entry,timepoint
5c1942e200849900010afdcd,table,2.1
5c1942e200849900010afdcd,desk,2.7
5c1942e200849900010afdcd,armoire,4.6
5c1942e200849900010afdcd,sofa,9.7
5c1942e200849900010afdcd,hutch,11.3
5c1942e200849900010afdcd,chair,11.9
5c1942e200849900010afdcd,stool,14.9
5c1942e200849900010afdcd,bar stool,16.7
5c1942e200849900010afdcd,hammock,53.6
5c1942e200849900010afdcd,tv cabinet,59.6
5c4a428161c51f0001e96b3f,chest,1.6
5c4a428161c51f0001e96b3f,bed,2.7
5c4a428161c51f0001e96b3f,loveseat,6.9
5c4a428161c51f0001e96b3f,coffee table,14.3
5c4a428161c51f0001e96b3f,vanity,17.4
5c4a428161c51f0001e96b3f,table,22.6
5c4a428161c51f0001e96b3f,coffee table,23.5
5c4a428161c51f0001e96b3f,table,29.5
5c4a428161c51f0001e96b3f,chair,41.9
5c4a428161c51f0001e96b3f,high chair,45.4
5c4a428161c51f0001e96b3f,lounge chair,46.5
5c4a428161c51f0001e96b3f,wood chair,48.8
5c4a428161c51f0001e96b3f,barrel chair,53.3
5c4a428161c51f0001e96b3f,bunk bed,72.3
5e8a76b3939b3072dc76fb5c,chest,1.0
5e8a76b3939b3072dc76fb5c,chair,2.5
5e8a76b3939b3072dc76fb5c,sofa,3.3
5e8a76b3939b3072dc76fb5c,tv cabinet,5.2
5e8a76b3939b3072dc76fb5c,desk,6.4
5e8a76b3939b3072dc76fb5c,table,7.1
5e8a76b3939b3072dc76fb5c,server,19.0
6595e3b4dc9090390e4edb5f,bed,6.3
6595e3b4dc9090390e4edb5f,sofa,8.3
6595e3b4dc9090390e4edb5f,loveseat,9.0
6595e3b4dc9090390e4edb5f,armchair,10.0
6595e3b4dc9090390e4edb5f,ottoman,14.9
6595e3b4dc9090390e4edb5f,coffee table,15.9
6595e3b4dc9090390e4edb5f,dining table,17.6
6595e3b4dc9090390e4edb5f,server,27.0
6595e3b4dc9090390e4edb5f,desk,32.6
6595e3b4dc9090390e4edb5f,side table,33.5
6595e3b4dc9090390e4edb5f,vanity,37.1
6595e3b4dc9090390e4edb5f,pub table,40.4
6595e3b4dc9090390e4edb5f,wardrobe,60.8
6595e3b4dc9090390e4edb5f,bookshelf,62.5
6595e3b4dc9090390e4edb5f,headboard,76.4
6595e3b4dc9090390e4edb5f,shoe rack,92.1
6595e3b4dc9090390e4edb5f,footstool,96.5
6595e3b4dc9090390e4edb5f,bench,99.9
6595e3b4dc9090390e4edb5f,pub table,112.7
6595e3b4dc9090390e4edb5f,bar stool,113.9
65512e3cc12f463bc327b7c3,hutch,2.4
65512e3cc12f463bc327b7c3,chair,6.7
65512e3cc12f463bc327b7c3,table,10.0
65512e3cc12f463bc327b7c3,rocking chair,14.1
65512e3cc12f463bc327b7c3,futon,18.2
65512e3cc12f463bc327b7c3,dresser,21.6
65512e3cc12f463bc327b7c3,bed,24.9
65512e3cc12f463bc327b7c3,table,28.6
65512e3cc12f463bc327b7c3,ottoman,42.0
65512e3cc12f463bc327b7c3,chair,47.4
65512e3cc12f463bc327b7c3,nightstand,54.8
65512e3cc12f463bc327b7c3,recliner,61.8
65512e3cc12f463bc327b7c3,wardrobe,69.8
65512e3cc12f463bc327b7c3,bed,76.4
65512e3cc12f463bc327b7c3,folding chair,95.1
65512e3cc12f463bc327b7c3,bunk bed,101.1
5fc6df58f380620a09116434,desk,1.3
5fc6df58f380620a09116434,chair,2.1
5fc6df58f380620a09116434,bed,3.1
5fc6df58f380620a09116434,table,4.3
5fc6df58f380620a09116434,tv cabinet,5.5
5fc6df58f380620a09116434,dresser,6.9
5fc6df58f380620a09116434,dresser,7.9
5fc6df58f380620a09116434,bookshelf,8.8
5fc6df58f380620a09116434,bookshelf,10.3
5fc6df58f380620a09116434,nightstand,10.6
5fc6df58f380620a09116434,ottoman,13.1
5fc6df58f380620a09116434,hutch,14.0
5fc6df58f380620a09116434,loveseat,15.0
5fc6df58f380620a09116434,bar stool,19.3
5fc6df58f380620a09116434,recliner,22.2
5fc6df58f380620a09116434,chair,23.0
5fc6df58f380620a09116434,sofa,23.5
5fc6df58f380620a09116434,side table,61.3
